,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,start_token,end_token
674,gpt-3.5-turbo,King Henry V  ,1752,33,"which marriage the line of Charles the Great Was re-united to the Crown of France.  So that, as clear as is the summer's sun, King Pepin","['which', 'marriage', 'the', 'line', 'of', 'Charles', 'the', 'Great', 'Was', 're', '-', 'united', 'to', 'the', 'Crown', 'of']","['England', '.']","['France', '.']",0.5,1751,1768
1584,gpt-3.5-turbo,Antony and Cleopatra ,1756,40," ANTONY.  When it concerns the fool or coward. On!  Things that are past are done with me. 'Tis thus: Who tells me true, though in his tale lie death,","[' ', 'ANTONY', '.', ' ', 'When', 'it', 'concerns', 'the', 'fool', 'or', 'coward', '.', 'On', '!', ' ', 'Things', 'that']","['are', 'done', ',', 'it', 'is', 'needless', 'to', 'speak', 'of', ';', 'things', 'that', 'are', 'past', ',', 'it', 'is', 'needless', 'to', 'blame', '.']","['are', 'past', 'are', 'done', 'with', 'me', '.', ""'"", 'Tis', 'thus', ':', 'Who', 'tells', 'me', 'true', ',', 'though', 'in', 'his', 'tale', 'lie']",0.9523809523809524,1755,1792
1015,gpt-3.5-turbo,Romeo and Juliet ,1761,32,"fast?  BENVOLIO.  It was. What sadness lengthens Romeo’s hours?  ROMEO.  Not having that which, having, makes them short.  ","['fast', '?', ' ', 'BENVOLIO', '.', ' ', 'It', 'was', '.', 'What', 'sadness', 'lengthens', 'Romeo', '’s']","['hours', '?']","['hours', '?']",0.0,1760,1775
1373,gpt-3.5-turbo,A Midsummer Night's Dream ,1763,38,"vows that ever men have broke (In number more than ever women spoke), In that same place thou hast appointed me, Tomorrow truly will I meet with thee.  LYSANDER.  Keep","['vows', 'that', 'ever', 'men', 'have', 'broke', '(', 'In', 'number', 'more', 'than', 'ever', 'women', 'spoke', ')', ',', 'In', 'that', 'same']","['kind', 'of', 'love', 'I', 'think', 'there', 'is', 'no', 'woman', 'so', 'inconstant', 'but', 'she', 'would', 'have', 'made', 'pause', 'at', 'my']","['place', 'thou', 'hast', 'appointed', 'me', ',', 'Tomorrow', 'truly', 'will', 'I', 'meet', 'with', 'thee', '.', ' ', 'LYSANDER', '.', ' ', 'Keep']",1.0,1762,1799
1446,gpt-3.5-turbo,Antony and Cleopatra ,1768,20,On!  Things that are past are done with me. 'Tis thus: Who tells me true,"['On', '!', ' ', 'Things', 'that', 'are']","['On', '!', 'Things', 'that', 'are', 'past', 'are', 'done', 'with', 'us', '.']","['past', 'are', 'done', 'with', 'me', '.', ""'"", 'Tis', 'thus', ':', 'Who']",1.0,1767,1783
718,gpt-3.5-turbo,King Henry V  ,1777,39,"is the summer's sun, King Pepin's title, and Hugh Capet's claim, King Lewis his satisfaction, all appear To hold in right and tide of the female; So do the kings of","['is', 'the', 'summer', ""'s"", 'sun', ',', 'King', 'Pepin', ""'s"", 'title', ',', 'and', 'Hugh']","['Capet', ""'s"", 'crown', ',', 'the', 'sword', 'of', 'Charlemagne', ',', 'and', 'the', 'white', 'flag', 'of', 'the', 'Bourbons', '.']","['Capet', ""'s"", 'claim', ',', 'King', 'Lewis', 'his', 'satisfaction', ',', 'all', 'appear', 'To', 'hold', 'in', 'right', 'and', 'tide']",0.7647058823529411,1776,1805
1978,gpt-3.5-turbo,Hamlet ,1791,28,"up, and by my advice, Let us impart what we have seen tonight Unto young Hamlet; for upon my life, This spirit, dumb","['up', ',', 'and', 'by', 'my', 'advice', ',', 'Let']","['the', 'kettle', 'to', 'the', 'trumpet', 'speak', ',', '\n', 'The', 'trumpet', 'to', 'the', 'cannoneer', 'without', ',', '\n', 'The', 'cannons', 'to', 'the']","['us', 'impart', 'what', 'we', 'have', 'seen', 'tonight', 'Unto', 'young', 'Hamlet', ';', 'for', 'upon', 'my', 'life', ',', 'This', 'spirit', ',', 'dumb']",1.0,1790,1817
1362,gpt-3.5-turbo,A Midsummer Night's Dream ,1792,30,"meet with thee.  LYSANDER.  Keep promise, love. Look, here comes Helena.  HERMIA.  God speed fair Helena! Whither away","['meet', 'with', 'thee', '.', ' ', 'LYSANDER', '.', ' ', 'Keep']","['thy', 'promise', ',', 'love', '.', ' ', 'DEMETRIUS', '.', ' ', 'I']","['promise', ',', 'love', '.', 'Look', ',', 'here', 'comes', 'Helena', '.']",0.7,1791,1809
1116,gpt-3.5-turbo,Romeo and Juliet ,1795,40, In love?  ROMEO.  Out.  BENVOLIO.  Of love?  ROMEO.  Out of her favour where I am in love.  BENVOLIO.  Alas that love so gentle,"[' ', 'In', 'love', '?', ' ', 'ROMEO', '.', ' ', 'Out', '.', ' ', 'BENVOLIO']","['It', 'is', 'a', 'madness', 'most', 'discreet', ',', '\n', 'A', 'choking', 'gall', ',', 'and', 'a', 'preserving', 'sweet', '.']","['.', ' ', 'Of', 'love', '?', ' ', 'ROMEO', '.', ' ', 'Out', 'of', 'her', 'favour', 'where', 'I', 'am', 'in']",1.0,1794,1822
1222,gpt-3.5-turbo,A Midsummer Night's Dream ,1796,35," LYSANDER.  Keep promise, love. Look, here comes Helena.  HERMIA.  God speed fair Helena! Whither away?  HELENA.  Call you me fair","[' ', 'LYSANDER', '.', ' ', 'Keep', 'promise', ',', 'love']","['Keep', 'promise', ',', 'love', '.', 'Look', 'how', 'I', 'am', 'loved', '.']","['.', 'Look', ',', 'here', 'comes', 'Helena', '.', ' ', 'HERMIA', '.', ' ']",0.9090909090909092,1795,1813
97,gpt-3.5-turbo,Julius Caesar ,1798,37,"of this life, but, for my single self, I had as lief not be as live to be In awe of such a thing as I myself.  I was born free as","['of', 'this', 'life', ',', 'but', ',', 'for']","['the', 'life', 'of', 'me', ',', 'I', 'can', 'not', 'understand', 'why', 'men', 'fear', 'death', '.', 'For', 'death', 'is', 'inevitable', ',', 'and', 'it', 'is', 'in', 'facing', 'our', 'mortality', 'that', 'we', 'truly', 'find']","['my', 'single', 'self', ',', 'I', 'had', 'as', 'lief', 'not', 'be', 'as', 'live', 'to', 'be', 'In', 'awe', 'of', 'such', 'a', 'thing', 'as', 'I', 'myself', '.', ' ', 'I', 'was', 'born', 'free', 'as']",0.9666666666666668,1797,1833
657,gpt-3.5-turbo,King Henry V  ,1798,24,", all appear To hold in right and tide of the female; So do the kings of France unto this day, Howbeit","[',', 'all', 'appear', 'To', 'hold', 'in']","['their', 'mortal', 'state', 'of', 'human', 'frailty', '.']","['right', 'and', 'tide', 'of', 'the', 'female', ';']",0.8571428571428571,1797,1809
230,gpt-3.5-turbo,All's Well That Ends Well ,1798,33,"traitress, and a dear: His humble ambition, proud humility, His jarring concord, and his discord dulcet, His faith, his sweet disaster; with a world Of","['traitress', ',', 'and', 'a', 'dear', ':', 'His', 'humble']","['wife', ',', 'who', 'is', 'not', 'only', 'his', 'lover', 'but', 'also', 'his', 'confidante', 'and', 'supporter', 'in', 'all', 'his', 'endeavors', '.']","['ambition', ',', 'proud', 'humility', ',', 'His', 'jarring', 'concord', ',', 'and', 'his', 'discord', 'dulcet', ',', 'His', 'faith', ',', 'his', 'sweet']",0.8947368421052632,1797,1823
163,gpt-3.5-turbo,Julius Caesar ,1800,23,"life, but, for my single self, I had as lief not be as live to be In awe of such","['life', ',', 'but', ',', 'for']","['life', ',', 'but', ',', 'for', 'the', 'noblest', 'of', 'causes', ',', 'it', 'is', 'worth', 'sacrificing', 'everything', '.']","['my', 'single', 'self', ',', 'I', 'had', 'as', 'lief', 'not', 'be', 'as', 'live', 'to', 'be', 'In', 'awe']",0.9375,1799,1819
477,gpt-3.5-turbo,Othello ,1802,22,"Moor, say'st thou? Who would be a father!  How didst thou know 'twas she? O,","['Moor', ',', ""say'st"", 'thou', '?', 'Who', 'would', 'be', 'a', 'father']","['Moor', ',', ""say'st"", 'thou', '?', 'Who', 'would', 'be', 'a', 'father', '?', '\n']","['!', ' ', 'How', 'didst', 'thou', 'know', ""'"", 'twas', 'she', '?', 'O', ',']",1.0,1801,1822
1314,gpt-3.5-turbo,A Midsummer Night's Dream ,1804,36,". Look, here comes Helena.  HERMIA.  God speed fair Helena! Whither away?  HELENA.  Call you me fair? That fair again unsay.  Demetrius loves","['.', 'Look', ',', 'here', 'comes', 'Helena', '.', ' ', 'HERMIA']","['""', 'O', ',', 'teach', 'me', 'how', 'you', 'look', ',', 'and', 'with', 'what', 'art', '\n', 'You', 'sway', 'the', 'motion', 'of', 'Demetrius', ""'"", 'heart', '.', '""']","['.', ' ', 'God', 'speed', 'fair', 'Helena', '!', 'Whither', 'away', '?', ' ', 'HELENA', '.', ' ', 'Call', 'you', 'me', 'fair', '?', 'That', 'fair', 'again', 'unsay', '.']",1.0,1803,1835
1427,gpt-3.5-turbo,Antony and Cleopatra ,1805,20,".  Labienus- This is stiff news- hath with his Parthian force Extended Asia from Euphrates, His conquering banner","['.', ' ', 'Labienus-', 'This', 'is', 'stiff', 'news-', 'hath']","['Labienus-', 'This', 'is', 'stiff', 'news-', 'hath', 'shaken', 'off', 'my', 'amazement', '.']","['with', 'his', 'Parthian', 'force', 'Extended', 'Asia', 'from', 'Euphrates', ',', 'His', 'conquering']",1.0,1804,1822
1284,gpt-3.5-turbo,A Midsummer Night's Dream ,1805,20,"Look, here comes Helena.  HERMIA.  God speed fair Helena! Whither away?  HELENA","['Look', ',', 'here', 'comes', 'Helena', '.', ' ', 'HERMIA', '.', ' ']","['And', 'with', 'her', ',', 'a', 'love', 'that', 'knows', 'no', 'bounds']","['God', 'speed', 'fair', 'Helena', '!', 'Whither', 'away', '?', ' ', 'HELENA']",1.0,1804,1823
1216,gpt-3.5-turbo,A Midsummer Night's Dream ,1813,22,.  God speed fair Helena! Whither away?  HELENA.  Call you me fair? That fair again,"['.', ' ', 'God', 'speed', 'fair', 'Helena', '!']","['May', 'all', 'your', 'dreams', 'be', 'filled', 'with', 'love', 'and', 'enchantment', '.']","['Whither', 'away', '?', ' ', 'HELENA', '.', ' ', 'Call', 'you', 'me', 'fair']",1.0,1812,1829
51,gpt-3.5-turbo,Julius Caesar ,1814,36,"be as live to be In awe of such a thing as I myself.  I was born free as Caesar, so were you; We both have fed as well, and we","['be', 'as', 'live', 'to', 'be', 'In']","['as', 'live', 'to', 'be', 'In', 'awe', 'of', 'the', 'power', 'within', 'you', ',', 'as', 'you', 'are', 'of', 'the', 'power', 'around', 'you', '.']","['awe', 'of', 'such', 'a', 'thing', 'as', 'I', 'myself', '.', ' ', 'I', 'was', 'born', 'free', 'as', 'Caesar', ',', 'so', 'were', 'you', ';']",0.9523809523809524,1813,1839
1744,gpt-3.5-turbo,Macbeth ,1815,38,"Came post with post; and everyone did bear Thy praises in his kingdom’s great defence, And pour’d them down before him.  ANGUS.  We are sent To give thee from our royal","['Came', 'post', 'with', 'post', ';', 'and', 'everyone', 'did', 'bear']","['a', 'lifeless', 'body', '.']","['Thy', 'praises', 'in', 'his']",1.0,1814,1826
1561,gpt-3.5-turbo,Antony and Cleopatra ,1815,20,"Parthian force Extended Asia from Euphrates, His conquering banner shook from Syria To Lydia and to Ionia, Whilst-","['Parthian', 'force', 'Extended', 'Asia', 'from', 'Euphrates', ',', 'His', 'conquering']","['chariot', 'wheels', 'shook', 'the', 'ground', ',', 'and', 'his', 'arrows', 'darkened', 'the']","['banner', 'shook', 'from', 'Syria', 'To', 'Lydia', 'and', 'to', 'Ionia', ',', 'Whilst-']",0.9090909090909092,1814,1833
1615,gpt-3.5-turbo,Macbeth ,1819,34,"; and everyone did bear Thy praises in his kingdom’s great defence, And pour’d them down before him.  ANGUS.  We are sent To give thee from our royal","[';', 'and', 'everyone', 'did', 'bear', 'Thy']","['faculties', 'so', 'meek', ',', 'hath', 'been', 'So', 'clear', 'in', 'his', 'great', 'office', ',', 'that', 'his', 'virtues', 'Will', 'plead', 'like', 'angels', ',', 'trumpet', '-', 'tongued', ',', 'against', 'The', 'deep']","['praises', 'in', 'his', 'kingdom', '’s', 'great', 'defence', ',', 'And', 'pour’d', 'them', 'down', 'before', 'him', '.', ' ', 'ANGUS', '.', ' ', 'We', 'are', 'sent', 'To', 'give', 'thee', 'from', 'our', 'royal']",1.0,1818,1851
1554,gpt-3.5-turbo,Antony and Cleopatra ,1820,38,"Euphrates, His conquering banner shook from Syria To Lydia and to Ionia, Whilst- ANTONY.  Antony, thou wouldst say.  MESSENGER.  O, my lord!  ANTONY.  Speak","['Euphrates', ',', 'His', 'conquering', 'banner', 'shook', 'from', 'Syria', 'To', 'Lydia', 'and', 'to', 'Ionia', ',', 'Whilst-']","['the', 'Nile', 'flowed', 'with', 'envy', 'in', 'its', 'course', '.']","['ANTONY', '.', ' ', 'Antony', ',', 'thou', 'wouldst', 'say', '.']",0.8888888888888888,1819,1842
1719,gpt-3.5-turbo,Macbeth ,1821,37,"everyone did bear Thy praises in his kingdom’s great defence, And pour’d them down before him.  ANGUS.  We are sent To give thee from our royal master thanks; Only to","['everyone', 'did', 'bear', 'Thy', 'praises', 'in', 'his']","['hand', ',', 'which', 'none', 'but', 'he', 'had', 'the', 'power', 'to', 'move', '.']","['kingdom', '’s', 'great', 'defence', ',', 'And', 'pour’d', 'them', 'down', 'before', 'him', '.']",0.9166666666666666,1820,1838
295,gpt-3.5-turbo,All's Well That Ends Well ,1823,21,"his sweet disaster; with a world Of pretty, fond, adoptious christendoms That blinking Cupid gossips. Now shall","['his', 'sweet', 'disaster', ';', 'with', 'a']","['smile', 'that', 'conquers', 'all', 'adversity', ';', 'with', 'a', 'heart', 'that', 'knows', 'no', 'bounds', ';', 'with']","['world', 'Of', 'pretty', ',', 'fond', ',', 'adoptious', 'christendoms', 'That', 'blinking', 'Cupid', 'gossips', '.', 'Now', 'shall']",1.0,1822,1842
1617,gpt-3.5-turbo,Macbeth ,1832,25,", And pour’d them down before him.  ANGUS.  We are sent To give thee from our royal master thanks; Only","[',', 'And', 'pour’d', 'them', 'down', 'before', 'him', '.', ' ', 'ANGUS']","['""', 'Look', ',', 'how', 'our', 'partner', ""'s"", 'rapt', '.', '""']","['.', ' ', 'We', 'are', 'sent', 'To', 'give', 'thee', 'from', 'our']",1.0,1831,1850
631,gpt-3.5-turbo,King Henry V  ,1835,21,the female; And rather choose to hide them in a net Than amply to imbar their crooked tides Usurp'd from,"['the', 'female', ';', 'And', 'rather', 'choose', 'to', 'hide']","['me', 'in', 'my', 'grave', 'than', 'see', 'me', 'in', 'my', 'crown', '.']","['them', 'in', 'a', 'net', 'Than', 'amply', 'to', 'imbar', 'their', 'crooked', 'tides']",0.9090909090909092,1834,1852
863,gpt-3.5-turbo,King Lear ,1835,22,"good, take thy reward.  Five days we do allot thee for provision, To shield thee from disasters of","['good', ',', 'take', 'thy', 'reward', '.', ' ', 'Five']","['good', ',', 'take', 'thy', 'reward', '.', 'Five', 'days', 'we', 'do', 'allot', 'thee', 'for', 'provision']","['days', 'we', 'do', 'allot', 'thee', 'for', 'provision', ',', 'To', 'shield', 'thee', 'from', 'disasters', 'of']",1.0,1834,1855
640,gpt-3.5-turbo,King Henry V  ,1838,32,And rather choose to hide them in a net Than amply to imbar their crooked tides Usurp'd from you and your progenitors.  KING HENRY.  May I with right,"['And', 'rather', 'choose', 'to', 'hide', 'them', 'in', 'a', 'net', 'Than', 'amply', 'to', 'imbar']","['And', 'rather', 'choose', 'to', 'hide', 'them', 'in', 'a', 'net', '\n', 'Than', 'amply', 'to', 'imbar', 'their', 'crooked', 'titles', '\n', ""Usurp'd""]","['their', 'crooked', 'tides', ""Usurp'd"", 'from', 'you', 'and', 'your', 'progenitors', '.', ' ', 'KING', 'HENRY', '.', ' ', 'May', 'I', 'with', 'right']",1.0,1837,1868
410,gpt-3.5-turbo,Othello ,1842,32,"all my kindred. Are they married, think you?  RODERIGO.  Truly, I think they are.  BRABANTIO.  O heaven! How got she","['all', 'my', 'kindred', '.', 'Are', 'they']","['all', 'my', 'kindred', '.', 'Are', 'they', 'now', 'my', 'enemies', '?']","['married', ',', 'think', 'you', '?', ' ', 'RODERIGO', '.', ' ', 'Truly']",1.0,1841,1856
1457,gpt-3.5-turbo,Antony and Cleopatra ,1845,24,"MESSENGER.  O, my lord!  ANTONY.  Speak to me home; mince not the general tongue; Name","['MESSENGER', '.', ' ', 'O', ',', 'my', 'lord', '!', ' ', 'ANTONY', '.']","['Speak', 'to', 'me', 'home', ',', 'mince', 'not', 'the', 'general', 'tongue', '.']","[' ', 'Speak', 'to', 'me', 'home', ';', 'mince', 'not', 'the', 'general', 'tongue']",0.2727272727272727,1844,1865
899,gpt-3.5-turbo,King Lear ,1848,27,"for provision, To shield thee from disasters of the world; And on the sixth to turn thy hated back Upon our kingdom: if,","['for', 'provision', ',', 'To', 'shield', 'thee', 'from', 'disasters', 'of']","['the', 'world', ',', 'and', 'on', 'thy', 'head', 'I', 'place', 'my', 'curse']","['the', 'world', ';', 'And', 'on', 'the', 'sixth', 'to', 'turn', 'thy', 'hated']",0.7272727272727273,1847,1866
1472,gpt-3.5-turbo,Antony and Cleopatra ,1850,28,my lord!  ANTONY.  Speak to me home; mince not the general tongue; Name Cleopatra as she is call'd in Rome.  ,"['my', 'lord', '!', ' ', 'ANTONY', '.', ' ']","['""', 'my', 'lord', '!', 'I', 'will', 'not', 'be', 'triumphed', 'over', '.', '""']","['Speak', 'to', 'me', 'home', ';', 'mince', 'not', 'the', 'general', 'tongue', ';', 'Name']",0.9166666666666666,1849,1867
623,gpt-3.5-turbo,King Henry V  ,1857,30,"and your progenitors.  KING HENRY.  May I with right and conscience make this claim?  CANTERBURY.  The sin upon my head, dread","['and', 'your', 'progenitors', '.', ' ', 'KING', 'HENRY', '.', ' ', 'May', 'I']","['and', 'your', 'progenitors', '.', 'May', 'I', 'remind', 'you', 'that', '""', 'all', 'things', 'are', 'ready', 'if', 'our', 'minds', 'be', 'so']","['with', 'right', 'and', 'conscience', 'make', 'this', 'claim', '?', ' ', 'CANTERBURY', '.', ' ', 'The', 'sin', 'upon', 'my', 'head', ',', 'dread']",1.0,1856,1885
252,gpt-3.5-turbo,All's Well That Ends Well ,1858,35," The court’s a learning-place; and he is one.  PAROLLES.  What one, i’ faith?  HELENA.  That I wish well. ’","[' ', 'The', 'court', '’s', 'a', 'learning', '-', 'place', ';', 'and', 'he', 'is', 'one', '.', ' ', 'PAROLLES', '.']","['The', 'court', ""'s"", 'a', 'learning', '-', 'place', ';', 'and', 'he', 'is', 'one', '\n', 'Who', 'by', 'his', 'wit', 'and']","[' ', 'What', 'one', ',', 'i', '’', 'faith', '?', ' ', 'HELENA', '.', ' ', 'That', 'I', 'wish', 'well', '.', '’']",1.0,1857,1891
1701,gpt-3.5-turbo,Macbeth ,1861,39,"his sight, Not pay thee.  ROSS.  And, for an earnest of a greater honour, He bade me, from him, call thee Thane of Cawdor: In which addition, hail","['his', 'sight', ',', 'Not', 'pay', 'thee', '.', ' ']","['And', 'yet', 'I', 'see', 'thee', 'still', '.']","['ROSS', '.', ' ', 'And', ',', 'for', 'an']",1.0,1860,1874
1356,gpt-3.5-turbo,A Midsummer Night's Dream ,1868,32,", When wheat is green, when hawthorn buds appear.  Sickness is catching. O were favour so, Yours would I catch, fair Hermia, ere I go","[',', 'When', 'wheat', 'is', 'green', ',', 'when', 'hawthorn', 'buds', 'appear', '.']","['""', 'Love', 'looks', 'not', 'with', 'the', 'eyes', ',', 'but', 'with', 'the', 'mind', '.', '""']","[' ', 'Sickness', 'is', 'catching', '.', 'O', 'were', 'favour', 'so', ',', 'Yours', 'would', 'I', 'catch']",1.0,1867,1891
1082,gpt-3.5-turbo,Romeo and Juliet ,1875,26,"shall we dine? O me! What fray was here?  Yet tell me not, for I have heard it all.  ","['shall', 'we', 'dine', '?', 'O', 'me', '!']","['What', 'light', 'through', 'yonder', 'window', 'breaks', '?']","['What', 'fray', 'was', 'here', '?', ' ', 'Yet']",0.8571428571428571,1874,1887
471,gpt-3.5-turbo,Othello ,1877,29,"treason of the blood!  Fathers, from hence trust not your daughters' minds By what you see them act. Is there not charms By which","['treason', 'of', 'the', 'blood', '!', ' ', 'Fathers', ',']","['sacrifice', 'yourselves', 'for', 'your', 'children', ',', 'and', 'children', ',', 'for', 'your', 'fathers', '.']","['from', 'hence', 'trust', 'not', 'your', 'daughters', ""'"", 'minds', 'By', 'what', 'you', 'see', 'them']",1.0,1876,1896
1541,gpt-3.5-turbo,Antony and Cleopatra ,1878,24,"Rail thou in Fulvia's phrase, and taunt my faults With such full licence as both truth and malice Have power to utter","['Rail', 'thou', 'in', 'Fulvia', ""'s""]","['grace', ',', 'and', 'triumph', 'over', 'her', '?']","['phrase', ',', 'and', 'taunt', 'my', 'faults', 'With']",0.7142857142857143,1877,1888
1931,gpt-3.5-turbo,Hamlet ,1878,38,"of Hamlet our dear brother’s death The memory be green, and that it us befitted To bear our hearts in grief, and our whole kingdom To be contracted in one brow of woe; Yet","['of', 'Hamlet', 'our', 'dear', 'brother', '’s', 'death', 'The', 'memory', 'be', 'green', ',', 'and', 'that', 'it', 'us', 'befitted', 'To', 'bear']","['our', 'hearts', 'in', 'grief', 'and', 'honor', 'his', 'legacy', '.']","['our', 'hearts', 'in', 'grief', ',', 'and', 'our', 'whole', 'kingdom']",0.5555555555555556,1877,1904
92,gpt-3.5-turbo,Julius Caesar ,1878,33,"her shores, Caesar said to me, ""Darest thou, Cassius, now Leap in with me into this angry flood And swim to yonder point?"" Upon the word","['her', 'shores', ',', 'Caesar', 'said', 'to', 'me', ',', '""', 'Darest']","['thou', ',', 'Cassius', ',', 'now', 'leap', 'in', 'with', 'me', '?', '""']","['thou', ',', 'Cassius', ',', 'now', 'Leap', 'in', 'with', 'me', 'into', 'this']",0.2727272727272727,1877,1897
1104,gpt-3.5-turbo,Romeo and Juliet ,1880,36,"me! What fray was here?  Yet tell me not, for I have heard it all.  Here’s much to do with hate, but more with love: Why,","['me', '!', 'What', 'fray', 'was', 'here', '?']","['""', 'O', 'Romeo', ',', 'Romeo', ',', 'wherefore', 'art', 'thou', 'Romeo', '?', '""']","[' ', 'Yet', 'tell', 'me', 'not', ',', 'for', 'I', 'have', 'heard', 'it', 'all']",0.9166666666666666,1879,1897
1538,gpt-3.5-turbo,Antony and Cleopatra ,1883,24,"phrase, and taunt my faults With such full licence as both truth and malice Have power to utter. O, then we","['phrase', ',', 'and', 'taunt', 'my', 'faults']","['""', 'Age', 'can', 'not', 'wither', 'her', ',', 'nor', 'custom', 'stale', 'her', 'infinite', 'variety', '.', '""']","['With', 'such', 'full', 'licence', 'as', 'both', 'truth', 'and', 'malice', 'Have', 'power', 'to', 'utter', '.', 'O']",0.9333333333333332,1882,1902
1296,gpt-3.5-turbo,A Midsummer Night's Dream ,1884,39,"O were favour so, Yours would I catch, fair Hermia, ere I go.  My ear should catch your voice, my eye your eye, My tongue should catch your tongue’s sweet melody","['O', 'were', 'favour', 'so', ',', 'Yours']","['O', 'were', 'favour', 'so', ',', 'Yours', 'would', 'I', 'catch', ',', 'fair', 'Hermia', ',', 'ere', 'I', 'go', '.']","['would', 'I', 'catch', ',', 'fair', 'Hermia', ',', 'ere', 'I', 'go', '.', ' ', 'My', 'ear', 'should', 'catch', 'your']",0.7058823529411765,1883,1905
1461,gpt-3.5-turbo,Antony and Cleopatra ,1885,24,"and taunt my faults With such full licence as both truth and malice Have power to utter. O, then we bring forth","['and', 'taunt', 'my', 'faults', 'With', 'such']","['bitter', 'words', ',', 'but', 'I', ""'ll"", 'not', 'yield', 'to', 'thee', '.']","['full', 'licence', 'as', 'both', 'truth', 'and', 'malice', 'Have', 'power', 'to', 'utter']",1.0,1884,1900
94,gpt-3.5-turbo,Julius Caesar ,1886,26,"""Darest thou, Cassius, now Leap in with me into this angry flood And swim to yonder point?"" Upon the word,","['""', 'Darest', 'thou', ',', 'Cassius', ',', 'now', 'Leap']","['""', 'Darest', 'thou', ',', 'Cassius', ',', 'now', 'Leap', 'in', 'with', 'me', 'into', 'this', 'angry', 'flood', ',', 'And', 'swim']","['in', 'with', 'me', 'into', 'this', 'angry', 'flood', 'And', 'swim', 'to', 'yonder', 'point', '?', '""', 'Upon', 'the', 'word', ',']",1.0,1885,1910
398,gpt-3.5-turbo,Othello ,1888,21,not your daughters' minds By what you see them act. Is there not charms By which the property of,"['not', 'your', 'daughters', ""'"", 'minds', 'By']","['not', 'your', 'daughters', ""'"", 'minds', '\n', 'By', 'what', 'you', 'see', 'them', 'act', '.']","['what', 'you', 'see', 'them', 'act', '.', 'Is', 'there', 'not', 'charms', 'By', 'which', 'the']",1.0,1887,1905
679,gpt-3.5-turbo,King Henry V  ,1892,38,"the book of Numbers is it writ, When the man dies, let the inheritance Descend unto the daughter. Gracious lord, Stand for your own, unwind your bloody flag, Look back into your","['the', 'book', 'of', 'Numbers', 'is', 'it', 'writ', ',', 'When', 'the', 'man', 'dies', ',', 'let', 'the']","['man', 'die', 'with', 'honor', 'and', 'valor', ',', 'for', 'his', 'legacy', 'shall', 'live', 'on', 'in', 'the', 'hearts', 'of', 'those', 'who', 'remember', 'his', 'noble', 'deeds']","['inheritance', 'Descend', 'unto', 'the', 'daughter', '.', 'Gracious', 'lord', ',', 'Stand', 'for', 'your', 'own', ',', 'unwind', 'your', 'bloody', 'flag', ',', 'Look', 'back', 'into', 'your']",1.0,1891,1928
968,gpt-3.5-turbo,King Lear ,1893,28,"thy death. Away! By Jupiter, This shall not be revok’d.  KENT.  Fare thee well, King: sith thus thou wilt","['thy', 'death', '.', 'Away', '!', 'By', 'Jupiter', ',', 'This', 'shall', 'not']","['be', 'revoked', '.']","['be', 'revok’d', '.']",0.3333333333333333,1892,1905
1570,gpt-3.5-turbo,Antony and Cleopatra ,1895,26,"truth and malice Have power to utter. O, then we bring forth weeds When our quick minds lie still, and our ills told","['truth', 'and', 'malice', 'Have', 'power', 'to', 'utter', '.', 'O']","['truth', 'and', 'malice', 'Have', 'power', 'to', 'utter', '.', 'O', ',', 'then', 'we', 'bring', 'forth', 'weeds', 'When', 'our']","[',', 'then', 'we', 'bring', 'forth', 'weeds', 'When', 'our', 'quick', 'minds', 'lie', 'still', ',', 'and', 'our', 'ills', 'told']",1.0,1894,1919
304,gpt-3.5-turbo,All's Well That Ends Well ,1900,40,"’s pity?  HELENA.  That wishing well had not a body in’t Which might be felt, that we, the poorer born, Whose baser stars do shut us up in wishes, Might with effects","['’s', 'pity', '?', ' ', 'HELENA', '.', ' ', 'That', 'wishing', 'well', 'had', 'not', 'a', 'body', 'in’t', 'Which', 'might', 'be', 'felt', ',']","['but', 'my', 'heart', 'is', 'full', 'of', 'it', '.']","['that', 'we', ',', 'the', 'poorer', 'born', ',', 'Whose']",1.0,1899,1926
1329,gpt-3.5-turbo,A Midsummer Night's Dream ,1903,32,"ear should catch your voice, my eye your eye, My tongue should catch your tongue’s sweet melody.  Were the world mine, Demetrius being bated, The","['ear', 'should', 'catch', 'your', 'voice', ',', 'my']","['ear', 'should', 'catch', 'your', 'voice', ',', 'my', 'eye', 'your', 'eye', ',', 'my', 'tongue', 'should', 'catch', 'your', 'tongue', '.']","['eye', 'your', 'eye', ',', 'My', 'tongue', 'should', 'catch', 'your', 'tongue', '’s', 'sweet', 'melody', '.', ' ', 'Were', 'the', 'world']",0.8333333333333334,1902,1926
989,gpt-3.5-turbo,King Lear ,1908,38,"KENT.  Fare thee well, King: sith thus thou wilt appear, Freedom lives hence, and banishment is here.  The gods to their dear shelter take thee, maid, That justly","['KENT', '.', ' ', 'Fare', 'thee', 'well', ',', 'King', ':', 'sith', 'thus', 'thou', 'wilt', 'appear']","['Freely', 'to', 'thyself', 'and', 'thy', 'dark', 'soul', ""'s"", 'delight', '.']","[',', 'Freedom', 'lives', 'hence', ',', 'and', 'banishment', 'is', 'here', '.']",0.9,1907,1930
