,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,start_token,end_token
1681,gpt-3.5-turbo,Macbeth ,1184,39,"look into the seeds of time, And say which grain will grow, and which will not, Speak then to me, who neither beg nor fear Your favours nor your hate. Hail! Hail!","['look', 'into', 'the', 'seeds', 'of', 'time', ',', 'And', 'say', 'which', 'grain', 'will', 'grow', ',', 'and', 'which']","['will', 'not', '.', '""']","['will', 'not', ',', 'Speak']",0.5,1183,1202
1460,gpt-3.5-turbo,Antony and Cleopatra ,1187,20,", hear me this prayer, though thou deny me a matter of more weight; good Isis, I","[',', 'hear', 'me', 'this', 'prayer', ',', 'though']","['I', 'die', ',', 'my', 'love', ',', 'as', 'I', 'have', 'lived', ',', 'for', 'you']","['thou', 'deny', 'me', 'a', 'matter', 'of', 'more', 'weight', ';', 'good', 'Isis', ',', 'I']",1.0,1186,1205
1450,gpt-3.5-turbo,Antony and Cleopatra ,1195,27,"deny me a matter of more weight; good Isis, I beseech thee! Amen. Dear goddess, hear that prayer of the people!","['deny', 'me', 'a', 'matter', 'of', 'more', 'weight']","['than', 'worthiness', 'itself', '.']","[';', 'good', 'Isis', ',']",1.0,1194,1204
1608,gpt-3.5-turbo,Macbeth ,1197,21,", and which will not, Speak then to me, who neither beg nor fear Your favours nor your hate","[',', 'and', 'which', 'will', 'not', ',', 'Speak', 'then', 'to', 'me']","[',', 'who', 'neither', 'beg', 'nor', 'fear', '\n', 'Speak', 'then', 'to', 'me']","[',', 'who', 'neither', 'beg', 'nor', 'fear', 'Your', 'favours', 'nor', 'your', 'hate']",0.4545454545454545,1196,1216
1540,gpt-3.5-turbo,Antony and Cleopatra ,1202,23,"; good Isis, I beseech thee! Amen. Dear goddess, hear that prayer of the people! For, as","[';', 'good', 'Isis', ',', 'I', 'beseech', 'thee']","[';', 'good', 'Isis', ',', 'I', 'beseech', 'thee', ',', 'grant', 'me', 'the', 'strength', 'to', 'bear', 'the', 'weight']","['!', 'Amen', '.', 'Dear', 'goddess', ',', 'hear', 'that', 'prayer', 'of', 'the', 'people', '!', 'For', ',', 'as']",0.9375,1201,1223
1360,gpt-3.5-turbo,A Midsummer Night's Dream ,1206,33,"I could well Beteem them from the tempest of my eyes. Ay me! For aught that I could ever read, Could ever hear by tale or history, The course","['I', 'could', 'well', 'Beteem', 'them', 'from', 'the', 'tempest']","['I', 'could', 'well', 'Beteem', 'them', 'from', 'the', 'tempest', 'of', 'my', 'mind', '.']","['of', 'my', 'eyes', '.', 'Ay', 'me', '!', 'For', 'aught', 'that', 'I', 'could']",1.0,1205,1224
1271,gpt-3.5-turbo,A Midsummer Night's Dream ,1206,23,"I could well Beteem them from the tempest of my eyes. Ay me! For aught that I could ever read,","['I', 'could', 'well', 'Beteem', 'them']","['I', 'could', 'well', 'beteem', 'them', 'from', 'the', 'tempest', 'of', 'my', 'eyes', '.']","['from', 'the', 'tempest', 'of', 'my', 'eyes', '.', 'Ay', 'me', '!', 'For', 'aught']",0.8333333333333334,1205,1221
1237,gpt-3.5-turbo,A Midsummer Night's Dream ,1208,40,"well Beteem them from the tempest of my eyes. Ay me! For aught that I could ever read, Could ever hear by tale or history, The course of true love never did run smooth.  ","['well', 'Beteem', 'them', 'from', 'the', 'tempest', 'of', 'my', 'eyes', '.', 'Ay', 'me', '!', 'For', 'aught']","['I', 'know', ',', 'my', 'love', ',', 'I', 'can', 'not', 'hide', 'my', 'passion', '.']","['that', 'I', 'could', 'ever', 'read', ',', 'Could', 'ever', 'hear', 'by', 'tale', 'or', 'history']",0.9230769230769232,1207,1234
1925,gpt-3.5-turbo,Hamlet ,1210,26,"thee do ease, and grace to me, Speak to me.  If thou art privy to thy country’s fate, Which,","['thee', 'do', 'ease', ',', 'and', 'grace', 'to', 'me', ',', 'Speak', 'to', 'me']","['the', 'words', 'of', 'love', 'and', 'wisdom', ',', 'let', 'them', 'flow', 'free', '.']","['.', ' ', 'If', 'thou', 'art', 'privy', 'to', 'thy', 'country', '’s', 'fate', ',']",1.0,1209,1232
670,gpt-3.5-turbo,King Henry V  ,1211,29,"' claim to France But this, which they produce from Pharamond: 'In terram Salicam mulieres ne succedant'- 'No woman shall succeed in Salique land'","[""'"", 'claim', 'to', 'France', 'But', 'this', ',']","[""'"", 'All', 'things', 'are', 'ready', 'if', 'our', 'minds', 'be', 'so', '.', ""'""]","['which', 'they', 'produce', 'from', 'Pharamond', ':', ""'"", 'In', 'terram', 'Salicam', 'mulieres', 'ne']",1.0,1210,1228
603,gpt-3.5-turbo,King Henry V  ,1211,38,"' claim to France But this, which they produce from Pharamond: 'In terram Salicam mulieres ne succedant'- 'No woman shall succeed in Salique land'; Which Salique land the French unjustly gloze To","[""'"", 'claim', 'to', 'France', 'But']","['""', 'claim', 'to', 'France', '\n', 'But', 'when', 'the', 'blast', 'of', 'war', 'blows', 'in', 'our', 'ears', ',', '\n', 'Then', 'imitate', 'the', 'action', 'of', 'the', 'tiger', ';', '\n', 'Stiffen', 'the', 'sinews', ',', 'summon', 'up', 'the']","['this', ',', 'which', 'they', 'produce', 'from', 'Pharamond', ':', ""'"", 'In', 'terram', 'Salicam', 'mulieres', 'ne', ""succedant'-"", ""'"", 'No', 'woman', 'shall', 'succeed', 'in', 'Salique', 'land', ""'"", ';', 'Which', 'Salique', 'land', 'the', 'French', 'unjustly', 'gloze', 'To']",0.9696969696969696,1210,1247
1308,gpt-3.5-turbo,A Midsummer Night's Dream ,1215,30,"my eyes. Ay me! For aught that I could ever read, Could ever hear by tale or history, The course of true love never did run","['my', 'eyes', '.', 'Ay', 'me', '!', 'For', 'aught', 'that']","['I', 'see', ',', 'my', 'eyes', '.', 'Ay', 'me', '!', 'For', 'aught', 'that', 'I', 'could', 'ever', 'read', ',', 'there', 'is', 'no', 'knowledge']","['I', 'could', 'ever', 'read', ',', 'Could', 'ever', 'hear', 'by', 'tale', 'or', 'history', ',', 'The', 'course', 'of', 'true', 'love', 'never', 'did', 'run']",0.9523809523809524,1214,1243
1626,gpt-3.5-turbo,Macbeth ,1216,32,"your hate. Hail! Hail! Hail! Lesser than Macbeth, and greater. Not so happy, yet much happier. Thou shalt get kings, though thou be","['your', 'hate', '.', 'Hail', '!', 'Hail', '!', 'Hail']","['Macbeth', ':', '\n', '""', 'Stars', ',', 'hide', 'your', 'fires', ';', '\n', 'Let', 'not', 'light', 'see', 'my', 'black', 'and', 'deep', 'desires', '.', '\n', 'The', 'eye']","['!', 'Lesser', 'than', 'Macbeth', ',', 'and', 'greater', '.', 'Not', 'so', 'happy', ',', 'yet', 'much', 'happier', '.', 'Thou', 'shalt', 'get', 'kings', ',', 'though', 'thou', 'be']",1.0,1215,1246
1627,gpt-3.5-turbo,Macbeth ,1219,39,"Hail! Hail! Hail! Lesser than Macbeth, and greater. Not so happy, yet much happier. Thou shalt get kings, though thou be none: So all hail, Macbeth and Banquo!","['Hail', '!', 'Hail', '!', 'Hail']","['Macbeth', ',', 'hail', 'to', 'thee', ',', 'Thane', 'of', 'Cawdor', '!']","['!', 'Lesser', 'than', 'Macbeth', ',', 'and', 'greater', '.', 'Not', 'so']",1.0,1218,1232
1201,gpt-3.5-turbo,A Midsummer Night's Dream ,1220,35,"! For aught that I could ever read, Could ever hear by tale or history, The course of true love never did run smooth.  But either it was different in blood","['!', 'For', 'aught', 'that', 'I', 'could', 'ever', 'read', ',']","['I', 'never', 'saw', 'true', 'beauty', 'till', 'this', 'night', '.']","['Could', 'ever', 'hear', 'by', 'tale', 'or', 'history', ',', 'The']",1.0,1219,1236
707,gpt-3.5-turbo,King Henry V  ,1222,20,Pharamond: 'In terram Salicam mulieres ne succedant'- 'No woman shall succeed in Salique land'; Which,"['Pharamond', ':', ""'"", 'In', 'terram', 'Salicam', 'mulieres']","['non', 'succedunt', '.', ""'""]","['ne', ""succedant'-"", ""'"", 'No']",1.0,1221,1231
681,gpt-3.5-turbo,King Henry V  ,1224,20,'In terram Salicam mulieres ne succedant'- 'No woman shall succeed in Salique land'; Which Salique land,"[""'"", 'In', 'terram', 'Salicam', 'mulieres', 'ne', ""succedant'-"", ""'"", 'No']","[""'"", 'In', 'terram', 'Salicam', 'mulieres', 'ne', ""succedant'-"", ""'"", 'No', 'woman', 'shall']","['woman', 'shall', 'succeed', 'in', 'Salique', 'land', ""'"", ';', 'Which', 'Salique', 'land']",1.0,1223,1242
1817,gpt-3.5-turbo,Hamlet ,1225,40,"thou art privy to thy country’s fate, Which, happily, foreknowing may avoid, O speak!  Or if thou hast uphoarded in thy life Extorted treasure in the womb of earth, For which,","['thou', 'art', 'privy', 'to', 'thy', 'country', '’s', 'fate', ',', 'Which', ',', 'happily', ',', 'foreknowing', 'may', 'avoid', ',', 'O']","[""'"", 'tis', 'a', 'consummation', 'devoutly', 'to', 'be', 'wished', '.']","['speak', '!', ' ', 'Or', 'if', 'thou', 'hast', 'uphoarded', 'in']",1.0,1224,1250
1475,gpt-3.5-turbo,Antony and Cleopatra ,1228,33,"heartbreaking to see a handsome man loose-wiv'd, so it is a deadly sorrow to behold a foul knave uncuckolded.  Therefore, dear Isis, keep decorum, and","['heartbreaking', 'to', 'see', 'a', 'handsome', 'man', 'loose', '-', ""wiv'd"", ',', 'so', 'it', 'is', 'a', 'deadly']","['to', 'be', 'a', 'woman', ""'s"", 'fool', '.']","['sorrow', 'to', 'behold', 'a', 'foul', 'knave', 'uncuckolded']",0.8571428571428571,1227,1248
826,gpt-3.5-turbo,King Lear ,1229,32,", and all the large effects That troop with majesty. Ourself, by monthly course, With reservation of an hundred knights, By you to be sustain’d, shall our","[',', 'and', 'all', 'the', 'large', 'effects', 'That']","['spring', 'from', 'thence', ',', 'shall', 'be', 'mine', 'or', 'none', '.']","['troop', 'with', 'majesty', '.', 'Ourself', ',', 'by', 'monthly', 'course', ',']",1.0,1228,1244
1610,gpt-3.5-turbo,Macbeth ,1230,28,"greater. Not so happy, yet much happier. Thou shalt get kings, though thou be none: So all hail, Macbeth and Banquo!","['greater', '.', 'Not', 'so', 'happy', ',', 'yet', 'much', 'happier', '.', 'Thou', 'shalt', 'get']","['kings', ',', 'though', 'thou', 'be', 'none', '.']","['kings', ',', 'though', 'thou', 'be', 'none', ':']",0.1428571428571428,1229,1248
947,gpt-3.5-turbo,King Lear ,1231,23,"all the large effects That troop with majesty. Ourself, by monthly course, With reservation of an hundred knights, By","['all', 'the', 'large', 'effects', 'That', 'troop']","['on', 'in', 'this', 'little', 'world']","['with', 'majesty', '.', 'Ourself', ',']",1.0,1230,1240
1870,gpt-3.5-turbo,Hamlet ,1235,24,", happily, foreknowing may avoid, O speak!  Or if thou hast uphoarded in thy life Extorted treasure in the womb","[',', 'happily', ',', 'foreknowing', 'may', 'avoid', ',', 'O', 'speak']","[',', 'happily', ',', 'foreknowing', 'may', 'avoid', ',', 'O', 'speak', 'to', 'me', 'no', 'more', '!']","['!', ' ', 'Or', 'if', 'thou', 'hast', 'uphoarded', 'in', 'thy', 'life', 'Extorted', 'treasure', 'in', 'the']",1.0,1234,1256
1302,gpt-3.5-turbo,A Midsummer Night's Dream ,1243,36,did run smooth.  But either it was different in blood— O cross! Too high to be enthrall’d to low. Or else misgraffèd in respect of years— O spite! Too,"['did', 'run', 'smooth', '.', ' ', 'But', 'either', 'it']","['was', ""n't"", 'meant', 'to', 'be', ',', 'or', 'it', 'was', 'just', 'a', 'dream', '.']","['was', 'different', 'in', 'blood', '—', 'O', 'cross', '!', 'Too', 'high', 'to', 'be', 'enthrall’d']",0.9230769230769232,1242,1262
657,gpt-3.5-turbo,King Henry V  ,1245,23,"French unjustly gloze To be the realm of France, and Pharamond The founder of this law and female bar.  Yet","['French', 'unjustly', 'gloze', 'To', 'be', 'the', 'realm', 'of', 'France', ',', 'and']","['deny', 'my', 'title', 'unto', 'it', '.']","['Pharamond', 'The', 'founder', 'of', 'this', 'law']",1.0,1244,1260
1196,gpt-3.5-turbo,A Midsummer Night's Dream ,1247,32, But either it was different in blood— O cross! Too high to be enthrall’d to low. Or else misgraffèd in respect of years— O spite! Too,"[' ', 'But', 'either', 'it', 'was', 'different']","['in', 'blood', '.']","['in', 'blood', '—']",0.3333333333333333,1246,1254
1756,gpt-3.5-turbo,Macbeth ,1248,34,"none: So all hail, Macbeth and Banquo! Banquo and Macbeth, all hail! Stay, you imperfect speakers, tell me more.  By Sinel’s death I know","['none', ':', 'So', 'all', 'hail', ',', 'Macbeth']","['""', 'Thou', 'shalt', 'be', 'king', 'hereafter', '!', '""']","['and', 'Banquo', '!', 'Banquo', 'and', 'Macbeth', ',', 'all']",1.0,1247,1261
1443,gpt-3.5-turbo,Antony and Cleopatra ,1249,32,"uncuckolded.  Therefore, dear Isis, keep decorum, and fortune him accordingly! Amen. Lo now, if it lay in their hands to make me a cuckold","['uncuckolded', '.', ' ', 'Therefore', ',', 'dear', 'Isis', ',', 'keep']","['my', 'heart', ',', 'and', 'do', 'not', 'let', 'it', 'be', 'swayed', 'by', 'the', 'whims', 'of', 'others', '.', '""']","['decorum', ',', 'and', 'fortune', 'him', 'accordingly', '!', 'Amen', '.', 'Lo', 'now', ',', 'if', 'it', 'lay', 'in', 'their']",0.9411764705882352,1248,1273
63,gpt-3.5-turbo,Julius Caesar ,1251,20,"Except immortal Caesar, speaking of Brutus And groaning underneath this age's yoke, Have wish'd that noble Brutus","['Except', 'immortal', 'Caesar', ',', 'speaking', 'of']","['men', 'as', 'if', 'they', 'were', 'gods', ',', 'let', 'us', 'remember', 'that', 'we', 'are', 'all']","['Brutus', 'And', 'groaning', 'underneath', 'this', 'age', ""'s"", 'yoke', ',', 'Have', ""wish'd"", 'that', 'noble', 'Brutus']",1.0,1250,1269
1468,gpt-3.5-turbo,Antony and Cleopatra ,1252,38,"Therefore, dear Isis, keep decorum, and fortune him accordingly! Amen. Lo now, if it lay in their hands to make me a cuckold, they would make themselves whores but they'd","['Therefore', ',', 'dear', 'Isis', ',', 'keep', 'decorum', ',', 'and', 'fortune', 'him']","['sailing', 'with', 'fair', 'winds', 'and', 'prosperous', 'tides', '.']","['accordingly', '!', 'Amen', '.', 'Lo', 'now', ',', 'if']",1.0,1251,1269
327,gpt-3.5-turbo,All's Well That Ends Well ,1259,29,in’t; ’tis against the rule of nature. To speak on the part of virginity is to accuse your mothers; which is most infallible disobedience.,"['in’t', ';', '’', 'tis', 'against', 'the', 'rule', 'of', 'nature']","['to', 'strive', 'against', 'the', 'current', 'of', 'fate', '.']","['.', 'To', 'speak', 'on', 'the', 'part', 'of', 'virginity']",0.875,1258,1274
630,gpt-3.5-turbo,King Henry V  ,1262,38,"and female bar.  Yet their own authors faithfully affirm That the land Salique is in Germany, Between the floods of Sala and of Elbe; Where Charles the Great, having subdu'd the Saxons,","['and', 'female', 'bar', '.', ' ', 'Yet', 'their', 'own', 'authors', 'faithfully', 'affirm', 'That', 'the', 'land', 'Salique', 'is', 'in', 'Germany']","['and', 'not', 'in', 'France', ',', 'as', 'some', 'would', 'have', 'it', '.']","[',', 'Between', 'the', 'floods', 'of', 'Sala', 'and', 'of', 'Elbe', ';', 'Where']",1.0,1261,1289
1818,gpt-3.5-turbo,Hamlet ,1263,37,"which, they say, you spirits oft walk in death, Speak of it. Stay, and speak!  Stop it, Marcellus! Shall I strike at it with my partisan? Do","['which', ',', 'they', 'say', ',', 'you', 'spirits', 'oft', 'walk', 'in', 'death', ',', 'Speak', 'of', 'it']","['as', 'you', 'should', 'speak', 'of', 'things', 'you', 'have', 'knowledge', 'of', '.']","['.', 'Stay', ',', 'and', 'speak', '!', ' ', 'Stop', 'it', ',', 'Marcellus']",1.0,1262,1287
1447,gpt-3.5-turbo,Antony and Cleopatra ,1269,28,", if it lay in their hands to make me a cuckold, they would make themselves whores but they'd do't! Hush! Here comes Antony","[',', 'if', 'it', 'lay', 'in', 'their', 'hands', 'to', 'make', 'me', 'a']","['thousand', 'kingdoms', ',', 'I', 'would', 'not', 'yield', 'them', 'a', 'single', 'hair', '.']","['cuckold', ',', 'they', 'would', 'make', 'themselves', 'whores', 'but', 'they', ""'d"", ""do't"", '!']",0.9166666666666666,1268,1290
1617,gpt-3.5-turbo,Macbeth ,1269,40,"speakers, tell me more.  By Sinel’s death I know I am Thane of Glamis; But how of Cawdor? The Thane of Cawdor lives, A prosperous gentleman; and to be king Stands not","['speakers', ',', 'tell', 'me', 'more', '.', ' ', 'By']","['the', 'pricking', 'of', 'my', 'thumbs', ',', 'something', 'wicked', 'this', 'way', 'comes', '.']","['Sinel', '’s', 'death', 'I', 'know', 'I', 'am', 'Thane', 'of', 'Glamis', ';', 'But']",1.0,1268,1287
1230,gpt-3.5-turbo,A Midsummer Night's Dream ,1270,38,in respect of years— O spite! Too old to be engag’d to young. Or else it stood upon the choice of friends— O hell! to choose love by another’s eyes! Or,"['in', 'respect', 'of', 'years', '—', 'O', 'spite', '!', 'Too', 'old', 'to']","['be', 'engaged', 'to', 'young', 'Cupid', 'anymore', '.']","['be', 'engag’d', 'to', 'young', '.', 'Or', 'else']",0.5714285714285714,1269,1286
645,gpt-3.5-turbo,King Henry V  ,1271,22,"faithfully affirm That the land Salique is in Germany, Between the floods of Sala and of Elbe; Where Charles the","['faithfully', 'affirm', 'That', 'the', 'land', 'Salique', 'is', 'in', 'Germany', ',']","['And', 'not', 'in', 'France', ',', 'as', 'some', 'would', 'have', 'it', 'be', '.']","['Between', 'the', 'floods', 'of', 'Sala', 'and', 'of', 'Elbe', ';', 'Where', 'Charles', 'the']",1.0,1270,1291
1734,gpt-3.5-turbo,Macbeth ,1277,26,"Sinel’s death I know I am Thane of Glamis; But how of Cawdor? The Thane of Cawdor lives, A prosperous gentleman;","['Sinel', '’s', 'death', 'I', 'know', 'I', 'am', 'Thane', 'of', 'Glamis', ';', 'But']","['I', 'am', 'not', 'yet', 'the', 'Thane', 'of', 'Cawdor', '.']","['how', 'of', 'Cawdor', '?', 'The', 'Thane', 'of', 'Cawdor', 'lives']",0.6666666666666666,1276,1296
1862,gpt-3.5-turbo,Hamlet ,1284,38," Stop it, Marcellus! Shall I strike at it with my partisan? Do, if it will not stand. ’Tis here! ’Tis here! ’Tis gone!  We do","[' ', 'Stop', 'it', ',', 'Marcellus', '!', 'Shall', 'I', 'strike', 'at', 'it', 'with', 'my', 'partisan', '?']","['""', 'Or', 'shall', 'we', 'rather', 'bear', 'the', 'ills', 'we', 'have', ',', 'than', 'fly', 'to', 'others', 'that', 'we', 'know', 'not', 'of', '?', '""']","['Do', ',', 'if', 'it', 'will', 'not', 'stand', '.', '’', 'Tis', 'here', '!', '’', 'Tis', 'here', '!', '’', 'Tis', 'gone', '!', ' ', 'We']",1.0,1283,1319
1227,gpt-3.5-turbo,A Midsummer Night's Dream ,1285,28,". Or else it stood upon the choice of friends— O hell! to choose love by another’s eyes! Or, if there were a","['.', 'Or', 'else', 'it', 'stood', 'upon']","['the', 'choice', 'of', 'friends', '.']","['the', 'choice', 'of', 'friends', '—']",0.2,1284,1294
423,gpt-3.5-turbo,Othello ,1285,40,"saucy wrongs; But if you know not this, my manners tell me We have your wrong rebuke. Do not believe That, from the sense of all civility, I thus would play and trifle with your","['saucy', 'wrongs', ';', 'But', 'if', 'you', 'know', 'not', 'this', ',', 'my', 'manners', 'tell', 'me', 'We', 'have', 'your']","['safeties', 'at', 'heart', ',', 'and', 'will', 'do', 'our', 'best', 'to', 'protect', 'you', '.']","['wrong', 'rebuke', '.', 'Do', 'not', 'believe', 'That', ',', 'from', 'the', 'sense', 'of', 'all']",1.0,1284,1313
1142,gpt-3.5-turbo,Romeo and Juliet ,1286,31,"this humour prove, Unless good counsel may the cause remove. My noble uncle, do you know the cause? I neither know it nor can learn of him","['this', 'humour', 'prove', ',', 'Unless', 'good', 'counsel', 'may']","['the', 'cause', 'remove', '.']","['the', 'cause', 'remove', '.']",0.0,1285,1296
1469,gpt-3.5-turbo,Antony and Cleopatra ,1288,31,"they'd do't! Hush! Here comes Antony. Not he; the Queen. Saw you my lord? No, lady. Was he not here? No","['they', ""'d"", ""do't"", '!', 'Hush', '!', 'Here', 'comes', 'Antony', '.']","['""', 'They', ""'d"", ""do't"", '!', 'Hush', '!', 'Here', 'comes', 'Antony', '.', 'Stand', 'close', 'and', 'list', ""'"", '.', '""']","['Not', 'he', ';', 'the', 'Queen', '.', 'Saw', 'you', 'my', 'lord', '?', 'No', ',', 'lady', '.', 'Was', 'he', 'not']",1.0,1287,1314
565,gpt-3.5-turbo,Othello ,1289,20,"if you know not this, my manners tell me We have your wrong rebuke. Do not believe That","['if', 'you', 'know', 'not', 'this', ',', 'my']","['If', 'you', 'know', 'not', 'this', ',', 'my', 'noble', 'Moor', ',', '\n', 'I', 'have']","['manners', 'tell', 'me', 'We', 'have', 'your', 'wrong', 'rebuke', '.', 'Do', 'not', 'believe', 'That']",1.0,1288,1307
217,gpt-3.5-turbo,All's Well That Ends Well ,1294,23,"virgin: virginity murders itself, and should be buried in highways out of all sanctified limit, as a desperate offendress against","['virgin', ':', 'virginity', 'murders', 'itself']","['""', 'virginity', 'murders', 'itself', 'and', 'should', 'be', 'buried', 'with', 'honor', ',', 'for', 'it', 'is', 'a', 'sacrifice', 'to', 'love']","[',', 'and', 'should', 'be', 'buried', 'in', 'highways', 'out', 'of', 'all', 'sanctified', 'limit', ',', 'as', 'a', 'desperate', 'offendress', 'against']",0.8888888888888888,1293,1315
421,gpt-3.5-turbo,Othello ,1295,39,"my manners tell me We have your wrong rebuke. Do not believe That, from the sense of all civility, I thus would play and trifle with your reverence.  Your daughter, if you have","['my', 'manners', 'tell', 'me', 'We', 'have', 'your', 'wrong', 'rebuke', '.', 'Do', 'not', 'believe', 'That', ',', 'from', 'the']","['greatness', 'and', 'goodness', 'of', 'your', 'soul', ',', 'there', 'can', 'be', 'any', 'foul', 'or', 'false', 'accusation', '.']","['sense', 'of', 'all', 'civility', ',', 'I', 'thus', 'would', 'play', 'and', 'trifle', 'with', 'your', 'reverence', '.', ' ']",0.9375,1294,1326
778,gpt-3.5-turbo,King Henry V  ,1295,28,"having subdu'd the Saxons, There left behind and settled certain French; Who, holding in disdain the German women For some dishonest manners of their life","['having', ""subdu'd"", 'the', 'Saxons', ',', 'There', 'left']","['not', 'a', 'trace', 'of', 'their', 'former', 'glory', '.']","['behind', 'and', 'settled', 'certain', 'French', ';', 'Who', ',']",1.0,1294,1308
1422,gpt-3.5-turbo,Antony and Cleopatra ,1297,34,". Not he; the Queen. Saw you my lord? No, lady. Was he not here? No, madam. He was dispos'd to mirth; but on the","['.', 'Not', 'he', ';', 'the', 'Queen', '.', 'Saw', 'you', 'my', 'lord', '?']","['Not', 'he', ';', 'the', 'Queen', '.', 'Saw', 'you', 'my', 'lord', '?', 'Or', 'did', 'you', 'behold', 'her', 'riding', 'through', 'the', 'streets', ',', 'with']","['No', ',', 'lady', '.', 'Was', 'he', 'not', 'here', '?', 'No', ',', 'madam', '.', 'He', 'was', ""dispos'd"", 'to', 'mirth', ';', 'but', 'on', 'the']",1.0,1296,1329
1655,gpt-3.5-turbo,Macbeth ,1299,27,"A prosperous gentleman; and to be king Stands not within the prospect of belief, No more than to be Cawdor. Say from whence You","['A', 'prosperous', 'gentleman', ';', 'and', 'to', 'be', 'king']","['is', 'not', 'enough', ',', 'unless', 'we', 'are', 'also', 'virtuous', 'and', 'just', '.']","['Stands', 'not', 'within', 'the', 'prospect', 'of', 'belief', ',', 'No', 'more', 'than', 'to']",0.9166666666666666,1298,1317
1858,gpt-3.5-turbo,Hamlet ,1299,28,"Do, if it will not stand. ’Tis here! ’Tis here! ’Tis gone!  We do it wrong, being so","['Do', ',', 'if', 'it', 'will', 'not', 'stand', '.']","['The', 'test', 'of', 'time', 'and', 'truth', 'is', 'the', 'ultimate', 'judge', '.']","['’', 'Tis', 'here', '!', '’', 'Tis', 'here', '!', '’', 'Tis', 'gone']",1.0,1298,1316
14,gpt-3.5-turbo,Julius Caesar ,1299,37,"me? Therefore, good Brutus, be prepared to hear, And since you know you cannot see yourself So well as by reflection, I your glass Will modestly discover to yourself That of","['me', '?', 'Therefore', ',', 'good']","['friends', ',', 'let', 'me', 'have', 'men', 'about']","['Brutus', ',', 'be', 'prepared', 'to', 'hear', ',']",0.8571428571428571,1298,1309
1705,gpt-3.5-turbo,Macbeth ,1299,26,"A prosperous gentleman; and to be king Stands not within the prospect of belief, No more than to be Cawdor. Say from whence","['A', 'prosperous', 'gentleman', ';', 'and', 'to']","['be', 'honest', ',', 'I', 'am', 'not', 'familiar', 'with', 'that', 'specific', 'quote', 'from', 'Macbeth', '.', 'However', ',', 'here', 'is', 'a', 'famous']","['be', 'king', 'Stands', 'not', 'within', 'the', 'prospect', 'of', 'belief', ',', 'No', 'more', 'than', 'to', 'be', 'Cawdor', '.', 'Say', 'from', 'whence']",0.95,1298,1323
1528,gpt-3.5-turbo,Antony and Cleopatra ,1301,38,"the Queen. Saw you my lord? No, lady. Was he not here? No, madam. He was dispos'd to mirth; but on the sudden A Roman thought hath struck him.","['the', 'Queen', '.', 'Saw', 'you', 'my', 'lord', '?', 'No', ',', 'lady', '.', 'Was', 'he', 'not']","['here', '?']","['here', '?']",0.0,1300,1316
1592,gpt-3.5-turbo,Macbeth ,1301,22,"gentleman; and to be king Stands not within the prospect of belief, No more than to be Cawdor. Say","['gentleman', ';', 'and', 'to', 'be', 'king', 'Stands', 'not', 'within']","['the', 'prospect', 'of', 'belief', ',', 'no', 'more', 'than', 'to', 'be', 'Cawdor', '.']","['the', 'prospect', 'of', 'belief', ',', 'No', 'more', 'than', 'to', 'be', 'Cawdor', '.']",0.0833333333333333,1300,1320
1185,gpt-3.5-turbo,Romeo and Juliet ,1302,34,do you know the cause? I neither know it nor can learn of him. Have you importun’d him by any means? Both by myself and many other friends; But he,"['do', 'you', 'know', 'the', 'cause', '?', 'I', 'neither', 'know', 'it', 'nor', 'can']","['find', 'it', '.']","['learn', 'of', 'him']",1.0,1301,1315
21,gpt-3.5-turbo,Julius Caesar ,1303,27,"good Brutus, be prepared to hear, And since you know you cannot see yourself So well as by reflection, I your glass Will","['good', 'Brutus', ',', 'be', 'prepared']","['to', 'meet', 'thy', 'fate', 'with', 'courage', 'and', 'honor', '.']","['to', 'hear', ',', 'And', 'since', 'you', 'know', 'you', 'can']",0.8888888888888888,1302,1315
379,gpt-3.5-turbo,All's Well That Ends Well ,1308,28,"all sanctified limit, as a desperate offendress against nature. Virginity breeds mites, much like a cheese; consumes itself to the very paring, and","['all', 'sanctified', 'limit', ',', 'as', 'a', 'desperate', 'offendress', 'against', 'nature', '.', 'Virginity']","['""', 'All', ""'s"", 'well', 'that', 'ends', 'well', ';', 'still', 'the', 'fine', ""'s"", 'the', 'crown', ';', ""Whate'er""]","['breeds', 'mites', ',', 'much', 'like', 'a', 'cheese', ';', 'consumes', 'itself', 'to', 'the', 'very', 'paring', ',', 'and']",0.9375,1307,1334
554,gpt-3.5-turbo,Othello ,1317,39,"I thus would play and trifle with your reverence.  Your daughter, if you have not given her leave, I say again, hath made a gross revolt, Tying her duty, beauty, wit","['I', 'thus', 'would', 'play', 'and', 'trifle', 'with', 'your', 'reverence', '.', ' ']","['I', 'thus', 'would', 'play', 'and', 'trifle', 'with', 'your', 'fears', '.']","['Your', 'daughter', ',', 'if', 'you', 'have', 'not', 'given', 'her', 'leave']",1.0,1316,1336
