,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,start_token,end_token
1672,gpt-3.5-turbo,Macbeth,1286,23,"? or are you aught
That man may question? You seem to understand me,
By each at once her","['?', 'or', 'are', 'you', 'aught', '\n', 'That', 'man']","['May', 'question', '?']","['may', 'question', '?']",0.3333333333333333,1285,1295
185,gpt-3.5-turbo,Julius Caesar,1287,29,"Over your friend that loves you.
BRUTUS. 
Cassius,
Be not deceived; if I have veil'd my look,
I turn the","['Over', 'your', 'friend', 'that', 'loves', 'you', '.', '\n', 'BRUTUS', '.', '\n', 'Cassius']","['""', 'Over', 'thyself', ',', 'Brutus', '.', '""']","[',', '\n', 'Be', 'not', 'deceived', ';', 'if']",1.0,1286,1304
79,gpt-3.5-turbo,Julius Caesar,1288,29,"your friend that loves you.
BRUTUS. 
Cassius,
Be not deceived; if I have veil'd my look,
I turn the trouble","['your', 'friend', 'that', 'loves', 'you', '.', '\n', 'BRUTUS', '.', '\n', 'Cassius', ',', '\n']","['I', 'am', 'glad', 'that', 'my', 'weak', 'words', 'have', 'the', 'power', 'to', 'move', 'you', '.']","['Be', 'not', 'deceived', ';', 'if', 'I', 'have', ""veil'd"", 'my', 'look', ',', '\n', 'I', 'turn']",1.0,1287,1313
1913,gpt-3.5-turbo,Hamlet,1299,34,"to trouble the mind’s eye.
In the most high and palmy state of Rome,
A little ere the mightiest Julius fell,
The graves stood tenantless and the","['to', 'trouble', 'the', 'mind', '’s', 'eye', '.', '\n', 'In']","['a', 'sleep', 'of', 'death', 'what', 'dreams', 'may', 'come']","['the', 'most', 'high', 'and', 'palmy', 'state', 'of', 'Rome']",1.0,1298,1314
39,gpt-3.5-turbo,Julius Caesar,1301,24,"Be not deceived; if I have veil'd my look,
I turn the trouble of my countenance
Merely upon myself.","['Be', 'not', 'deceived', ';', 'if', 'I', 'have', ""veil'd""]","['my', 'look', ',', '\n', 'I', 'turn', 'the', 'trouble', 'of', 'my', 'countenance', '\n', 'Merely', 'upon', 'myself', '.']","['my', 'look', ',', '\n', 'I', 'turn', 'the', 'trouble', 'of', 'my', 'countenance', '\n', 'Merely', 'upon', 'myself', '.']",0.0,1300,1323
317,gpt-3.5-turbo,All's Well That Ends Well,1306,21,"up.
HELENA.
Bless our poor virginity from underminers and blowers-up! Is there no
","['up', '.', '\n', 'HELENA', '.', '\n', 'Bless']","['up', '.', '\n', 'HELENA', '.', '\n', 'Bless', 'you', ',', 'fair', 'sir', ',', 'for', 'your']","['our', 'poor', 'virginity', 'from', 'underminers', 'and', 'blowers', '-', 'up', '!', 'Is', 'there', 'no', '\n']",1.0,1305,1325
970,gpt-3.5-turbo,King Lear,1308,30,"shall to my bosom
Be as well neighbour’d, pitied, and reliev’d,
As thou my sometime daughter.
KENT.
Good my liege,","['shall', 'to', 'my', 'bosom', '\n', 'Be', 'as', 'well', 'neighbour’d', ',']","['pitied', ',', 'and', 'relieved', ',', '\n', 'As', 'thou', 'my', 'sometime', 'daughter', '.']","['pitied', ',', 'and', 'reliev’d', ',', '\n', 'As', 'thou', 'my', 'sometime', 'daughter', '.']",0.0833333333333333,1307,1328
417,gpt-3.5-turbo,Othello,1311,24,"with
a
Barbary horse; you'll have your nephews neigh to you; you'll
have
coursers for cousins","['with', '\n', 'a', '\n', 'Barbary', 'horse', ';', 'you', ""'ll"", 'have']","['your', 'nephews', 'neigh', 'to', 'you', ';', 'you', ""'ll"", 'have', 'coursers', 'for', 'cousins', 'and', 'gennets']","['your', 'nephews', 'neigh', 'to', 'you', ';', 'you', ""'ll"", '\n', 'have', '\n', 'coursers', 'for', 'cousins']",0.2857142857142857,1310,1333
1096,gpt-3.5-turbo,Romeo and Juliet,1312,24,"Romeo, saw you him today?
Right glad I am he was not at this fray.
BENVOLIO.
Madam","['Romeo', ',', 'saw', 'you', 'him', 'today']","['Romeo', ',', 'Romeo', ',', 'wherefore', 'art', 'thou', 'Romeo', '?']","['?', '\n', 'Right', 'glad', 'I', 'am', 'he', 'was', 'not']",1.0,1311,1325
1545,gpt-3.5-turbo,Antony and Cleopatra,1314,29,"ear. Prithee, tell her but worky-day
fortune.
SOOTHSAYER. 
Your fortunes are alike.
IRAS. 
But how,","['ear', '.', 'Prithee', ',', 'tell', 'her', 'but', 'worky']","['not', 'to', 'attend', 'the', 'quarrel', '.']","['-', 'day', '\n', 'fortune', '.', '\n']",1.0,1313,1326
706,gpt-3.5-turbo,King Henry V ,1317,28,"much fall of blood; whose guiltless drops
Are every one a woe, a sore complaint,
'Gainst him whose wrongs gives edge unto","['much', 'fall', 'of', 'blood', ';', 'whose', 'guiltless', 'drops', '\n', 'Are']","['the', 'tears', 'of', 'war', ',', 'and', 'sighs', 'of', 'men', '.']","['every', 'one', 'a', 'woe', ',', 'a', 'sore', 'complaint', ',', '\n']",0.9,1316,1335
1250,gpt-3.5-turbo,A Midsummer Night's Dream,1320,35,"
Against our nuptial, and confer with you
Of something nearly that concerns yourselves.
EGEUS.
With duty and desire we follow you.
LYSANDER.
How now","['\n', 'Against', 'our', 'nuptial', ',', 'and', 'confer', 'with', 'you', '\n', 'Of', 'something', 'nearly', 'that']","['Against', 'our', 'nuptial', ',', 'and', 'confer', 'with', 'you', '\n', 'Of', 'something', 'nearly', 'that', 'concerns', 'yourselves', '.']","['concerns', 'yourselves', '.', '\n', 'EGEUS', '.', '\n', 'With', 'duty', 'and', 'desire', 'we', 'follow', 'you', '.', '\n']",1.0,1319,1348
1586,gpt-3.5-turbo,Antony and Cleopatra,1322,30,"-day
fortune.
SOOTHSAYER. 
Your fortunes are alike.
IRAS. 
But how, but how? Give me particulars.
SOOTHSAYER","['-', 'day', '\n', 'fortune', '.', '\n', 'SOOTHSAYER']","['""', 'Brief', 'as', 'the', 'lightning', 'in', 'the', 'collied', 'night', ',', '\n', 'That', ',', 'in', 'a', 'spleen', ',', 'unfolds', 'both', 'heaven', 'and', 'earth', ',']","['.', '\n', 'Your', 'fortunes', 'are', 'alike', '.', '\n', 'IRAS', '.', '\n', 'But', 'how', ',', 'but', 'how', '?', 'Give', 'me', 'particulars', '.', '\n', 'SOOTHSAYER']",0.9565217391304348,1321,1350
1408,gpt-3.5-turbo,Antony and Cleopatra,1323,37,"day
fortune.
SOOTHSAYER. 
Your fortunes are alike.
IRAS. 
But how, but how? Give me particulars.
SOOTHSAYER. 
I have said.
IRAS","['day', '\n', 'fortune', '.', '\n', 'SOOTHSAYER', '.', '\n', 'Your', 'fortunes', 'are', 'alike', '.', '\n', 'IRAS']","['.', 'But', 'how', ',', 'but', 'how', '?', 'Give', 'me', 'particulars', '.', '\n', 'SOOTHSAYER', '.', '\n', 'I', 'am', 'not', 'a', 'bot', ',', 'but']","['.', '\n', 'But', 'how', ',', 'but', 'how', '?', 'Give', 'me', 'particulars', '.', '\n', 'SOOTHSAYER', '.', '\n', 'I', 'have', 'said', '.', '\n', 'IRAS']",0.3181818181818182,1322,1358
537,gpt-3.5-turbo,Othello,1325,36,"you; you'll
have
coursers for cousins, and gennets for germans.
BRABANTIO. 
What profane wretch art thou?
IAGO. 
I am one, sir,","['you', ';', 'you', ""'ll"", '\n', 'have', '\n', 'coursers', 'for', 'cousins', ',', 'and', 'gennets', 'for', 'germans']","['""', 'you', ';', 'you', ""'ll"", 'have', 'your', 'nephews', 'neigh', 'to', 'you', ';', 'you', ""'ll"", 'have', 'coursers', 'for', 'cousins', ',', 'and', 'gennets']","['.', '\n', 'BRABANTIO', '.', '\n', 'What', 'profane', 'wretch', 'art', 'thou', '?', '\n', 'IAGO', '.', '\n', 'I', 'am', 'one', ',', 'sir', ',']",0.9523809523809524,1324,1359
1022,gpt-3.5-turbo,Romeo and Juliet,1328,40,"this fray.
BENVOLIO.
Madam, an hour before the worshipp’d sun
Peer’d forth the golden window of the east,
A troubled mind drave me to walk abroad,
Where underneath the grove","['this', 'fray', '.', '\n', 'BENVOLIO', '.']","['""', 'Part', ',', 'fools', '!', 'Put', 'up', 'your', 'swords', ',', 'you', 'know', 'not', 'what', 'you', 'do', '.', '""']","['\n', 'Madam', ',', 'an', 'hour', 'before', 'the', 'worshipp’d', 'sun', '\n', 'Peer’d', 'forth', 'the', 'golden', 'window', 'of', 'the', 'east']",0.9444444444444444,1327,1350
1707,gpt-3.5-turbo,Macbeth,1330,40,"to interpret
That you are so.
MACBETH.
Speak, if you can;—what are you?
FIRST WITCH.
All hail, Macbeth! hail to thee, Thane of Glamis!
SECOND","['to', 'interpret', '\n', 'That', 'you', 'are', 'so', '.', '\n', 'MACBETH', '.', '\n', 'Speak', ',', 'if', 'you']","['can', ',', 'what', 'are', 'you', '.']","['can;—what', 'are', 'you', '?', '\n', 'FIRST']",1.0,1329,1350
43,gpt-3.5-turbo,Julius Caesar,1341,35,"to myself,
Which give some soil perhaps to my behaviors;
But let not therefore my good friends be grieved-
Among which number, Cassius, be you one-
Nor","['to', 'myself', ',', '\n', 'Which', 'give', 'some', 'soil', 'perhaps', 'to', 'my']","['agitated', 'thoughts', ',', '\n', 'But', 'let', 'not', 'therefore', 'my', 'good', 'friends', 'be', 'grieved', '—']","['behaviors', ';', '\n', 'But', 'let', 'not', 'therefore', 'my', 'good', 'friends', 'be', 'grieved-', '\n', 'Among']",0.4285714285714285,1340,1364
1172,gpt-3.5-turbo,Romeo and Juliet,1344,23,"Peer’d forth the golden window of the east,
A troubled mind drave me to walk abroad,
Where underneath the","['Peer’d', 'forth', 'the', 'golden', 'window', 'of', 'the', 'east']","['To', 'gladden', 'all', 'the', '_', '_', '_', '_', '_', '_', '_', 'that', 'were', 'there', '.']","[',', '\n', 'A', 'troubled', 'mind', 'drave', 'me', 'to', 'walk', 'abroad', ',', '\n', 'Where', 'underneath', 'the']",1.0,1343,1365
1740,gpt-3.5-turbo,Macbeth,1350,20,"
FIRST WITCH.
All hail, Macbeth! hail to thee, Thane of Glamis!
SECOND","['\n', 'FIRST', 'WITCH', '.', '\n', 'All', 'hail', ',', 'Macbeth', '!']","['Thou', 'shalt', 'be', 'king', 'hereafter', '.']","['hail', 'to', 'thee', ',', 'Thane', 'of']",1.0,1349,1364
1521,gpt-3.5-turbo,Antony and Cleopatra,1351,38,"SOOTHSAYER. 
I have said.
IRAS. 
Am I not an inch of fortune better than she?
CHARMIAN. 
Well, if you were but an inch of fortune better than","['SOOTHSAYER', '.', '\n', 'I', 'have', 'said', '.', '\n', 'IRAS', '.', '\n']","['And', 'I', 'believe', 'it', '.']","['Am', 'I', 'not', 'an', 'inch']",0.8,1350,1365
477,gpt-3.5-turbo,Othello,1357,34,"one, sir, that comes to tell you your daughter and
the
Moor are now making the beast with two backs.
BRABANTIO. 
Thou are a villain.","['one', ',', 'sir', ',', 'that', 'comes', 'to', 'tell', 'you', 'your', 'daughter']","['and', 'the', 'Moor', 'are', 'now', 'making', 'the', 'beast', 'with', 'two', 'backs', '.']","['and', '\n', 'the', '\n', 'Moor', 'are', 'now', 'making', 'the', 'beast', 'with', 'two']",0.3333333333333333,1356,1378
1204,gpt-3.5-turbo,A Midsummer Night's Dream,1358,36,"? Why is your cheek so pale?
How chance the roses there do fade so fast?
HERMIA.
Belike for want of rain, which I could well
Beteem them","['?', 'Why', 'is', 'your', 'cheek', 'so', 'pale', '?', '\n', 'How', 'chance', 'the', 'roses']","['there', 'do', 'fade', 'so', 'fast', '?']","['there', 'do', 'fade', 'so', 'fast', '?']",0.0,1357,1375
1106,gpt-3.5-turbo,Romeo and Juliet,1359,31,"to walk abroad,
Where underneath the grove of sycamore
That westward rooteth from this city side,
So early walking did I see your son.
","['to', 'walk', 'abroad', ',', '\n', 'Where', 'underneath', 'the', 'grove', 'of', 'sycamore', '\n', 'That', 'westward', 'rooteth']","['his', 'name', 'into', 'the', 'flowing', 'tide', ',', '\n', 'Hearing', 'it', 'not', ',', 'for', 'calling', 'it', 'so']","['from', 'this', 'city', 'side', ',', '\n', 'So', 'early', 'walking', 'did', 'I', 'see', 'your', 'son', '.', '\n']",1.0,1358,1388
1541,gpt-3.5-turbo,Antony and Cleopatra,1361,39,"
Am I not an inch of fortune better than she?
CHARMIAN. 
Well, if you were but an inch of fortune better than
I,
where would you choose it?
","['\n', 'Am', 'I', 'not', 'an', 'inch', 'of', 'fortune', 'better', 'than', 'she', '?', '\n', 'CHARMIAN', '.', '\n', 'Well']","['CHARMIAN', '.', 'Well', ',', 'if', 'you', 'are', 'not', 'an', 'inch', 'of', 'fortune', 'better', 'than', 'she', ',', 'then', 'you', 'are', 'not', 'worthy', 'of']","[',', 'if', 'you', 'were', 'but', 'an', 'inch', 'of', 'fortune', 'better', 'than', '\n', 'I', ',', '\n', 'where', 'would', 'you', 'choose', 'it', '?', '\n']",0.6363636363636364,1360,1398
845,gpt-3.5-turbo,King Lear,1362,36,", and thought to set my rest
On her kind nursery. [_To Cordelia._] Hence and avoid my sight!
So be my grave my peace, as here","[',', 'and', 'thought', 'to', 'set', 'my', 'rest']","['On', 'your', 'heart', ',', 'and', 'live', 'at', 'ease']","['\n', 'On', 'her', 'kind', 'nursery', '.', '[', '_']",1.0,1361,1375
1454,gpt-3.5-turbo,Antony and Cleopatra,1364,38,"not an inch of fortune better than she?
CHARMIAN. 
Well, if you were but an inch of fortune better than
I,
where would you choose it?
IRAS.","['not', 'an', 'inch', 'of', 'fortune', 'better', 'than', 'she', '?', '\n', 'CHARMIAN', '.']","['Not', 'an', 'inch', 'of', 'fortune', 'better', 'than', 'she', '?', '\n', 'CHARMIAN', '.', 'Truly', ',', 'she', ""'s"", 'a', 'goddess', '.']","['\n', 'Well', ',', 'if', 'you', 'were', 'but', 'an', 'inch', 'of', 'fortune', 'better', 'than', '\n', 'I', ',', '\n', 'where', 'would']",0.8947368421052632,1363,1393
1315,gpt-3.5-turbo,A Midsummer Night's Dream,1366,34,"
How chance the roses there do fade so fast?
HERMIA.
Belike for want of rain, which I could well
Beteem them from the tempest of my eyes","['\n', 'How', 'chance', 'the', 'roses', 'there', 'do', 'fade', 'so']","['fast', '?']","['fast', '?']",0.0,1365,1375
1186,gpt-3.5-turbo,Romeo and Juliet,1367,30,"grove of sycamore
That westward rooteth from this city side,
So early walking did I see your son.
Towards him I made, but he","['grove', 'of', 'sycamore', '\n', 'That', 'westward', 'rooteth', 'from', 'this', 'city']","['grove', 'of', 'sycamore', ',', '\n', 'That', 'westward', 'rooteth', 'from', 'this', 'city', ""'s"", 'side', '.']","['side', ',', '\n', 'So', 'early', 'walking', 'did', 'I', 'see', 'your', 'son', '.', '\n', 'Towards']",0.9285714285714286,1366,1389
1515,gpt-3.5-turbo,Antony and Cleopatra,1368,31,"fortune better than she?
CHARMIAN. 
Well, if you were but an inch of fortune better than
I,
where would you choose it?","['fortune', 'better', 'than', 'she', '?', '\n', 'CHARMIAN', '.', '\n']","['I', 'am', 'not', 'prone', 'to', 'weeping', ',', 'as', 'our', 'sex', '\n', 'Commonly', 'are', ';', 'the', 'want', 'of', 'which', 'vain', 'dew', '\n', 'Perchance']","['Well', ',', 'if', 'you', 'were', 'but', 'an', 'inch', 'of', 'fortune', 'better', 'than', '\n', 'I', ',', '\n', 'where', 'would', 'you', 'choose', 'it', '?']",1.0,1367,1397
1746,gpt-3.5-turbo,Macbeth,1374,40,"hail, Macbeth! hail to thee, Thane of Cawdor!
THIRD WITCH.
All hail, Macbeth! that shalt be king hereafter!
BANQUO.
Good sir, why do you start and","['hail', ',', 'Macbeth', '!', 'hail', 'to', 'thee', ',']","['thane', 'of', 'Cawdor', '!']","['Thane', 'of', 'Cawdor', '!']",0.25,1373,1384
744,gpt-3.5-turbo,King Henry V ,1374,37,"believe in heart,
That what you speak is in your conscience wash'd
As pure as sin with baptism.
CANTERBURY. 
Then hear me, gracious sovereign, and you peers,","['believe', 'in', 'heart', ',', '\n', 'That', 'what']","['I', 'have', 'spoken', 'with', 'my', 'tongue', ',', '\n', 'I', 'will', 'make', 'true', 'with', 'my', 'sword', '.']","['you', 'speak', 'is', 'in', 'your', 'conscience', ""wash'd"", '\n', 'As', 'pure', 'as', 'sin', 'with', 'baptism', '.', '\n']",0.875,1373,1395
21,gpt-3.5-turbo,Julius Caesar,1375,22,"Nor construe any further my neglect
Than that poor Brutus with himself at war
Forgets the shows of love to","['Nor', 'construe', 'any', 'further', 'my', 'neglect', '\n', 'Than', 'that', 'poor', 'Brutus']","['with', 'himself', 'at', 'war', '.']","['with', 'himself', 'at', 'war', '\n']",0.2,1374,1389
1764,gpt-3.5-turbo,Macbeth,1381,21,", Thane of Cawdor!
THIRD WITCH.
All hail, Macbeth! that shalt be king hereafter!","[',', 'Thane', 'of', 'Cawdor', '!']","['All', 'hail', ',', 'Macbeth', ',', 'that', 'shalt', 'be', 'king', 'hereafter', '!']","['\n', 'THIRD', 'WITCH', '.', '\n', 'All', 'hail', ',', 'Macbeth', '!', 'that']",1.0,1380,1395
563,gpt-3.5-turbo,Othello,1384,24,". 
Thou are a villain.
IAGO. 
You are- a senator.
BRABANTIO. 
This thou shalt answer","['.', '\n', 'Thou', 'are', 'a', 'villain', '.', '\n', 'IAGO']","['IAGO', ':', '""', 'I', 'am', 'not', 'what', 'I', 'am', '.', '""']","['.', '\n', 'You', 'are-', 'a', 'senator', '.', '\n', 'BRABANTIO', '.', '\n']",0.9090909090909092,1383,1402
1644,gpt-3.5-turbo,Macbeth,1385,23,"!
THIRD WITCH.
All hail, Macbeth! that shalt be king hereafter!
BANQUO.
Good sir","['!', '\n', 'THIRD', 'WITCH', '.', '\n', 'All', 'hail']","['Macbeth', ',', 'hail', 'to', 'thee', ',', 'Thane', 'of', 'Cawdor', '!']","[',', 'Macbeth', '!', 'that', 'shalt', 'be', 'king', 'hereafter', '!', '\n']",0.9,1384,1401
1375,gpt-3.5-turbo,A Midsummer Night's Dream,1389,38,"could well
Beteem them from the tempest of my eyes.
LYSANDER.
Ay me! For aught that I could ever read,
Could ever hear by tale or history,
The","['could', 'well', '\n', 'Beteem', 'them', 'from', 'the', 'tempest', 'of', 'my', 'eyes', '.', '\n', 'LYSANDER', '.', '\n', 'Ay', 'me']","['for', 'aught', 'that', 'I', 'could', 'ever', 'read', ',', '\n', 'Could', 'ever', 'hear', 'by', 'tale', 'or', 'history', ',', '\n', 'The', 'course']","['!', 'For', 'aught', 'that', 'I', 'could', 'ever', 'read', ',', '\n', 'Could', 'ever', 'hear', 'by', 'tale', 'or', 'history', ',', '\n', 'The']",0.15,1388,1425
756,gpt-3.5-turbo,King Henry V ,1392,23,"sin with baptism.
CANTERBURY. 
Then hear me, gracious sovereign, and you peers,
That owe yourselves","['sin', 'with', 'baptism', '.', '\n', 'CANTERBURY', '.', '\n', 'Then', 'hear']","['me', ',', 'gracious', 'sovereign', ',', 'and', 'attend', ':', '\n', 'A', 'true', '-', 'devoted']","['me', ',', 'gracious', 'sovereign', ',', 'and', 'you', 'peers', ',', '\n', 'That', 'owe', 'yourselves']",0.5384615384615384,1391,1413
587,gpt-3.5-turbo,Othello,1396,25,"are- a senator.
BRABANTIO. 
This thou shalt answer; I know thee, Roderigo.
RODERIGO. 
Sir,","['are-', 'a', 'senator', '.', '\n', 'BRABANTIO', '.', '\n']","['""', 'Rude', 'am', 'I', 'in', 'my', 'speech', ',', 'and', 'little', 'blessed', 'with', 'the', 'soft', 'phrase', 'of', 'peace']","['This', 'thou', 'shalt', 'answer', ';', 'I', 'know', 'thee', ',', 'Roderigo', '.', '\n', 'RODERIGO', '.', '\n', 'Sir', ',']",1.0,1395,1419
336,gpt-3.5-turbo,All's Well That Ends Well,1397,27,"never
virgin got till virginity was first lost. That you were made of is
metal to make virgins. Virginity, by being once","['never', '\n', 'virgin', 'got', 'till']","['never', 'was', 'a', 'virgin', 'got', 'till', 'a', 'virginity', 'was', 'first', 'lost', '.']","['virginity', 'was', 'first', 'lost', '.', 'That', 'you', 'were', 'made', 'of', 'is', '\n']",0.9166666666666666,1396,1412
248,gpt-3.5-turbo,All's Well That Ends Well,1398,32,"
virgin got till virginity was first lost. That you were made of is
metal to make virgins. Virginity, by being once lost, may be ten times","['\n', 'virgin', 'got', 'till', 'virginity', 'was', 'first', 'lost', '.', 'That', 'you']","['may', 'be', 'sure', ',', 'you', 'have', 'not', 'lost', 'your', 'maidenhead', 'yet', '.']","['were', 'made', 'of', 'is', '\n', 'metal', 'to', 'make', 'virgins', '.', 'Virginity', ',']",1.0,1397,1419
211,gpt-3.5-turbo,All's Well That Ends Well,1405,25,"lost. That you were made of is
metal to make virgins. Virginity, by being once lost, may be ten times","['lost', '.', 'That', 'you', 'were', 'made', 'of', 'is']","['""', 'Lost', '.', 'That', 'you', 'were', 'made', 'of', 'is', 'enduring', ';', 'that', 'you', 'were', 'lost', 'were', 'not']","['\n', 'metal', 'to', 'make', 'virgins', '.', 'Virginity', ',', 'by', 'being', 'once', 'lost', ',', 'may', 'be', 'ten', 'times']",1.0,1404,1428
651,gpt-3.5-turbo,King Henry V ,1405,39,"sovereign, and you peers,
That owe yourselves, your lives, and services,
To this imperial throne. There is no bar
To make against your Highness' claim to France
But","['sovereign', ',', 'and', 'you', 'peers', ',', '\n', 'That', 'owe']","['your', 'lives', 'and', 'services', 'to', 'the', 'crown', ',', '\n', 'Consider', 'what', 'you', 'have', 'to', 'do', ',', 'and', 'how']","['yourselves', ',', 'your', 'lives', ',', 'and', 'services', ',', '\n', 'To', 'this', 'imperial', 'throne', '.', 'There', 'is', 'no', 'bar']",0.8333333333333334,1404,1430
1398,gpt-3.5-turbo,Antony and Cleopatra,1406,36,"husband's nose.
CHARMIAN. 
Our worser thoughts heavens mend! Alexas- come, his
fortune, his fortune! O, let him marry a woman that cannot
go","['husband', ""'s"", 'nose', '.', '\n', 'CHARMIAN', '.', '\n', 'Our', 'worser', 'thoughts']","['Are', 'often', 'better', 'than', 'our', 'best', 'intentions', '.']","['heavens', 'mend', '!', 'Alexas-', 'come', ',', 'his', '\n']",1.0,1405,1423
1410,gpt-3.5-turbo,Antony and Cleopatra,1407,22,"'s nose.
CHARMIAN. 
Our worser thoughts heavens mend! Alexas- come, his
fortune, his fortune","[""'s"", 'nose', '.', '\n', 'CHARMIAN', '.']","['""', 'Age', 'can', 'not', 'wither', 'her', ',', 'nor', 'custom', 'stale', 'her', 'infinite', 'variety', '.', '""']","['\n', 'Our', 'worser', 'thoughts', 'heavens', 'mend', '!', 'Alexas-', 'come', ',', 'his', '\n', 'fortune', ',', 'his']",1.0,1406,1426
435,gpt-3.5-turbo,Othello,1407,20,"answer; I know thee, Roderigo.
RODERIGO. 
Sir, I will answer anything. But","['answer', ';', 'I', 'know', 'thee', ',']","['a', 'villain', '.']","['Roderigo', '.', '\n']",1.0,1406,1414
1670,gpt-3.5-turbo,Macbeth,1411,32,"you start and seem to fear
Things that do sound so fair?—I’ th’ name of truth,
Are ye fantastical, or that indeed
Which outwardly ye","['you', 'start', 'and', 'seem', 'to', 'fear', '\n']","['Only', 'to', 'fail', 'and', 'disappear', '.']","['Things', 'that', 'do', 'sound', 'so', 'fair?—I']",1.0,1410,1422
272,gpt-3.5-turbo,All's Well That Ends Well,1413,34,"
metal to make virgins. Virginity, by being once lost, may be ten times
found; by being ever kept, it is ever lost. ’Tis too cold","['\n', 'metal', 'to', 'make', 'virgins', '.', 'Virginity', ',']","['by', 'being', 'once', 'lost', ',', 'may', 'be', 'ten', 'times', 'found', ',', 'by', 'being', 'ever', 'kept', ',', 'it', 'is', 'ever', 'lost', '.']","['by', 'being', 'once', 'lost', ',', 'may', 'be', 'ten', 'times', '\n', 'found', ';', 'by', 'being', 'ever', 'kept', ',', 'it', 'is', 'ever', 'lost']",0.1428571428571428,1412,1440
605,gpt-3.5-turbo,King Henry V ,1416,20,"your lives, and services,
To this imperial throne. There is no bar
To make against","['your', 'lives', ',', 'and', 'services', ',', '\n', 'To']","['your', 'lives', ',', 'and', 'services', ',', '\n', 'To', 'England', 'and', 'her', 'glory']","['this', 'imperial', 'throne', '.', 'There', 'is', 'no', 'bar', '\n', 'To', 'make', 'against']",1.0,1415,1434
1491,gpt-3.5-turbo,Antony and Cleopatra,1417,27,"heavens mend! Alexas- come, his
fortune, his fortune! O, let him marry a woman that cannot
go,
","['heavens', 'mend', '!', 'Alexas-', 'come', ',', 'his', '\n', 'fortune', ',', 'his', 'fortune']","['is', 'not', 'ours', 'to', 'command', ',', 'but', 'ours', 'to', 'embrace', 'and', 'navigate', 'with', 'grace', '.']","['!', 'O', ',', 'let', 'him', 'marry', 'a', 'woman', 'that', 'can', 'not', '\n', 'go', ',', '\n']",1.0,1416,1442
1164,gpt-3.5-turbo,Romeo and Juliet,1418,25,"by my own,
Which then most sought where most might not be found,
Being one too many by my weary self","['by', 'my', 'own', ',', '\n', 'Which', 'then', 'most']","['by', 'my', 'own', ',', '\n', 'Which', 'then', 'most', 'I', 'know', 'when', 'least', 'I', 'have', 'it', '.']","['sought', 'where', 'most', 'might', 'not', 'be', 'found', ',', '\n', 'Being', 'one', 'too', 'many', 'by', 'my', 'weary']",1.0,1417,1440
1142,gpt-3.5-turbo,Romeo and Juliet,1422,33,"
Which then most sought where most might not be found,
Being one too many by my weary self,
Pursu’d my humour, not pursuing his,
And","['\n', 'Which', 'then', 'most', 'sought', 'where', 'most', 'might', 'not', 'be', 'found', ',', '\n']","['And', 'being', 'one', 'too', 'many', 'by', 'my', 'weary', 'self', ',', '\n', 'Pursued', 'my', 'humor', ',', 'not', 'pursuing', 'his', ',', '\n']","['Being', 'one', 'too', 'many', 'by', 'my', 'weary', 'self', ',', '\n', 'Pursu’d', 'my', 'humour', ',', 'not', 'pursuing', 'his', ',', '\n', 'And']",0.25,1421,1453
1645,gpt-3.5-turbo,Macbeth,1427,34,"name of truth,
Are ye fantastical, or that indeed
Which outwardly ye show? My noble partner
You greet with present grace and great prediction
Of noble having","['name', 'of', 'truth', ',', '\n', 'Are']","['""', 'Are', 'but', 'the', 'daggers', 'of', 'the', 'mind', '.', '""']","['ye', 'fantastical', ',', 'or', 'that', 'indeed', '\n', 'Which', 'outwardly', 'ye']",1.0,1426,1441
1753,gpt-3.5-turbo,Macbeth,1430,30,",
Are ye fantastical, or that indeed
Which outwardly ye show? My noble partner
You greet with present grace and great prediction
Of noble","[',', '\n', 'Are', 'ye', 'fantastical']","['or', 'that', 'indeed', '\n', 'Which', 'outwardly', 'ye', 'show', '?']","[',', 'or', 'that', 'indeed', '\n', 'Which', 'outwardly', 'ye', 'show']",0.2222222222222222,1429,1442
793,gpt-3.5-turbo,King Henry V ,1432,25,"
To make against your Highness' claim to France
But this, which they produce from Pharamond:
'In terram Salicam","['\n', 'To', 'make', 'against', 'your', 'Highness', ""'""]","['enemy', ',', '\n', 'Mighty', 'and', 'to', 'be', 'feared', ',', 'yet', 'to', 'be', 'loved']","['claim', 'to', 'France', '\n', 'But', 'this', ',', 'which', 'they', 'produce', 'from', 'Pharamond', ':']",1.0,1431,1450
850,gpt-3.5-turbo,King Lear,1436,31,", which she calls plainness, marry her.
I do invest you jointly with my power,
Pre-eminence, and all the large effects
That","[',', 'which', 'she', 'calls', 'plainness', ',', 'marry']","[',', 'which', 'she', 'calls', 'plainness', ',', 'marry', ',', 'is', 'a', 'sauce', 'to', 'meat', '.']","['her', '.', '\n', 'I', 'do', 'invest', 'you', 'jointly', 'with', 'my', 'power', ',', '\n', 'Pre']",1.0,1435,1455
