,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,start_token,end_token
591,gpt-3.5-turbo,My Sister's Keeper Jodi Picoult ,1060,27,"than just the way I look: refugee-skinny with absolutely no chest to speak of, hair the color of dirt, connect-the","['than', 'just', 'the', 'way', 'I', 'look', ':', 'refugee', '-']","['than', 'just', 'the', 'way', 'I', 'look', ':', 'refugee', 'from', 'a', 'country', 'that', 'no', 'longer', 'exists', ',', 'daughter', 'of']","['skinny', 'with', 'absolutely', 'no', 'chest', 'to', 'speak', 'of', ',', 'hair', 'the', 'color', 'of', 'dirt', ',', 'connect', '-', 'the']",1.0,1059,1085
1789,gpt-3.5-turbo,The Bedwetter ,1063,33,His Boston accent is as thick as a stack of ten lobsters and he is almost entirely impossible to understand. My sisters and I became adept at translating what he said into,"['His', 'Boston', 'accent', 'is', 'as', 'thick', 'as', 'a']","['clam', 'chowder', '.']","['stack', 'of', 'ten']",1.0,1062,1072
1582,gpt-3.5-turbo,The Cabin at the End of the World ,1069,38,"her hands, this is the first grasshopper she’s ever caught. She whisper-shouts, “Yes!” The grasshopper is so slight she can only feel it when it tries to jump through","['her', 'hands', ',', 'this', 'is', 'the', 'first', 'grasshopper', 'she', '’s', 'ever']","['seen', 'up', 'close', ',', 'and', 'she', '’s', 'never', 'seen', 'one', 'this', 'big', ',', 'and', 'she', '’s', 'never', 'seen', 'one', 'with', 'such', 'long', 'antennae', ',', 'and', 'she', '’s']","['caught', '.', 'She', 'whisper', '-', 'shouts', ',', '“', 'Yes', '!', '”', 'The', 'grasshopper', 'is', 'so', 'slight', 'she', 'can', 'only', 'feel', 'it', 'when', 'it', 'tries', 'to', 'jump', 'through']",1.0,1068,1105
34,gpt-3.5-turbo,The Island by Elin Hilderbrand ,1073,36,"on Tuckernuck the week of Fourth of July.” “You and me?” Chess said. “And who else?” “Just us,” Birdie said.  “The","['on', 'Tuckernuck', 'the', 'week', 'of', 'Fourth', 'of', 'July', '.', '”', '“']","['It', ""'s"", 'a', 'tradition', 'as', 'old', 'as', 'the', 'island', 'itself', '.', '""']","['You', 'and', 'me', '?', '”', 'Chess', 'said', '.', '“', 'And', 'who', 'else']",1.0,1072,1094
1197,gpt-3.5-turbo,The Codex by Douglas Preston ,1076,21,", but it took him a moment to realize just what. The room seemed normal: same leather sofas and","[',', 'but', 'it', 'took', 'him', 'a', 'moment', 'to', 'realize', 'just']","['how', 'much', 'he', 'had', 'underestimated', 'the', 'power', 'of', 'ancient', 'knowledge', '.']","['what', '.', 'The', 'room', 'seemed', 'normal', ':', 'same', 'leather', 'sofas', 'and']",1.0,1075,1095
1530,gpt-3.5-turbo,The Cabin at the End of the World ,1077,39,"she’s ever caught. She whisper-shouts, “Yes!” The grasshopper is so slight she can only feel it when it tries to jump through her closed fingers. The urge to open her","['she', '’s', 'ever', 'caught', '.', 'She', 'whisper', '-', 'shouts']","['into', 'the', 'darkness', ',', '""', 'I', 'am', 'not', 'afraid', '.', 'I', 'am', 'not', 'afraid', 'of', 'you', '.', '""']","[',', '“', 'Yes', '!', '”', 'The', 'grasshopper', 'is', 'so', 'slight', 'she', 'can', 'only', 'feel', 'it', 'when', 'it', 'tries']",1.0,1076,1102
39,gpt-3.5-turbo,The Island by Elin Hilderbrand ,1078,26,"Fourth of July.” “You and me?” Chess said. “And who else?” “Just us,” Birdie","['Fourth', 'of', 'July', '.', '”', '“', 'You']","['“', 'Fourth', 'of', 'July', '.', '”', '“', 'You', 'ca', ""n't"", 'help', 'but', 'feel', 'patriotic', 'on', 'the', 'Fourth', 'of', 'July']","['and', 'me', '?', '”', 'Chess', 'said', '.', '“', 'And', 'who', 'else', '?', '”', '“', 'Just', 'us', ',', '”', 'Birdie']",1.0,1077,1102
728,gpt-3.5-turbo,Game of Thrones Prologue Excerpt ,1078,32,"ridge, hard beside a stream,” Will said. “I got close as I dared. There’s eight of them, men and women both. No children","['ridge', ',', 'hard', 'beside', 'a', 'stream', ',', '”', 'Will', 'said', '.', '“', 'I', 'got', 'close', 'as']","['I', 'got', 'close', 'as', 'I', 'dared', '.', 'There', 'is', 'something', 'wrong', 'in', 'the', 'woods', 'tonight', '.']","['I', 'dared', '.', 'There', '’s', 'eight', 'of', 'them', ',', 'men', 'and', 'women', 'both', '.', 'No', 'children']",0.9375,1077,1108
366,gpt-3.5-turbo,The Corrections by Jonathan Franzen ,1080,21,", that that was what was taking so long. He said that scraping wicker was like trying to peel a","[',', 'that', 'that', 'was', 'what']","[',', 'that', 'that', 'was', 'what', 'I', 'had', 'been', 'missing', 'all', 'along', '.']","['was', 'taking', 'so', 'long', '.', 'He', 'said', 'that', 'scraping', 'wicker', 'was', 'like']",1.0,1079,1095
1671,gpt-3.5-turbo,The Bedwetter ,1080,40,"impossible to understand. My sisters and I became adept at translating what he said into English. Caaah was “car,” shaht was “short,” etc. This was a good system, though one","['impossible', 'to', 'understand', '.', 'My', 'sisters', 'and', 'I', 'became', 'adept']","['at', 'hiding', 'our', 'true', 'feelings', 'behind', 'smiles', 'and', 'laughter', '.']","['at', 'translating', 'what', 'he', 'said', 'into', 'English', '.', 'Caaah', 'was']",0.9,1079,1098
1071,gpt-3.5-turbo,The Codex by Douglas Preston ,1083,36,"to realize just what. The room seemed normal: same leather sofas and wing chairs, same stone fireplace, same coffee table. But above the fireplace there had been a big painting—","['to', 'realize', 'just', 'what', '.', 'The', 'room']","['to', 'realize', 'just', 'what', '.', 'The', 'room', 'held', 'a', 'secret', ',', 'a', 'secret', 'that', 'had', 'been', 'hidden', 'for', 'centuries', '.']","['seemed', 'normal', ':', 'same', 'leather', 'sofas', 'and', 'wing', 'chairs', ',', 'same', 'stone', 'fireplace', ',', 'same', 'coffee', 'table', '.', 'But', 'above']",1.0,1082,1108
440,gpt-3.5-turbo,My Sister's Keeper Jodi Picoult ,1084,38,"connect-the-dot freckles on my cheeks that, let me tell you, do not fade with lemon juice or sunscreen or even, sadly, sandpaper. No, God was obviously in some","['connect', '-', 'the', '-', 'dot', 'freckles', 'on', 'my', 'cheeks', 'that']","['connect', '-', 'the', '-', 'dot', 'freckles', 'on', 'my', 'cheeks', 'that', 'form', 'constellations', 'of', 'memories', '.']","[',', 'let', 'me', 'tell', 'you', ',', 'do', 'not', 'fade', 'with', 'lemon', 'juice', 'or', 'sunscreen', 'or']",1.0,1083,1107
1622,gpt-3.5-turbo,The Bedwetter ,1086,40,"and I became adept at translating what he said into English. Caaah was “car,” shaht was “short,” etc. This was a good system, though one that occasionally backfired, causing us","['and', 'I', 'became', 'adept', 'at', 'translating', 'what', 'he']","['was', 'saying', 'into', 'what', 'he', 'actually', 'meant', '.']","['said', 'into', 'English', '.', 'Caaah', 'was', '“', 'car']",1.0,1085,1100
1869,gpt-3.5-turbo,The Firm ,1087,30,"I ask a question?"" Mitch asked.  ""Certainly."" ""Sure."" ""Anything."" ""Why are we interviewing in this hotel","['I', 'ask', 'a', 'question', '?', '""', 'Mitch', 'asked', '.', ' ', '""', 'Certainly', '.', '""']","['The', 'partner', 'replied', ',', '""', 'But', 'be', 'prepared', 'for', 'the', 'answer', 'you', 'may', 'receive', '.', '""']","['""', 'Sure', '.', '""', '""', 'Anything', '.', '""', '""', 'Why', 'are', 'we', 'interviewing', 'in', 'this', 'hotel']",0.9375,1086,1115
275,gpt-3.5-turbo,The Corrections by Jonathan Franzen ,1088,29,long. He said that scraping wicker was like trying to peel a blueberry. He said that there were crickets. She felt a shortness of breath then,"['long', '.', 'He', 'said', 'that', 'scraping', 'wicker', 'was', 'like', 'trying', 'to', 'peel', 'a', 'blueberry']","['with', 'a', 'pair', 'of', 'tweezers', '.']","['.', 'He', 'said', 'that', 'there', 'were']",1.0,1087,1106
1745,gpt-3.5-turbo,The Bedwetter ,1089,36,"adept at translating what he said into English. Caaah was “car,” shaht was “short,” etc. This was a good system, though one that occasionally backfired, causing","['adept', 'at', 'translating', 'what', 'he', 'said', 'into', 'English', '.']","['""', 'Although', 'I', 'was', 'not', 'fluent', 'in', 'his', 'language', ',', 'I', 'became', 'adept', 'at', 'translating', 'what', 'he', 'said', 'into', 'English', '.', '""']","['Caaah', 'was', '“', 'car', ',', '”', 'shaht', 'was', '“', 'short', ',', '”', 'etc', '.', 'This', 'was', 'a', 'good', 'system', ',', 'though', 'one']",1.0,1088,1118
233,gpt-3.5-turbo,The Corrections by Jonathan Franzen ,1092,22,that scraping wicker was like trying to peel a blueberry. He said that there were crickets. She felt a shortness,"['that', 'scraping', 'wicker', 'was', 'like', 'trying', 'to', 'peel', 'a']","['that', 'scraping', 'wicker', 'was', 'like', 'trying', 'to', 'peel', 'a', 'stubborn', 'layer', 'of', 'paint']","['blueberry', '.', 'He', 'said', 'that', 'there', 'were', 'crickets', '.', 'She', 'felt', 'a', 'shortness']",1.0,1091,1112
1943,gpt-3.5-turbo,The Firm ,1092,29,""" Mitch asked.  ""Certainly."" ""Sure."" ""Anything."" ""Why are we interviewing in this hotel room? The other","['""', 'Mitch', 'asked', '.', ' ', '""', 'Certainly', '.', '""', '""', 'Sure', '.', '""']","['""', 'Sure', ',', '""', 'the', 'man', 'replied', 'with', 'a', 'smile', '.']","['""', 'Anything', '.', '""', '""', 'Why', 'are', 'we', 'interviewing', 'in', 'this']",0.8181818181818182,1091,1114
1159,gpt-3.5-turbo,The Codex by Douglas Preston ,1095,39,"sofas and wing chairs, same stone fireplace, same coffee table. But above the fireplace there had been a big painting—he couldn’t remember which one—and now it was gone. He racked","['sofas', 'and', 'wing', 'chairs', ',', 'same', 'stone', 'fireplace', ',', 'same', 'coffee', 'table', '.', 'But', 'above', 'the', 'fireplace', 'there']","['hung', 'a', 'painting', 'of', 'a', 'woman', 'in', 'a', 'red', 'dress', ',', 'her', 'eyes', 'filled', 'with', 'a', 'haunting', 'sadness', '.']","['had', 'been', 'a', 'big', 'painting', '—', 'he', 'could', 'n’t', 'remember', 'which', 'one', '—', 'and', 'now', 'it', 'was', 'gone', '.']",0.9473684210526316,1094,1130
1541,gpt-3.5-turbo,The Cabin at the End of the World ,1096,27,she can only feel it when it tries to jump through her closed fingers. The urge to open her hands a crack for a little peek,"['she', 'can', 'only', 'feel', 'it', 'when', 'it', 'tries', 'to', 'jump', 'through']","['the', 'walls', 'of', 'her', 'heart', '.']","['her', 'closed', 'fingers', '.', 'The', 'urge']",1.0,1095,1111
1120,gpt-3.5-turbo,The Codex by Douglas Preston ,1097,23,"wing chairs, same stone fireplace, same coffee table. But above the fireplace there had been a big painting—he","['wing', 'chairs', ',', 'same', 'stone']","['""', 'Two', 'wing', 'chairs', ',', 'same', 'stone', 'fireplace', ',', 'same', 'view', 'of', 'the', 'garden', '.', 'It', 'was', 'as']","['fireplace', ',', 'same', 'coffee', 'table', '.', 'But', 'above', 'the', 'fireplace', 'there', 'had', 'been', 'a', 'big', 'painting', '—', 'he']",1.0,1096,1118
523,gpt-3.5-turbo,My Sister's Keeper Jodi Picoult ,1098,20,"you, do not fade with lemon juice or sunscreen or even, sadly, sandpaper. No, God","['you', ',', 'do', 'not', 'fade', 'with', 'lemon', 'juice', 'or']","['sunlight', '.', 'You', 'are', 'not', 'a', 'memory', 'that', 'time', 'erases', ',']","['sunscreen', 'or', 'even', ',', 'sadly', ',', 'sandpaper', '.', 'No', ',', 'God']",1.0,1097,1116
1299,gpt-3.5-turbo,Sandman Slim ,1098,21,"no ID, no wheels, my clothes are half burned off, I don't have a place to stay","['no', 'ID', ',', 'no', 'wheels', ',', 'my', 'clothes']","['no', 'ID', ',', 'no', 'wheels', ',', 'my', 'clothes', 'in', 'tatters', ',', 'but', 'I']","['are', 'half', 'burned', 'off', ',', 'I', 'do', ""n't"", 'have', 'a', 'place', 'to', 'stay']",1.0,1097,1117
492,gpt-3.5-turbo,My Sister's Keeper Jodi Picoult ,1099,37,", do not fade with lemon juice or sunscreen or even, sadly, sandpaper. No, God was obviously in some kind of mood on my birthday, because he added to this fabulous physical","[',', 'do', 'not', 'fade', 'with', 'lemon', 'juice', 'or', 'sunscreen', 'or']","['the', 'passage', 'of', 'time', '.']","['even', ',', 'sadly', ',', 'sandpaper']",1.0,1098,1112
456,gpt-3.5-turbo,My Sister's Keeper Jodi Picoult ,1100,29,"do not fade with lemon juice or sunscreen or even, sadly, sandpaper. No, God was obviously in some kind of mood on my birthday,","['do', 'not', 'fade', 'with', 'lemon', 'juice', 'or']","['do', 'not', 'fade', 'with', 'lemon', 'juice', 'or', 'bleach', ';', 'they', 'are', 'permanent', ',', 'like', 'ink', 'on', 'paper', '.']","['sunscreen', 'or', 'even', ',', 'sadly', ',', 'sandpaper', '.', 'No', ',', 'God', 'was', 'obviously', 'in', 'some', 'kind', 'of', 'mood']",1.0,1099,1123
1135,gpt-3.5-turbo,The Codex by Douglas Preston ,1101,25,"stone fireplace, same coffee table. But above the fireplace there had been a big painting—he couldn’t remember which one—","['stone', 'fireplace', ',', 'same', 'coffee', 'table', '.']","['""', 'The', 'stone', 'fireplace', 'crackled', 'with', 'warmth', ',', 'casting', 'a', 'comforting', 'glow', 'across', 'the', 'room', ',', 'while', 'the']","['But', 'above', 'the', 'fireplace', 'there', 'had', 'been', 'a', 'big', 'painting', '—', 'he', 'could', 'n’t', 'remember', 'which', 'one', '—']",0.9444444444444444,1100,1124
1127,gpt-3.5-turbo,The Codex by Douglas Preston ,1102,31,"fireplace, same coffee table. But above the fireplace there had been a big painting—he couldn’t remember which one—and now it was gone. He","['fireplace', ',', 'same', 'coffee', 'table', '.']","['""', 'Books', 'are', 'the', 'quietest', 'and', 'most', 'constant', 'of', 'friends', ';', 'they', 'are', 'the', 'most', 'accessible', 'and', 'wisest', 'of', 'counselors', ',', 'and', 'the', 'most', 'patient']","['But', 'above', 'the', 'fireplace', 'there', 'had', 'been', 'a', 'big', 'painting', '—', 'he', 'could', 'n’t', 'remember', 'which', 'one', '—', 'and', 'now', 'it', 'was', 'gone', '.', 'He']",1.0,1101,1131
1782,gpt-3.5-turbo,The Bedwetter ,1109,38,"” etc. This was a good system, though one that occasionally backfired, causing us to say “parker” or “sofer” in places where he actually was pronouncing something accurately, like,","['”', 'etc', '.', 'This', 'was', 'a', 'good']","['”', 'etc', '.', 'This', 'was', 'a', 'good', 'reminder', 'that', 'life', 'is', 'messy', 'and', 'unpredictable', ',', 'but', 'it', ""'s"", 'how', 'we', 'handle', 'those', 'messes', 'that', 'defines', 'us', '.', '""']","['system', ',', 'though', 'one', 'that', 'occasionally', 'backfired', ',', 'causing', 'us', 'to', 'say', '“', 'parker', '”', 'or', '“', 'sofer', '”', 'in', 'places', 'where', 'he', 'actually', 'was', 'pronouncing', 'something', 'accurately']",1.0,1108,1142
402,gpt-3.5-turbo,My Sister's Keeper Jodi Picoult ,1118,31,"was obviously in some kind of mood on my birthday, because he added to this fabulous physical combination the bigger picture—the household into which I was born.","['was', 'obviously', 'in', 'some', 'kind', 'of', 'mood', 'on', 'my', 'birthday', ',', 'because']","['she', 'had', 'a', 'habit', 'of', 'making', 'everything', 'about', 'her', '.']","['he', 'added', 'to', 'this', 'fabulous', 'physical', 'combination', 'the', 'bigger', 'picture']",1.0,1117,1138
389,gpt-3.5-turbo,The Corrections by Jonathan Franzen ,1122,33,only the smell of gasoline and of the dampness of the workshop that smelled like urine (but could not possibly be urine). She fled upstairs to look for the letter,"['only', 'the', 'smell', 'of', 'gasoline', 'and', 'of', 'the', 'dampness']","['of', 'the', 'earth', 'remained', ',', 'the', 'dampness', 'a', 'reminder', 'that', 'the', 'world', 'was', 'still', 'alive', ',', 'still', 'capable', 'of', 'renewal', '.']","['of', 'the', 'workshop', 'that', 'smelled', 'like', 'urine', '(', 'but', 'could', 'not', 'possibly', 'be', 'urine', ')', '.', 'She', 'fled', 'upstairs', 'to', 'look']",0.9047619047619048,1121,1150
1036,gpt-3.5-turbo,The Codex by Douglas Preston ,1124,21,one—and now it was gone. He racked his brains. Was it the Braque or the Monet?,"['one', '—', 'and', 'now', 'it', 'was', 'gone', '.']","['""', 'One', 'moment', 'of', 'patience', 'may', 'ward', 'off', 'great', 'disaster', '.', 'One', 'moment']","['He', 'racked', 'his', 'brains', '.', 'Was', 'it', 'the', 'Braque', 'or', 'the', 'Monet', '?']",1.0,1123,1143
1377,gpt-3.5-turbo,Sandman Slim ,1124,29,"I am, except for the fact that this tombstone trailer park looks and feels like L.A. I'm off to a damn good start. I'll be","['I', 'am', ',', 'except', 'for', 'the', 'fact', 'that', 'this', 'tombstone', 'trailer', 'park', 'looks', 'and']","['feels', 'like', 'the', 'perfect', 'place', 'to', 'bury', 'my', 'past', 'and', 'embrace', 'my', 'future', '.', '""']","['feels', 'like', 'L.A.', 'I', ""'m"", 'off', 'to', 'a', 'damn', 'good', 'start', '.', 'I', ""'ll"", 'be']",0.8666666666666667,1123,1151
1828,gpt-3.5-turbo,The Firm ,1130,34,""" ""Good question."" They all nodded and looked at each other and agreed it was a good question.  ""Perhaps I can answer that, Mitch,"" said","['""', '""', 'Good', 'question', '.', '""', 'They', 'all', 'nodded', 'and', 'looked', 'at', 'each', 'other', 'and', 'agreed', 'it']","['was', 'time', 'to', 'make', 'a', 'move', '.', '""']","['was', 'a', 'good', 'question', '.', ' ', '""', 'Perhaps']",0.875,1129,1153
176,gpt-3.5-turbo,The Island by Elin Hilderbrand ,1130,22,flexibility. The summer was slow; the holidays were insanity. “Would you?” “Let me think about,"['flexibility', '.', 'The', 'summer', 'was', 'slow', ';']","['the', 'days', 'stretched', 'out', 'like', 'a', 'lazy', 'river', ',', 'and', 'the', 'nights', 'were', 'filled', 'with']","['the', 'holidays', 'were', 'insanity', '.', '“', 'Would', 'you', '?', '”', '“', 'Let', 'me', 'think', 'about']",0.9333333333333332,1129,1150
245,gpt-3.5-turbo,The Corrections by Jonathan Franzen ,1131,29,of the workshop that smelled like urine (but could not possibly be urine). She fled upstairs to look for the letter from Axon.  Six,"['of', 'the', 'workshop', 'that', 'smelled', 'like', 'urine', '(', 'but', 'could', 'not']","['be', 'cleaned', 'because', 'the', 'smell', 'was', 'in', 'the', 'wood', ')', 'and', 'the', 'workshop', 'that', 'smelled', 'like', 'metal', '(']","['possibly', 'be', 'urine', ')', '.', 'She', 'fled', 'upstairs', 'to', 'look', 'for', 'the', 'letter', 'from', 'Axon', '.', ' ', 'Six']",0.9444444444444444,1130,1158
1610,gpt-3.5-turbo,The Bedwetter ,1133,37,"sofer” in places where he actually was pronouncing something accurately, like, “Get your parka off the sofa.” My father says fuckin’ the way people say, “like” or","['sofer', '”', 'in', 'places', 'where', 'he', 'actually', 'was', 'pronouncing', 'something', 'accurately', ',', 'like', ',', '“', 'Get', 'your', 'parka']","['on', ',', 'it', ""'s"", 'cold', 'outside', '!', '""']","['off', 'the', 'sofa', '.', '”', 'My', 'father', 'says']",1.0,1132,1157
1162,gpt-3.5-turbo,The Codex by Douglas Preston ,1137,26,Was it the Braque or the Monet? Then he noticed that the Roman bronze statue of a boy that held court to the left of,"['Was', 'it', 'the', 'Braque', 'or', 'the', 'Monet', '?', 'Then', 'he', 'noticed', 'that']","['the', 'painting', 'itself', 'was', 'not', 'the', 'point', ';', 'it', 'was', 'the', 'act', 'of', 'observing']","['the', 'Roman', 'bronze', 'statue', 'of', 'a', 'boy', 'that', 'held', 'court', 'to', 'the', 'left', 'of']",0.8571428571428571,1136,1161
1511,gpt-3.5-turbo,The Cabin at the End of the World ,1138,40,"and deposits the grasshopper into the jar and quickly screws on the lid. The grasshopper bounces like an electron, pinging against the glass and tin, and then stops abruptly, perches on the greenery, and rests","['and', 'deposits', 'the', 'grasshopper', 'into', 'the', 'jar', 'and', 'quickly', 'screws', 'on', 'the', 'lid', '.', 'The', 'grasshopper', 'bounces', 'like', 'an', 'electron']","['in', 'a', 'quantum', 'field', ',', 'uncertain', 'of', 'its', 'fate', 'but', 'bound', 'by', 'the', 'laws', 'of', 'nature', '.', '""']","[',', 'pinging', 'against', 'the', 'glass', 'and', 'tin', ',', 'and', 'then', 'stops', 'abruptly', ',', 'perches', 'on', 'the', 'greenery', ',']",1.0,1137,1174
1310,gpt-3.5-turbo,Sandman Slim ,1138,20,feels like L.A. I'm off to a damn good start. I'll be the first hitman in history,"['feels', 'like', 'L.A.', 'I', ""'m""]","['feels', 'like', 'L.A.', 'I', ""'m"", 'home', '.', '""']","['off', 'to', 'a', 'damn', 'good', 'start', '.', 'I']",0.875,1137,1149
1693,gpt-3.5-turbo,The Bedwetter ,1139,34,"actually was pronouncing something accurately, like, “Get your parka off the sofa.” My father says fuckin’ the way people say, “like” or “totally.","['actually', 'was', 'pronouncing', 'something', 'accurately', ',', 'like', ',', '“']","['actually', 'was', 'pronouncing', 'something', 'accurately', ',', 'like', ',', '“', 'supercalifragilisticexpialidocious', '.', '”']","['Get', 'your', 'parka', 'off', 'the', 'sofa', '.', '”', 'My', 'father', 'says', 'fuckin']",1.0,1138,1158
517,gpt-3.5-turbo,My Sister's Keeper Jodi Picoult ,1140,20,"—the household into which I was born.  My parents tried to make things normal, but that","['—', 'the', 'household', 'into', 'which', 'I']","['—', 'the', 'household', 'into', 'which', 'I', 'was', 'born', 'is', 'not', 'a', 'place', ',', 'but']","['was', 'born', '.', ' ', 'My', 'parents', 'tried', 'to', 'make', 'things', 'normal', ',', 'but', 'that']",0.9285714285714286,1139,1158
1012,gpt-3.5-turbo,The Codex by Douglas Preston ,1143,21,Monet? Then he noticed that the Roman bronze statue of a boy that held court to the left of the,"['Monet', '?', 'Then', 'he', 'noticed', 'that', 'the', 'Roman', 'bronze', 'statue']","['was', 'missing', 'its', 'head', '.']","['of', 'a', 'boy', 'that', 'held']",1.0,1142,1156
1104,gpt-3.5-turbo,The Codex by Douglas Preston ,1146,23,he noticed that the Roman bronze statue of a boy that held court to the left of the fireplace was also gone.,"['he', 'noticed', 'that', 'the', 'Roman', 'bronze', 'statue', 'of', 'a', 'boy']","['he', 'noticed', 'that', 'the', 'Roman', 'bronze', 'statue', 'of', 'a', 'boy', 'seemed', 'to', 'come']","['that', 'held', 'court', 'to', 'the', 'left', 'of', 'the', 'fireplace', 'was', 'also', 'gone', '.']",1.0,1145,1167
1023,gpt-3.5-turbo,The Codex by Douglas Preston ,1148,28,that the Roman bronze statue of a boy that held court to the left of the fireplace was also gone. The bookshelves revealed holes where books had,"['that', 'the', 'Roman', 'bronze', 'statue', 'of']","['Marcus', 'Aurelius', 'is', 'a', 'testament', 'to', 'the', 'enduring', 'power', 'of', 'art', 'and', 'the', 'resilience', 'of', 'human', 'civilization', '.']","['a', 'boy', 'that', 'held', 'court', 'to', 'the', 'left', 'of', 'the', 'fireplace', 'was', 'also', 'gone', '.', 'The', 'bookshelves', 'revealed']",0.8888888888888888,1147,1170
1513,gpt-3.5-turbo,The Cabin at the End of the World ,1151,20,". The grasshopper bounces like an electron, pinging against the glass and tin, and then stops abruptly,","['.', 'The', 'grasshopper', 'bounces', 'like', 'an', 'electron', ',', 'pinging', 'against']","['the', 'walls', 'of', 'its', 'existence', ',', 'seeking', 'freedom', 'in', 'every']","['the', 'glass', 'and', 'tin', ',', 'and', 'then', 'stops', 'abruptly', ',']",0.9,1150,1169
1955,gpt-3.5-turbo,The Firm ,1152,35," ""Perhaps I can answer that, Mitch,"" said Royce Mc-Knight, the managing partner. ""You must understand our firm. We are different, and we take","[' ', '""', 'Perhaps', 'I', 'can', 'answer', 'that', ',', 'Mitch', ',', '""', 'said', 'Royce', 'Mc', '-', 'Knight']","[',', 'the', 'senior', 'partner', 'at', 'Bendini', ',', 'Lambert', '&', 'Locke', '.', '""', 'In', 'this', 'firm', ',', 'we', 'value', 'loyalty']","[',', 'the', 'managing', 'partner', '.', '""', 'You', 'must', 'understand', 'our', 'firm', '.', 'We', 'are', 'different', ',', 'and', 'we', 'take']",0.7894736842105263,1151,1185
1138,gpt-3.5-turbo,The Codex by Douglas Preston ,1160,30,the left of the fireplace was also gone. The bookshelves revealed holes where books had been taken out. The room had a disorderly look. Beyond the doorway,"['the', 'left', 'of', 'the', 'fireplace', 'was']","['a', 'collection', 'of', 'ancient', 'artifacts', ',', 'each', 'one', 'more', 'mysterious', 'than', 'the', 'last', '.']","['also', 'gone', '.', 'The', 'bookshelves', 'revealed', 'holes', 'where', 'books', 'had', 'been', 'taken', 'out', '.']",0.9285714285714286,1159,1178
293,gpt-3.5-turbo,The Corrections by Jonathan Franzen ,1161,36,"a week several pounds of mail came through the slot in the front door, and since nothing incidental was allowed to pile up downstairs—since the fiction of living in this house was that","['a', 'week', 'several', 'pounds', 'of', 'mail', 'came', 'through', 'the', 'slot', 'in']","['the', 'front', 'door', ',', 'and', 'there', 'was', 'a', 'letter', 'from', 'Alfred', ',', 'who', 'was', 'in', 'the', 'hospital', ',', 'and', 'a', 'letter', 'from', 'Denise', ',', 'who']","['the', 'front', 'door', ',', 'and', 'since', 'nothing', 'incidental', 'was', 'allowed', 'to', 'pile', 'up', 'downstairs', '—', 'since', 'the', 'fiction', 'of', 'living', 'in', 'this', 'house', 'was', 'that']",0.8,1160,1195
1188,gpt-3.5-turbo,The Codex by Douglas Preston ,1162,31,of the fireplace was also gone. The bookshelves revealed holes where books had been taken out. The room had a disorderly look. Beyond the doorway to the hall,"['of', 'the', 'fireplace', 'was', 'also']","['a', 'symbol', 'of', 'warmth', 'and', 'comfort', ',', 'a', 'place', 'where', 'stories', 'were', 'shared', 'and', 'memories', 'were', 'made', '.']","['gone', '.', 'The', 'bookshelves', 'revealed', 'holes', 'where', 'books', 'had', 'been', 'taken', 'out', '.', 'The', 'room', 'had', 'a', 'disorderly']",1.0,1161,1183
1076,gpt-3.5-turbo,The Codex by Douglas Preston ,1163,40,"the fireplace was also gone. The bookshelves revealed holes where books had been taken out. The room had a disorderly look. Beyond the doorway to the hall he could see trash lying on the floor, some","['the', 'fireplace', 'was', 'also', 'gone', '.', 'The', 'bookshelves']","['were', 'empty', ',', 'the', 'walls', 'bare', '.', 'All', 'that', 'remained', 'were', 'the', 'memories', 'of', 'the', 'stories', 'that', 'once', 'filled', 'the', 'room', ',', 'now', 'lost', 'to', 'the', 'passage', 'of', 'time', '.']","['revealed', 'holes', 'where', 'books', 'had', 'been', 'taken', 'out', '.', 'The', 'room', 'had', 'a', 'disorderly', 'look', '.', 'Beyond', 'the', 'doorway', 'to', 'the', 'hall', 'he', 'could', 'see', 'trash', 'lying', 'on', 'the', 'floor']",1.0,1162,1199
1359,gpt-3.5-turbo,Sandman Slim ,1166,34,"I make my way slowly, still half blind, to the front gates of the cemetery. Near them, I cup my hands in the water flowing from the top of a","['I', 'make', 'my', 'way', 'slowly', ',', 'still', 'half', 'blind', ',', 'to']","['the', 'edge', 'of', 'the', 'abyss', ',', 'where', 'darkness', 'and', 'light', 'collide', 'in', 'a', 'dance', 'of', 'eternal', 'chaos', '.']","['the', 'front', 'gates', 'of', 'the', 'cemetery', '.', 'Near', 'them', ',', 'I', 'cup', 'my', 'hands', 'in', 'the', 'water', 'flowing']",0.8888888888888888,1165,1193
334,gpt-3.5-turbo,The Corrections by Jonathan Franzen ,1169,29,"the slot in the front door, and since nothing incidental was allowed to pile up downstairs—since the fiction of living in this house was that no","['the', 'slot', 'in', 'the', 'front', 'door', ',']","['the', 'mailman', 'would', 'never', 'have', 'to', 'knock', ',', 'and', 'you', 'could', 'go', 'away', 'on', 'vacation', 'for', 'a', 'month', 'without', 'worrying', 'about', 'your']","['and', 'since', 'nothing', 'incidental', 'was', 'allowed', 'to', 'pile', 'up', 'downstairs', '—', 'since', 'the', 'fiction', 'of', 'living', 'in', 'this', 'house', 'was', 'that', 'no']",1.0,1168,1196
