,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,start_token,end_token
1807,gpt-3.5-turbo,"The Dead Romantics
Ashley Poston",1056,33,"still alive?”
“Rose has survived worse.”
Erin laughed. Then she glanced around the lobby, as if looking for someone else. “Is Mrs.","['still', 'alive', '?', '”', '\n', '“', 'Rose', 'has', 'survived', 'worse', '.']","['""', 'Rose', 'has', 'survived', 'worse', '.', 'She', 'is', 'a', 'testament', 'to', 'the', 'strength', 'of', 'the', 'human', 'spirit', 'and', 'the', 'power', 'of', 'resilience']","['”', '\n', 'Erin', 'laughed', '.', 'Then', 'she', 'glanced', 'around', 'the', 'lobby', ',', 'as', 'if', 'looking', 'for', 'someone', 'else', '.', '“', 'Is', 'Mrs.']",1.0,1055,1087
1401,gpt-3.5-turbo,"THE VERY SECRET SOCIETY OF IRREGULAR WITCHES
Sangu Mandanna",1056,21,"could remember.
The problem, really, was that witches were always orphans.
According to Primrose,","['could', 'remember', '.', '\n', 'The', 'problem', ',', 'really', ',', 'was']","['that', 'she', 'could', ""n't"", 'remember', 'anything', 'at', 'all', '.']","['that', 'witches', 'were', 'always', 'orphans', '.', '\n', 'According', 'to']",0.8888888888888888,1055,1073
1578,gpt-3.5-turbo,"THE VERY SECRET SOCIETY OF IRREGULAR WITCHES
Sangu Mandanna",1056,34,"could remember.
The problem, really, was that witches were always orphans.
According to Primrose, this was because of a spell that went
wrong in some bygone","['could', 'remember', '.', '\n', 'The', 'problem', ',', 'really', ',', 'was', 'that', 'witches', 'were', 'always', 'orphans']","['The', 'problem', ',', 'really', ',', 'was', 'that', 'witches', 'were', 'always', 'orphans', ',', 'but', 'they', 'were', 'never', 'truly', 'alone', '.']","['.', '\n', 'According', 'to', 'Primrose', ',', 'this', 'was', 'because', 'of', 'a', 'spell', 'that', 'went', '\n', 'wrong', 'in', 'some', 'bygone']",1.0,1055,1088
624,gpt-3.5-turbo,SOMETHING FABULOUS,1057,27,"that he was the defiler of her virtue and ruiner of her life, and then it merely infuriated her. When they were married (oh","['that', 'he', 'was', 'the', 'defiler', 'of', 'her', 'virtue', 'and']","['the', 'destroyer', 'of', 'her', 'dreams', '.']","['ruiner', 'of', 'her', 'life', ',', 'and']",0.8333333333333334,1056,1070
10,gpt-3.5-turbo,"TANKED: AN EASTSIDE BREWERY NOVEL
Mia Hopkins",1061,25,"says
through her open window. “Next Friday night?”
I don’t really want to go out again, but","['says', '\n', 'through', 'her', 'open', 'window']","['""', 'Life', 'is', 'too', 'short', 'to', 'drink', 'bad', 'beer', '.', '""']","['.', '“', 'Next', 'Friday', 'night', '?', '”', '\n', 'I', 'do', 'n’t']",1.0,1060,1076
756,gpt-3.5-turbo,SOMETHING FABULOUS,1061,36,"defiler of her virtue and ruiner of her life, and then it merely infuriated her. When they were married (oh horrors), she would turn his valet to her cause-if","['defiler', 'of', 'her', 'virtue', 'and', 'ruiner', 'of', 'her', 'life', ',', 'and', 'then', 'it', 'merely', 'infuriated', 'her']","['defiler', 'of', 'her', 'virtue', 'and', 'ruiner', 'of', 'her', 'life', ',', 'and', 'then', 'it', 'merely', 'infuriated', 'her', ',', 'for', 'she', 'knew']","['.', 'When', 'they', 'were', 'married', '(', 'oh', 'horrors', ')', ',', 'she', 'would', 'turn', 'his', 'valet', 'to', 'her', 'cause', '-', 'if']",0.95,1060,1095
1771,gpt-3.5-turbo,"Electric Idol 
by Katee Robert",1063,20,"than being one of the Thirteen. As Hera, the only danger I’d truly face is from Zeus","['than', 'being', 'one', 'of', 'the', 'Thirteen', '.']","['""', 'Being', 'true', 'to', 'yourself', 'is', 'more', 'important', 'than', 'being', 'one', 'of', 'the']","['As', 'Hera', ',', 'the', 'only', 'danger', 'I', '’d', 'truly', 'face', 'is', 'from', 'Zeus']",1.0,1062,1081
170,gpt-3.5-turbo,"TANKED: AN EASTSIDE BREWERY NOVEL
Mia Hopkins",1066,30,"window. “Next Friday night?”
I don’t really want to go out again, but I know she’s trying to
get my mind","['window', '.', '“', 'Next', 'Friday', 'night', '?', '”', '\n', 'I', 'do', 'n’t', 'really', 'want', 'to']","['go', 'out', ',', 'but', 'I', 'do', ""n't"", 'want', 'to', 'stay', 'in', 'either', '.']","['go', 'out', 'again', ',', 'but', 'I', 'know', 'she', '’s', 'trying', 'to', '\n', 'get']",0.6923076923076923,1065,1092
1612,gpt-3.5-turbo,"Electric Idol 
by Katee Robert",1067,23,"the Thirteen. As Hera, the only danger I’d truly face is from Zeus. At least this Zeus doesn’t","['the', 'Thirteen', '.', 'As', 'Hera', ',', 'the']","['queen', 'of', 'the', 'gods', ',', 'once', 'said', ',', '""', 'Power', 'is', 'not', 'given', 'to', 'you', '.']","['only', 'danger', 'I', '’d', 'truly', 'face', 'is', 'from', 'Zeus', '.', 'At', 'least', 'this', 'Zeus', 'does', 'n’t']",1.0,1066,1088
1759,gpt-3.5-turbo,"Electric Idol 
by Katee Robert",1069,31,". As Hera, the only danger I’d truly face is from Zeus. At least this Zeus doesn’t have a reputation for harming his partners.
I","['.', 'As', 'Hera', ',', 'the', 'only', 'danger', 'I', '’d', 'truly']","['.', 'As', 'Hera', ',', 'the', 'only', 'danger', 'I', '’d', 'truly', 'fear', 'is', 'losing', 'myself', 'in', 'the', 'pursuit', 'of', 'power', '.']","['face', 'is', 'from', 'Zeus', '.', 'At', 'least', 'this', 'Zeus', 'does', 'n’t', 'have', 'a', 'reputation', 'for', 'harming', 'his', 'partners', '.', '\n']",1.0,1068,1097
1593,gpt-3.5-turbo,"Electric Idol 
by Katee Robert",1071,20,"Hera, the only danger I’d truly face is from Zeus. At least this Zeus doesn’t have","['Hera', ',', 'the', 'only', 'danger', 'I']","['see', 'is', 'in', 'not', 'taking', 'risks', 'at', 'all', '.', '""']","['’d', 'truly', 'face', 'is', 'from', 'Zeus', '.', 'At', 'least', 'this']",1.0,1070,1085
925,gpt-3.5-turbo,"Thank You for Listening 
by Julia Whelan",1072,34,"How to Take It Off; and, of course, her own panel on audiobook production that Mark–her mentor, boss, and landlord–would have been moderating himself if","['How', 'to', 'Take', 'It', 'Off', ';', 'and', ',', 'of', 'course', ',', 'her', 'own']","['journey', 'of', 'self', '-', 'discovery', 'and', 'empowerment', '.']","['panel', 'on', 'audiobook', 'production', 'that', 'Mark', '–', 'her']",1.0,1071,1091
838,gpt-3.5-turbo,"Thank You for Listening 
by Julia Whelan",1077,34,"; and, of course, her own panel on audiobook production that Mark–her mentor, boss, and landlord–would have been moderating himself if he hadn’t run over","[';', 'and', ',', 'of', 'course', ',', 'her', 'own', 'panel', 'on', 'audiobook', 'production']","[':', '""', 'Thank', 'you', 'for', 'listening', ';', 'and', ',', 'of', 'course', ',', 'her', 'own', 'panel', 'on', 'audiobook', 'production', '.', '""']","['that', 'Mark', '–', 'her', 'mentor', ',', 'boss', ',', 'and', 'landlord', '–', 'would', 'have', 'been', 'moderating', 'himself', 'if', 'he', 'had', 'n’t']",1.0,1076,1107
896,gpt-3.5-turbo,"Thank You for Listening 
by Julia Whelan",1078,37,"and, of course, her own panel on audiobook production that Mark–her mentor, boss, and landlord–would have been moderating himself if he hadn’t run over his foot with his","['and', ',', 'of', 'course', ',', 'her', 'own', 'panel', 'on', 'audiobook']","['narration', 'and', 'the', 'power', 'of', 'storytelling', '.']","['production', 'that', 'Mark', '–', 'her', 'mentor', ',']",1.0,1077,1093
739,gpt-3.5-turbo,SOMETHING FABULOUS,1082,31,"(oh horrors), she would turn his valet to her cause-if nothing else, she had a remarkable facility for recruiting people to causes-and visit","['(', 'oh', 'horrors', ')', ',', 'she', 'would', 'turn', 'his', 'valet', 'to', 'her', 'cause', '-', 'if']","['(', 'oh', 'horrors', ')', ',', 'she', 'would', 'turn', 'his', 'valet', 'to', 'her', 'cause', '-', 'if', 'she']","['nothing', 'else', ',', 'she', 'had', 'a', 'remarkable', 'facility', 'for', 'recruiting', 'people', 'to', 'causes', '-', 'and', 'visit']",0.9375,1081,1111
350,gpt-3.5-turbo,Ocean Echo,1083,22,’ve seen you before.”A jolt went through Tennal. She couldn’t know. Could she?Tennal’s mind was always,"['’ve', 'seen', 'you', 'before', '.', '”A', 'jolt', 'went', 'through', 'Tennal']","['as', 'she', 'realized', 'who', 'he', 'was', '.', '""', 'You', ""'re"", 'the', 'one']","['.', 'She', 'could', 'n’t', 'know', '.', 'Could', 'she?Tennal', '’s', 'mind', 'was', 'always']",1.0,1082,1103
1877,gpt-3.5-turbo,"The Dead Romantics
Ashley Poston",1084,35,"else. “Is Mrs. Nichols not going to make it today?”
“Oh no, she’s still up in Maine, doing her . . . Maine thing.”","['else', '.', '“', 'Is', 'Mrs.', 'Nichols', 'not', 'going', 'to', 'make', 'it', 'today', '?', '”', '\n', '“', 'Oh']","['no', ',', 'she', 'called', 'in', 'sick', '.', 'It', ""'s"", 'just', 'you', 'and', 'me', 'today', ',', '""', 'replied', 'the']","['no', ',', 'she', '’s', 'still', 'up', 'in', 'Maine', ',', 'doing', 'her', '.', '.', '.', 'Maine', 'thing', '.', '”']",0.8333333333333334,1083,1117
247,gpt-3.5-turbo,Ocean Echo,1085,22,you before.”A jolt went through Tennal. She couldn’t know. Could she?Tennal’s mind was always a little,"['you', 'before', '.', '”A', 'jolt']","['of', 'recognition', 'surged', 'through', 'me', ',', 'and', 'I', 'realized', 'that', 'I', 'had', 'known', 'you', 'before', '.', '""']","['went', 'through', 'Tennal', '.', 'She', 'could', 'n’t', 'know', '.', 'Could', 'she?Tennal', '’s', 'mind', 'was', 'always', 'a', 'little']",1.0,1084,1105
1824,gpt-3.5-turbo,"The Dead Romantics
Ashley Poston",1086,31,"“Is Mrs. Nichols not going to make it today?”
“Oh no, she’s still up in Maine, doing her . . . Maine thing","['“', 'Is', 'Mrs.', 'Nichols', 'not', 'going', 'to', 'make', 'it']","['to', 'the', 'ball', 'tonight', '?', 'I', 'heard', 'she', 'was', 'feeling', 'unwell', ',', '""', 'asked', 'Lady', 'Harrington', '.', '\n\n', '""', 'Indeed', ',', '""']","['today', '?', '”', '\n', '“', 'Oh', 'no', ',', 'she', '’s', 'still', 'up', 'in', 'Maine', ',', 'doing', 'her', '.', '.', '.', 'Maine', 'thing']",0.9545454545454546,1085,1115
1242,gpt-3.5-turbo,"FIRE SEASON (UNWRITTEN RULES BOOK 2)
KD Casey",1086,20,"the ter‐
rain of an unexplored country: mountainous shoulders, a conti‐
nent of a chest,","['the', 'ter‐', '\n', 'rain', 'of', 'an', 'unexplored', 'country', ':', 'mountainous']","['and', 'wild', ',', 'with', 'a', 'beauty', 'that', 'both', 'captivates', 'and']","['shoulders', ',', 'a', 'conti‐', '\n', 'nent', 'of', 'a', 'chest', ',']",1.0,1085,1104
285,gpt-3.5-turbo,Ocean Echo,1088,31,"”A jolt went through Tennal. She couldn’t know. Could she?Tennal’s mind was always a little too open to the universe. He wasn’t anarchitect, because","['”A', 'jolt', 'went', 'through', 'Tennal', '.', 'She', 'could', 'n’t', 'know', '.', 'Could', 'she?Tennal']","['stared', 'at', 'the', 'horizon', ',', 'her', 'heart', 'pounding', '.', 'She', 'could', ""n't"", 'believe', 'what', 'she', 'was', 'hearing', '.']","['’s', 'mind', 'was', 'always', 'a', 'little', 'too', 'open', 'to', 'the', 'universe', '.', 'He', 'was', 'n’t', 'anarchitect', ',', 'because']",1.0,1087,1117
703,gpt-3.5-turbo,SOMETHING FABULOUS,1088,38,"would turn his valet to her cause-if nothing else, she had a remarkable facility for recruiting people to causes-and visit what reciprocal misery she could upon her husband by creasing all his cravats","['would', 'turn', 'his', 'valet', 'to', 'her', 'cause', '-', 'if', 'nothing', 'else', ',', 'she', 'had', 'a', 'remarkable', 'facility', 'for']","['captivating', 'the', 'attention', 'of', 'those', 'around', 'her', '.']","['recruiting', 'people', 'to', 'causes', '-', 'and', 'visit', 'what']",1.0,1087,1112
1231,gpt-3.5-turbo,"FIRE SEASON (UNWRITTEN RULES BOOK 2)
KD Casey",1091,33,"an unexplored country: mountainous shoulders, a conti‐
nent of a chest, hands that make the tablet he’s holding look like
an oversized phone.
Braxton does","['an', 'unexplored', 'country', ':', 'mountainous', 'shoulders', ',', 'a', 'conti‐', '\n', 'nent']","['of', 'possibilities', 'waiting', 'to', 'be', 'discovered', '.']","['of', 'a', 'chest', ',', 'hands', 'that', 'make']",0.8571428571428571,1090,1107
966,gpt-3.5-turbo,"Thank You for Listening 
by Julia Whelan",1092,22,"her mentor, boss, and landlord–would have been moderating himself if he hadn’t run over his foot with","['her', 'mentor', ',', 'boss', ',', 'and', 'landlord', '–', 'would', 'have', 'been']","['proud', 'of', 'the', 'woman', 'she', 'had', 'become', '.']","['moderating', 'himself', 'if', 'he', 'had', 'n’t', 'run', 'over']",1.0,1091,1109
260,gpt-3.5-turbo,Ocean Echo,1093,29,". She couldn’t know. Could she?Tennal’s mind was always a little too open to the universe. He wasn’t anarchitect, because that would have","['.', 'She', 'could', 'n’t', 'know']","['that', 'the', 'storm', 'was', 'just', 'the', 'beginning', 'of', 'her', 'journey', 'to', 'self', '-', 'discovery', 'and', 'inner', 'strength', '.']","['.', 'Could', 'she?Tennal', '’s', 'mind', 'was', 'always', 'a', 'little', 'too', 'open', 'to', 'the', 'universe', '.', 'He', 'was', 'n’t']",1.0,1092,1114
1103,gpt-3.5-turbo,"D’Vaughn and Kris Plan a Wedding 
by Chencia C. Higgins",1095,30,"
“You’d better believe it. I told you that you’d be great for that show.”
“Yeah, but I don’t—","['\n', '“', 'You', '’d', 'better', 'believe', 'it']","[',', 'because', 'love', 'is', 'not', 'just', 'a', 'feeling', ',', 'it', ""'s"", 'a', 'choice', 'we', 'make', 'every', 'day', '.', '""']","['.', 'I', 'told', 'you', 'that', 'you', '’d', 'be', 'great', 'for', 'that', 'show', '.', '”', '\n', '“', 'Yeah', ',', 'but']",1.0,1094,1119
1551,gpt-3.5-turbo,"THE VERY SECRET SOCIETY OF IRREGULAR WITCHES
Sangu Mandanna",1096,26,"tale was a fig‐
ment of Primrose’s imagination, but she also had no better ex‐
planation because the fact remained: when","['tale', 'was', 'a', 'fig‐', '\n', 'ment', 'of', 'Primrose', '’s', 'imagination', ',', 'but']","['it', 'was', 'a', 'figment', 'of', 'Primrose', ""'s"", 'imagination', ',', 'but', 'it', 'became', 'a', 'reality']","['she', 'also', 'had', 'no', 'better', 'ex‐', '\n', 'planation', 'because', 'the', 'fact', 'remained', ':', 'when']",1.0,1095,1120
615,gpt-3.5-turbo,SOMETHING FABULOUS,1103,30,"remarkable facility for recruiting people to causes-and visit what reciprocal misery she could upon her husband by creasing all his cravats.""
It seemed scant consolation","['remarkable', 'facility', 'for', 'recruiting', 'people', 'to', 'causes', '-', 'and', 'visit', 'what', 'reciprocal', 'misery', 'she', 'could']","['inflict', 'upon', 'them', '.']","['upon', 'her', 'husband', 'by']",1.0,1102,1120
157,gpt-3.5-turbo,"TANKED: AN EASTSIDE BREWERY NOVEL
Mia Hopkins",1104,32,"“Sure,” I say.
They drive off.
After a short walk, I reach my car. As I pull out my keys, I real‐","['“', 'Sure', ',', '”', 'I', 'say', '.', '\n', 'They', 'drive', 'off', '.']","['""', 'Sure', ',', '""', 'I', 'say', '.', '""', 'They', 'drive', 'off', ',', 'leaving', 'me', 'with', 'a', 'heart', 'full', 'of', 'hope']","['\n', 'After', 'a', 'short', 'walk', ',', 'I', 'reach', 'my', 'car', '.', 'As', 'I', 'pull', 'out', 'my', 'keys', ',', 'I', 'real‐']",1.0,1103,1134
1194,gpt-3.5-turbo,"FIRE SEASON (UNWRITTEN RULES BOOK 2)
KD Casey",1104,37,"chest, hands that make the tablet he’s holding look like
an oversized phone.
Braxton doesn’t introduce himself. Probably because everyone
in baseball knows who he is. Maybe the","['chest', ',', 'hands', 'that', 'make', 'the', 'tablet', 'he', '’s', 'holding', 'look', 'like', '\n', 'an']","['extension', 'of', 'his', 'own', 'body', '.']","['oversized', 'phone', '.', '\n', 'Braxton', 'does']",1.0,1103,1122
259,gpt-3.5-turbo,Ocean Echo,1107,37,"too open to the universe. He wasn’t anarchitect, because that would have made life too easy. No, he’d ended upwith the unacceptable kind of powers. He nudged his senses further","['too', 'open', 'to', 'the', 'universe', '.', 'He', 'was', 'n’t', 'anarchitect', ',', 'because', 'that', 'would']","['imply', 'a', 'certain', 'level', 'of', 'intentionality', 'and', 'design', '.', 'He', 'was', 'more', 'like', 'a', 'vessel', ',', 'a', 'conduit', 'for', 'the', 'creative', 'forces', 'of']","['have', 'made', 'life', 'too', 'easy', '.', 'No', ',', 'he', '’d', 'ended', 'upwith', 'the', 'unacceptable', 'kind', 'of', 'powers', '.', 'He', 'nudged', 'his', 'senses', 'further']",1.0,1106,1142
904,gpt-3.5-turbo,"Thank You for Listening 
by Julia Whelan",1108,29,"n’t run over his foot with his own car two days ago. That red Karmann Ghia, Sal, was the closest thing Mark had had to a","['n’t', 'run', 'over', 'his', 'foot', 'with', 'his', 'own', 'car', 'two', 'days', 'ago', '.']","['""', 'Sometimes', 'the', 'greatest', 'gift', 'we', 'can', 'give', 'someone', 'is', 'simply', 'the', 'act', 'of', 'listening', '.']","['That', 'red', 'Karmann', 'Ghia', ',', 'Sal', ',', 'was', 'the', 'closest', 'thing', 'Mark', 'had', 'had', 'to', 'a']",1.0,1107,1135
1764,gpt-3.5-turbo,"Electric Idol 
by Katee Robert",1113,32,"gaudy throne and the man occupying it. We’re only a few feet behind Aphrodite and Ganymede when Zeus catches sight of us. He doesn’t smile, but interest","['gaudy', 'throne', 'and', 'the', 'man', 'occupying', 'it', '.', 'We', '’re', 'only', 'a', 'few', 'feet', 'behind', 'Aphrodite']","[',', 'the', 'goddess', 'of', 'love', ',', 'and', 'yet', 'we', 'still', 'ca', ""n't"", 'find', 'true', 'connection', 'in']","['and', 'Ganymede', 'when', 'Zeus', 'catches', 'sight', 'of', 'us', '.', 'He', 'does', 'n’t', 'smile', ',', 'but', 'interest']",1.0,1112,1143
682,gpt-3.5-turbo,SOMETHING FABULOUS,1114,24,"reciprocal misery she could upon her husband by creasing all his cravats.""
It seemed scant consolation.
""Have I","['reciprocal', 'misery', 'she', 'could', 'upon', 'her', 'husband', 'by', 'creasing', 'all', 'his', 'cravats']","['""', 'reciprocal', 'misery', 'she', 'could', 'upon', 'her', 'husband', 'by', 'creasing', 'all', 'his']","['.', '""', '\n', 'It', 'seemed', 'scant', 'consolation', '.', '\n', '""', 'Have', 'I']",1.0,1113,1136
759,gpt-3.5-turbo,SOMETHING FABULOUS,1114,32,"reciprocal misery she could upon her husband by creasing all his cravats.""
It seemed scant consolation.
""Have I offended you, Miss Tarleton?"" enquired","['reciprocal', 'misery', 'she', 'could', 'upon']","['reciprocal', 'misery', 'she', 'could', 'upon', 'her', 'own', 'head', '.']","['her', 'husband', 'by', 'creasing', 'all', 'his', 'cravats', '.', '""']",1.0,1113,1126
42,gpt-3.5-turbo,"TANKED: AN EASTSIDE BREWERY NOVEL
Mia Hopkins",1115,26,".
After a short walk, I reach my car. As I pull out my keys, I real‐
ize with a flash","['.', '\n', 'After', 'a', 'short', 'walk', ',', 'I']","['found', 'myself', 'standing', 'in', 'front', 'of', 'the', 'Eastside', 'Brewery', ',', 'a', 'place', 'that', 'held', 'so', 'many', 'memories', 'for']","['reach', 'my', 'car', '.', 'As', 'I', 'pull', 'out', 'my', 'keys', ',', 'I', 'real‐', '\n', 'ize', 'with', 'a', 'flash']",1.0,1114,1139
1654,gpt-3.5-turbo,"Electric Idol 
by Katee Robert",1117,26,"man occupying it. We’re only a few feet behind Aphrodite and Ganymede when Zeus catches sight of us. He doesn’t smile,","['man', 'occupying', 'it', '.', 'We', '’re', 'only']","['limited', 'by', 'the', 'walls', 'we', 'build', 'ourselves', '.', '""']","['a', 'few', 'feet', 'behind', 'Aphrodite', 'and', 'Ganymede', 'when', 'Zeus']",1.0,1116,1131
171,gpt-3.5-turbo,"TANKED: AN EASTSIDE BREWERY NOVEL
Mia Hopkins",1123,22,"reach my car. As I pull out my keys, I real‐
ize with a flash of annoyance that I","['reach', 'my', 'car', '.', 'As', 'I', 'pull', 'out']","['of', 'the', 'parking', 'lot', ',', 'I', 'ca', ""n't"", 'help', 'but', 'think', 'that', 'sometimes', ',']","['my', 'keys', ',', 'I', 'real‐', '\n', 'ize', 'with', 'a', 'flash', 'of', 'annoyance', 'that', 'I']",1.0,1122,1143
660,gpt-3.5-turbo,SOMETHING FABULOUS,1123,37,"all his cravats.""
It seemed scant consolation.
""Have I offended you, Miss Tarleton?"" enquired the duke when she did not speak. ""If my proposal was insufficient","['all', 'his', 'cravats', '.', '""', '\n', 'It', 'seemed', 'scant', 'consolation', '.', '\n', '""', 'Have', 'I']","['wasted', 'my', 'time', ',', '""', 'he', 'wondered', ',', '""', 'in', 'the', 'pursuit', 'of', 'frivolous', 'fashion', '?', '""']","['offended', 'you', ',', 'Miss', 'Tarleton', '?', '""', 'enquired', 'the', 'duke', 'when', 'she', 'did', 'not', 'speak', '.', '""']",0.8823529411764706,1122,1153
411,gpt-3.5-turbo,"YOU MADE A FOOL OF DEATH WITH YOUR BEAUTY: A NOVEL
Akwaeke Emezi",1124,38,", badly enough to ask only the
important questions. “You’re solution-oriented. I like that.”
Milan took her hand, and they left the rooftop, squeezing past
","[',', 'badly', 'enough', 'to', 'ask', 'only', 'the']","['most', 'beautiful', 'questions', '.']","['\n', 'important', 'questions', '.']",0.5,1123,1133
1409,gpt-3.5-turbo,"THE VERY SECRET SOCIETY OF IRREGULAR WITCHES
Sangu Mandanna",1124,31,"was born,
she would find herself orphaned shortly thereafter. It didn’t
matter where in the world the witch was born, and the cause of
","['was', 'born', ',', '\n', 'she', 'would', 'find', 'herself', 'orphaned', 'shortly', 'thereafter', '.', 'It', 'did', 'n’t']","['matter', '.', 'She', 'would', 'learn', 'to', 'stand', 'on', 'her', 'own', 'two', 'feet', 'and', 'embrace', 'her', 'own']","['\n', 'matter', 'where', 'in', 'the', 'world', 'the', 'witch', 'was', 'born', ',', 'and', 'the', 'cause', 'of', '\n']",1.0,1123,1153
185,gpt-3.5-turbo,"TANKED: AN EASTSIDE BREWERY NOVEL
Mia Hopkins",1130,25,"out my keys, I real‐
ize with a flash of annoyance that I’ve forgotten something.
When I signed for the","['out', 'my', 'keys', ',', 'I', 'real‐', '\n', 'ize']","['that', 'home', 'is', ""n't"", 'a', 'place', ',', 'it', ""'s"", 'a', 'feeling', '.', '""', '-', 'Mia', 'Hopkins']","['with', 'a', 'flash', 'of', 'annoyance', 'that', 'I', '’ve', 'forgotten', 'something', '.', '\n', 'When', 'I', 'signed', 'for']",1.0,1129,1152
861,gpt-3.5-turbo,"Thank You for Listening 
by Julia Whelan",1135,26,"to a long-term relationship since he’d fled San Francisco in it fifteen years ago. After his partner, Julio, died.","['to', 'a', 'long', '-', 'term', 'relationship', 'since', 'he']","['to', 'a', 'long', '-', 'term', 'relationship', 'since', 'he', 'was', 'always', 'looking', 'for', 'something', 'better', '.', '""']","['’d', 'fled', 'San', 'Francisco', 'in', 'it', 'fifteen', 'years', 'ago', '.', 'After', 'his', 'partner', ',', 'Julio', ',']",1.0,1134,1157
992,gpt-3.5-turbo,"Thank You for Listening 
by Julia Whelan",1136,31,"a long-term relationship since he’d fled San Francisco in it fifteen years ago. After his partner, Julio, died.
She’d been happy to","['a', 'long', '-', 'term', 'relationship', 'since', 'he', '’d', 'fled', 'San', 'Francisco', 'in', 'it']","['and', 'never', 'looked', 'back', '.']","['fifteen', 'years', 'ago', '.', 'After']",1.0,1135,1152
1188,gpt-3.5-turbo,"D’Vaughn and Kris Plan a Wedding 
by Chencia C. Higgins",1138,38,even though you’re gorgeous. I have no doubt that you could go all the way with this thing because you never bring anyone home. Instant I Do is all about convincing your family that you,"['even', 'though', 'you', '’re', 'gorgeous', '.', 'I', 'have', 'no', 'doubt', 'that', 'you', 'could', 'go', 'all', 'the']","['way', 'to', 'the', 'moon', 'and', 'back', ',', 'but', 'I', 'choose', 'to', 'stay', 'right', 'here', 'with', 'you', ',', 'because', 'love', 'is', 'not', 'about']","['way', 'with', 'this', 'thing', 'because', 'you', 'never', 'bring', 'anyone', 'home', '.', 'Instant', 'I', 'Do', 'is', 'all', 'about', 'convincing', 'your', 'family', 'that', 'you']",0.9545454545454546,1137,1174
810,gpt-3.5-turbo,"Thank You for Listening 
by Julia Whelan",1139,40,"term relationship since he’d fled San Francisco in it fifteen years ago. After his partner, Julio, died.
She’d been happy to help him out with BiblioCon, but there were two problems.","['term', 'relationship', 'since', 'he', '’d', 'fled', 'San', 'Francisco', 'in', 'it', 'fifteen']","['years', 'ago', '.']","['years', 'ago', '.']",0.0,1138,1151
725,gpt-3.5-turbo,SOMETHING FABULOUS,1142,29,"Tarleton?"" enquired the duke when she did not speak. ""If my proposal was insufficient, I can only apologise. Life affords one so little","['Tarleton', '?', '""', 'enquired', 'the', 'duke', 'when', 'she', 'did', 'not', 'speak', '.']","['""', 'Tarleton', '?', '""', 'enquired', 'the', 'duke', 'when', 'she', 'did', 'not', 'speak', '.', '""', 'Sometimes', ',', 'silence']","['""', 'If', 'my', 'proposal', 'was', 'insufficient', ',', 'I', 'can', 'only', 'apologise', '.', 'Life', 'affords', 'one', 'so', 'little']",0.9411764705882352,1141,1169
124,gpt-3.5-turbo,"TANKED: AN EASTSIDE BREWERY NOVEL
Mia Hopkins",1142,34,"annoyance that I’ve forgotten something.
When I signed for the tab, I left my credit card on the tray.
“Son of a bitch,” I mumble","['annoyance', 'that', 'I', '’ve', 'forgotten', 'something', '.', '\n', 'When', 'I', 'signed', 'for', 'the']","['job', ',', 'I', 'did', ""n't"", 'realize', 'it', 'came', 'with', 'a', 'side', 'of', 'constant']","['tab', ',', 'I', 'left', 'my', 'credit', 'card', 'on', 'the', 'tray', '.', '\n', '“']",0.8461538461538461,1141,1166
1958,gpt-3.5-turbo,"The Dead Romantics
Ashley Poston",1143,20,"Kings of the world.”
“Must be nice,” I agreed. Ann Nichols hadn’t","['Kings', 'of', 'the', 'world', '.', '”', '\n', '“']","['Kings', 'of', 'the', 'world', ',', 'we', 'may', 'be', ',', 'but', 'we', 'are']","['Must', 'be', 'nice', ',', '”', 'I', 'agreed', '.', 'Ann', 'Nichols', 'had', 'n’t']",1.0,1142,1161
206,gpt-3.5-turbo,Ocean Echo,1144,24,"open, justa fraction, and read her mind.The instant he opened himself up, a dozen minds flared in his perception","['open', ',', 'justa', 'fraction', ',', 'and', 'read', 'her', 'mind', '.']","['""', 'Let', 'the', 'waves', 'carry', 'your', 'worries', 'away', ',', 'for', 'in', 'the', 'vastness', 'of']","['The', 'instant', 'he', 'opened', 'himself', 'up', ',', 'a', 'dozen', 'minds', 'flared', 'in', 'his', 'perception']",1.0,1143,1166
528,gpt-3.5-turbo,"YOU MADE A FOOL OF DEATH WITH YOUR BEAUTY: A NOVEL
Akwaeke Emezi",1154,40,"they left the rooftop, squeezing past
people on the stairs, then ducking around a corner as he led her
into the bathroom. Feyi watched the muscles in his back move
under his shirt as","['they', 'left', 'the', 'rooftop', ',']","['their', 'laughter', 'echoing', 'through', 'the', 'night', '.']","['squeezing', 'past', '\n', 'people', 'on', 'the', 'stairs']",1.0,1153,1164
1185,gpt-3.5-turbo,"D’Vaughn and Kris Plan a Wedding 
by Chencia C. Higgins",1155,32,"with this thing because you never bring anyone home. Instant I Do is all about convincing your family that you’re marrying a stranger, right? Well, you’re","['with', 'this', 'thing', 'because', 'you', 'never', 'bring', 'anyone', 'home', '.', 'Instant', 'I', 'Do', 'is']","['the', 'perfect', 'solution', 'for', 'us', '.', '""']","['all', 'about', 'convincing', 'your', 'family', 'that', 'you']",1.0,1154,1174
