,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,start_token,end_token
52,gpt-3.5-turbo,The Angel,274,22,"
When the stars threw down their spears,
And water'd heaven with their tears,
Did he smile his","['\n', 'When', 'the', 'stars', 'threw']","['down', 'their', 'spears', '\n', 'And', ""water'd"", 'heaven', 'with', 'their', 'tears']","['down', 'their', 'spears', ',', '\n', 'And', ""water'd"", 'heaven', 'with', 'their']",0.2,273,287
498,gpt-3.5-turbo,"One Need Not be a Chamber — to be Haunted
Emily Dickinson",275,28,"was no Purple suitable—
You took it all with you—
Who knocks? That April—
Lock the Door—
I will","['was', 'no', 'Purple', 'suitable', '—', '\n', 'You', 'took']","['the', 'Words', 'right', 'out', 'of', 'my', 'Mouth', '.']","['it', 'all', 'with', 'you', '—', '\n', 'Who', 'knocks']",1.0,274,289
1496,gpt-3.5-turbo,The Aim Was Song,277,29,"rose. 
Come, be my love in the wet woods; come,
Where the boughs rain when it blows. 
There is the gale","['rose', '.', '\n', 'Come', ',', 'be', 'my', 'love']","['and', 'let', 'us', 'wander', 'through', 'the', 'fields', 'of', 'melody', ',', 'where', 'every', 'note', 'blooms', 'like', 'a', 'flower', ',', 'filling', 'the', 'air']","['in', 'the', 'wet', 'woods', ';', 'come', ',', '\n', 'Where', 'the', 'boughs', 'rain', 'when', 'it', 'blows', '.', '\n', 'There', 'is', 'the', 'gale']",0.9523809523809524,276,304
1571,gpt-3.5-turbo,The Aim Was Song,278,27,". 
Come, be my love in the wet woods; come,
Where the boughs rain when it blows. 
There is the","['.', '\n', 'Come', ',', 'be', 'my', 'love']","['and', 'we', 'will', 'wander', 'through', 'the', 'fields', 'of', 'gold', ',', '\n', 'where', 'the', 'sun', 'kisses', 'the', 'earth', 'and', 'the', 'flowers']","['in', 'the', 'wet', 'woods', ';', 'come', ',', '\n', 'Where', 'the', 'boughs', 'rain', 'when', 'it', 'blows', '.', '\n', 'There', 'is', 'the']",1.0,277,303
1492,gpt-3.5-turbo,The Aim Was Song,278,31,". 
Come, be my love in the wet woods; come,
Where the boughs rain when it blows. 
There is the gale to urge behind","['.', '\n', 'Come', ',', 'be']","['my', 'love', 'in', 'the', 'rain', ',', '\n', 'And', 'let', 'us', 'dance', '\n', 'in', 'the', 'storm', 'together', '.']","['my', 'love', 'in', 'the', 'wet', 'woods', ';', 'come', ',', '\n', 'Where', 'the', 'boughs', 'rain', 'when', 'it', 'blows']",0.7647058823529411,277,298
600,gpt-3.5-turbo,Porphyria’s Lover,278,27,"rain.
Be sure I looked up at her eyes
Happy and proud; at last I knew
Porphyria worshipped me; surprise
","['rain', '.', '\n', 'Be', 'sure', 'I', 'looked', 'up', 'at']","['her', 'eyes', '\n', 'Happy', 'and', 'proud', ';', 'at', 'last', 'I', 'knew', '\n', 'Porphyria', 'worshipped', 'me']","['her', 'eyes', '\n', 'Happy', 'and', 'proud', ';', 'at', 'last', 'I', 'knew', '\n', 'Porphyria', 'worshipped', 'me']",0.0,277,300
1599,gpt-3.5-turbo,Ode on Melancholy,278,37,"his palate fine;
His soul shalt taste the sadness of her might,
And be among her cloudy trophies hung.

To Sleep

O soft embalmer of the still midnight!
","['his', 'palate', 'fine', ';', '\n', 'His']","['palate', 'fine', ';', '\n', 'His', 'soul', ',', 'like', 'mine', ',', 'is', 'melancholy', '.']","['soul', 'shalt', 'taste', 'the', 'sadness', 'of', 'her', 'might', ',', '\n', 'And', 'be', 'among']",1.0,277,295
560,gpt-3.5-turbo,"One Need Not be a Chamber — to be Haunted
Emily Dickinson",279,25,"—
You took it all with you—
Who knocks? That April—
Lock the Door—
I will not","['—', '\n', 'You', 'took', 'it', 'all', 'with', 'you']","['—', '\n', 'One', 'need', 'not', 'be', 'a', 'chamber', '—', 'to', 'be', 'haunted', ',', '\n', 'One', 'need', 'not']","['—', '\n', 'Who', 'knocks', '?', 'That', 'April', '—', '\n', 'Lock', 'the', 'Door', '—', '\n', 'I', 'will', 'not']",0.7647058823529411,278,302
1027,gpt-3.5-turbo,Acrostic,279,20,"back.
“And hast thou slain the Jabberwock?
Come to my arms, my beamish boy","['back', '.', '\n', '“', 'And']","['“', 'And', 'when', 'you', 'feel', 'like', 'giving', 'up', ',', 'remember', 'why', 'you', 'started', 'in', 'the']","['hast', 'thou', 'slain', 'the', 'Jabberwock', '?', '\n', 'Come', 'to', 'my', 'arms', ',', 'my', 'beamish', 'boy']",1.0,278,297
786,gpt-3.5-turbo,Porphyria’s Lover,279,28,".
Be sure I looked up at her eyes
Happy and proud; at last I knew
Porphyria worshipped me; surprise
Made my","['.', '\n', 'Be', 'sure', 'I', 'looked']","['and', 'loved', 'her', 'with', 'all', 'my', 'heart']","['up', 'at', 'her', 'eyes', '\n', 'Happy', 'and']",0.8571428571428571,278,290
1202,gpt-3.5-turbo,Snow in the Suburbs,280,39,"ever be;
His homely Northern breast and brain
Grow up a Southern tree,
And strange-eyed constellations reign
His stars eternally.
The Shadow on the Stone
I went by","['ever', 'be', ';', '\n', 'His', 'homely', 'Northern', 'breast', 'and', 'brain', '\n', 'Grow']","['ever', 'be', ';', '\n', 'His', 'homely', 'Northern', 'breast', 'and', 'brain', '\n', 'Grow', 'strong', 'and', 'free', '.']","['up', 'a', 'Southern', 'tree', ',', '\n', 'And', 'strange', '-', 'eyed', 'constellations', 'reign', '\n', 'His', 'stars', 'eternally']",1.0,279,306
1151,gpt-3.5-turbo,Acrostic,282,40,"“And hast thou slain the Jabberwock?
Come to my arms, my beamish boy!
O frabjous day! Callooh! Callay!”
He chortled in his joy.
’Twas brillig,","['“', 'And', 'hast', 'thou', 'slain', 'the', 'Jabberwock', '?', '\n', 'Come', 'to', 'my', 'arms', ',', 'my']","['beamish', 'boy', '!', '\n', 'O', 'frabjous', 'day', '!', 'Callooh', '!', 'Callay', '!', '""', '\n', 'He', 'chortled', 'in', 'his', 'joy', '.']","['beamish', 'boy', '!', '\n', 'O', 'frabjous', 'day', '!', 'Callooh', '!', 'Callay', '!', '”', '\n', 'He', 'chortled', 'in', 'his', 'joy', '.']",0.05,281,315
1168,gpt-3.5-turbo,Acrostic,282,35,"“And hast thou slain the Jabberwock?
Come to my arms, my beamish boy!
O frabjous day! Callooh! Callay!”
He chortled in his joy.","['“', 'And', 'hast', 'thou', 'slain', 'the', 'Jabberwock', '?', '\n']","['Oh', 'frabjous', 'day', '!', 'Callooh', '!', 'Callay', '!', '""']","['Come', 'to', 'my', 'arms', ',', 'my', 'beamish', 'boy', '!']",1.0,281,298
1451,gpt-3.5-turbo,The Aim Was Song,282,39,"be my love in the wet woods; come,
Where the boughs rain when it blows. 
There is the gale to urge behind 
And bruit our singing down, 
And the shallow waters","['be', 'my', 'love', 'in', 'the', 'wet', 'woods', ';', 'come', ',', '\n', 'Where', 'the', 'boughs', 'rain', 'when', 'it', 'blows', '.']","['""', 'be', 'my', 'love', 'in', 'the', 'wet', 'woods', ';', 'come', ',', '\n', 'Where', 'the', 'boughs', 'rain', 'when', 'it', 'blows', '.']","['\n', 'There', 'is', 'the', 'gale', 'to', 'urge', 'behind', '\n', 'And', 'bruit', 'our', 'singing', 'down', ',', '\n', 'And', 'the', 'shallow', 'waters']",1.0,281,319
1306,gpt-3.5-turbo,Snow in the Suburbs,283,40,"
His homely Northern breast and brain
Grow up a Southern tree,
And strange-eyed constellations reign
His stars eternally.
The Shadow on the Stone
I went by the Druid stone 
","['\n', 'His', 'homely', 'Northern', 'breast', 'and', 'brain', '\n', 'Grow', 'up', 'a', 'Southern', 'tree', ',']","['Blossoming', 'with', 'love', 'and', 'pain', ',', '\n', 'And', 'every', 'bird', 'and', 'bee', '.']","['\n', 'And', 'strange', '-', 'eyed', 'constellations', 'reign', '\n', 'His', 'stars', 'eternally', '.', '\n']",1.0,282,308
150,gpt-3.5-turbo,The Angel,284,31,"And water'd heaven with their tears,
Did he smile his work to see?
Did he who made the Lamb make thee?
Tyger! Tyger!","['And', ""water'd"", 'heaven', 'with', 'their', 'tears']","['""', 'And', ""water'd"", 'heaven', 'with', 'their', 'tears', ',', '\n', 'For', 'love', 'is', 'strong', 'as', 'death', '.', '""']","[',', '\n', 'Did', 'he', 'smile', 'his', 'work', 'to', 'see', '?', '\n', 'Did', 'he', 'who', 'made', 'the', 'Lamb']",1.0,283,305
320,gpt-3.5-turbo,The Scholar-Gypsy,285,38,"Of bloom on the bent grass where I am laid,
And bower me from the August sun with shade;
And the eye travels down to Oxford's towers:
And near me on","['Of', 'bloom', 'on', 'the', 'bent', 'grass', 'where', 'I', 'am', 'laid', ',', '\n', 'And', 'bower']","['of', 'roses', 'by', 'my', 'head', '.']","['me', 'from', 'the', 'August', 'sun', 'with']",1.0,284,303
165,gpt-3.5-turbo,The Angel,286,35,"heaven with their tears,
Did he smile his work to see?
Did he who made the Lamb make thee?
Tyger! Tyger! burning bright
In the forests","['heaven', 'with', 'their', 'tears', ',', '\n', 'Did', 'he', 'smile', 'his', 'work', 'to', 'see', '?']","['Yes', ',', 'and', 'the', 'angels', ',', 'amazed', ',', 'whispered', ',', '""', 'Truly', ',', 'he', 'is', 'the', 'creator', 'of', 'beauty', '.', '""']","['\n', 'Did', 'he', 'who', 'made', 'the', 'Lamb', 'make', 'thee', '?', '\n', 'Tyger', '!', 'Tyger', '!', 'burning', 'bright', '\n', 'In', 'the', 'forests']",1.0,285,319
1352,gpt-3.5-turbo,Snow in the Suburbs,286,35,"Northern breast and brain
Grow up a Southern tree,
And strange-eyed constellations reign
His stars eternally.
The Shadow on the Stone
I went by the Druid","['Northern', 'breast', 'and', 'brain', '\n', 'Grow', 'up', 'a', 'Southern', 'tree', ',', '\n', 'And', 'strange', '-', 'eyed']","['prophets', 'whisper', ',', '""', 'Look', 'and', 'see', '!', '""']","['constellations', 'reign', '\n', 'His', 'stars', 'eternally', '.', '\n', 'The']",1.0,285,309
1433,gpt-3.5-turbo,The Aim Was Song,286,20,"the wet woods; come,
Where the boughs rain when it blows. 
There is the gale","['the', 'wet', 'woods', ';', 'come', ',', '\n', 'Where']","['the', 'wild', 'winds', 'blow', 'and', 'the', 'rivers', 'flow', ',', '\n', 'Where', 'nature']","['the', 'boughs', 'rain', 'when', 'it', 'blows', '.', '\n', 'There', 'is', 'the', 'gale']",0.9166666666666666,285,304
322,gpt-3.5-turbo,The Scholar-Gypsy,286,21,"bloom on the bent grass where I am laid,
And bower me from the August sun with shade;","['bloom', 'on', 'the', 'bent', 'grass']","['""', 'Where', 'the', 'wild', 'thyme', 'and', 'the', 'gadding', 'vine', '\n', 'Bloom', 'on', 'the', 'bent', 'grass', '.']","['where', 'I', 'am', 'laid', ',', '\n', 'And', 'bower', 'me', 'from', 'the', 'August', 'sun', 'with', 'shade', ';']",1.0,285,305
612,gpt-3.5-turbo,Porphyria’s Lover,287,38,"her eyes
Happy and proud; at last I knew
Porphyria worshipped me; surprise
Made my heart swell, and still it grew
While I debated what to do.
That moment","['her', 'eyes', '\n', 'Happy', 'and']","['her', 'eyes', '\n', 'Happy', 'and', 'proud']","['proud', ';', 'at', 'last', 'I', 'knew']",1.0,286,296
1532,gpt-3.5-turbo,The Aim Was Song,288,32,"woods; come,
Where the boughs rain when it blows. 
There is the gale to urge behind 
And bruit our singing down, 
And the shallow","['woods', ';', 'come', ',', '\n', 'Where', 'the', 'boughs', 'rain', 'when', 'it', 'blows', '.', '\n', 'There', 'is']","['beauty', 'in', 'the', 'silence', 'of', 'the', 'trees', '.']","['the', 'gale', 'to', 'urge', 'behind', '\n', 'And', 'bruit']",1.0,287,310
903,gpt-3.5-turbo,"Long, Too Long America",288,28,"perfume strong I love,
With every leaf a miracle......and from this bush in the door-yard,
With delicate-color’d blossoms","['perfume', 'strong', 'I', 'love', ',', '\n', 'With', 'every']","['breath', 'I', 'take', ',', '\n', 'With', 'every', 'step', 'I', 'make', ',', '\n', 'With', 'every', 'beat', 'of', 'my', 'heart', ',', '\n']","['leaf', 'a', 'miracle', '......', 'and', 'from', 'this', 'bush', 'in', 'the', 'door', '-', 'yard', ',', '\n', 'With', 'delicate', '-', 'color’d', 'blossoms']",1.0,287,314
1440,gpt-3.5-turbo,The Aim Was Song,288,27,"woods; come,
Where the boughs rain when it blows. 
There is the gale to urge behind 
And bruit our singing down","['woods', ';', 'come', ',', '\n', 'Where', 'the', 'boughs', 'rain', 'when']","['the', 'wind', 'is', 'unbound', '.']","['it', 'blows', '.', '\n', 'There']",1.0,287,301
711,gpt-3.5-turbo,Porphyria’s Lover,288,38,"eyes
Happy and proud; at last I knew
Porphyria worshipped me; surprise
Made my heart swell, and still it grew
While I debated what to do.
That moment she","['eyes', '\n', 'Happy', 'and', 'proud', ';', 'at', 'last', 'I', 'knew', '\n', 'Porphyria', 'worshipped', 'me', ';', 'surprise', '\n', 'Made', 'my']","['heart', 'swell', ',', 'and', 'my', 'soul', 'rejoice', '.']","['heart', 'swell', ',', 'and', 'still', 'it', 'grew', '\n']",0.5,287,313
1002,gpt-3.5-turbo,Acrostic,289,31,"?
Come to my arms, my beamish boy!
O frabjous day! Callooh! Callay!”
He chortled in his joy.
’Twas","['?', '\n', 'Come', 'to', 'my', 'arms', ',']","['And', 'rest', 'your', 'weary', 'soul', '.']","['my', 'beamish', 'boy', '!', '\n', 'O']",1.0,288,300
1850,gpt-3.5-turbo,THE SIEGE OF KAZAN,289,36,"
Brook, to what river dost thou go?
O my brooklet cool and sweet!
I go to the river there below
Where in bunches the violets grow,
And","['\n', 'Brook', ',', 'to', 'what']","['Brook', ',', 'to', 'what', 'distant', 'shores', 'will', 'your', 'waves', 'carry', 'you', '?']","['river', 'dost', 'thou', 'go', '?', '\n', 'O', 'my', 'brooklet', 'cool', 'and', 'sweet']",1.0,288,304
1443,gpt-3.5-turbo,The Aim Was Song,290,35,"come,
Where the boughs rain when it blows. 
There is the gale to urge behind 
And bruit our singing down, 
And the shallow waters aflutter with wind 
","['come', ',', '\n', 'Where', 'the', 'boughs', 'rain', 'when', 'it', 'blows', '.', '\n', 'There', 'is', 'the', 'gale']","['come', ',', '\n', 'Where', 'the', 'boughs', 'rain', 'when', 'it', 'blows', '.', '\n', 'There', 'is', 'the', 'gale', ',', 'and', 'there']","['to', 'urge', 'behind', '\n', 'And', 'bruit', 'our', 'singing', 'down', ',', '\n', 'And', 'the', 'shallow', 'waters', 'aflutter', 'with', 'wind', '\n']",1.0,289,323
515,gpt-3.5-turbo,"One Need Not be a Chamber — to be Haunted
Emily Dickinson",291,29,"? That April—
Lock the Door—
I will not be pursued—
He stayed away a Year to call
When I am occupied","['?', 'That', 'April', '—', '\n', 'Lock', 'the', 'Door', '—', '\n', 'I', 'will']","['not', 'be', 'a', 'chambermaid', ',', 'but', 'a', 'traveler', 'of', 'the', 'soul', '.']","['not', 'be', 'pursued', '—', '\n', 'He', 'stayed', 'away', 'a', 'Year', 'to', 'call']",0.8333333333333334,290,313
1500,gpt-3.5-turbo,The Aim Was Song,291,26,",
Where the boughs rain when it blows. 
There is the gale to urge behind 
And bruit our singing down, 
","[',', '\n', 'Where', 'the', 'boughs', 'rain']","['down', 'their', 'mellowing', 'gold', '.']","['when', 'it', 'blows', '.', '\n']",1.0,290,300
1823,gpt-3.5-turbo,THE SIEGE OF KAZAN,292,35,"to what river dost thou go?
O my brooklet cool and sweet!
I go to the river there below
Where in bunches the violets grow,
And sun and","['to', 'what', 'river', 'dost', 'thou', 'go', '?', '\n', 'O']","['O', 'Volga', ',', 'Volga', ',', 'wide', 'and', 'free', ',', '\n', 'Thou', 'art', 'the', 'river', 'I', 'seek', 'to', 'see', '.']","['my', 'brooklet', 'cool', 'and', 'sweet', '!', '\n', 'I', 'go', 'to', 'the', 'river', 'there', 'below', '\n', 'Where', 'in', 'bunches', 'the']",0.9473684210526316,291,318
1382,gpt-3.5-turbo,The Aim Was Song,292,30,"
Where the boughs rain when it blows. 
There is the gale to urge behind 
And bruit our singing down, 
And the shallow waters aflutter","['\n', 'Where', 'the', 'boughs', 'rain']","['silver', 'tears', ',', 'there', 'is', 'the', 'place', 'to', 'go', '.']","['when', 'it', 'blows', '.', '\n', 'There', 'is', 'the', 'gale', 'to']",0.9,291,305
507,gpt-3.5-turbo,"One Need Not be a Chamber — to be Haunted
Emily Dickinson",293,20,"April—
Lock the Door—
I will not be pursued—
He stayed away a Year","['April', '—', '\n', 'Lock', 'the']","['April', '—', '\n', 'Lock', 'the', 'door', 'upon', 'yourself', ',', '\n', 'And', 'step', 'into', 'the', 'world']","['Door', '—', '\n', 'I', 'will', 'not', 'be', 'pursued', '—', '\n', 'He', 'stayed', 'away', 'a', 'Year']",0.8,292,311
563,gpt-3.5-turbo,"One Need Not be a Chamber — to be Haunted
Emily Dickinson",293,38,"April—
Lock the Door—
I will not be pursued—
He stayed away a Year to call
When I am occupied—
But trifles look so trivial
As soon as","['April', '—', '\n', 'Lock', 'the']","['April', '—', '\n', 'Lock', 'the', 'door', 'upon', 'yourself', ',', '\n', 'And', 'throw', 'away', 'the', 'key', '.']","['Door', '—', '\n', 'I', 'will', 'not', 'be', 'pursued', '—', '\n', 'He', 'stayed', 'away', 'a', 'Year', 'to']",0.75,292,312
488,gpt-3.5-turbo,"One Need Not be a Chamber — to be Haunted
Emily Dickinson",295,35,"
Lock the Door—
I will not be pursued—
He stayed away a Year to call
When I am occupied—
But trifles look so trivial
As soon","['\n', 'Lock', 'the', 'Door', '—', '\n', 'I', 'will']","['not', 'be', 'a', 'prisoner', 'of', 'my', 'own', 'fears', '.']","['not', 'be', 'pursued', '—', '\n', 'He', 'stayed', 'away', 'a']",0.7777777777777778,294,310
484,gpt-3.5-turbo,"One Need Not be a Chamber — to be Haunted
Emily Dickinson",296,24,"Lock the Door—
I will not be pursued—
He stayed away a Year to call
When I am occupied","['Lock', 'the', 'Door', '—', '\n', 'I', 'will', 'not', 'be', 'pursued', '—', '\n']","['Lock', 'the', 'Door', '—', '\n', 'I', 'will', 'not', 'be', 'pursued', '—', '\n']","['He', 'stayed', 'away', 'a', 'Year', 'to', 'call', '\n', 'When', 'I', 'am', 'occupied']",1.0,295,318
676,gpt-3.5-turbo,Porphyria’s Lover,297,35,"knew
Porphyria worshipped me; surprise
Made my heart swell, and still it grew
While I debated what to do.
That moment she was mine, mine, fair","['knew', '\n', 'Porphyria', 'worshipped', 'me', ';', 'surprise', '\n', 'Made', 'my', 'heart', 'swell']","['and', 'still', 'it', 'grew', '\n', 'While', 'I', 'debated', 'what', 'to', 'do']","[',', 'and', 'still', 'it', 'grew', '\n', 'While', 'I', 'debated', 'what', 'to']",0.1818181818181818,296,318
1242,gpt-3.5-turbo,Snow in the Suburbs,298,32,"And strange-eyed constellations reign
His stars eternally.
The Shadow on the Stone
I went by the Druid stone 
That stands in the garden white and","['And', 'strange', '-', 'eyed', 'constellations', 'reign', '\n', 'His', 'stars', 'eternally', '.', '\n', 'The', 'Shadow']","['of', 'the', 'night', 'is', 'a', 'friend', 'to', 'me', '.']","['on', 'the', 'Stone', '\n', 'I', 'went', 'by', 'the', 'Druid']",0.8888888888888888,297,319
271,gpt-3.5-turbo,The Scholar-Gypsy,299,20,"me from the August sun with shade;
And the eye travels down to Oxford's towers:
","['me', 'from', 'the', 'August', 'sun', 'with', 'shade', ';', '\n', 'And']","['I', 'kept', 'my', 'heart', 'in', 'calm', 'and', 'cool', 'repose', ',']","['the', 'eye', 'travels', 'down', 'to', 'Oxford', ""'s"", 'towers', ':', '\n']",1.0,298,317
418,gpt-3.5-turbo,"One Need Not be a Chamber — to be Haunted
Emily Dickinson",299,22,"—
I will not be pursued—
He stayed away a Year to call
When I am occupied—","['—', '\n', 'I', 'will', 'not']","['be', 'a', 'chamber', ',', 'but', 'a', 'wind', 'that', 'blows', '\n', 'Through', 'lonely', 'corridors', 'and', 'empty', 'rooms', ',']","['be', 'pursued', '—', '\n', 'He', 'stayed', 'away', 'a', 'Year', 'to', 'call', '\n', 'When', 'I', 'am', 'occupied', '—']",0.9411764705882352,298,319
91,gpt-3.5-turbo,The Angel,300,34,"
Did he who made the Lamb make thee?
Tyger! Tyger! burning bright
In the forests of the night,
What immortal hand or eye
Dare frame","['\n', 'Did', 'he', 'who', 'made', 'the', 'Lamb', 'make']","['thee', '?']","['thee', '?']",0.0,299,308
777,gpt-3.5-turbo,Porphyria’s Lover,300,29,"worshipped me; surprise
Made my heart swell, and still it grew
While I debated what to do.
That moment she was mine,","['worshipped', 'me', ';', 'surprise', '\n', 'Made', 'my', 'heart', 'swell', ',', 'and']","['my', 'soul', 'expand', 'in', 'blissful', 'ecstasy', '.', '""']","['still', 'it', 'grew', '\n', 'While', 'I', 'debated', 'what']",1.0,299,317
1587,gpt-3.5-turbo,Ode on Melancholy,300,28,"hung.

To Sleep

O soft embalmer of the still midnight!
Shutting with careful fingers and benign
Our gloom-pleased eyes,","['hung', '.', '\n\n', 'To', 'Sleep', '\n\n', 'O', 'soft', 'embalmer', 'of', 'the', 'still', 'midnight', '!']","['O', 'soft', 'embalmer', 'of', 'the', 'still', 'midnight', '!', '\n', 'Shutting', ',', 'with', 'careful', 'fingers']","['\n', 'Shutting', 'with', 'careful', 'fingers', 'and', 'benign', '\n', 'Our', 'gloom', '-', 'pleased', 'eyes', ',']",1.0,299,326
757,gpt-3.5-turbo,Porphyria’s Lover,302,31,"; surprise
Made my heart swell, and still it grew
While I debated what to do.
That moment she was mine, mine, fair,","[';', 'surprise', '\n', 'Made', 'my', 'heart', 'swell', ',', 'and', 'still', 'it', 'grew', '\n', 'While']","['I', 'listened', 'with', 'a', 'wild', ',', 'beating', 'pulse']","['I', 'debated', 'what', 'to', 'do', '.', '\n', 'That']",0.875,301,322
480,gpt-3.5-turbo,"One Need Not be a Chamber — to be Haunted
Emily Dickinson",302,40,"will not be pursued—
He stayed away a Year to call
When I am occupied—
But trifles look so trivial
As soon as you have come
That blame is just as dear as","['will', 'not', 'be', 'pursued', '—', '\n', 'He', 'stayed', 'away', 'a', 'Year']","['One', 'need', 'not', 'be', 'a', 'chamber', '—', 'to', 'be', 'haunted', ',', '\n', 'One', 'need', 'not', 'be', 'a', 'house', ';', '\n', 'The', 'brain', 'has', 'corridors', '—', 'surpassing', '\n', 'Material', 'place']","['to', 'call', '\n', 'When', 'I', 'am', 'occupied', '—', '\n', 'But', 'trifles', 'look', 'so', 'trivial', '\n', 'As', 'soon', 'as', 'you', 'have', 'come', '\n', 'That', 'blame', 'is', 'just', 'as', 'dear', 'as']",1.0,301,340
764,gpt-3.5-turbo,Porphyria’s Lover,303,31,"surprise
Made my heart swell, and still it grew
While I debated what to do.
That moment she was mine, mine, fair,
","['surprise', '\n', 'Made', 'my', 'heart', 'swell', ',', 'and']","['still', 'it', 'grew', '\n', 'While', 'I', 'debated', 'what', 'to', 'do', '.']","['still', 'it', 'grew', '\n', 'While', 'I', 'debated', 'what', 'to', 'do', '.']",0.0,302,320
1399,gpt-3.5-turbo,The Aim Was Song,303,39,"is the gale to urge behind 
And bruit our singing down, 
And the shallow waters aflutter with wind 
From which to gather your gown.    
What matter if we go clear to the west","['is', 'the', 'gale', 'to', 'urge', 'behind', '\n', 'And', 'bruit', 'our', 'singing', 'down', ',']","['But', 'still', 'we', 'sing', ',', 'for', 'in', 'our', 'hearts', 'we', ""'ve"", 'found']","['\n', 'And', 'the', 'shallow', 'waters', 'aflutter', 'with', 'wind', '\n', 'From', 'which', 'to']",1.0,302,326
489,gpt-3.5-turbo,"One Need Not be a Chamber — to be Haunted
Emily Dickinson",303,25,"not be pursued—
He stayed away a Year to call
When I am occupied—
But trifles look so trivial
","['not', 'be', 'pursued', '—', '\n', 'He']","['not', 'be', 'pursued', '—', '\n', 'He', 'need', 'not', 'be', 'a', 'house', '—', '\n', 'The', 'brain', 'has', 'corridors', '—', 'surpassing']","['stayed', 'away', 'a', 'Year', 'to', 'call', '\n', 'When', 'I', 'am', 'occupied', '—', '\n', 'But', 'trifles', 'look', 'so', 'trivial', '\n']",0.8947368421052632,302,326
365,gpt-3.5-turbo,The Scholar-Gypsy,305,26,"shade;
And the eye travels down to Oxford's towers:
And near me on the grass lies Glanvil's book—
","['shade', ';', '\n', 'And', 'the', 'eye', 'travels', 'down', 'to', 'Oxford']","['town', '.']","[""'s"", 'towers']",1.0,304,315
156,gpt-3.5-turbo,The Angel,305,26,"the Lamb make thee?
Tyger! Tyger! burning bright
In the forests of the night,
What immortal hand or eye","['the', 'Lamb', 'make', 'thee', '?', '\n', 'Tyger', '!', 'Tyger', '!', 'burning']","['bright', ',', '\n', 'In', 'the', 'forests', 'of', 'the', 'night', ';', '\n', 'What', 'immortal', 'hand', 'or']","['bright', '\n', 'In', 'the', 'forests', 'of', 'the', 'night', ',', '\n', 'What', 'immortal', 'hand', 'or', 'eye']",0.2,304,329
1323,gpt-3.5-turbo,Snow in the Suburbs,305,29,"His stars eternally.
The Shadow on the Stone
I went by the Druid stone 
That stands in the garden white and lone,   
And","['His', 'stars', 'eternally', '.', '\n', 'The', 'Shadow', 'on', 'the']","['Moon', 'is', 'darkened', ',', 'but', 'the', 'stars', 'eternally', 'shine', '.', 'The', 'Shadow', 'on', 'the', 'Moon', 'is', 'but', 'a', 'passing', 'cloud']","['Stone', '\n', 'I', 'went', 'by', 'the', 'Druid', 'stone', '\n', 'That', 'stands', 'in', 'the', 'garden', 'white', 'and', 'lone', ',', '  \n', 'And']",0.95,304,332
1749,gpt-3.5-turbo,Ode on Melancholy,305,34,"

O soft embalmer of the still midnight!
Shutting with careful fingers and benign
Our gloom-pleased eyes, embower’d from the light,
Enshaded in forgetfulness divine;","['\n\n', 'O', 'soft', 'embalmer', 'of', 'the', 'still', 'midnight', '!', '\n', 'Shutting', 'with', 'careful', 'fingers', 'and', 'benign']","['eyes', ',', '\n', 'Our', 'gloom', '-', ""pleas'd"", 'eyes', ',', ""embower'd"", 'from', 'the', 'light', ',', '\n', 'Enshaded', 'in', 'forgetfulness']","['\n', 'Our', 'gloom', '-', 'pleased', 'eyes', ',', 'embower’d', 'from', 'the', 'light', ',', '\n', 'Enshaded', 'in', 'forgetfulness', 'divine', ';']",0.3333333333333333,304,337
1370,gpt-3.5-turbo,Snow in the Suburbs,307,31,"eternally.
The Shadow on the Stone
I went by the Druid stone 
That stands in the garden white and lone,   
And I stopped and looked","['eternally', '.', '\n', 'The', 'Shadow', 'on', 'the', 'Stone', '\n', 'I', 'went', 'by']","['the', 'stone', ',', 'and', 'the', 'stone', 'was', 'talking', ',', '\n', 'and', 'the', 'stone', 'was', 'singing', ',', '\n', 'and', 'the']","['the', 'Druid', 'stone', '\n', 'That', 'stands', 'in', 'the', 'garden', 'white', 'and', 'lone', ',', '  \n', 'And', 'I', 'stopped', 'and', 'looked']",0.8421052631578947,306,336
1400,gpt-3.5-turbo,The Aim Was Song,307,33,"urge behind 
And bruit our singing down, 
And the shallow waters aflutter with wind 
From which to gather your gown.    
What matter if we go clear to","['urge', 'behind', '\n', 'And', 'bruit', 'our']","['urge', 'behind', '\n', 'And', 'bruit', 'our', 'name', 'abroad', '.']","['singing', 'down', ',', '\n', 'And', 'the', 'shallow', 'waters', 'aflutter']",0.8888888888888888,306,320
1661,gpt-3.5-turbo,Ode on Melancholy,307,27,"soft embalmer of the still midnight!
Shutting with careful fingers and benign
Our gloom-pleased eyes, embower’d from the light,
","['soft', 'embalmer', 'of', 'the', 'still', 'midnight', '!', '\n', 'Shutting', 'with', 'careful']","['fingers', 'and', 'benign', 'embrace']","['fingers', 'and', 'benign', '\n']",0.25,306,320
