,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,start_token,end_token
1775,gpt-3.5-turbo,The Blade Itself,1794,37,". Sixteen steps, cut from smooth stone, a little worn
toward the centre, slightly damp, like everything down here. There was no
banister, nothing to cling to. Sixteen","['.', 'Sixteen', 'steps', ',', 'cut', 'from']","['the', 'same', 'cloth', ',', 'but', 'each', 'one', 'a', 'different', 'shade', 'of', 'grey', '.', '""', '-', 'The', 'Blade', 'Itself']","['smooth', 'stone', ',', 'a', 'little', 'worn', '\n', 'toward', 'the', 'centre', ',', 'slightly', 'damp', ',', 'like', 'everything', 'down', 'here']",1.0,1793,1816
155,gpt-3.5-turbo,Harry Potter ,1801,23,"this normal
cat behavior? Mr. Dursley wondered. Trying to pull himself together,
he let himself into the house","['this', 'normal', '\n', 'cat', 'behavior']","['""', 'this', 'normal', 'cat', 'behavior', ',', 'I', 'assure', 'you', '.', '""', '-', 'Dolores', 'Umbridge']","['?', 'Mr.', 'Dursley', 'wondered', '.', 'Trying', 'to', 'pull', 'himself', 'together', ',', '\n', 'he', 'let']",1.0,1800,1818
317,gpt-3.5-turbo,Circe,1805,28,"miss them. Nothing lived in those halls, except for us.
When my father returned at night, the ground rippled like the flank of","['miss', 'them', '.', 'Nothing', 'lived', 'in', 'those', 'halls', ',', 'except', 'for']","['the', 'echoes', 'of', 'my', 'own', 'footsteps', '.', '""', '-', 'Circe']","['us', '.', '\n', 'When', 'my', 'father', 'returned', 'at', 'night', ',']",1.0,1804,1824
1339,gpt-3.5-turbo,Six of Crows,1806,27,"do than follow me around?” Joost asked.
“All guards are to report to the boathouse. Even you. Or are you","['do', 'than', 'follow', 'me', 'around', '?', '”', 'Joost']","['asked', '.', '“', 'I', '’m', 'a', 'librarian', ',', 'not', 'a', 'bodyguard', '.', '”']","['asked', '.', '\n', '“', 'All', 'guards', 'are', 'to', 'report', 'to', 'the', 'boathouse', '.']",0.7692307692307693,1805,1825
543,gpt-3.5-turbo,The Night Circus,1808,24,". Seems a waste to let the opportunity pass by. Pays
better than you might think, as well. Can I","['.', 'Seems', 'a', 'waste', 'to', 'let', 'the', 'opportunity', 'pass']","['.', 'Seems', 'a', 'waste', 'to', 'let', 'the', 'opportunity', 'pass', 'without', 'savoring', 'every', 'moment', '.']","['by', '.', 'Pays', '\n', 'better', 'than', 'you', 'might', 'think', ',', 'as', 'well', '.', 'Can']",1.0,1807,1829
261,gpt-3.5-turbo,Circe,1808,30,"Nothing lived in those halls, except for us.
When my father returned at night, the ground rippled like the flank of a horse, and the","['Nothing', 'lived', 'in', 'those', 'halls', ',', 'except', 'for']","['the', 'echoes', 'of', 'forgotten', 'dreams', '.']","['us', '.', '\n', 'When', 'my', 'father']",1.0,1807,1820
1638,gpt-3.5-turbo,The Blade Itself,1813,28,", like everything down here. There was no
banister, nothing to cling to. Sixteen enemies. A challenge indeed. It had taken
","[',', 'like', 'everything', 'down', 'here', '.']","['""', 'War', 'is', 'a', 'beast', ',', 'like', 'everything', 'down', 'here', '.', '""']","['There', 'was', 'no', '\n', 'banister', ',', 'nothing', 'to', 'cling', 'to', '.', 'Sixteen']",0.8333333333333334,1812,1829
1309,gpt-3.5-turbo,Six of Crows,1817,38,"“All guards are to report to the boathouse. Even you. Or are you too busy
making friends?”
“I was asking him to shut the door.”
Rutger shook","['“', 'All', 'guards', 'are', 'to', 'report', 'to', 'the', 'boathouse', '.', 'Even', 'you', '.', 'Or', 'are', 'you', 'too']","['afraid', 'to', 'get', 'your', 'hands', 'dirty', '?', '""', '-', 'Kaz', 'Brekker', ',', 'Six', 'of', 'Crows']","['busy', '\n', 'making', 'friends', '?', '”', '\n', '“', 'I', 'was', 'asking', 'him', 'to', 'shut', 'the']",1.0,1816,1847
407,gpt-3.5-turbo,The Night Circus,1817,21,"by. Pays
better than you might think, as well. Can I get you a drink? There","['by', '.', 'Pays', '\n', 'better', 'than']","['by', '.', 'Pays', '\n', 'better', 'than', 'it', '\n', 'costs', '.']","['you', 'might', 'think', ',', 'as', 'well', '.', 'Can', 'I', 'get']",1.0,1816,1831
268,gpt-3.5-turbo,Circe,1817,23,".
When my father returned at night, the ground rippled like the flank of a horse, and the holes I","['.', '\n', 'When', 'my', 'father', 'returned', 'at', 'night', ',']","['he', 'would', 'find', 'me', 'still', 'awake', ',', 'my', 'eyes', 'fixed', 'on', 'the', 'stars', '.']","['the', 'ground', 'rippled', 'like', 'the', 'flank', 'of', 'a', 'horse', ',', 'and', 'the', 'holes', 'I']",0.9285714285714286,1816,1838
257,gpt-3.5-turbo,Circe,1828,31,"rippled like the flank of a horse, and the holes I
had made smoothed themselves over. A moment later my mother returned, smelling of flowers. She","['rippled', 'like', 'the', 'flank', 'of']","['a', 'great', 'cat', ',', 'muscles', 'shifting', 'beneath', 'the', 'surface', '.']","['a', 'horse', ',', 'and', 'the', 'holes', 'I', '\n', 'had', 'made']",0.9,1827,1841
983,gpt-3.5-turbo,The Poppy War,1835,30,"cost of Rin’s keep and feed was more
than the Fangs cared to bear. Now was their chance to get rid of the
financial burden she","['cost', 'of', 'Rin', '’s', 'keep', 'and', 'feed', 'was', 'more', '\n', 'than', 'the']","['cost', 'of', 'a', 'thousand', 'wars', '.']","['Fangs', 'cared', 'to', 'bear', '.', 'Now']",1.0,1834,1851
382,gpt-3.5-turbo,Circe,1836,22,"and the holes I
had made smoothed themselves over. A moment later my mother returned, smelling of flowers.","['and', 'the', 'holes', 'I', '\n', 'had']","['and', 'the', 'holes', 'I', 'had', 'were', 'not', 'just', 'empty', 'spaces', ',', 'but', 'were', 'filled', 'with', 'the']","['made', 'smoothed', 'themselves', 'over', '.', 'A', 'moment', 'later', 'my', 'mother', 'returned', ',', 'smelling', 'of', 'flowers', '.']",1.0,1835,1856
1063,gpt-3.5-turbo,American God's,1845,36,"Shadow. “A little.” 
The man shrugged. “That’s the system,” he 
said. “Furnaces don’t go on until December 
the first. Then","['Shadow', '.', '“', 'A', 'little', '.', '”', '\n', 'The', 'man', 'shrugged', '.', '“', 'That', '’s', 'the', 'system']","['Shadow', '.', '""', 'A', 'little', '.', '""', '\n', 'The', 'man', 'shrugged', '.', '""', 'That', ""'s"", 'the', 'system', '.', 'We']","[',', '”', 'he', '\n', 'said', '.', '“', 'Furnaces', 'do', 'n’t', 'go', 'on', 'until', 'December', '\n', 'the', 'first', '.', 'Then']",0.8421052631578947,1844,1879
1356,gpt-3.5-turbo,Six of Crows,1846,38,"to shut the door.”
Rutger shook his head. “You don’t ask. You tell. They’re servants. Not
honoured guests.”
Joost fell into step beside him","['to', 'shut', 'the', 'door', '.', '”', '\n', 'Rutger', 'shook', 'his', 'head', '.', '“', 'You', 'do', 'n’t']","['to', 'shut', 'the', 'door', '.', '""', '\n', 'Rutger', 'shook', 'his', 'head', '.', '""', 'You', 'do', ""n't"", 'get', 'to', 'decide', 'what', 'I', 'deserve']","['ask', '.', 'You', 'tell', '.', 'They', '’re', 'servants', '.', 'Not', '\n', 'honoured', 'guests', '.', '”', '\n', 'Joost', 'fell', 'into', 'step', 'beside', 'him']",0.9545454545454546,1845,1882
1743,gpt-3.5-turbo,The Blade Itself,1846,40,"develop the least painful method of descending stairs. He
went sideways like a crab. Cane first, then left foot, then right, with more than the
usual agony as his left leg took his","['develop', 'the', 'least', 'painful', 'method', 'of', 'descending', 'stairs', '.', 'He', '\n', 'went', 'sideways', 'like', 'a', 'crab', '.', 'Cane', 'first']","[',', 'he', 'gingerly', 'tested', 'each', 'step', ',', 'his', 'face', 'contorted', 'in', 'a', 'grimace', '.']","[',', 'then', 'left', 'foot', ',', 'then', 'right', ',', 'with', 'more', 'than', 'the', '\n', 'usual']",0.9285714285714286,1845,1877
1654,gpt-3.5-turbo,The Blade Itself,1850,20,"method of descending stairs. He
went sideways like a crab. Cane first, then left foot,","['method', 'of', 'descending', 'stairs', '.', 'He', '\n', 'went', 'sideways', 'like']","['a', 'crab', ',', 'or', 'backwards', 'like', 'a', 'crab', 'that', 'was']","['a', 'crab', '.', 'Cane', 'first', ',', 'then', 'left', 'foot', ',']",0.8,1849,1868
519,gpt-3.5-turbo,The Night Circus,1853,37,".” He attempts to sort through the contents of a table, pushing aside piles of newspapers and a birdless birdcage.
“No, thank you,” the man in the grey suit","['.', '”', 'He', 'attempts', 'to', 'sort', 'through', 'the', 'contents', 'of', 'a', 'table', ',', 'pushing', 'aside', 'piles', 'of', 'newspapers']","['and', 'old', 'letters', ',', 'searching', 'for', 'something', 'elusive', '.', 'As', 'he', 'sifts', 'through', 'the', 'clutter', ',', 'he', 'realizes', 'that']","['and', 'a', 'birdless', 'birdcage', '.', '\n', '“', 'No', ',', 'thank', 'you', ',', '”', 'the', 'man', 'in', 'the', 'grey', 'suit']",0.8947368421052632,1852,1888
1696,gpt-3.5-turbo,The Blade Itself,1858,20,"sideways like a crab. Cane first, then left foot, then right, with more than the
","['sideways', 'like', 'a', 'crab', '.', 'Cane', 'first']","['sideways', 'like', 'a', 'crab', '.', 'Cane', 'first', ',', 'I', ""'ll"", 'take', 'you', 'down']","[',', 'then', 'left', 'foot', ',', 'then', 'right', ',', 'with', 'more', 'than', 'the', '\n']",0.9230769230769232,1857,1876
1569,gpt-3.5-turbo,The Lord of the Rings,1860,21,"was on. And in the middle of it all Mr. Bilbo comes up the Hill with
24 T HE","['was', 'on', '.', 'And', 'in', 'the', 'middle', 'of']","['it', ',', 'directly', 'on', 'the', 'path', ',', 'he', 'saw', 'a', 'large', 'rock', '.']","['it', 'all', 'Mr.', 'Bilbo', 'comes', 'up', 'the', 'Hill', 'with', '\n', '24', 'T', 'HE']",0.9230769230769232,1859,1879
667,gpt-3.5-turbo,Game of Thrones,1868,35,"""Come, let us see what mischief my sons have rooted 
out now."" He sent his horse into a trot. Jory and Bran and the rest came after. 
","['""', 'Come', ',', 'let', 'us', 'see', 'what', 'mischief', 'my', 'sons', 'have', 'rooted', '\n', 'out', 'now', '.']","['""', 'Come', ',', 'let', 'us', 'see', 'what', 'mischief', 'my', 'sons', 'have', 'rooted', 'out', 'now', '.', 'It', ""'s"", 'always', 'the']","['""', 'He', 'sent', 'his', 'horse', 'into', 'a', 'trot', '.', 'Jory', 'and', 'Bran', 'and', 'the', 'rest', 'came', 'after', '.', '\n']",0.9473684210526316,1867,1901
162,gpt-3.5-turbo,Harry Potter ,1868,37,"Dudley had learned a new word (“Won’t!”). Mr. Dursley tried to
act normally. When Dudley had been put to bed, he went into the
living room","['Dudley', 'had', 'learned', 'a', 'new', 'word']","['""', 'Dudley', 'had', 'learned', 'a', 'new', 'word', ':', ""'"", 'Sorry', '.', ""'"", 'He', 'said', 'it', 'over', 'and', 'over', 'again', 'to', 'himself', ',', 'but', 'it', 'made', 'no', 'difference', '.', 'He', 'had', 'said']","['(', '“', 'Wo', 'n’t', '!', '”', ')', '.', 'Mr.', 'Dursley', 'tried', 'to', '\n', 'act', 'normally', '.', 'When', 'Dudley', 'had', 'been', 'put', 'to', 'bed', ',', 'he', 'went', 'into', 'the', '\n', 'living', 'room']",1.0,1867,1903
389,gpt-3.5-turbo,Circe,1870,28,"from his neck, accepted wine, went to his great silver chair. I
followed at his heels. Welcome home, Father, welcome home","['from', 'his', 'neck', ',', 'accepted']","['the', 'cup', ',', 'and', 'drank', '.']","['wine', ',', 'went', 'to', 'his', 'great']",1.0,1869,1879
1342,gpt-3.5-turbo,Six of Crows,1874,23,"guests.”
Joost fell into step beside him, insides still churning with humiliation. The
worst part was that","['guests', '.', '”', '\n', 'Joost', 'fell']","['silent', 'for', 'a', 'moment', ',', 'then', 'replied', ',', '""', 'But', 'the', 'best', 'lies', 'are', 'always', 'mixed', 'with']","['into', 'step', 'beside', 'him', ',', 'insides', 'still', 'churning', 'with', 'humiliation', '.', 'The', '\n', 'worst', 'part', 'was', 'that']",0.9411764705882352,1873,1895
221,gpt-3.5-turbo,Circe,1877,31,"went to his great silver chair. I
followed at his heels. Welcome home, Father, welcome home.
While he drank his wine, he played","['went', 'to', 'his', 'great', 'silver', 'chair', '.', 'I', '\n', 'followed', 'at', 'his', 'heels']","['and', 'watched', 'as', 'he', 'settled', 'into', 'its', 'embrace', ',', 'his', 'eyes', 'filled', 'with', 'a', 'mix', 'of', 'weariness', 'and']","['.', 'Welcome', 'home', ',', 'Father', ',', 'welcome', 'home', '.', '\n', 'While', 'he', 'drank', 'his', 'wine', ',', 'he', 'played']",1.0,1876,1906
289,gpt-3.5-turbo,Circe,1879,38,"his great silver chair. I
followed at his heels. Welcome home, Father, welcome home.
While he drank his wine, he played draughts. No one was allowed to play with","['his', 'great', 'silver', 'chair', '.', 'I']","['watched', 'as', 'he', 'settled', 'into', 'his', 'great', 'silver', 'chair', '.', 'I', 'could', 'see', 'the', 'weight', 'of', 'his', 'power', 'in', 'his', 'eyes', ',', 'and', 'I', 'knew', 'that', 'in', 'that', 'moment', ',', 'I', 'was']","['\n', 'followed', 'at', 'his', 'heels', '.', 'Welcome', 'home', ',', 'Father', ',', 'welcome', 'home', '.', '\n', 'While', 'he', 'drank', 'his', 'wine', ',', 'he', 'played', 'draughts', '.', 'No', 'one', 'was', 'allowed', 'to', 'play', 'with']",0.96875,1878,1915
1519,gpt-3.5-turbo,The Lord of the Rings,1882,26,"ORD O F THE R INGS
a pony and some mighty big bags and a couple of chests. I don’t
doubt they","['ORD', 'O', 'F', 'THE', 'R', 'INGS', '\n', 'a']","['""', 'All', 'we', 'have', 'to', 'decide', 'is', 'what', 'to', 'do', 'with', 'the', 'time', 'that', 'is', 'given', 'to', 'us']","['pony', 'and', 'some', 'mighty', 'big', 'bags', 'and', 'a', 'couple', 'of', 'chests', '.', 'I', 'do', 'n’t', '\n', 'doubt', 'they']",1.0,1881,1906
859,gpt-3.5-turbo,The Poppy War,1885,32,"Matchmaker Liew explained. All she had to do was serve him tenderly like
a good wife and give him babies and take care of his household (which, as","['Matchmaker', 'Liew', 'explained', '.', 'All', 'she', 'had', 'to', 'do']","['was', 'find', 'the', 'right', 'people', 'and', 'set', 'them', 'on', 'a', 'collision', 'course', '.']","['was', 'serve', 'him', 'tenderly', 'like', '\n', 'a', 'good', 'wife', 'and', 'give', 'him', 'babies']",0.9230769230769232,1884,1905
712,gpt-3.5-turbo,Game of Thrones,1885,37,"He sent his horse into a trot. Jory and Bran and the rest came after. 
They found Robb on the riverbank north of the bridge, with Jon still mounted beside him. The","['He', 'sent', 'his', 'horse', 'into', 'a', 'trot', '.', 'Jory', 'and']","['Theon', 'Greyjoy', 'fell', 'in', 'beside', 'him', ',', 'with', 'the', 'others', 'trailing', 'behind', '.']","['Bran', 'and', 'the', 'rest', 'came', 'after', '.', '\n', 'They', 'found', 'Robb', 'on', 'the']",1.0,1884,1906
621,gpt-3.5-turbo,Game of Thrones,1886,25,"sent his horse into a trot. Jory and Bran and the rest came after. 
They found Robb on the riverbank north of","['sent', 'his', 'horse', 'into', 'a', 'trot']","['and', 'rode', 'off', 'into', 'the', 'sunset', ',', 'leaving', 'behind', 'a', 'trail', 'of', 'dust', 'and', 'memories', '.']","['.', 'Jory', 'and', 'Bran', 'and', 'the', 'rest', 'came', 'after', '.', '\n', 'They', 'found', 'Robb', 'on', 'the']",1.0,1885,1906
473,gpt-3.5-turbo,The Night Circus,1887,26,"the grey suit says, shifting in his chair and resting his hands on the handle of his cane. “I found your performancecurious,","['the', 'grey', 'suit', 'says', ',', 'shifting', 'in', 'his']","['chair', ',', '""', 'that', 'love', 'is', 'not', 'a', 'choice', '.', '""']","['chair', 'and', 'resting', 'his', 'hands', 'on', 'the', 'handle', 'of', 'his', 'cane']",0.9090909090909092,1886,1904
299,gpt-3.5-turbo,Circe,1891,31,"Welcome home, Father, welcome home.
While he drank his wine, he played draughts. No one was allowed to play with him. He
placed","['Welcome', 'home', ',', 'Father', ',', 'welcome', 'home', '.', '\n', 'While']","['While', 'I', 'have', 'been', 'away', ',', 'I', 'have', 'learned', 'that', 'home', 'is', 'not', 'a', 'place', ',', 'but', 'a', 'feeling', 'of', 'belonging']","['he', 'drank', 'his', 'wine', ',', 'he', 'played', 'draughts', '.', 'No', 'one', 'was', 'allowed', 'to', 'play', 'with', 'him', '.', 'He', '\n', 'placed']",1.0,1890,1920
1486,gpt-3.5-turbo,The Lord of the Rings,1892,20,"some mighty big bags and a couple of chests. I don’t
doubt they were mostly full of","['some', 'mighty', 'big', 'bags', 'and', 'a', 'couple', 'of', 'chests']","['""', 'Some', 'mighty', 'big', 'bags', 'and', 'a', 'couple', 'of', 'chests', ',']","['.', 'I', 'do', 'n’t', '\n', 'doubt', 'they', 'were', 'mostly', 'full', 'of']",1.0,1891,1910
372,gpt-3.5-turbo,Circe,1897,40,"home.
While he drank his wine, he played draughts. No one was allowed to play with him. He
placed the stone counters, spun the board, and placed them again. My mother","['home', '.', '\n', 'While', 'he']","['was', 'with', 'me', ',', 'he', 'was', 'mine', 'alone', '.']","['drank', 'his', 'wine', ',', 'he', 'played', 'draughts', '.', 'No']",0.7777777777777778,1896,1909
1225,gpt-3.5-turbo,Six of Crows,1898,35,"was right. Retvenko had no business talking to
him that way. But what was Joost supposed to do? Even if he’d had the
courage to get into a fight","['was', 'right', '.', 'Retvenko', 'had', 'no', 'business', 'talking', 'to', '\n', 'him', 'that', 'way', '.', 'But', 'what']","['could', 'he', 'do', '?', 'He', 'was', 'just', 'a', 'boy', 'from', 'the', 'Barrel', ',', 'a', 'nobody', 'in', 'the', 'eyes', 'of']","['was', 'Joost', 'supposed', 'to', 'do', '?', 'Even', 'if', 'he', '’d', 'had', 'the', '\n', 'courage', 'to', 'get', 'into', 'a', 'fight']",0.9473684210526316,1897,1931
89,gpt-3.5-turbo,Harry Potter ,1899,33,"went into the
living room in time to catch the last report on the evening news:
“And fi nally, bird-watchers everywhere have reported that the
","['went', 'into', 'the', '\n', 'living', 'room', 'in', 'time', 'to', 'catch', 'the', 'last', 'report', 'on', 'the']","['evening', 'news', ':', '""', 'And', 'finally', ',', 'bird', '-', 'watchers', 'everywhere', 'have', 'reported', 'that', 'the', 'nation', ""'s"", 'owls']","['evening', 'news', ':', '\n', '“', 'And', 'fi', 'nally', ',', 'bird', '-', 'watchers', 'everywhere', 'have', 'reported', 'that', 'the', '\n']",0.3888888888888889,1898,1930
692,gpt-3.5-turbo,Game of Thrones,1905,26,"Robb on the riverbank north of the bridge, with Jon still mounted beside him. The 
late summer snows had been heavy this moonturn","['Robb', 'on', 'the', 'riverbank', 'north', 'of', 'the', 'bridge']","['""', 'Robb', 'on', 'the', 'riverbank', 'north', 'of', 'the', 'bridge', ',', 'his', 'sword', 'gleaming', 'in', 'the', 'sunlight', ',', 'ready']","[',', 'with', 'Jon', 'still', 'mounted', 'beside', 'him', '.', 'The', '\n', 'late', 'summer', 'snows', 'had', 'been', 'heavy', 'this', 'moonturn']",1.0,1904,1929
1795,gpt-3.5-turbo,CHAPTER ONE,1907,33,"except where it was stuck to his body, stained a dark, sullen red.
Graham tried to ease him into a chair. “Mother of God. Sit down","['except', 'where', 'it', 'was', 'stuck']","['in', 'the', 'past', ',', 'it', 'is', 'safe', 'to', 'say', 'that', 'the', 'future', 'is', 'uncertain', '.']","['to', 'his', 'body', ',', 'stained', 'a', 'dark', ',', 'sullen', 'red', '.', '\n', 'Graham', 'tried', 'to']",0.9333333333333332,1906,1925
1766,gpt-3.5-turbo,The Blade Itself,1914,29,"take my
weight? Does it? Yet the pain could not be denied.
Glokta paused four steps from the bottom. He had nearly beaten","['take', 'my', '\n', 'weight', '?', 'Does', 'it', '?', 'Yet', 'the', 'pain', 'could']","['take', 'my', 'weight', '?', 'Does', 'it', '?', 'Yet', 'the', 'pain', 'could', 'not', '.']","['not', 'be', 'denied', '.', '\n', 'Glokta', 'paused', 'four', 'steps', 'from', 'the', 'bottom', '.']",0.9230769230769232,1913,1937
797,gpt-3.5-turbo,Game of Thrones,1915,34,"Jon still mounted beside him. The 
late summer snows had been heavy this moonturn. Robb stood knee-deep in white, his hood 
pulled back so the sun shone","['Jon', 'still', 'mounted', 'beside', 'him', '.', 'The', '\n', 'late', 'summer']","['breeze', 'rustled', 'through', 'their', 'hair', ',', 'carrying', 'with', 'it', 'the', 'scent', 'of', 'adventure', 'and', 'uncertainty', '.']","['snows', 'had', 'been', 'heavy', 'this', 'moonturn', '.', 'Robb', 'stood', 'knee', '-', 'deep', 'in', 'white', ',', 'his']",1.0,1914,1939
345,gpt-3.5-turbo,Circe,1915,22,"play with him. He
placed the stone counters, spun the board, and placed them again. My mother","['play', 'with', 'him', '.', 'He']","['will', 'break', 'your', 'heart', '.']","['\n', 'placed', 'the', 'stone', 'counters']",1.0,1914,1923
1274,gpt-3.5-turbo,Six of Crows,1917,31,"to do? Even if he’d had the
courage to get into a fight with a Squaller, it would be like brawling with an
expensive vase.","['to', 'do', '?', 'Even', 'if', 'he']","['fails', ',', 'he', 'fails', 'while', 'daring', 'greatly', '.', '""', '-', 'Leigh', 'Bardugo', ',', 'Six', 'of', 'Crows']","['’d', 'had', 'the', '\n', 'courage', 'to', 'get', 'into', 'a', 'fight', 'with', 'a', 'Squaller', ',', 'it', 'would']",1.0,1916,1937
1817,gpt-3.5-turbo,CHAPTER ONE,1926,23,"to ease him into a chair. “Mother of God. Sit down,
Carter. What happened to you?","['to', 'ease', 'him', 'into', 'a', 'chair', '.', '“', 'Mother', 'of', 'God']","[',', '""', 'he', 'whispered', ',', '""', 'what', 'a', 'world', 'we', 'live', 'in']","['.', 'Sit', 'down', ',', '\n', 'Carter', '.', 'What', 'happened', 'to', 'you', '?']",1.0,1925,1947
164,gpt-3.5-turbo,Harry Potter ,1926,38,"everywhere have reported that the
nation’s owls have been behaving very unusually today. Although
owls normally hunt at night and are hardly ever seen in daylight,
there have been hundreds of sightings","['everywhere', 'have', 'reported', 'that', 'the', '\n', 'nation', '’s', 'owls', 'have', 'been', 'behaving', 'very']","['strangely', 'lately', '.', 'They', ""'ve"", 'been', 'spotted', 'flying', 'during', 'the', 'day', 'and', 'acting', 'quite', 'out', 'of', 'character', '.']","['unusually', 'today', '.', 'Although', '\n', 'owls', 'normally', 'hunt', 'at', 'night', 'and', 'are', 'hardly', 'ever', 'seen', 'in', 'daylight', ',']",0.9444444444444444,1925,1955
929,gpt-3.5-turbo,The Poppy War,1926,29,"but two indoor washrooms). It
was a much better deal than a war orphan like Rin, with no family or
connections, could otherwise","['but', 'two', 'indoor', 'washrooms', ')', '.']","['""', 'but', 'two', 'indoor', 'washrooms', ')', '.', 'It', 'is', 'in', 'the', 'darkest', 'moments', 'that', 'we', 'must', 'focus', 'on', 'the', 'light', 'within', 'us', '.']","['It', '\n', 'was', 'a', 'much', 'better', 'deal', 'than', 'a', 'war', 'orphan', 'like', 'Rin', ',', 'with', 'no', 'family', 'or', '\n', 'connections', ',', 'could', 'otherwise']",1.0,1925,1953
251,gpt-3.5-turbo,Circe,1928,38,"board, and placed them again. My mother drenched her voice in
honey. “Will you not come to bed, my love?” She turned before him slowly, showing the lushness of","['board', ',', 'and', 'placed', 'them', 'again', '.']","['""', 'board', ',', 'and', 'placed', 'them', 'again', ',', 'knowing', 'that', 'sometimes', 'the', 'most', 'difficult', 'paths', 'lead', 'to', 'the', 'most', 'extraordinary', 'destinations', '.', '""']","['My', 'mother', 'drenched', 'her', 'voice', 'in', '\n', 'honey', '.', '“', 'Will', 'you', 'not', 'come', 'to', 'bed', ',', 'my', 'love', '?', '”', 'She', 'turned']",1.0,1927,1956
1538,gpt-3.5-turbo,The Lord of the Rings,1928,35,", they say; but there wasn’t
enough to fill tunnels. But my lad Sam will know more about that.
He’s in and out of Bag End. Crazy","[',', 'they', 'say', ';', 'but', 'there', 'was']","['not', 'much', 'that', 'was', 'fair', 'to', 'behold', 'in', 'Gollum', '.']","['n’t', '\n', 'enough', 'to', 'fill', 'tunnels', '.', 'But', 'my', 'lad']",1.0,1927,1943
200,gpt-3.5-turbo,Circe,1928,33,"board, and placed them again. My mother drenched her voice in
honey. “Will you not come to bed, my love?” She turned before him slowly","['board', ',', 'and', 'placed', 'them', 'again', '.', 'My', 'mother', 'drenched']","['them', 'in', 'a', 'potion', 'that', 'made', 'them', 'forget', 'who', 'they', 'were', '.']","['her', 'voice', 'in', '\n', 'honey', '.', '“', 'Will', 'you', 'not', 'come', 'to']",1.0,1927,1948
487,gpt-3.5-turbo,The Night Circus,1933,23,"be too good if I want them to believe I’m as fake as the rest of them,” Hector says with","['be', 'too', 'good', 'if', 'I', 'want', 'them', 'to']","['be', 'too', 'good', 'if', 'I', 'want', 'them', 'to', 'be', 'true', '.']","['believe', 'I', '’m', 'as', 'fake', 'as', 'the', 'rest', 'of', 'them', ',']",1.0,1932,1950
800,gpt-3.5-turbo,The Poppy War,1941,27,"war orphan like Rin, with no family or
connections, could otherwise hope to secure.
A husband for Rin, money for the","['war', 'orphan', 'like', 'Rin', ',', 'with', 'no', 'family']","['war', 'orphan', 'like', 'Rin', ',', 'with', 'no', 'family', 'to', 'call', 'her', 'own', ',', 'can', 'still', 'rise', 'above', 'her', 'circumstances']","['or', '\n', 'connections', ',', 'could', 'otherwise', 'hope', 'to', 'secure', '.', '\n', 'A', 'husband', 'for', 'Rin', ',', 'money', 'for', 'the']",0.9473684210526316,1940,1966
217,gpt-3.5-turbo,Circe,1942,24,"honey. “Will you not come to bed, my love?” She turned before him slowly, showing the lushness of","['honey', '.', '“', 'Will', 'you']","['stay', 'with', 'me', ',', 'Circe', '?', 'Will', 'you', 'be', 'my', 'honey', '?', '""']","['not', 'come', 'to', 'bed', ',', 'my', 'love', '?', '”', 'She', 'turned', 'before', 'him']",1.0,1941,1958
1983,gpt-3.5-turbo,CHAPTER ONE,1944,31,"What happened to you? Sit down.”
Carter shook his head stubbornly. “I told you, I’m fine. I’m not hurt
that","['What', 'happened', 'to', 'you', '?', 'Sit', 'down']","['and', 'let', 'me', 'tell', 'you', 'a', 'story', 'that', 'will', 'change', 'your', 'life', 'forever', '.']","['.', '”', '\n', 'Carter', 'shook', 'his', 'head', 'stubbornly', '.', '“', 'I', 'told', 'you', ',']",1.0,1943,1963
676,gpt-3.5-turbo,Game of Thrones,1946,33,"the sun shone in his hair. He was cradling something in his arm, while the boys 
talked in hushed, excited voices. 
The riders picked their way carefully","['the', 'sun', 'shone', 'in', 'his', 'hair']","['and', 'made', 'it', 'look', 'like', 'it', 'was', 'on', 'fire', '.']","['.', 'He', 'was', 'cradling', 'something', 'in', 'his', 'arm', ',', 'while']",1.0,1945,1960
1295,gpt-3.5-turbo,Six of Crows,1947,21,". The Grisha weren’t just servants; they were Hoede’s
treasured possessions.
What had Retvenko meant","['.', 'The', 'Grisha', 'were', 'n’t', 'just', 'servants']","['.', 'The', 'Grisha', 'were', 'n’t', 'just', 'servants', 'of', 'the', 'Ravkan', 'king', '.', 'They', 'were']","[';', 'they', 'were', 'Hoede', '’s', '\n', 'treasured', 'possessions', '.', '\n', 'What', 'had', 'Retvenko', 'meant']",1.0,1946,1966
518,gpt-3.5-turbo,The Night Circus,1952,30,"” Hector says with a laugh. “I thank you for coming and sufferingthrough my show. I’m surprised you even turned up, Iwas beginning to give","['”', 'Hector', 'says', 'with', 'a', 'laugh', '.', '“', 'I', 'thank', 'you', 'for']","['your', 'kind', 'words', ',', 'but', 'I', 'must', 'confess', 'that', 'I', 'am', 'not', 'familiar', 'with', 'that', 'particular', 'quote', 'from']","['coming', 'and', 'sufferingthrough', 'my', 'show', '.', 'I', '’m', 'surprised', 'you', 'even', 'turned', 'up', ',', 'Iwas', 'beginning', 'to', 'give']",1.0,1951,1980
