,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
497,gpt-3.5-turbo,Waterloo Sunset by The Kinks,86,35,"Terry meets Julie
Waterloo station
Every Friday night
But I am so lazy, don't want to wander
I stay at home at night
But I don't feel","['Terry', 'meets', 'Julie', '\n', 'Waterloo', 'station', '\n', 'Every', 'Friday', 'night', '\n', 'But']","['I', 'am', 'unable', 'to', 'generate', 'the', 'remainder', 'of', 'the', 'quote', 'as', 'it', 'seems', 'to', 'be', 'incomplete', 'or', 'unrelated', 'to', 'any', 'well', '-', 'known']","['I', 'am', 'so', 'lazy', ',', 'do', ""n't"", 'want', 'to', 'wander', '\n', 'I', 'stay', 'at', 'home', 'at', 'night', '\n', 'But', 'I', 'do', ""n't"", 'feel']",0.9130434782608696,"['I', 'am', 'unable', 'to', 'generate', 'the', 'remainder', 'of', 'the', 'quote', 'as', 'it', 'seems', 'to', 'be', 'incomplete', 'or', 'unrelated', 'to', 'any', 'well-known', 'text', 'sources.']","I am so lazy, don't want to wander
I stay at home at night
But I don't feel",tensor([[0.8069]]),10,"[tensor([[0.7695]]), tensor([[0.7684]]), tensor([[0.7813]]), tensor([[0.7917]]), tensor([[0.7953]]), tensor([[0.8005]]), tensor([[0.7962]]), tensor([[0.8020]]), tensor([[0.8044]]), tensor([[0.8069]]), tensor([[0.7867]]), tensor([[0.7877]]), tensor([[0.7851]]), tensor([[0.7816]]), tensor([[0.7820]]), tensor([[0.7827]]), tensor([[0.7902]]), tensor([[0.7902]]), tensor([[0.7929]]), tensor([[0.7898]]), tensor([[0.7860]]), tensor([[0.7755]]), tensor([[0.7731]]), tensor([[0.7749]])]",85,119
1557,gpt-3.5-turbo,Imagine by John Lennon,86,40,"'m not the only one
I hope someday you'll join us
And the world will be as one
Imagine no possessions
I wonder if you can
No need for greed or hunger
A","[""'m"", 'not', 'the', 'only', 'one']","['who', 'dreams', 'of', 'escaping', 'reality', 'and', 'finding', 'solace', 'in', 'the', 'world', 'of', 'imagination', '.']","['\n', 'I', 'hope', 'someday', 'you', ""'ll"", 'join', 'us', '\n', 'And', 'the', 'world', 'will', 'be']",0.9285714285714286,"['who', 'dreams', 'of', 'escaping', 'reality', 'and', 'finding', 'solace', 'in', 'the', 'world', 'of', 'imagination.']","
I hope someday you'll join us
And the world will be as one
Imagine no possessions
I wonder if you can
No need for greed or hunger
A",tensor([[0.8263]]),14,"[tensor([[0.7543]]), tensor([[0.7153]]), tensor([[0.7585]]), tensor([[0.7687]]), tensor([[0.7861]]), tensor([[0.7898]]), tensor([[0.7969]]), tensor([[0.7943]]), tensor([[0.8007]]), tensor([[0.8013]]), tensor([[0.8038]]), tensor([[0.8165]]), tensor([[0.8198]]), tensor([[0.8263]])]",85,103
2265,gpt-3.5-turbo,Your Song by Elton John,86,20,"'s the best I can do
My gift is my song and this one's for you
And","[""'s"", 'the', 'best', 'I', 'can', 'do', '\n', 'My', 'gift', 'is']","['to', 'inspire', 'and', 'uplift', 'others', 'through', 'the', 'power', 'of', 'words']","['my', 'song', 'and', 'this', 'one', ""'s"", 'for', 'you', '\n', 'And']",0.9,"['to', 'inspire', 'and', 'uplift', 'others', 'through', 'the', 'power', 'of', 'words.']","my song and this one's for you
And",tensor([[0.8091]]),4,"[tensor([[0.7416]]), tensor([[0.7779]]), tensor([[0.7784]]), tensor([[0.8091]]), tensor([[0.7862]]), tensor([[0.7893]]), tensor([[0.7886]]), tensor([[0.7933]]), tensor([[0.7849]]), tensor([[0.7904]]), tensor([[0.7836]])]",85,104
2744,gpt-3.5-turbo,God Save the Queen by the Sex Pistols,86,21,"queen
God saves
God save the queen
'Cause tourists are money
And our figurehead
Is not","['queen', '\n', 'God', 'saves', '\n']","['the', 'queen', '.']","['God', 'save', 'the']",1.0,"['the', 'queen.']","God save the queen
'Cause tourists are money
And our figurehead
Is not",tensor([[0.8211]]),3,"[tensor([[0.7666]]), tensor([[0.7828]]), tensor([[0.8211]])]",85,92
423,gpt-3.5-turbo,Waterloo Sunset by The Kinks,86,40,"Terry meets Julie
Waterloo station
Every Friday night
But I am so lazy, don't want to wander
I stay at home at night
But I don't feel afraid
As long as","['Terry', 'meets', 'Julie', '\n', 'Waterloo', 'station', '\n', 'Every']","['Friday', 'night', '\n', 'But', 'I', 'am', 'a', 'great', 'eater', 'of', 'beef', ',', 'and', 'I', 'believe', 'that', 'does', 'harm', 'to', 'my', 'wit', '.']","['Friday', 'night', '\n', 'But', 'I', 'am', 'so', 'lazy', ',', 'do', ""n't"", 'want', 'to', 'wander', '\n', 'I', 'stay', 'at', 'home', 'at', 'night', '\n']",0.7272727272727273,"['Friday', 'night\nBut', 'I', 'am', 'a', 'great', 'eater', 'of', 'beef,', 'and', 'I', 'believe', 'that', 'does', 'harm', 'to', 'my', 'wit.']","Friday night
But I am so lazy, don't want to wander
I stay at home at night
But I don't feel afraid
As long as",tensor([[0.8987]]),6,"[tensor([[0.7813]]), tensor([[0.8109]]), tensor([[0.8783]]), tensor([[0.8876]]), tensor([[0.8888]]), tensor([[0.8987]]), tensor([[0.8830]]), tensor([[0.8779]]), tensor([[0.8741]]), tensor([[0.8621]]), tensor([[0.8620]]), tensor([[0.8622]]), tensor([[0.8595]]), tensor([[0.8601]]), tensor([[0.8584]]), tensor([[0.8689]]), tensor([[0.8644]]), tensor([[0.8646]]), tensor([[0.8576]])]",85,114
1520,gpt-3.5-turbo,Imagine by John Lennon,86,30,"'m not the only one
I hope someday you'll join us
And the world will be as one
Imagine no possessions
I wonder if you","[""'m"", 'not', 'the', 'only', 'one', '\n']","['I', 'hope', 'someday', 'you', ""'ll"", 'join', 'us', '.']","['I', 'hope', 'someday', 'you', ""'ll"", 'join', 'us', '\n']",0.125,"['I', 'hope', 'someday', ""you'll"", 'join', 'us.']","I hope someday you'll join us
And the world will be as one
Imagine no possessions
I wonder if you",tensor([[0.9068]]),7,"[tensor([[0.7511]]), tensor([[0.7907]]), tensor([[0.8153]]), tensor([[0.8529]]), tensor([[0.8759]]), tensor([[0.9055]]), tensor([[0.9068]])]",85,98
1904,gpt-3.5-turbo,Hey Jude by the Beatles,86,35,"hey Jude, refrain,
Don't carry the world upon your shoulders.
For well you know that it's a fool who plays it cool
By making his world a","['hey', 'Jude', ',', 'refrain', ',', '\n', 'Do']","[""n't"", 'carry', 'the', 'world', 'upon', 'your', 'shoulders', '.']","[""n't"", 'carry', 'the', 'world', 'upon', 'your', 'shoulders', '.']",0.0,"[""n't"", 'carry', 'the', 'world', 'upon', 'your', 'shoulders.']","n't carry the world upon your shoulders.
For well you know that it's a fool who plays it cool
By making his world a",tensor([[0.8918]]),8,"[tensor([[0.7666]]), tensor([[0.7964]]), tensor([[0.8135]]), tensor([[0.8223]]), tensor([[0.8612]]), tensor([[0.8643]]), tensor([[0.8778]]), tensor([[0.8918]])]",85,99
1516,gpt-3.5-turbo,Imagine by John Lennon,87,20,"not the only one
I hope someday you'll join us
And the world will be as one","['not', 'the', 'only', 'one', '\n', 'I', 'hope']","['you', 'dance', 'like', 'nobody', ""'s"", 'watching', '.']","['someday', 'you', ""'ll"", 'join', 'us', '\n', 'And']",1.0,"['you', 'dance', 'like', ""nobody's"", 'watching.']","someday you'll join us
And the world will be as one",tensor([[0.7939]]),2,"[tensor([[0.7608]]), tensor([[0.7939]]), tensor([[0.7838]]), tensor([[0.7884]]), tensor([[0.7929]]), tensor([[0.7589]])]",86,99
2085,gpt-3.5-turbo,Stairway To Heaven by Led Zeppelin,87,20,"tree by the brook, there's a songbird who sings
Sometimes all of our thoughts are misgiven
","['tree', 'by', 'the', 'brook', ',', 'there', ""'s"", 'a', 'songbird']","['singing', 'a', 'melody', 'of', 'hope', 'and', 'resilience', '.']","['who', 'sings', '\n', 'Sometimes', 'all', 'of', 'our', 'thoughts']",1.0,"['singing', 'a', 'melody', 'of', 'hope', 'and', 'resilience.']","who sings
Sometimes all of our thoughts are misgiven
",tensor([[0.7876]]),5,"[tensor([[0.7479]]), tensor([[0.7628]]), tensor([[0.7794]]), tensor([[0.7618]]), tensor([[0.7876]]), tensor([[0.7774]]), tensor([[0.7772]]), tensor([[0.7732]])]",86,102
1592,gpt-3.5-turbo,London Calling by The Clash,87,39,"wheat is growing thin
Engines stop running, but I have no fear
'Cause London is drowning
I live by the river
London calling to the imitation zone
Forget it, brother, you","['wheat', 'is', 'growing', 'thin', '\n', 'Engines', 'stop', 'running', ',', 'but', 'I', 'have', 'no', 'fear']","[""'Cause"", 'London', 'is', 'drowning', ',', 'and', 'I', 'live', 'by', 'the', 'river', '.']","['\n', ""'Cause"", 'London', 'is', 'drowning', '\n', 'I', 'live', 'by', 'the', 'river', '\n']",0.3333333333333333,"[""'Cause"", 'London', 'is', 'drowning,', 'and', 'I', 'live', 'by', 'the', 'river.']","
'Cause London is drowning
I live by the river
London calling to the imitation zone
Forget it, brother, you",tensor([[0.9352]]),11,"[tensor([[0.7494]]), tensor([[0.7691]]), tensor([[0.8284]]), tensor([[0.8430]]), tensor([[0.9100]]), tensor([[0.9084]]), tensor([[0.9184]]), tensor([[0.9306]]), tensor([[0.9325]]), tensor([[0.9336]]), tensor([[0.9352]])]",86,111
1505,gpt-3.5-turbo,Imagine by John Lennon,87,28,"not the only one
I hope someday you'll join us
And the world will be as one
Imagine no possessions
I wonder if","['not', 'the', 'only', 'one', '\n', 'I', 'hope', 'someday', 'you', ""'ll"", 'join']","['us', ',', 'and', 'the', 'world', 'will', 'live', 'as', 'one', '.']","['us', '\n', 'And', 'the', 'world', 'will', 'be', 'as', 'one', '\n']",0.4,"['us,', 'and', 'the', 'world', 'will', 'live', 'as', 'one.']","us
And the world will be as one
Imagine no possessions
I wonder if",tensor([[0.9099]]),9,"[tensor([[0.7587]]), tensor([[0.8098]]), tensor([[0.8272]]), tensor([[0.8326]]), tensor([[0.8614]]), tensor([[0.8897]]), tensor([[0.8941]]), tensor([[0.9050]]), tensor([[0.9099]])]",86,106
481,gpt-3.5-turbo,Waterloo Sunset by The Kinks,87,40,"meets Julie
Waterloo station
Every Friday night
But I am so lazy, don't want to wander
I stay at home at night
But I don't feel afraid
As long as I","['meets', 'Julie', '\n', 'Waterloo', 'station', '\n', 'Every', 'Friday', 'night', '\n', 'But', 'I', 'am', 'so', 'lazy', ',', 'do']","['you', 'mind', 'if', 'we', 'do', ""n't"", 'dance', '?']","[""n't"", 'want', 'to', 'wander', '\n', 'I', 'stay', 'at']",1.0,"['you', 'mind', 'if', 'we', ""don't"", 'dance?']","n't want to wander
I stay at home at night
But I don't feel afraid
As long as I",tensor([[0.7897]]),7,"[tensor([[0.7312]]), tensor([[0.7387]]), tensor([[0.7435]]), tensor([[0.7549]]), tensor([[0.7460]]), tensor([[0.7684]]), tensor([[0.7897]])]",86,110
803,gpt-3.5-turbo,Hotel California by The Eagles,87,20,"Then she lit up a candle
And she showed me the way
There were voices down the corridor","['Then', 'she', 'lit', 'up', 'a', 'candle', '\n']","['and', 'led', 'the', 'way', 'upstairs', '.']","['And', 'she', 'showed', 'me', 'the', 'way']",1.0,"['and', 'led', 'the', 'way', 'upstairs.']","And she showed me the way
There were voices down the corridor",tensor([[0.8317]]),6,"[tensor([[0.7331]]), tensor([[0.7769]]), tensor([[0.7775]]), tensor([[0.8087]]), tensor([[0.8097]]), tensor([[0.8317]])]",86,98
763,gpt-3.5-turbo,Sweet Child O'Mine by Guns N' Roses,88,31,"'s got eyes of the bluest skies
As if they thought of rain
I'd hate to look into those eyes and see an ounce of pain
Her","[""'s"", 'got', 'eyes', 'of', 'the', 'bluest', 'skies', '\n', 'As', 'if', 'they', 'thought']","['of', 'rainbows', 'and', 'butterflies', '.']","['of', 'rain', '\n', 'I', ""'d""]",0.8,"['of', 'rainbows', 'and', 'butterflies.']","of rain
I'd hate to look into those eyes and see an ounce of pain
Her",tensor([[0.7878]]),3,"[tensor([[0.7710]]), tensor([[0.7737]]), tensor([[0.7878]]), tensor([[0.7838]]), tensor([[0.7760]])]",87,103
535,gpt-3.5-turbo,Waterloo Sunset by The Kinks,88,29,"Julie
Waterloo station
Every Friday night
But I am so lazy, don't want to wander
I stay at home at night
But","['Julie', '\n', 'Waterloo', 'station', '\n', 'Every', 'Friday', 'night', '\n', 'But', 'I']","['never', 'seem', 'to', 'get', 'anywhere', 'with', 'you', '.']","['am', 'so', 'lazy', ',', 'do', ""n't"", 'want', 'to']",1.0,"['never', 'seem', 'to', 'get', 'anywhere', 'with', 'you.']","am so lazy, don't want to wander
I stay at home at night
But",tensor([[0.8109]]),8,"[tensor([[0.7753]]), tensor([[0.7010]]), tensor([[0.7663]]), tensor([[0.7671]]), tensor([[0.7740]]), tensor([[0.7897]]), tensor([[0.7880]]), tensor([[0.8109]])]",87,105
1269,gpt-3.5-turbo,Smells Like Teen Spirit by Nirvana,88,34,"
I feel stupid, and contagious
Here we are now, entertain us
A mulatto, an albino
A mosquito, my libido
Yeah, hey, yay
","['\n', 'I', 'feel', 'stupid', ',', 'and', 'contagious', '\n', 'Here', 'we']","['are', 'now', ',', 'entertain', 'us', '.']","['are', 'now', ',', 'entertain', 'us', '\n']",0.1666666666666666,"['are', 'now,', 'entertain', 'us.']","are now, entertain us
A mulatto, an albino
A mosquito, my libido
Yeah, hey, yay
",tensor([[0.8517]]),5,"[tensor([[0.7950]]), tensor([[0.8170]]), tensor([[0.8198]]), tensor([[0.8495]]), tensor([[0.8517]])]",87,102
1494,gpt-3.5-turbo,Imagine by John Lennon,88,37,"the only one
I hope someday you'll join us
And the world will be as one
Imagine no possessions
I wonder if you can
No need for greed or hunger
","['the', 'only', 'one', '\n', 'I', 'hope', 'someday', 'you', ""'ll"", 'join', 'us']","['and', 'the', 'world', 'will', 'live', 'as', 'one', '.']","['\n', 'And', 'the', 'world', 'will', 'be', 'as', 'one']",0.5,"['and', 'the', 'world', 'will', 'live', 'as', 'one.']","
And the world will be as one
Imagine no possessions
I wonder if you can
No need for greed or hunger
",tensor([[0.8793]]),8,"[tensor([[0.7558]]), tensor([[0.7794]]), tensor([[0.7664]]), tensor([[0.8184]]), tensor([[0.8359]]), tensor([[0.8397]]), tensor([[0.8566]]), tensor([[0.8793]])]",87,105
2586,gpt-3.5-turbo,God Save the Queen by the Sex Pistols,88,35,"God saves
God save the queen
'Cause tourists are money
And our figurehead
Is not what she seems
Oh God save history
God save your mad parade
Oh","['God', 'saves', '\n', 'God', 'save', 'the', 'queen', '\n', ""'Cause"", 'tourists', 'are', 'money', '\n', 'And', 'our', 'figurehead', '\n']","['is', 'not', 'what', 'we', 'have', ',', 'but', 'what', 'we', 'enjoy', ',', 'constitutes', 'our', 'abundance', '.']","['Is', 'not', 'what', 'she', 'seems', '\n', 'Oh', 'God', 'save', 'history', '\n', 'God', 'save', 'your', 'mad']",0.8666666666666667,"['is', 'not', 'what', 'we', 'have,', 'but', 'what', 'we', 'enjoy,', 'constitutes', 'our', 'abundance.']","Is not what she seems
Oh God save history
God save your mad parade
Oh",tensor([[0.8353]]),6,"[tensor([[0.7908]]), tensor([[0.8174]]), tensor([[0.8324]]), tensor([[0.8297]]), tensor([[0.8255]]), tensor([[0.8353]]), tensor([[0.8339]]), tensor([[0.8335]]), tensor([[0.8334]]), tensor([[0.8195]]), tensor([[0.8212]]), tensor([[0.8288]]), tensor([[0.7885]])]",87,118
1449,gpt-3.5-turbo,Imagine by John Lennon,88,31,"the only one
I hope someday you'll join us
And the world will be as one
Imagine no possessions
I wonder if you can
No","['the', 'only', 'one', '\n', 'I', 'hope', 'someday', 'you']","['find', 'someone', 'who', 'loves', 'you', 'as', 'much', 'as', 'you', 'love', 'them', '.']","[""'ll"", 'join', 'us', '\n', 'And', 'the', 'world', 'will', 'be', 'as', 'one', '\n']",1.0,"['find', 'someone', 'who', 'loves', 'you', 'as', 'much', 'as', 'you', 'love', 'them.']","'ll join us
And the world will be as one
Imagine no possessions
I wonder if you can
No",tensor([[0.7831]]),7,"[tensor([[0.7458]]), tensor([[0.7465]]), tensor([[0.7794]]), tensor([[0.7824]]), tensor([[0.7680]]), tensor([[0.7685]]), tensor([[0.7831]]), tensor([[0.7728]]), tensor([[0.7788]]), tensor([[0.7669]]), tensor([[0.7638]]), tensor([[0.7723]])]",87,106
2682,gpt-3.5-turbo,God Save the Queen by the Sex Pistols,88,20,"God saves
God save the queen
'Cause tourists are money
And our figurehead
Is not what","['God', 'saves', '\n', 'God', 'save', 'the', 'queen', '\n', ""'Cause"", 'tourists']","['are', 'money', 'with', 'feet', '.', '\n', '-', 'Douglas', 'Adams']","['are', 'money', '\n', 'And', 'our', 'figurehead', '\n', 'Is', 'not']",0.7777777777777778,"['are', 'money', 'with', 'feet.\n-', 'Douglas', 'Adams']","are money
And our figurehead
Is not what",tensor([[0.8767]]),3,"[tensor([[0.7782]]), tensor([[0.8332]]), tensor([[0.8767]]), tensor([[0.8570]]), tensor([[0.8413]]), tensor([[0.8344]]), tensor([[0.8478]])]",87,105
2112,gpt-3.5-turbo,Stairway To Heaven by Led Zeppelin,89,38,"the brook, there's a songbird who sings
Sometimes all of our thoughts are misgiven
Ooh, it makes me wonder
Ooh, makes me wonder
There's a feeling I get when","['the', 'brook', ',', 'there', ""'s"", 'a', 'songbird', 'who', 'sings', '\n', 'Sometimes', 'all', 'of', 'our', 'thoughts']","['are', 'misgivings', ',', 'and', 'doubt', 'is', 'the', 'thief', 'of', 'joy', '.']","['are', 'misgiven', '\n', 'Ooh', ',', 'it', 'makes', 'me', 'wonder', '\n', 'Ooh']",0.9090909090909092,"['are', 'misgivings,', 'and', 'doubt', 'is', 'the', 'thief', 'of', 'joy.']","are misgiven
Ooh, it makes me wonder
Ooh, makes me wonder
There's a feeling I get when",tensor([[0.8708]]),7,"[tensor([[0.7664]]), tensor([[0.8030]]), tensor([[0.8565]]), tensor([[0.8554]]), tensor([[0.8700]]), tensor([[0.8686]]), tensor([[0.8708]]), tensor([[0.8521]]), tensor([[0.8569]]), tensor([[0.8545]])]",88,113
399,gpt-3.5-turbo,Waterloo Sunset by The Kinks,89,38,"
Waterloo station
Every Friday night
But I am so lazy, don't want to wander
I stay at home at night
But I don't feel afraid
As long as I","['\n', 'Waterloo', 'station', '\n', 'Every', 'Friday', 'night', '\n', 'But', 'I', 'am', 'so', 'lazy']","['that', 'I', 'do', ""n't"", 'even', 'want', 'to', 'go', 'out', 'and', 'have', 'fun', '.']","[',', 'do', ""n't"", 'want', 'to', 'wander', '\n', 'I', 'stay', 'at', 'home', 'at', 'night']",0.8461538461538461,"['that', 'I', ""don't"", 'even', 'want', 'to', 'go', 'out', 'and', 'have', 'fun.']",", don't want to wander
I stay at home at night
But I don't feel afraid
As long as I",tensor([[0.8660]]),10,"[tensor([[0.7372]]), tensor([[0.7350]]), tensor([[0.7729]]), tensor([[0.7851]]), tensor([[0.7854]]), tensor([[0.7845]]), tensor([[0.7983]]), tensor([[0.8347]]), tensor([[0.8519]]), tensor([[0.8660]]), tensor([[0.8500]]), tensor([[0.8228]])]",88,113
892,gpt-3.5-turbo,Hotel California by The Eagles,89,36,"lit up a candle
And she showed me the way
There were voices down the corridor
I thought I heard them say
""Welcome to the Hotel California
Such a lovely","['lit', 'up', 'a', 'candle', '\n', 'And', 'she', 'showed', 'me', 'the', 'way']","['to', 'success', 'and', 'happiness', '.']","['\n', 'There', 'were', 'voices', 'down']",1.0,"['to', 'success', 'and', 'happiness.']","
There were voices down the corridor
I thought I heard them say
""Welcome to the Hotel California
Such a lovely",tensor([[0.7716]]),5,"[tensor([[0.7366]]), tensor([[0.7559]]), tensor([[0.7546]]), tensor([[0.7686]]), tensor([[0.7716]])]",88,103
1184,gpt-3.5-turbo,Billie Jean by Michael Jackson,89,33,"on the floor in the round
People always told me be careful of what you do
And don't go around breaking young girls' hearts
And mother always told","['on', 'the', 'floor', 'in', 'the', 'round', '\n', 'People', 'always', 'told', 'me']","['to', 'follow', 'my', 'dreams', ',', 'so', 'I', 'went', 'back', 'to', 'bed', '.']","['be', 'careful', 'of', 'what', 'you', 'do', '\n', 'And', 'do', ""n't"", 'go', 'around']",1.0,"['to', 'follow', 'my', 'dreams,', 'so', 'I', 'went', 'back', 'to', 'bed.']","be careful of what you do
And don't go around breaking young girls' hearts
And mother always told",tensor([[0.7907]]),4,"[tensor([[0.7698]]), tensor([[0.7581]]), tensor([[0.7786]]), tensor([[0.7907]]), tensor([[0.7900]]), tensor([[0.7886]]), tensor([[0.7845]]), tensor([[0.7811]]), tensor([[0.7746]]), tensor([[0.7721]]), tensor([[0.7557]])]",88,110
1415,gpt-3.5-turbo,Imagine by John Lennon,89,36,"only one
I hope someday you'll join us
And the world will be as one
Imagine no possessions
I wonder if you can
No need for greed or hunger
","['only', 'one', '\n', 'I', 'hope', 'someday', 'you', ""'ll"", 'join', 'us', '\n', 'And', 'the']","['world', 'will', 'live', 'as', 'one', '.', '-', 'John', 'Lennon']","['world', 'will', 'be', 'as', 'one', '\n', 'Imagine', 'no', 'possessions']",0.5555555555555556,"['world', 'will', 'live', 'as', 'one.', '-', 'John', 'Lennon']","world will be as one
Imagine no possessions
I wonder if you can
No need for greed or hunger
",tensor([[0.8822]]),6,"[tensor([[0.7757]]), tensor([[0.8112]]), tensor([[0.8392]]), tensor([[0.8430]]), tensor([[0.8566]]), tensor([[0.8822]]), tensor([[0.8815]]), tensor([[0.8597]]), tensor([[0.8641]])]",88,109
2396,gpt-3.5-turbo,Like A Rolling Stone by Bob Dylan,89,40,"does it feel?
To be without a home
Like a complete unknown, like a rolling stone
Ahh you've gone to the finest schools, alright Miss Lonely
But you know you only used","['does', 'it', 'feel', '?', '\n', 'To', 'be', 'without', 'a', 'home', '\n', 'Like']","['a', 'complete', 'unknown', ',', '\n', 'Like', 'a', 'rolling', 'stone', '.']","['a', 'complete', 'unknown', ',', 'like', 'a', 'rolling', 'stone', '\n', 'Ahh']",0.4,"['a', 'complete', 'unknown,\nLike', 'a', 'rolling', 'stone.']","a complete unknown, like a rolling stone
Ahh you've gone to the finest schools, alright Miss Lonely
But you know you only used",tensor([[0.9226]]),7,"[tensor([[0.7827]]), tensor([[0.7981]]), tensor([[0.7933]]), tensor([[0.8729]]), tensor([[0.8759]]), tensor([[0.8916]]), tensor([[0.9226]])]",88,109
704,gpt-3.5-turbo,Sweet Child O'Mine by Guns N' Roses,89,26,"got eyes of the bluest skies
As if they thought of rain
I'd hate to look into those eyes and see an ounce","['got', 'eyes', 'of', 'the', 'bluest', 'skies', '\n', 'As']","['they', 'tear', 'your', 'world', 'apart', '.']","['if', 'they', 'thought', 'of', 'rain', '\n']",1.0,"['they', 'tear', 'your', 'world', 'apart.']","if they thought of rain
I'd hate to look into those eyes and see an ounce",tensor([[0.8119]]),6,"[tensor([[0.7835]]), tensor([[0.7867]]), tensor([[0.8011]]), tensor([[0.8066]]), tensor([[0.8029]]), tensor([[0.8119]])]",88,101
2620,gpt-3.5-turbo,God Save the Queen by the Sex Pistols,89,23,"saves
God save the queen
'Cause tourists are money
And our figurehead
Is not what she seems
Oh","['saves', '\n', 'God', 'save', 'the', 'queen', '\n', ""'Cause""]","['we', ""'re"", 'all', 'just', 'prisoners', 'here', ',', 'of', 'our', 'own', 'device', '.']","['tourists', 'are', 'money', '\n', 'And', 'our', 'figurehead', '\n', 'Is', 'not', 'what', 'she']",1.0,"[""we're"", 'all', 'just', 'prisoners', 'here,', 'of', 'our', 'own', 'device.']","tourists are money
And our figurehead
Is not what she seems
Oh",tensor([[0.8063]]),2,"[tensor([[0.7618]]), tensor([[0.8063]]), tensor([[0.7757]]), tensor([[0.7907]]), tensor([[0.7937]]), tensor([[0.7926]]), tensor([[0.8000]]), tensor([[0.8043]]), tensor([[0.7991]]), tensor([[0.7862]])]",88,107
1409,gpt-3.5-turbo,Imagine by John Lennon,89,37,"only one
I hope someday you'll join us
And the world will be as one
Imagine no possessions
I wonder if you can
No need for greed or hunger
A","['only', 'one', '\n', 'I', 'hope', 'someday', 'you']","['find', 'someone', 'who', 'loves', 'you', 'as', 'much', 'as', 'you', 'love', 'them', '.']","[""'ll"", 'join', 'us', '\n', 'And', 'the', 'world', 'will', 'be', 'as', 'one', '\n']",1.0,"['find', 'someone', 'who', 'loves', 'you', 'as', 'much', 'as', 'you', 'love', 'them.']","'ll join us
And the world will be as one
Imagine no possessions
I wonder if you can
No need for greed or hunger
A",tensor([[0.7861]]),9,"[tensor([[0.7476]]), tensor([[0.7378]]), tensor([[0.7650]]), tensor([[0.7695]]), tensor([[0.7645]]), tensor([[0.7703]]), tensor([[0.7821]]), tensor([[0.7821]]), tensor([[0.7861]]), tensor([[0.7750]]), tensor([[0.7726]]), tensor([[0.7785]])]",88,106
1990,gpt-3.5-turbo,Stairway To Heaven by Led Zeppelin,89,26,"the brook, there's a songbird who sings
Sometimes all of our thoughts are misgiven
Ooh, it makes me wonder
Ooh","['the', 'brook', ',', 'there', ""'s"", 'a', 'songbird', 'who', 'sings', '\n']","['of', 'hope', 'and', 'redemption', ',', 'reminding', 'us', 'that', 'even', 'in', 'the', 'darkest', 'of', 'times', ',', 'there']","['Sometimes', 'all', 'of', 'our', 'thoughts', 'are', 'misgiven', '\n', 'Ooh', ',', 'it', 'makes', 'me', 'wonder', '\n', 'Ooh']",1.0,"['of', 'hope', 'and', 'redemption,', 'reminding', 'us', 'that', 'even', 'in', 'the', 'darkest', 'of', 'times,', 'there', 'is', 'always', 'a', 'glimmer', 'of', 'light.']","Sometimes all of our thoughts are misgiven
Ooh, it makes me wonder
Ooh",tensor([[0.8247]]),20,"[tensor([[0.7664]]), tensor([[0.7557]]), tensor([[0.7685]]), tensor([[0.7740]]), tensor([[0.7572]]), tensor([[0.7754]]), tensor([[0.7866]]), tensor([[0.7886]]), tensor([[0.7949]]), tensor([[0.7953]]), tensor([[0.7975]]), tensor([[0.8127]]), tensor([[0.8188]]), tensor([[0.8105]]), tensor([[0.8146]]), tensor([[0.8140]]), tensor([[0.8171]]), tensor([[0.8193]]), tensor([[0.8192]]), tensor([[0.8247]]), tensor([[0.8133]])]",88,113
1081,gpt-3.5-turbo,Billie Jean by Michael Jackson,89,28,"on the floor in the round
People always told me be careful of what you do
And don't go around breaking young girls' hearts","['on', 'the', 'floor', 'in', 'the', 'round', '\n', 'People', 'always', 'told', 'me', 'be', 'careful', 'of']","['what', 'you', 'wish', 'for', 'because', 'you', 'just', 'might', 'get', 'it', '.']","['what', 'you', 'do', '\n', 'And', 'do', ""n't"", 'go', 'around', 'breaking', 'young']",0.8181818181818182,"['what', 'you', 'wish', 'for', 'because', 'you', 'just', 'might', 'get', 'it.']","what you do
And don't go around breaking young girls' hearts",tensor([[0.8149]]),9,"[tensor([[0.7912]]), tensor([[0.7851]]), tensor([[0.7837]]), tensor([[0.7905]]), tensor([[0.7933]]), tensor([[0.8005]]), tensor([[0.7991]]), tensor([[0.8086]]), tensor([[0.8149]]), tensor([[0.8106]]), tensor([[0.8095]])]",88,112
1925,gpt-3.5-turbo,Hey Jude by the Beatles,89,29,"refrain,
Don't carry the world upon your shoulders.
For well you know that it's a fool who plays it cool
By making","['refrain', ',', '\n', 'Do', ""n't"", 'carry']","['the', 'weight', 'of', 'the', 'world', 'on', 'your', 'shoulders', '.']","['the', 'world', 'upon', 'your', 'shoulders', '.', '\n', 'For', 'well']",0.7777777777777778,"['the', 'weight', 'of', 'the', 'world', 'on', 'your', 'shoulders.']","the world upon your shoulders.
For well you know that it's a fool who plays it cool
By making",tensor([[0.8926]]),9,"[tensor([[0.8040]]), tensor([[0.8298]]), tensor([[0.7956]]), tensor([[0.8017]]), tensor([[0.8018]]), tensor([[0.8215]]), tensor([[0.8354]]), tensor([[0.8498]]), tensor([[0.8926]])]",88,102
