,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
1526,gpt-3.5-turbo,The Lord of the Rings,1854,36,"the garden while the sale
was on. And in the middle of it all Mr. Bilbo comes up the Hill with
24 T HE L ORD O F THE R INGS
a","['the', 'garden', 'while', 'the', 'sale', '\n', 'was', 'on', '.', 'And', 'in', 'the', 'middle', 'of', 'it', 'all', 'Mr.']","['Darcy', 'walked', 'towards', 'them', 'at', 'a', 'brisk', 'pace', ',', 'his', 'eyes', 'fixed', 'on', 'Elizabeth', '.']","['Bilbo', 'comes', 'up', 'the', 'Hill', 'with', '\n', '24', 'T', 'HE', 'L', 'ORD', 'O', 'F', 'THE']",1.0,"['Darcy', 'walked', 'towards', 'them', 'at', 'a', 'brisk', 'pace,', 'his', 'eyes', 'fixed', 'on', 'Elizabeth.']","Bilbo comes up the Hill with
24 T HE L ORD O F THE R INGS
a",tensor([[0.8035]]),8,"[tensor([[0.7499]]), tensor([[0.7017]]), tensor([[0.7677]]), tensor([[0.7829]]), tensor([[0.7743]]), tensor([[0.7831]]), tensor([[0.7869]]), tensor([[0.8035]]), tensor([[0.7895]]), tensor([[0.7981]]), tensor([[0.7957]]), tensor([[0.7911]]), tensor([[0.7925]]), tensor([[0.7804]])]",1853,1884
1028,gpt-3.5-turbo,American God's,1858,36,"That’s the system,” he 
said. “Furnaces don’t go on until December 
the first. Then they go off March the first. I 
don’t make the","['That', '’s', 'the', 'system', ',', '”', 'he', '\n', 'said', '.', '“']","['That', ""'s"", 'the', 'system', ',', '""', 'he', 'said', '.', '""', 'That', ""'s"", 'what', 'it', 'really', 'means', '.', 'Be', 'careful', '.', 'Stick', 'to', 'the', 'rules', 'and']","['Furnaces', 'do', 'n’t', 'go', 'on', 'until', 'December', '\n', 'the', 'first', '.', 'Then', 'they', 'go', 'off', 'March', 'the', 'first', '.', 'I', '\n', 'do', 'n’t', 'make', 'the']",0.96,"[""That's"", 'the', 'system,""', 'he', 'said.', '""That\'s', 'what', 'it', 'really', 'means.', 'Be', 'careful.', 'Stick', 'to', 'the', 'rules', 'and', ""you'll"", 'be', 'okay.', ""Don't"", 'let', 'anything', 'else', 'interfere.""']","Furnaces don’t go on until December 
the first. Then they go off March the first. I 
don’t make the",tensor([[0.7898]]),23,"[tensor([[0.7692]]), tensor([[0.7611]]), tensor([[0.7386]]), tensor([[0.7511]]), tensor([[0.7519]]), tensor([[0.7143]]), tensor([[0.7404]]), tensor([[0.7364]]), tensor([[0.7389]]), tensor([[0.7371]]), tensor([[0.7322]]), tensor([[0.7488]]), tensor([[0.7696]]), tensor([[0.7750]]), tensor([[0.7811]]), tensor([[0.7862]]), tensor([[0.7818]]), tensor([[0.7866]]), tensor([[0.7848]]), tensor([[0.7842]]), tensor([[0.7852]]), tensor([[0.7883]]), tensor([[0.7898]]), tensor([[0.7897]]), tensor([[0.7867]]), tensor([[0.7842]])]",1857,1892
312,gpt-3.5-turbo,Circe,1859,33,"
ran to greet him, and he let her hang from his neck, accepted wine, went to his great silver chair. I
followed at his heels. Welcome","['\n', 'ran', 'to', 'greet', 'him', ',', 'and', 'he', 'let', 'her']","['into', 'his', 'arms', ',', 'knowing', 'that', 'he', 'had', 'finally', 'come', 'home', '.']","['hang', 'from', 'his', 'neck', ',', 'accepted', 'wine', ',', 'went', 'to', 'his', 'great']",0.9166666666666666,"['into', 'his', 'arms,', 'knowing', 'that', 'he', 'had', 'finally', 'come', 'home.']","hang from his neck, accepted wine, went to his great silver chair. I
followed at his heels. Welcome",tensor([[0.8469]]),10,"[tensor([[0.7670]]), tensor([[0.8037]]), tensor([[0.8248]]), tensor([[0.8281]]), tensor([[0.8252]]), tensor([[0.8208]]), tensor([[0.8301]]), tensor([[0.8409]]), tensor([[0.8453]]), tensor([[0.8469]]), tensor([[0.8320]])]",1858,1879
93,gpt-3.5-turbo,Harry Potter ,1860,22,"’s problems with her daughter and how
Dudley had learned a new word (“Won’t!”).","['’s', 'problems', 'with', 'her', 'daughter', 'and', 'how', '\n', 'Dudley', 'had', 'learned']","['to', 'live', 'with', 'his', 'fear', ',', 'he', 'knew', 'that', 'it', 'was']","['a', 'new', 'word', '(', '“', 'Wo', 'n’t', '!', '”', ')', '.']",1.0,"['to', 'live', 'with', 'his', 'fear,', 'he', 'knew', 'that', 'it', 'was', 'a', 'part', 'of', 'him,', 'and', 'he', 'had', 'to', 'face', 'it', 'head-on.']",a new word (“Won’t!”).,tensor([[0.7975]]),2,"[tensor([[0.7824]]), tensor([[0.7975]]), tensor([[0.7921]]), tensor([[0.7606]]), tensor([[0.7606]]), tensor([[0.7872]]), tensor([[0.7788]]), tensor([[0.7520]]), tensor([[0.7549]]), tensor([[0.7524]]), tensor([[0.7494]]), tensor([[0.7523]]), tensor([[0.7561]]), tensor([[0.7535]]), tensor([[0.7399]]), tensor([[0.7397]]), tensor([[0.7412]]), tensor([[0.7424]]), tensor([[0.7467]]), tensor([[0.7483]]), tensor([[0.7462]]), tensor([[0.7394]])]",1859,1880
627,gpt-3.5-turbo,Game of Thrones,1861,39,","" his lord father said. ""Come, let us see what mischief my sons have rooted 
out now."" He sent his horse into a trot. Jory and Bran and the rest came","[',', '""', 'his', 'lord', 'father', 'said', '.', '""', 'Come', ',', 'let']","['us', 'reason', 'together', '.', 'It', 'is', 'not', 'too', 'late', 'for', 'wisdom', ',', 'even', 'in', 'these', 'dark', 'times', '.', '""']","['us', 'see', 'what', 'mischief', 'my', 'sons', 'have', 'rooted', '\n', 'out', 'now', '.', '""', 'He', 'sent', 'his', 'horse', 'into', 'a']",0.9473684210526316,"['us', 'reason', 'together.', 'It', 'is', 'not', 'too', 'late', 'for', 'wisdom,', 'even', 'in', 'these', 'dark', 'times.""']","us see what mischief my sons have rooted 
out now."" He sent his horse into a trot. Jory and Bran and the rest came",tensor([[0.7762]]),15,"[tensor([[0.7463]]), tensor([[0.7240]]), tensor([[0.7395]]), tensor([[0.7711]]), tensor([[0.7661]]), tensor([[0.7678]]), tensor([[0.7554]]), tensor([[0.7661]]), tensor([[0.7583]]), tensor([[0.7562]]), tensor([[0.7649]]), tensor([[0.7671]]), tensor([[0.7675]]), tensor([[0.7724]]), tensor([[0.7762]]), tensor([[0.7665]])]",1860,1889
1384,gpt-3.5-turbo,Six of Crows,1864,40,"You tell. They’re servants. Not
honoured guests.”
Joost fell into step beside him, insides still churning with humiliation. The
worst part was that Rutger was right. Retvenko had no","['You', 'tell', '.', 'They', '’re']","['all', 'stories', ',', 'in', 'the', 'end', '.']","['servants', '.', 'Not', '\n', 'honoured', 'guests', '.']",0.8571428571428571,"['all', 'stories,', 'in', 'the', 'end.']","servants. Not
honoured guests.”
Joost fell into step beside him, insides still churning with humiliation. The
worst part was that Rutger was right. Retvenko had no",tensor([[0.7627]]),3,"[tensor([[0.7603]]), tensor([[0.7461]]), tensor([[0.7627]]), tensor([[0.7542]]), tensor([[0.7548]]), tensor([[0.7483]])]",1863,1874
111,gpt-3.5-turbo,Harry Potter ,1867,23,"
Dudley had learned a new word (“Won’t!”). Mr. Dursley tried to
act normally.","['\n', 'Dudley', 'had', 'learned', 'a', 'new', 'word']","[',', '""', 'impossible', ',', '""', 'and', 'he', 'knew', 'it', 'could', ""n't"", 'be', 'a', 'good', 'thing', '.']","['(', '“', 'Wo', 'n’t', '!', '”', ')', '.', 'Mr.', 'Dursley', 'tried', 'to', '\n', 'act', 'normally', '.']",0.9375,"[',', '""impossible,""', 'and', 'he', 'knew', 'it', ""couldn't"", 'be', 'a', 'good', 'thing.']","(“Won’t!”). Mr. Dursley tried to
act normally.",tensor([[0.8197]]),11,"[tensor([[0.7378]]), tensor([[0.7789]]), tensor([[0.7989]]), tensor([[0.7991]]), tensor([[0.8177]]), tensor([[0.7957]]), tensor([[0.7905]]), tensor([[0.8108]]), tensor([[0.8002]]), tensor([[0.8055]]), tensor([[0.8197]]), tensor([[0.8093]])]",1866,1888
74,gpt-3.5-turbo,Harry Potter ,1868,23,"Dudley had learned a new word (“Won’t!”). Mr. Dursley tried to
act normally. When","['Dudley', 'had', 'learned', 'a', 'new', 'word', '(', '“', 'Wo', 'n’t']","['you', '?', '”', ')', 'and', 'was', 'anxious', 'to', 'try', 'it', 'out', '.']","['!', '”', ')', '.', 'Mr.', 'Dursley', 'tried', 'to', '\n', 'act', 'normally', '.']",0.75,"['you?”)', 'and', 'was', 'anxious', 'to', 'try', 'it', 'out.']","!”). Mr. Dursley tried to
act normally. When",tensor([[0.8077]]),7,"[tensor([[0.7451]]), tensor([[0.7623]]), tensor([[0.7632]]), tensor([[0.7820]]), tensor([[0.7939]]), tensor([[0.7977]]), tensor([[0.8077]]), tensor([[0.8005]]), tensor([[0.7893]])]",1867,1888
1208,gpt-3.5-turbo,Six of Crows,1877,24,"
Joost fell into step beside him, insides still churning with humiliation. The
worst part was that Rutger was right.","['\n', 'Joost', 'fell', 'into', 'step', 'beside', 'him']","[',', 'and', 'they', 'walked', 'on', 'together', 'through', 'the', 'darkening', 'forest', ',', 'Edmond', ""'s"", 'arm', 'around', 'Joost', ""'s""]","[',', 'insides', 'still', 'churning', 'with', 'humiliation', '.', 'The', '\n', 'worst', 'part', 'was', 'that', 'Rutger', 'was', 'right', '.']",0.9411764705882352,"[',', 'and', 'they', 'walked', 'on', 'together', 'through', 'the', 'darkening', 'forest,', ""Edmond's"", 'arm', 'around', ""Joost's"", 'shoulders.']",", insides still churning with humiliation. The
worst part was that Rutger was right.",tensor([[0.7975]]),2,"[tensor([[0.7575]]), tensor([[0.7975]]), tensor([[0.7906]]), tensor([[0.7581]]), tensor([[0.7442]]), tensor([[0.7532]]), tensor([[0.7520]]), tensor([[0.7602]]), tensor([[0.7599]]), tensor([[0.7892]]), tensor([[0.7630]]), tensor([[0.7602]]), tensor([[0.7652]]), tensor([[0.7619]]), tensor([[0.7675]]), tensor([[0.7605]])]",1876,1899
1779,gpt-3.5-turbo,The Blade Itself,1879,36,"agony as his left leg took his weight, joined by a persistent stabbing in the
neck. Why should it hurt in my neck when I go down stairs? Does my neck take","['agony', 'as', 'his', 'left', 'leg', 'took', 'his', 'weight', ',', 'joined', 'by', 'a', 'persistent', 'stabbing']","['pain', 'in', 'his', 'lower', 'back', '.']","['in', 'the', '\n', 'neck', '.', 'Why']",0.8333333333333334,"['pain', 'in', 'his', 'lower', 'back.']","in the
neck. Why should it hurt in my neck when I go down stairs? Does my neck take",tensor([[0.8368]]),5,"[tensor([[0.8008]]), tensor([[0.8124]]), tensor([[0.8128]]), tensor([[0.8251]]), tensor([[0.8368]]), tensor([[0.8343]])]",1878,1897
31,gpt-3.5-turbo,Harry Potter ,1880,35,"). Mr. Dursley tried to
act normally. When Dudley had been put to bed, he went into the
living room in time to catch the last report on the evening","[')', '.', 'Mr.', 'Dursley', 'tried', 'to', '\n', 'act', 'normally', '.', 'When', 'Dudley', 'had', 'been', 'put']","['to', 'bed', ',', 'he', 'went', 'into', 'the', 'living', 'room', 'in', 'time', 'to', 'catch', 'the', 'last', 'report', 'on', 'the', 'evening', 'news']","['to', 'bed', ',', 'he', 'went', 'into', 'the', '\n', 'living', 'room', 'in', 'time', 'to', 'catch', 'the', 'last', 'report', 'on', 'the', 'evening']",0.1,"['to', 'bed,', 'he', 'went', 'into', 'the', 'living', 'room', 'in', 'time', 'to', 'catch', 'the', 'last', 'report', 'on', 'the', 'evening', 'news:', '""And', 'finally,', 'bird-watchers', 'everywhere', 'have', 'reported', 'that', 'the', ""nation's"", 'owls', 'have', 'been', 'behaving', 'very', 'unusually', 'today.', 'Although', 'owls', 'normally', 'hunt', 'at', 'night', 'and', 'are', 'hardly', 'ever', 'seen', 'in', 'daylight,', 'there', 'have', 'been', 'hundreds', 'of', 'sightings', 'of', 'these', 'birds', 'flying', 'in', 'every', 'direction', 'since', 'sunrise.', 'Experts', 'are', 'unable', 'to', 'explain', 'why', 'the', 'owls', 'have', 'suddenly', 'changed', 'their', 'sleeping', 'pattern.""']","to bed, he went into the
living room in time to catch the last report on the evening",tensor([[1.0000]]),19,"[tensor([[0.7278]]), tensor([[0.7328]]), tensor([[0.8529]]), tensor([[0.8774]]), tensor([[0.8967]]), tensor([[0.9083]]), tensor([[0.9115]]), tensor([[0.9301]]), tensor([[0.9354]]), tensor([[0.9353]]), tensor([[0.9444]]), tensor([[0.9489]]), tensor([[0.9459]]), tensor([[0.9479]]), tensor([[0.9671]]), tensor([[0.9890]]), tensor([[0.9889]]), tensor([[0.9868]]), tensor([[1.0000]]), tensor([[0.9846]]), tensor([[0.9822]]), tensor([[0.9799]]), tensor([[0.9436]]), tensor([[0.9384]]), tensor([[0.9473]]), tensor([[0.9431]]), tensor([[0.9509]]), tensor([[0.9511]]), tensor([[0.9387]]), tensor([[0.9171]]), tensor([[0.9203]]), tensor([[0.9195]]), tensor([[0.9114]]), tensor([[0.9139]]), tensor([[0.9115]]), tensor([[0.9216]]), tensor([[0.9186]]), tensor([[0.9156]]), tensor([[0.9115]]), tensor([[0.9023]]), tensor([[0.9001]]), tensor([[0.9033]]), tensor([[0.9039]]), tensor([[0.9008]]), tensor([[0.8969]]), tensor([[0.8943]]), tensor([[0.8925]]), tensor([[0.8935]]), tensor([[0.8998]]), tensor([[0.8973]]), tensor([[0.8861]]), tensor([[0.8885]]), tensor([[0.8826]]), tensor([[0.8872]]), tensor([[0.8812]]), tensor([[0.8804]]), tensor([[0.8795]]), tensor([[0.8833]]), tensor([[0.8790]]), tensor([[0.8806]]), tensor([[0.8862]]), tensor([[0.8782]]), tensor([[0.8796]]), tensor([[0.8750]]), tensor([[0.8640]]), tensor([[0.8562]]), tensor([[0.8606]]), tensor([[0.8557]]), tensor([[0.8511]]), tensor([[0.8467]]), tensor([[0.8470]]), tensor([[0.8482]]), tensor([[0.8457]]), tensor([[0.8497]]), tensor([[0.8473]]), tensor([[0.8458]]), tensor([[0.8471]]), tensor([[0.8760]])]",1879,1913
1659,gpt-3.5-turbo,The Blade Itself,1881,27,"his left leg took his weight, joined by a persistent stabbing in the
neck. Why should it hurt in my neck when I go","['his', 'left', 'leg', 'took', 'his', 'weight', ',']","['and', 'he', 'was', 'able', 'to', 'stand', '.']","['joined', 'by', 'a', 'persistent', 'stabbing', 'in', 'the']",1.0,"['and', 'he', 'was', 'able', 'to', 'stand.']","joined by a persistent stabbing in the
neck. Why should it hurt in my neck when I go",tensor([[0.8183]]),2,"[tensor([[0.7936]]), tensor([[0.8183]]), tensor([[0.8012]]), tensor([[0.7678]]), tensor([[0.7114]]), tensor([[0.7204]]), tensor([[0.7262]])]",1880,1893
258,gpt-3.5-turbo,Circe,1882,29,"chair. I
followed at his heels. Welcome home, Father, welcome home.
While he drank his wine, he played draughts. No","['chair', '.', 'I', '\n', 'followed', 'at', 'his', 'heels', '.', 'Welcome', 'home', ',', 'Father', ',']","['and', 'the', 'greatest', 'of', 'these', 'is', 'love', '.', '""']","['welcome', 'home', '.', '\n', 'While', 'he', 'drank', 'his', 'wine']",1.0,"['and', 'the', 'greatest', 'of', 'these', 'is', 'love.""']","welcome home.
While he drank his wine, he played draughts. No",tensor([[0.7831]]),2,"[tensor([[0.7409]]), tensor([[0.7831]]), tensor([[0.7651]]), tensor([[0.7599]]), tensor([[0.7646]]), tensor([[0.7448]]), tensor([[0.7522]]), tensor([[0.7496]])]",1881,1903
281,gpt-3.5-turbo,Circe,1883,23,". I
followed at his heels. Welcome home, Father, welcome home.
While he drank his wine,","['.', 'I', '\n', 'followed', 'at', 'his', 'heels', '.', 'Welcome']","['to', 'the', 'real', 'world', '.', 'It', '\n', 'sucks', '.', 'You', ""'re"", 'gon', 'na', 'love']","['home', ',', 'Father', ',', 'welcome', 'home', '.', '\n', 'While', 'he', 'drank', 'his', 'wine', ',']",1.0,"['to', 'the', 'real', 'world.', 'It\nsucks.', ""You're"", 'gonna', 'love', 'it!']","home, Father, welcome home.
While he drank his wine,",tensor([[0.7997]]),3,"[tensor([[0.7497]]), tensor([[0.7822]]), tensor([[0.7997]]), tensor([[0.7817]]), tensor([[0.7858]]), tensor([[0.7761]]), tensor([[0.7756]]), tensor([[0.7789]]), tensor([[0.7842]]), tensor([[0.7846]])]",1882,1904
704,gpt-3.5-turbo,Game of Thrones,1884,31,""" He sent his horse into a trot. Jory and Bran and the rest came after. 
They found Robb on the riverbank north of the bridge, with","['""', 'He', 'sent', 'his', 'horse', 'into']","['the', 'field', 'and', 'walked', 'slowly', 'after', 'it', ',', 'while', 'the', 'others', 'followed', 'at', 'a', 'respectful', 'distance', '.']","['a', 'trot', '.', 'Jory', 'and', 'Bran', 'and', 'the', 'rest', 'came', 'after', '.', '\n', 'They', 'found', 'Robb', 'on']",1.0,"['the', 'field', 'and', 'walked', 'slowly', 'after', 'it,', 'while', 'the', 'others', 'followed', 'at', 'a', 'respectful', 'distance.']","a trot. Jory and Bran and the rest came after. 
They found Robb on the riverbank north of the bridge, with",tensor([[0.8016]]),14,"[tensor([[0.7548]]), tensor([[0.7917]]), tensor([[0.7618]]), tensor([[0.7841]]), tensor([[0.7877]]), tensor([[0.7779]]), tensor([[0.7837]]), tensor([[0.7739]]), tensor([[0.7844]]), tensor([[0.7881]]), tensor([[0.7932]]), tensor([[0.7955]]), tensor([[0.7963]]), tensor([[0.8016]]), tensor([[0.7971]]), tensor([[0.7824]])]",1883,1905
287,gpt-3.5-turbo,Circe,1884,29,"I
followed at his heels. Welcome home, Father, welcome home.
While he drank his wine, he played draughts. No one was","['I', '\n', 'followed', 'at', 'his', 'heels']","['a', '\n', 'path', 'of', 'my', 'own', ',', 'and', '\n', 'will', 'follow', 'it', 'to', 'the', 'end', '.']","['.', 'Welcome', 'home', ',', 'Father', ',', 'welcome', 'home', '.', '\n', 'While', 'he', 'drank', 'his', 'wine', ',']",1.0,"['a\npath', 'of', 'my', 'own,', 'and\nwill', 'follow', 'it', 'to', 'the', 'end.']",". Welcome home, Father, welcome home.
While he drank his wine, he played draughts. No one was",tensor([[0.7714]]),3,"[tensor([[0.7666]]), tensor([[0.7654]]), tensor([[0.7714]]), tensor([[0.7630]]), tensor([[0.7656]]), tensor([[0.7568]]), tensor([[0.7604]]), tensor([[0.7569]]), tensor([[0.7592]]), tensor([[0.7657]]), tensor([[0.7584]])]",1883,1904
132,gpt-3.5-turbo,Harry Potter ,1887,25,"act normally. When Dudley had been put to bed, he went into the
living room in time to catch the last report","['act', 'normally', '.', 'When', 'Dudley']","['was', 'six', ',', 'he', 'had', 'a', 'tantrum', 'and', 'Dudley', ""'s"", 'mother', 'bought', 'him', 'and', 'Dudley', ""'s"", 'father', 'a', 'chocolate', 'bar']","['had', 'been', 'put', 'to', 'bed', ',', 'he', 'went', 'into', 'the', '\n', 'living', 'room', 'in', 'time', 'to', 'catch', 'the', 'last', 'report']",1.0,"['was', 'six,', 'he', 'had', 'a', 'tantrum', 'and', ""Dudley's"", 'mother', 'bought', 'him', 'and', ""Dudley's"", 'father', 'a', 'chocolate', 'bar', 'each', 'to', 'calm', 'him', 'down.']","had been put to bed, he went into the
living room in time to catch the last report",tensor([[0.8129]]),6,"[tensor([[0.7393]]), tensor([[0.7844]]), tensor([[0.7923]]), tensor([[0.7972]]), tensor([[0.8111]]), tensor([[0.8129]]), tensor([[0.8063]]), tensor([[0.8025]]), tensor([[0.7964]]), tensor([[0.7948]]), tensor([[0.7963]]), tensor([[0.7987]]), tensor([[0.7967]]), tensor([[0.7982]]), tensor([[0.7970]]), tensor([[0.7967]]), tensor([[0.7973]]), tensor([[0.7997]]), tensor([[0.7987]]), tensor([[0.7989]]), tensor([[0.7987]]), tensor([[0.7980]]), tensor([[0.7953]])]",1886,1910
1317,gpt-3.5-turbo,Six of Crows,1889,38,"humiliation. The
worst part was that Rutger was right. Retvenko had no business talking to
him that way. But what was Joost supposed to do? Even if he’d had the
","['humiliation', '.', 'The', '\n', 'worst', 'part', 'was', 'that', 'Rutger', 'was', 'right', '.', 'Retvenko', 'had', 'no', 'business', 'talking']","['about', 'honor', '.', 'He', 'had', 'none', '.']","['to', '\n', 'him', 'that', 'way', '.', 'But']",1.0,"['about', 'honor.', 'He', 'had', 'none.']","to
him that way. But what was Joost supposed to do? Even if he’d had the
",tensor([[0.8350]]),5,"[tensor([[0.7697]]), tensor([[0.7371]]), tensor([[0.7691]]), tensor([[0.7854]]), tensor([[0.8350]]), tensor([[0.8227]])]",1888,1911
414,gpt-3.5-turbo,The Night Circus,1891,28,", shifting in his chair and resting his hands on the handle of his cane. “I found your performancecurious, and the reaction of your audience","[',', 'shifting', 'in', 'his', 'chair', 'and', 'resting', 'his', 'hands']","['on', 'his', 'knees', ',', '""', 'is', 'the', 'beginning', 'of', 'all', 'wisdom', '.', '""']","['on', 'the', 'handle', 'of', 'his', 'cane', '.', '“', 'I', 'found', 'your', 'performancecurious', ',']",0.9230769230769232,"['on', 'his', 'knees,', '""is', 'the', 'beginning', 'of', 'all', 'wisdom.""']","on the handle of his cane. “I found your performancecurious, and the reaction of your audience",tensor([[0.8075]]),8,"[tensor([[0.7555]]), tensor([[0.7870]]), tensor([[0.8054]]), tensor([[0.7961]]), tensor([[0.7989]]), tensor([[0.7964]]), tensor([[0.8063]]), tensor([[0.8075]]), tensor([[0.8021]]), tensor([[0.8004]])]",1890,1911
39,gpt-3.5-turbo,Harry Potter ,1898,39,"he went into the
living room in time to catch the last report on the evening news:
“And fi nally, bird-watchers everywhere have reported that the
nation’s owls have been","['he', 'went', 'into', 'the', '\n', 'living', 'room', 'in', 'time', 'to', 'catch', 'the', 'last', 'report', 'on', 'the', 'evening']","['news', ':', '""', 'And', 'that', ""'s"", 'the', 'way', 'it', 'is', '.', '""']","['news', ':', '\n', '“', 'And', 'fi', 'nally', ',', 'bird', '-', 'watchers', 'everywhere']",0.8333333333333334,"['news:', '""And', ""that's"", 'the', 'way', 'it', 'is.""']","news:
“And fi nally, bird-watchers everywhere have reported that the
nation’s owls have been",tensor([[0.7907]]),4,"[tensor([[0.7328]]), tensor([[0.7759]]), tensor([[0.7881]]), tensor([[0.7907]]), tensor([[0.7887]]), tensor([[0.7815]]), tensor([[0.7817]]), tensor([[0.7761]])]",1897,1925
536,gpt-3.5-turbo,The Night Circus,1900,27,"on the handle of his cane. “I found your performancecurious, and the reaction of your audience somewhat perplexing. You were lacking in precision","['on', 'the', 'handle', 'of', 'his', 'cane', '.', '“', 'I', 'found', 'your', 'performancecurious']","['and', 'intriguing', ',', '""', 'he', 'said', ',', '""', 'like', 'a', 'puzzle', 'waiting', 'to', 'be', 'solved']","[',', 'and', 'the', 'reaction', 'of', 'your', 'audience', 'somewhat', 'perplexing', '.', 'You', 'were', 'lacking', 'in', 'precision']",1.0,"['and', 'intriguing,""', 'he', 'said,', '""like', 'a', 'puzzle', 'waiting', 'to', 'be', 'solved.""']",", and the reaction of your audience somewhat perplexing. You were lacking in precision",tensor([[0.8200]]),7,"[tensor([[0.7608]]), tensor([[0.7664]]), tensor([[0.8093]]), tensor([[0.8060]]), tensor([[0.8104]]), tensor([[0.8130]]), tensor([[0.8200]]), tensor([[0.8152]]), tensor([[0.8072]]), tensor([[0.8043]]), tensor([[0.8016]]), tensor([[0.8024]])]",1899,1925
717,gpt-3.5-turbo,Game of Thrones,1916,21,"still mounted beside him. The 
late summer snows had been heavy this moonturn. Robb stood knee-deep","['still', 'mounted', 'beside', 'him', '.', 'The']","['only', 'way', 'to', 'do', 'great', 'work', 'is', 'to', 'love', 'what', 'you', 'do', '.', '-', 'Steve']","['\n', 'late', 'summer', 'snows', 'had', 'been', 'heavy', 'this', 'moonturn', '.', 'Robb', 'stood', 'knee', '-', 'deep']",0.9333333333333332,"['only', 'way', 'to', 'do', 'great', 'work', 'is', 'to', 'love', 'what', 'you', 'do.', '-', 'Steve', 'Jobs']","
late summer snows had been heavy this moonturn. Robb stood knee-deep",tensor([[0.7723]]),16,"[tensor([[0.7560]]), tensor([[0.7512]]), tensor([[0.7452]]), tensor([[0.7461]]), tensor([[0.7349]]), tensor([[0.7483]]), tensor([[0.7529]]), tensor([[0.7507]]), tensor([[0.7492]]), tensor([[0.7543]]), tensor([[0.7480]]), tensor([[0.7535]]), tensor([[0.7494]]), tensor([[0.7538]]), tensor([[0.7676]]), tensor([[0.7723]])]",1915,1935
1580,gpt-3.5-turbo,The Lord of the Rings,1920,37,"parts, where there be mountains of gold, they say; but there wasn’t
enough to fill tunnels. But my lad Sam will know more about that.
He’s in and","['parts', ',', 'where', 'there', 'be', 'mountains', 'of', 'gold', ',', 'they', 'say', ';', 'but', 'there', 'was', 'n’t']","['a', 'grain', 'of', 'truth', 'in', 'it', '.']","['\n', 'enough', 'to', 'fill', 'tunnels', '.', 'But']",1.0,"['a', 'grain', 'of', 'truth', 'in', 'it.']","
enough to fill tunnels. But my lad Sam will know more about that.
He’s in and",tensor([[0.8218]]),4,"[tensor([[0.7826]]), tensor([[0.8087]]), tensor([[0.8116]]), tensor([[0.8218]]), tensor([[0.7962]]), tensor([[0.8016]]), tensor([[0.8015]])]",1919,1941
20,gpt-3.5-turbo,Harry Potter ,1923,22,"bird-watchers everywhere have reported that the
nation’s owls have been behaving very unusually today. Although
owls","['bird', '-', 'watchers', 'everywhere', 'have', 'reported', 'that']","['the', 'early', 'bird', 'gets', 'the', 'worm', ',', 'but', 'it', ""'s"", 'the', 'second', 'mouse', 'that', 'gets']","['the', '\n', 'nation', '’s', 'owls', 'have', 'been', 'behaving', 'very', 'unusually', 'today', '.', 'Although', '\n', 'owls']",0.9333333333333332,"['the', 'early', 'bird', 'gets', 'the', 'worm,', 'but', ""it's"", 'the', 'second', 'mouse', 'that', 'gets', 'the', 'cheese.']","the
nation’s owls have been behaving very unusually today. Although
owls",tensor([[0.7946]]),6,"[tensor([[0.7494]]), tensor([[0.7777]]), tensor([[0.7738]]), tensor([[0.7858]]), tensor([[0.7904]]), tensor([[0.7946]]), tensor([[0.7802]]), tensor([[0.7792]]), tensor([[0.7834]]), tensor([[0.7889]]), tensor([[0.7785]]), tensor([[0.7809]]), tensor([[0.7836]]), tensor([[0.7822]]), tensor([[0.7886]]), tensor([[0.7654]])]",1922,1943
438,gpt-3.5-turbo,The Night Circus,1929,26,"
“Can’t be too good if I want them to believe I’m as fake as the rest of them,” Hector says","['\n', '“', 'Ca', 'n’t', 'be', 'too', 'good', 'if', 'I', 'want', 'them']","['to', 'be', 'able', 'to', 'afford', 'it', '.', '”', '-', 'Jay', '-', 'Z']","['to', 'believe', 'I', '’m', 'as', 'fake', 'as', 'the', 'rest', 'of', 'them', ',']",0.9166666666666666,"['to', 'be', 'able', 'to', 'afford', 'it.”', '-', 'Jay-Z']","to believe I’m as fake as the rest of them,” Hector says",tensor([[0.7664]]),3,"[tensor([[0.7330]]), tensor([[0.7597]]), tensor([[0.7664]]), tensor([[0.7456]]), tensor([[0.7589]]), tensor([[0.7569]]), tensor([[0.7502]]), tensor([[0.7522]]), tensor([[0.7541]])]",1928,1950
565,gpt-3.5-turbo,The Night Circus,1930,25,"“Can’t be too good if I want them to believe I’m as fake as the rest of them,” Hector says","['“', 'Ca', 'n’t', 'be', 'too', 'good', 'if', 'I', 'want', 'them', 'to', 'believe']","['me', '.', '”', '-', 'Andy', 'Warhol']","['I', '’m', 'as', 'fake', 'as', 'the']",1.0,"['me.”', '-', 'Andy', 'Warhol']","I’m as fake as the rest of them,” Hector says",tensor([[0.8111]]),4,"[tensor([[0.7338]]), tensor([[0.7941]]), tensor([[0.7940]]), tensor([[0.8111]]), tensor([[0.8075]])]",1929,1946
