,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
1304,gpt-3.5-turbo,1801 State of the Union Address ,1037,21,that of population alone; and though the changes in foreign relations now taking place so desirably for the whole world,"['that', 'of', 'population', 'alone', ';', 'and', 'though', 'the', 'changes', 'in']","['the', 'world', 'be', 'changed', 'by', 'your', 'example', ',', 'not', 'your', 'opinion']","['foreign', 'relations', 'now', 'taking', 'place', 'so', 'desirably', 'for', 'the', 'whole', 'world']",1.0,"['the', 'world', 'be', 'changed', 'by', 'your', 'example,', 'not', 'your', 'opinion.""']",foreign relations now taking place so desirably for the whole world,tensor([[0.8357]]),7,"[tensor([[0.7514]]), tensor([[0.7690]]), tensor([[0.8267]]), tensor([[0.8179]]), tensor([[0.8050]]), tensor([[0.8194]]), tensor([[0.8357]]), tensor([[0.8167]]), tensor([[0.7813]]), tensor([[0.7896]]), tensor([[0.7882]])]",1036,1056
333,gpt-3.5-turbo,2007 State of the Union Address George W. Bush ,1038,29,"and holding those schools accountable for results. And because we acted, students are performing better in reading and math, and minority students are closing the achievement","['and', 'holding', 'those', 'schools', 'accountable', 'for', 'results', '.', 'And', 'because', 'we']","['believe', 'that', 'all', 'men', 'are', 'created', 'equal', ',', 'we', 'are', 'determined', 'to', 'ensure', 'that', 'our', 'government', 'never', 'becomes']","['acted', ',', 'students', 'are', 'performing', 'better', 'in', 'reading', 'and', 'math', ',', 'and', 'minority', 'students', 'are', 'closing', 'the', 'achievement']",1.0,"['believe', 'that', 'all', 'men', 'are', 'created', 'equal,', 'we', 'are', 'determined', 'to', 'ensure', 'that', 'our', 'government', 'never', 'becomes', 'the', 'largest', 'employer', 'or', 'the', 'biggest', 'spender', 'in', 'the', 'United', 'States.']","acted, students are performing better in reading and math, and minority students are closing the achievement",tensor([[0.7866]]),28,"[tensor([[0.7487]]), tensor([[0.7564]]), tensor([[0.7541]]), tensor([[0.7489]]), tensor([[0.7530]]), tensor([[0.7598]]), tensor([[0.7494]]), tensor([[0.7714]]), tensor([[0.7834]]), tensor([[0.7861]]), tensor([[0.7829]]), tensor([[0.7738]]), tensor([[0.7714]]), tensor([[0.7729]]), tensor([[0.7732]]), tensor([[0.7754]]), tensor([[0.7758]]), tensor([[0.7787]]), tensor([[0.7800]]), tensor([[0.7809]]), tensor([[0.7791]]), tensor([[0.7792]]), tensor([[0.7809]]), tensor([[0.7811]]), tensor([[0.7850]]), tensor([[0.7853]]), tensor([[0.7862]]), tensor([[0.7866]]), tensor([[0.7848]])]",1037,1065
530,gpt-3.5-turbo,1862 State of the Union Address ,1041,23,"persons of that class to their respective territories, upon conditions which shall be equal, just, and humane. Liberia and","['persons', 'of', 'that', 'class', 'to', 'their']","['fellow', 'citizens', ',', 'and', 'to', 'the', 'world', ',', 'that', 'we', 'are', 'not', 'a', 'divided', 'people', '.']","['respective', 'territories', ',', 'upon', 'conditions', 'which', 'shall', 'be', 'equal', ',', 'just', ',', 'and', 'humane', '.', 'Liberia']",0.9375,"['fellow', 'citizens,', 'and', 'to', 'the', 'world,', 'that', 'we', 'are', 'not', 'a', 'divided', 'people.']","respective territories, upon conditions which shall be equal, just, and humane. Liberia and",tensor([[0.8221]]),13,"[tensor([[0.7539]]), tensor([[0.7527]]), tensor([[0.7976]]), tensor([[0.7978]]), tensor([[0.8141]]), tensor([[0.8177]]), tensor([[0.8153]]), tensor([[0.8162]]), tensor([[0.8181]]), tensor([[0.8209]]), tensor([[0.8115]]), tensor([[0.8168]]), tensor([[0.8221]]), tensor([[0.8088]])]",1040,1061
346,gpt-3.5-turbo,2007 State of the Union Address George W. Bush ,1041,36,"schools accountable for results. And because we acted, students are performing better in reading and math, and minority students are closing the achievement gap. Now the task is to build on the","['schools', 'accountable', 'for', 'results', '.', 'And', 'because']","['of', 'that', ',', 'we', 'need', 'to', 'give', 'the', 'American', 'people', 'a', 'quality', 'education', ',', 'from', 'early', 'childhood', 'through', 'college', '.', '-', 'George', 'Miller']","['we', 'acted', ',', 'students', 'are', 'performing', 'better', 'in', 'reading', 'and', 'math', ',', 'and', 'minority', 'students', 'are', 'closing', 'the', 'achievement', 'gap', '.', 'Now', 'the']",0.9565217391304348,"['of', 'that,', 'we', 'need', 'to', 'give', 'the', 'American', 'people', 'a', 'quality', 'education,', 'from', 'early', 'childhood', 'through', 'college.', '-', 'George', 'Miller']","we acted, students are performing better in reading and math, and minority students are closing the achievement gap. Now the task is to build on the",tensor([[0.8353]]),20,"[tensor([[0.7477]]), tensor([[0.7346]]), tensor([[0.7918]]), tensor([[0.8152]]), tensor([[0.8033]]), tensor([[0.8146]]), tensor([[0.7989]]), tensor([[0.8085]]), tensor([[0.7933]]), tensor([[0.7965]]), tensor([[0.8054]]), tensor([[0.8077]]), tensor([[0.8237]]), tensor([[0.8269]]), tensor([[0.8309]]), tensor([[0.8298]]), tensor([[0.8348]]), tensor([[0.8307]]), tensor([[0.8348]]), tensor([[0.8353]]), tensor([[0.8257]])]",1040,1069
189,gpt-3.5-turbo,1929 State of the Union Address ,1043,32,. I shall send to the Senate at an early date the nominations of several such men.  The Congress has by numerous wise and foresighted acts in the past few,"['.', 'I', 'shall', 'send', 'to', 'the', 'Senate', 'at', 'an']","['early', 'day', 'a', 'message', 'with', 'regard', 'to', 'the', 'state', 'of', 'the', 'Union', ',', 'and', 'recommend', 'to', 'their', 'consideration', 'such', 'measures', 'as', 'I', 'shall']","['early', 'date', 'the', 'nominations', 'of', 'several', 'such', 'men', '.', ' ', 'The', 'Congress', 'has', 'by', 'numerous', 'wise', 'and', 'foresighted', 'acts', 'in', 'the', 'past', 'few']",0.9565217391304348,"['early', 'day', 'a', 'message', 'with', 'regard', 'to', 'the', 'state', 'of', 'the', 'Union,', 'and', 'recommend', 'to', 'their', 'consideration', 'such', 'measures', 'as', 'I', 'shall', 'judge', 'necessary', 'and', 'expedient.']",early date the nominations of several such men.  The Congress has by numerous wise and foresighted acts in the past few,tensor([[0.8489]]),23,"[tensor([[0.7572]]), tensor([[0.8021]]), tensor([[0.7528]]), tensor([[0.7766]]), tensor([[0.7737]]), tensor([[0.7782]]), tensor([[0.7961]]), tensor([[0.7974]]), tensor([[0.8015]]), tensor([[0.8075]]), tensor([[0.8102]]), tensor([[0.8124]]), tensor([[0.8243]]), tensor([[0.8233]]), tensor([[0.8364]]), tensor([[0.8367]]), tensor([[0.8361]]), tensor([[0.8474]]), tensor([[0.8462]]), tensor([[0.8444]]), tensor([[0.8435]]), tensor([[0.8462]]), tensor([[0.8489]]), tensor([[0.8433]]), tensor([[0.8420]]), tensor([[0.8390]]), tensor([[0.8353]])]",1042,1073
1198,gpt-3.5-turbo,1801 State of the Union Address ,1044,31,"the changes in foreign relations now taking place so desirably for the whole world may for a season affect this branch of revenue, yet weighing all probabilities of expense as","['the', 'changes', 'in', 'foreign', 'relations', 'now', 'taking']","['place', 'in', 'the', 'world', 'have', 'their', 'roots', 'in', 'economic', 'forces', 'that', 'have', 'been', 'at', 'work', 'for', 'centuries', '.']","['place', 'so', 'desirably', 'for', 'the', 'whole', 'world', 'may', 'for', 'a', 'season', 'affect', 'this', 'branch', 'of', 'revenue', ',', 'yet']",0.9444444444444444,"['place', 'in', 'the', 'world', 'have', 'their', 'roots', 'in', 'economic', 'forces', 'that', 'have', 'been', 'at', 'work', 'for', 'centuries.']","place so desirably for the whole world may for a season affect this branch of revenue, yet weighing all probabilities of expense as",tensor([[0.8413]]),10,"[tensor([[0.7516]]), tensor([[0.7691]]), tensor([[0.7923]]), tensor([[0.8097]]), tensor([[0.8292]]), tensor([[0.8384]]), tensor([[0.8397]]), tensor([[0.8242]]), tensor([[0.8274]]), tensor([[0.8413]]), tensor([[0.8312]]), tensor([[0.8376]]), tensor([[0.8394]]), tensor([[0.8379]]), tensor([[0.8357]]), tensor([[0.8342]]), tensor([[0.8342]]), tensor([[0.8129]])]",1043,1067
300,gpt-3.5-turbo,2007 State of the Union Address George W. Bush ,1045,21,". And because we acted, students are performing better in reading and math, and minority students are closing the","['.', 'And', 'because', 'we', 'acted', ',', 'students', 'are', 'performing', 'better']","['.', 'And', 'that', 'has', 'made', 'all', 'the', 'difference', '.']","['in', 'reading', 'and', 'math', ',', 'and', 'minority', 'students', 'are']",1.0,"['.', 'And', 'that', 'has', 'made', 'all', 'the', 'difference.']","in reading and math, and minority students are closing the",tensor([[0.7912]]),2,"[tensor([[0.7388]]), tensor([[0.7912]]), tensor([[0.7862]]), tensor([[0.7629]]), tensor([[0.7540]]), tensor([[0.7370]]), tensor([[0.7474]]), tensor([[0.7686]]), tensor([[0.7353]])]",1044,1062
1194,gpt-3.5-turbo,1790 State of the Union Address George Washington ,1046,38,", and particularly whether an uniform process of execution on sentences issuing from the Federal courts be not desirable through all the States. The patronage of our commerce, of our merchants and sea men, has","[',', 'and', 'particularly', 'whether', 'an', 'uniform']","['and', 'particularly', 'whether', 'an', 'uniform', 'and', 'equal', 'government', 'can', 'be', 'established', ',', 'and', 'how', 'far', 'it', 'would', 'be', 'safe', 'and', 'expedient', 'to', 'attempt', 'a', 'partial', 'consolidation', 'of', 'the', 'States', '.']","['process', 'of', 'execution', 'on', 'sentences', 'issuing', 'from', 'the', 'Federal', 'courts', 'be', 'not', 'desirable', 'through', 'all', 'the', 'States', '.', 'The', 'patronage', 'of', 'our', 'commerce', ',', 'of', 'our', 'merchants', 'and', 'sea', 'men']",1.0,"['and', 'particularly', 'whether', 'an', 'uniform', 'and', 'equal', 'government', 'can', 'be', 'established,', 'and', 'how', 'far', 'it', 'would', 'be', 'safe', 'and', 'expedient', 'to', 'attempt', 'a', 'partial', 'consolidation', 'of', 'the', 'States.']","process of execution on sentences issuing from the Federal courts be not desirable through all the States. The patronage of our commerce, of our merchants and sea men, has",tensor([[0.7996]]),29,"[tensor([[0.7482]]), tensor([[0.7647]]), tensor([[0.7676]]), tensor([[0.7693]]), tensor([[0.7817]]), tensor([[0.7754]]), tensor([[0.7736]]), tensor([[0.7791]]), tensor([[0.7895]]), tensor([[0.7907]]), tensor([[0.7866]]), tensor([[0.7872]]), tensor([[0.7848]]), tensor([[0.7817]]), tensor([[0.7855]]), tensor([[0.7853]]), tensor([[0.7827]]), tensor([[0.7814]]), tensor([[0.7794]]), tensor([[0.7794]]), tensor([[0.7872]]), tensor([[0.7884]]), tensor([[0.7930]]), tensor([[0.7925]]), tensor([[0.7985]]), tensor([[0.7969]]), tensor([[0.7947]]), tensor([[0.7939]]), tensor([[0.7996]])]",1045,1080
999,gpt-3.5-turbo,1790 State of the Union Address George Washington ,1052,20,process of execution on sentences issuing from the Federal courts be not desirable through all the States. The patronage,"['process', 'of', 'execution', 'on', 'sentences']","['is', 'the', 'art', 'of', 'turning', 'sentences', 'into', 'gold', '.']","['issuing', 'from', 'the', 'Federal', 'courts', 'be', 'not', 'desirable', 'through']",1.0,"['is', 'the', 'art', 'of', 'turning', 'sentences', 'into', 'gold.']",issuing from the Federal courts be not desirable through all the States. The patronage,tensor([[0.7748]]),9,"[tensor([[0.7477]]), tensor([[0.7658]]), tensor([[0.7626]]), tensor([[0.7467]]), tensor([[0.7642]]), tensor([[0.7392]]), tensor([[0.7590]]), tensor([[0.7602]]), tensor([[0.7748]])]",1051,1064
426,gpt-3.5-turbo,1862 State of the Union Address ,1055,35,"equal, just, and humane. Liberia and Hayti are as yet the only countries to which colonists of African descent from here could go with certainty of being received and adopted as citizens","['equal', ',', 'just', ',', 'and', 'humane', '.', 'Liberia', 'and', 'Hayti', 'are', 'as']","['much', 'entitled', 'to', 'it', 'as', 'the', 'United', 'States', 'and', 'Canada', '.']","['yet', 'the', 'only', 'countries', 'to', 'which', 'colonists', 'of', 'African', 'descent', 'from']",1.0,"['much', 'entitled', 'to', 'it', 'as', 'the', 'United', 'States', 'and', 'Canada.']",yet the only countries to which colonists of African descent from here could go with certainty of being received and adopted as citizens,tensor([[0.8010]]),10,"[tensor([[0.7292]]), tensor([[0.7314]]), tensor([[0.7194]]), tensor([[0.7554]]), tensor([[0.7420]]), tensor([[0.7560]]), tensor([[0.7618]]), tensor([[0.7847]]), tensor([[0.7980]]), tensor([[0.8010]]), tensor([[0.7927]])]",1054,1076
1016,gpt-3.5-turbo,1790 State of the Union Address George Washington ,1058,26,"from the Federal courts be not desirable through all the States. The patronage of our commerce, of our merchants and sea men, has","['from', 'the', 'Federal', 'courts', 'be', 'not', 'desirable', 'through', 'all']","['the', 'States', ',', 'it', 'is', 'not', 'desirable', 'through', 'one', ';', 'and', 'if', 'it', 'be', 'not', 'desirable', 'through']","['the', 'States', '.', 'The', 'patronage', 'of', 'our', 'commerce', ',', 'of', 'our', 'merchants', 'and', 'sea', 'men', ',', 'has']",0.8823529411764706,"['the', 'States,', 'it', 'is', 'not', 'desirable', 'through', 'one;', 'and', 'if', 'it', 'be', 'not', 'desirable', 'through', 'one,', 'it', 'cannot', 'be', 'through', 'any', 'number,', 'whatever.']","the States. The patronage of our commerce, of our merchants and sea men, has",tensor([[0.8815]]),3,"[tensor([[0.7679]]), tensor([[0.8063]]), tensor([[0.8815]]), tensor([[0.8710]]), tensor([[0.8671]]), tensor([[0.8351]]), tensor([[0.8272]]), tensor([[0.8325]]), tensor([[0.8280]]), tensor([[0.8287]]), tensor([[0.8307]]), tensor([[0.8276]]), tensor([[0.8306]]), tensor([[0.8334]]), tensor([[0.8390]]), tensor([[0.8393]]), tensor([[0.8359]]), tensor([[0.8373]]), tensor([[0.8313]]), tensor([[0.8322]]), tensor([[0.8316]]), tensor([[0.8288]]), tensor([[0.8147]]), tensor([[0.8125]])]",1057,1082
1481,gpt-3.5-turbo,1961 State of the Union Address ,1060,37,power for our lowest paid workers by raising and expanding the minimum wage--to offer tax incentives for sound plant investment--to increase the development of our natural resources--to encourage price stability--,"['power', 'for', 'our', 'lowest', 'paid', 'workers', 'by', 'raising', 'and', 'expanding', 'the', 'minimum', 'wage', '--']","['we', 'can', 'create', 'a', 'more', 'equitable', 'society', 'where', 'everyone', 'has', 'a', 'fair', 'chance', 'to', 'succeed', 'and', 'thrive', '.']","['to', 'offer', 'tax', 'incentives', 'for', 'sound', 'plant', 'investment', '--', 'to', 'increase', 'the', 'development', 'of', 'our', 'natural', 'resources', '--']",1.0,"['we', 'can', 'create', 'a', 'more', 'equitable', 'society', 'where', 'everyone', 'has', 'a', 'fair', 'chance', 'to', 'succeed', 'and', 'thrive.']",to offer tax incentives for sound plant investment--to increase the development of our natural resources--to encourage price stability--,tensor([[0.8324]]),18,"[tensor([[0.7256]]), tensor([[0.7456]]), tensor([[0.7760]]), tensor([[0.8046]]), tensor([[0.8195]]), tensor([[0.8144]]), tensor([[0.8198]]), tensor([[0.8005]]), tensor([[0.8087]]), tensor([[0.7951]]), tensor([[0.7952]]), tensor([[0.8011]]), tensor([[0.8039]]), tensor([[0.8082]]), tensor([[0.8099]]), tensor([[0.8146]]), tensor([[0.8189]]), tensor([[0.8324]])]",1059,1090
1380,gpt-3.5-turbo,1801 State of the Union Address ,1061,25,"season affect this branch of revenue, yet weighing all probabilities of expense as well as of income, there is reasonable ground of confidence","['season', 'affect', 'this', 'branch', 'of', 'revenue', ',', 'yet', 'weighing']","['all', 'things', 'in', 'the', 'scales', 'of', 'probability', ',', 'we', 'ought', 'to', 'expect', 'that', 'the', 'revenue', 'of']","['all', 'probabilities', 'of', 'expense', 'as', 'well', 'as', 'of', 'income', ',', 'there', 'is', 'reasonable', 'ground', 'of', 'confidence']",0.9375,"['all', 'things', 'in', 'the', 'scales', 'of', 'probability,', 'we', 'ought', 'to', 'expect', 'that', 'the', 'revenue', 'of', 'the', 'sovereign', 'will', 'be', 'proportioned', 'to', 'the', 'necessity', 'or', 'luxury', 'of', 'the', 'times.']","all probabilities of expense as well as of income, there is reasonable ground of confidence",tensor([[0.8734]]),16,"[tensor([[0.7718]]), tensor([[0.8002]]), tensor([[0.7798]]), tensor([[0.7907]]), tensor([[0.8043]]), tensor([[0.7904]]), tensor([[0.8025]]), tensor([[0.8423]]), tensor([[0.8350]]), tensor([[0.8432]]), tensor([[0.8401]]), tensor([[0.8457]]), tensor([[0.8505]]), tensor([[0.8498]]), tensor([[0.8731]]), tensor([[0.8734]]), tensor([[0.8728]]), tensor([[0.8638]]), tensor([[0.8617]]), tensor([[0.8642]]), tensor([[0.8623]]), tensor([[0.8612]]), tensor([[0.8620]]), tensor([[0.8590]]), tensor([[0.8576]]), tensor([[0.8580]]), tensor([[0.8582]]), tensor([[0.8592]]), tensor([[0.8534]])]",1060,1084
1537,gpt-3.5-turbo,1961 State of the Union Address ,1061,32,for our lowest paid workers by raising and expanding the minimum wage--to offer tax incentives for sound plant investment--to increase the development of our natural resources--to,"['for', 'our', 'lowest', 'paid', 'workers', 'by', 'raising', 'and', 'expanding']","['access', 'to', 'affordable', 'childcare', 'and', 'paid', 'family', 'leave', '.']","['the', 'minimum', 'wage', '--', 'to', 'offer', 'tax', 'incentives', 'for']",1.0,"['access', 'to', 'affordable', 'childcare', 'and', 'paid', 'family', 'leave.']",the minimum wage--to offer tax incentives for sound plant investment--to increase the development of our natural resources--to,tensor([[0.8254]]),9,"[tensor([[0.7213]]), tensor([[0.7354]]), tensor([[0.7516]]), tensor([[0.7798]]), tensor([[0.7781]]), tensor([[0.7905]]), tensor([[0.7974]]), tensor([[0.7960]]), tensor([[0.8254]])]",1060,1077
218,gpt-3.5-turbo,2007 State of the Union Address George W. Bush ,1062,24,"students are closing the achievement gap. Now the task is to build on the success, without watering down standards, without taking","['students', 'are', 'closing', 'the', 'achievement', 'gap']","['and', 'opening', 'doors', 'of', 'opportunity', 'for', 'their', 'future', 'success', '.']","['.', 'Now', 'the', 'task', 'is', 'to', 'build', 'on', 'the', 'success']",1.0,"['and', 'opening', 'doors', 'of', 'opportunity', 'for', 'their', 'future', 'success.']",". Now the task is to build on the success, without watering down standards, without taking",tensor([[0.8248]]),10,"[tensor([[0.7702]]), tensor([[0.7882]]), tensor([[0.7899]]), tensor([[0.7894]]), tensor([[0.7943]]), tensor([[0.8121]]), tensor([[0.8162]]), tensor([[0.8219]]), tensor([[0.8053]]), tensor([[0.8248]])]",1061,1076
1028,gpt-3.5-turbo,1790 State of the Union Address George Washington ,1062,33,"be not desirable through all the States. The patronage of our commerce, of our merchants and sea men, has called for the appointment of consuls in foreign countries. It","['be', 'not', 'desirable', 'through', 'all', 'the', 'States', '.', 'The', 'patronage', 'of', 'our', 'commerce', ',', 'of', 'our']","['manufactures', ',', 'of', 'our', 'navigation', ',', 'and', 'of', 'our', 'fisheries', ',', 'all', 'its', 'branches', ',', 'is', 'what']","['merchants', 'and', 'sea', 'men', ',', 'has', 'called', 'for', 'the', 'appointment', 'of', 'consuls', 'in', 'foreign', 'countries', '.', 'It']",1.0,"['manufactures,', 'of', 'our', 'navigation,', 'and', 'of', 'our', 'fisheries,', 'all', 'its', 'branches,', 'is', 'what', 'has', 'been', 'so', 'long', 'and', 'so', 'loudly', 'called', 'for', 'by', 'the', 'voice', 'of', 'our', 'country', 'from', 'one', 'end', 'of', 'it', 'to', 'the', 'other.']","merchants and sea men, has called for the appointment of consuls in foreign countries. It",tensor([[0.8351]]),27,"[tensor([[0.7286]]), tensor([[0.7993]]), tensor([[0.7957]]), tensor([[0.7976]]), tensor([[0.8144]]), tensor([[0.8153]]), tensor([[0.8159]]), tensor([[0.8166]]), tensor([[0.8151]]), tensor([[0.8119]]), tensor([[0.8130]]), tensor([[0.8088]]), tensor([[0.8076]]), tensor([[0.8092]]), tensor([[0.8085]]), tensor([[0.8030]]), tensor([[0.8048]]), tensor([[0.7981]]), tensor([[0.8037]]), tensor([[0.7988]]), tensor([[0.8049]]), tensor([[0.8142]]), tensor([[0.8258]]), tensor([[0.8265]]), tensor([[0.8304]]), tensor([[0.8245]]), tensor([[0.8351]]), tensor([[0.8334]]), tensor([[0.8333]]), tensor([[0.8330]]), tensor([[0.8334]]), tensor([[0.8318]]), tensor([[0.8346]]), tensor([[0.8316]]), tensor([[0.8326]]), tensor([[0.8348]]), tensor([[0.8310]])]",1061,1093
1077,gpt-3.5-turbo,1790 State of the Union Address George Washington ,1065,26,"through all the States. The patronage of our commerce, of our merchants and sea men, has called for the appointment of consuls in","['through', 'all', 'the', 'States', '.', 'The', 'patronage', 'of', 'our', 'commerce', ',', 'of', 'our']","['manufactures', ',', 'of', 'our', 'navigation', ',', 'and', 'the', '\n', 'command', 'of', 'our', 'internal']","['merchants', 'and', 'sea', 'men', ',', 'has', 'called', 'for', 'the', 'appointment', 'of', 'consuls', 'in']",0.9230769230769232,"['manufactures,', 'of', 'our', 'navigation,', 'and', 'the\ncommand', 'of', 'our', 'internal', 'resources,', 'will', 'then\nexert', 'its', 'full', 'effect,', 'and', 'bear', 'testimony', 'to', 'the\nadvantages', 'of', 'a', 'united', 'government.']","merchants and sea men, has called for the appointment of consuls in",tensor([[0.8237]]),9,"[tensor([[0.7325]]), tensor([[0.7990]]), tensor([[0.7962]]), tensor([[0.8015]]), tensor([[0.8213]]), tensor([[0.8194]]), tensor([[0.8147]]), tensor([[0.8223]]), tensor([[0.8237]]), tensor([[0.8070]]), tensor([[0.8047]]), tensor([[0.8069]]), tensor([[0.7941]]), tensor([[0.7930]]), tensor([[0.7889]]), tensor([[0.7877]]), tensor([[0.7895]]), tensor([[0.7890]]), tensor([[0.7981]]), tensor([[0.7990]]), tensor([[0.7811]]), tensor([[0.7871]]), tensor([[0.7894]]), tensor([[0.7867]]), tensor([[0.7903]])]",1064,1089
1118,gpt-3.5-turbo,1790 State of the Union Address George Washington ,1070,25,"The patronage of our commerce, of our merchants and sea men, has called for the appointment of consuls in foreign countries. It","['The', 'patronage', 'of', 'our', 'commerce', ',', 'of', 'our', 'merchants', 'and', 'sea']","['men', ',', 'can', 'alone', 'preserve', 'it', 'against', 'the', 'enterprises', 'of', 'other', 'nations', '.']","['men', ',', 'has', 'called', 'for', 'the', 'appointment', 'of', 'consuls', 'in', 'foreign', 'countries', '.']",0.7692307692307693,"['men,', 'can', 'alone', 'preserve', 'it', 'against', 'the', 'enterprises', 'of', 'other', 'nations.']","men, has called for the appointment of consuls in foreign countries. It",tensor([[0.8285]]),2,"[tensor([[0.7345]]), tensor([[0.8285]]), tensor([[0.7900]]), tensor([[0.7690]]), tensor([[0.7698]]), tensor([[0.7636]]), tensor([[0.7690]]), tensor([[0.7764]]), tensor([[0.7806]]), tensor([[0.7873]]), tensor([[0.7889]]), tensor([[0.7822]])]",1069,1092
399,gpt-3.5-turbo,2007 State of the Union Address George W. Bush ,1071,32,"task is to build on the success, without watering down standards, without taking control from local communities, and without backsliding and calling it reform. We can lift student","['task', 'is', 'to', 'build', 'on', 'the', 'success', ',', 'without']","['losing', 'the', 'foundation', 'that', 'made', 'it', 'possible', '.']","['watering', 'down', 'standards', ',', 'without', 'taking', 'control', 'from']",1.0,"['losing', 'the', 'foundation', 'that', 'made', 'it', 'possible.']","watering down standards, without taking control from local communities, and without backsliding and calling it reform. We can lift student",tensor([[0.8127]]),8,"[tensor([[0.7778]]), tensor([[0.7713]]), tensor([[0.7936]]), tensor([[0.7791]]), tensor([[0.7983]]), tensor([[0.7900]]), tensor([[0.7910]]), tensor([[0.8127]])]",1070,1086
1295,gpt-3.5-turbo,1801 State of the Union Address ,1074,30,"as well as of income, there is reasonable ground of confidence that we may now safely dispense with all the internal taxes, comprehending excise, stamps, auctions","['as', 'well', 'as', 'of', 'income', ',', 'there', 'is', 'reasonable', 'ground', 'of', 'confidence', 'that']","['the', 'world', 'will', 'be', 'a', 'better', 'place', 'for', 'future', 'generations', '.']","['we', 'may', 'now', 'safely', 'dispense', 'with', 'all', 'the', 'internal', 'taxes', ',']",1.0,"['the', 'world', 'will', 'be', 'a', 'better', 'place', 'for', 'future', 'generations.']","we may now safely dispense with all the internal taxes, comprehending excise, stamps, auctions",tensor([[0.8109]]),9,"[tensor([[0.7658]]), tensor([[0.7943]]), tensor([[0.7721]]), tensor([[0.7917]]), tensor([[0.7833]]), tensor([[0.7933]]), tensor([[0.8027]]), tensor([[0.8074]]), tensor([[0.8109]]), tensor([[0.8080]]), tensor([[0.8080]])]",1073,1096
1951,gpt-3.5-turbo,1984 State of the Union Address Ronald Reagan ,1078,30,"nation champions peace that enshrines liberty, democratic rights, and dignity for every individual. America's new strength, confidence, and purpose are carrying hope and opportunity","['nation', 'champions', 'peace', 'that', 'enshrines', 'liberty', ',', 'democratic', 'rights', ',', 'and', 'dignity', 'for']","['all', '.']","['every', 'individual']",1.0,['all.'],"every individual. America's new strength, confidence, and purpose are carrying hope and opportunity",tensor([[0.8295]]),2,"[tensor([[0.7707]]), tensor([[0.8295]])]",1077,1091
1503,gpt-3.5-turbo,1961 State of the Union Address ,1080,36,plant investment--to increase the development of our natural resources--to encourage price stability--and to take other steps aimed at insuring a prompt recovery and paving the way for increased long-,"['plant', 'investment', '--', 'to', 'increase', 'the', 'development', 'of', 'our', 'natural', 'resources']","['and', 'to', 'bring', 'about', 'a', 'better', 'understanding', 'between', 'countries', '.']","['--', 'to', 'encourage', 'price', 'stability', '--', 'and', 'to', 'take', 'other']",0.9,"['and', 'to', 'bring', 'about', 'a', 'better', 'understanding', 'between', 'countries.']",--to encourage price stability--and to take other steps aimed at insuring a prompt recovery and paving the way for increased long-,tensor([[0.8618]]),7,"[tensor([[0.7507]]), tensor([[0.7802]]), tensor([[0.7736]]), tensor([[0.8054]]), tensor([[0.8075]]), tensor([[0.8379]]), tensor([[0.8618]]), tensor([[0.8345]]), tensor([[0.8300]]), tensor([[0.8162]])]",1079,1099
1287,gpt-3.5-turbo,1801 State of the Union Address ,1085,31,"confidence that we may now safely dispense with all the internal taxes, comprehending excise, stamps, auctions, licenses, carriages, and refined sugars, to which the","['confidence', 'that', 'we', 'may', 'now', 'safely', 'dispense', 'with', 'all', 'the', 'internal', 'taxes']","['which', 'makes', 'us', 'more', 'modest', 'indeed', ',', 'but', 'also', 'more', 'wise', '.']","[',', 'comprehending', 'excise', ',', 'stamps', ',', 'auctions', ',', 'licenses', ',', 'carriages', ',']",1.0,"['which', 'makes', 'us', 'more', 'modest', 'indeed,', 'but', 'also', 'more', 'wise.']",", comprehending excise, stamps, auctions, licenses, carriages, and refined sugars, to which the",tensor([[0.8011]]),3,"[tensor([[0.7692]]), tensor([[0.7975]]), tensor([[0.8011]]), tensor([[0.7852]]), tensor([[0.7923]]), tensor([[0.7892]]), tensor([[0.7792]]), tensor([[0.7796]]), tensor([[0.7873]]), tensor([[0.7940]]), tensor([[0.7897]])]",1084,1107
