,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
4,gpt-3.5-turbo,Christian Standard Bible ,281,35,".” And it was so. 
12 The earth produced vegetation: seed-bearing plants according to their kinds and trees bearing fruit with seed in it according to their kinds. And God","['.”', ' And', ' it', ' was', ' so', '.', ' \n', '12', ' The', ' earth', ' produced', ' vegetation', ':', ' seed']","['plants', ' according', ' to', ' their', ' kinds', ' and', ' trees', ' bearing', ' fruit', ' with', ' seed', ' in', ' it', ' according', ' to', ' their', ' kinds', '.', ' And', ' God', ' saw']","['-bearing', ' plants', ' according', ' to', ' their', ' kinds', ' and', ' trees', ' bearing', ' fruit', ' with', ' seed', ' in', ' it', ' according', ' to', ' their', ' kinds', '.', ' And', ' God']",0.1428571428571428,plants according to their kinds and trees bearing fruit with seed in it according to their kinds. And God saw that it was good.,-bearing plants according to their kinds and trees bearing fruit with seed in it according to their kinds. And God,tensor([[0.9808]]),20,"[tensor([[0.7702]]), tensor([[0.8283]]), tensor([[0.8564]]), tensor([[0.8714]]), tensor([[0.8697]]), tensor([[0.8947]]), tensor([[0.9043]]), tensor([[0.8990]]), tensor([[0.9412]]), tensor([[0.9513]]), tensor([[0.9529]]), tensor([[0.9585]]), tensor([[0.9569]]), tensor([[0.9597]]), tensor([[0.9585]]), tensor([[0.9630]]), tensor([[0.9632]]), tensor([[0.9616]]), tensor([[0.9713]]), tensor([[0.9808]]), tensor([[0.9632]]), tensor([[0.9583]]), tensor([[0.9622]]), tensor([[0.9654]]), tensor([[0.9430]])]",280,314
391,gpt-3.5-turbo,English Standard Bible,282,32,", h“Let the earth sprout vegetation, plants5 yielding seed, and fruit trees bearing fruit in which is their seed, each according to its kind,","[',', ' h', '“', 'Let', ' the', ' earth', ' spr', 'out', ' vegetation', ',']","['and', ' let', ' it', ' bear', ' fruit', ' and', ' trees', ' on', ' the', ' earth', ' bearing', ' fruit', ' after', ' their', ' kind', ' with', ' seed', ' in', ' them', '”;', ' and', ' it']","[' plants', '5', ' yielding', ' seed', ',', ' and', ' fruit', ' trees', ' bearing', ' fruit', ' in', ' which', ' is', ' their', ' seed', ',', ' each', ' according', ' to', ' its', ' kind', ',']",0.9090909090909092,and let it bear fruit and trees on the earth bearing fruit after their kind with seed in them”; and it was so.," plants5 yielding seed, and fruit trees bearing fruit in which is their seed, each according to its kind,",tensor([[0.9073]]),22,"[tensor([[0.7603]]), tensor([[0.7946]]), tensor([[0.7791]]), tensor([[0.7613]]), tensor([[0.7609]]), tensor([[0.8459]]), tensor([[0.8518]]), tensor([[0.8586]]), tensor([[0.8564]]), tensor([[0.8656]]), tensor([[0.8567]]), tensor([[0.8777]]), tensor([[0.8801]]), tensor([[0.8726]]), tensor([[0.8729]]), tensor([[0.8834]]), tensor([[0.8876]]), tensor([[0.8941]]), tensor([[0.8941]]), tensor([[0.9060]]), tensor([[0.9063]]), tensor([[0.9073]]), tensor([[0.9055]]), tensor([[0.8976]])]",281,312
466,gpt-3.5-turbo,New Living Translation Bible,286,32," produced vegetation—all sorts of seed-bearing plants, and trees with seed-bearing fruit. Their seeds produced plants and trees of the same kind. And God saw that it","[' produced', ' vegetation', '—all', ' sorts', ' of']","['her', 'bs', ' that', ' yield', ' seed', ' and', ' trees', ' that', ' bear', ' fruit', ' with', ' seed', ' in', ' it', '—', 'according', ' to', ' their', ' kinds', '.', ' And', ' God', ' saw', ' that', ' it', ' was', ' good']","[' seed', '-bearing', ' plants', ',', ' and', ' trees', ' with', ' seed', '-bearing', ' fruit', '.', ' Their', ' seeds', ' produced', ' plants', ' and', ' trees', ' of', ' the', ' same', ' kind', '.', ' And', ' God', ' saw', ' that', ' it']",0.7777777777777778,herbs that yield seed and trees that bear fruit with seed in it—according to their kinds. And God saw that it was good.," seed-bearing plants, and trees with seed-bearing fruit. Their seeds produced plants and trees of the same kind. And God saw that it",tensor([[0.9369]]),21,"[tensor([[0.7759]]), tensor([[0.8114]]), tensor([[0.8152]]), tensor([[0.8160]]), tensor([[0.8326]]), tensor([[0.8316]]), tensor([[0.8489]]), tensor([[0.8518]]), tensor([[0.8459]]), tensor([[0.8690]]), tensor([[0.8701]]), tensor([[0.8782]]), tensor([[0.8779]]), tensor([[0.8762]]), tensor([[0.8763]]), tensor([[0.8738]]), tensor([[0.8892]]), tensor([[0.8857]]), tensor([[0.9116]]), tensor([[0.9314]]), tensor([[0.9369]]), tensor([[0.9356]]), tensor([[0.9258]]), tensor([[0.9246]])]",285,316
220,gpt-3.5-turbo,English Standard Bible,287,34," earth sprout vegetation, plants5 yielding seed, and fruit trees bearing fruit in which is their seed, each according to its kind, on the earth.” And it was","[' earth', ' spr', 'out', ' vegetation', ',', ' plants', '5', ' yielding', ' seed', ',', ' and', ' fruit', ' trees', ' bearing', ' fruit']","['after', ' their', ' kind', ',', ' with', ' seed', ' in', ' them', ',', ' on', ' the', ' earth', '"";', ' and', ' it', ' was', ' so', '.']","[' in', ' which', ' is', ' their', ' seed', ',', ' each', ' according', ' to', ' its', ' kind', ',', ' on', ' the', ' earth', '.”', ' And', ' it']",0.7777777777777778,"after their kind, with seed in them, on the earth""; and it was so."," in which is their seed, each according to its kind, on the earth.” And it was",tensor([[0.9605]]),14,"[tensor([[0.7609]]), tensor([[0.7758]]), tensor([[0.8115]]), tensor([[0.8624]]), tensor([[0.8688]]), tensor([[0.9088]]), tensor([[0.9056]]), tensor([[0.9216]]), tensor([[0.9257]]), tensor([[0.9305]]), tensor([[0.9549]]), tensor([[0.9551]]), tensor([[0.9594]]), tensor([[0.9605]]), tensor([[0.9497]])]",286,318
836,gpt-3.5-turbo,King James Bible,287,39," was so.
12And the earth brought forth grass, and herb yielding seed after his kind, and the tree yielding fruit, whose seed was in itself, after his kind: and God saw that","[' was', ' so', '.\n', '12', 'And', ' the', ' earth', ' brought']","['forth', ' grass', ',', ' and', ' herb', ' yielding', ' seed', ' after', ' his', ' kind', ',', ' and', ' the', ' tree', ' yielding', ' fruit', ',', ' whose', ' seed', ' was', ' in', ' itself', ',', ' after', ' his', ' kind', ':', ' and', ' God', ' saw', ' that']","[' forth', ' grass', ',', ' and', ' herb', ' yielding', ' seed', ' after', ' his', ' kind', ',', ' and', ' the', ' tree', ' yielding', ' fruit', ',', ' whose', ' seed', ' was', ' in', ' itself', ',', ' after', ' his', ' kind', ':', ' and', ' God', ' saw', ' that']",0.032258064516129,"forth grass, and herb yielding seed after his kind, and the tree yielding fruit, whose seed was in itself, after his kind: and God saw that it was good."," forth grass, and herb yielding seed after his kind, and the tree yielding fruit, whose seed was in itself, after his kind: and God saw that",tensor([[1.0000]]),27,"[tensor([[0.7548]]), tensor([[0.7915]]), tensor([[0.8357]]), tensor([[0.8548]]), tensor([[0.8794]]), tensor([[0.8967]]), tensor([[0.9093]]), tensor([[0.9185]]), tensor([[0.9196]]), tensor([[0.9366]]), tensor([[0.9395]]), tensor([[0.9393]]), tensor([[0.9433]]), tensor([[0.9442]]), tensor([[0.9505]]), tensor([[0.9557]]), tensor([[0.9568]]), tensor([[0.9599]]), tensor([[0.9611]]), tensor([[0.9668]]), tensor([[0.9703]]), tensor([[0.9709]]), tensor([[0.9722]]), tensor([[0.9782]]), tensor([[0.9870]]), tensor([[0.9979]]), tensor([[1.0000]]), tensor([[0.9989]]), tensor([[0.9989]]), tensor([[0.9808]])]",286,324
31,gpt-3.5-turbo,Christian Standard Bible ,288,25,12 The earth produced vegetation: seed-bearing plants according to their kinds and trees bearing fruit with seed in it according to their kinds,"['12', ' The', ' earth', ' produced', ' vegetation', ':']","['plants', ' bearing', ' seed', ' according', ' to', ' their', ' kinds', ' and', ' trees', ' bearing', ' fruit', ' with', ' seed', ' in', ' it', ' according', ' to', ' their', ' kinds']","[' seed', '-bearing', ' plants', ' according', ' to', ' their', ' kinds', ' and', ' trees', ' bearing', ' fruit', ' with', ' seed', ' in', ' it', ' according', ' to', ' their', ' kinds']",0.1578947368421052,plants bearing seed according to their kinds and trees bearing fruit with seed in it according to their kinds. And God saw that it was good., seed-bearing plants according to their kinds and trees bearing fruit with seed in it according to their kinds,tensor([[0.9921]]),19,"[tensor([[0.7770]]), tensor([[0.8235]]), tensor([[0.8838]]), tensor([[0.9131]]), tensor([[0.9308]]), tensor([[0.9322]]), tensor([[0.9340]]), tensor([[0.9508]]), tensor([[0.9512]]), tensor([[0.9633]]), tensor([[0.9630]]), tensor([[0.9875]]), tensor([[0.9858]]), tensor([[0.9901]]), tensor([[0.9890]]), tensor([[0.9918]]), tensor([[0.9890]]), tensor([[0.9903]]), tensor([[0.9921]]), tensor([[0.9915]]), tensor([[0.9905]]), tensor([[0.9790]]), tensor([[0.9662]]), tensor([[0.9558]]), tensor([[0.9598]]), tensor([[0.9616]]), tensor([[0.9477]])]",287,311
844,gpt-3.5-turbo,King James Bible,289,24,".
12And the earth brought forth grass, and herb yielding seed after his kind, and the tree yielding fruit, whose","['.\n', '12', 'And', ' the', ' earth', ' brought', ' forth', ' grass', ',', ' and']","['the', ' herb', ' yielding', ' seed', ' after', ' his', ' kind', ',', ' and', ' the', ' tree', ' yielding', ' fruit', ',']","[' herb', ' yielding', ' seed', ' after', ' his', ' kind', ',', ' and', ' the', ' tree', ' yielding', ' fruit', ',', ' whose']",0.1428571428571428,"the herb yielding seed after his kind, and the tree yielding fruit, whose seed was in itself, after his kind: and God saw that it was good."," herb yielding seed after his kind, and the tree yielding fruit, whose",tensor([[0.9976]]),14,"[tensor([[0.7496]]), tensor([[0.7775]]), tensor([[0.8401]]), tensor([[0.9229]]), tensor([[0.9383]]), tensor([[0.9471]]), tensor([[0.9517]]), tensor([[0.9590]]), tensor([[0.9675]]), tensor([[0.9684]]), tensor([[0.9705]]), tensor([[0.9763]]), tensor([[0.9897]]), tensor([[0.9976]]), tensor([[0.9938]]), tensor([[0.9941]]), tensor([[0.9904]]), tensor([[0.9813]]), tensor([[0.9835]]), tensor([[0.9846]]), tensor([[0.9786]]), tensor([[0.9804]]), tensor([[0.9704]]), tensor([[0.9619]]), tensor([[0.9563]]), tensor([[0.9623]]), tensor([[0.9617]]), tensor([[0.9561]])]",288,311
135,gpt-3.5-turbo,Christian Standard Bible ,292,40," vegetation: seed-bearing plants according to their kinds and trees bearing fruit with seed in it according to their kinds. And God saw that it was good. 
13 Evening came and then morning: the third","[' vegetation', ':', ' seed', '-bearing', ' plants', ' according', ' to', ' their', ' kinds', ' and', ' trees']","['according', ' to', ' their', ' types', ',', ' bearing', ' fruit', ' with', ' seed', ' in', ' it', ',', ' on', ' the', ' earth', '.']","[' bearing', ' fruit', ' with', ' seed', ' in', ' it', ' according', ' to', ' their', ' kinds', '.', ' And', ' God', ' saw', ' that', ' it']",0.875,"according to their types, bearing fruit with seed in it, on the earth."," bearing fruit with seed in it according to their kinds. And God saw that it was good. 
13 Evening came and then morning: the third",tensor([[0.9087]]),12,"[tensor([[0.7651]]), tensor([[0.7925]]), tensor([[0.8097]]), tensor([[0.8077]]), tensor([[0.8095]]), tensor([[0.8297]]), tensor([[0.8826]]), tensor([[0.8825]]), tensor([[0.8994]]), tensor([[0.8995]]), tensor([[0.8996]]), tensor([[0.9087]]), tensor([[0.9071]]), tensor([[0.8954]])]",291,317
584,gpt-3.5-turbo,New Living Translation Bible,293,20," plants, and trees with seed-bearing fruit. Their seeds produced plants and trees of the same kind.","[' plants', ',', ' and', ' trees', ' with', ' seed', '-bearing', ' fruit']","['that', ' is', ' the', ' question', ':', ' Whether', "" '"", 't', 'is', ' nob', 'ler', ' in']","['.', ' Their', ' seeds', ' produced', ' plants', ' and', ' trees', ' of', ' the', ' same', ' kind', '.']",1.0,"that is the question: Whether 'tis nobler in the mind to suffer The slings and arrows of outrageous fortune,Or to take arms against a sea of troubles,And by opposing end them?",. Their seeds produced plants and trees of the same kind.,tensor([[0.7920]]),2,"[tensor([[0.7558]]), tensor([[0.7920]]), tensor([[0.7772]]), tensor([[0.7713]]), tensor([[0.7693]]), tensor([[0.7715]]), tensor([[0.7715]]), tensor([[0.7739]]), tensor([[0.7749]]), tensor([[0.7767]]), tensor([[0.7679]]), tensor([[0.7686]]), tensor([[0.7614]]), tensor([[0.7660]]), tensor([[0.7623]]), tensor([[0.7633]]), tensor([[0.7770]]), tensor([[0.7780]]), tensor([[0.7732]]), tensor([[0.7691]]), tensor([[0.7734]]), tensor([[0.7770]]), tensor([[0.7780]]), tensor([[0.7783]]), tensor([[0.7767]]), tensor([[0.7853]]), tensor([[0.7842]]), tensor([[0.7761]]), tensor([[0.7783]]), tensor([[0.7838]]), tensor([[0.7832]]), tensor([[0.7812]])]",292,311
605,gpt-3.5-turbo,Amplified Bible,294,25," gathered into one place [of standing, pooling together], and let the dry land appear”; and it was so. 
10","[' gathered', ' into', ' one', ' place', ' [', 'of', ' standing', ',']","['and', ' there', ' is', ' no', ' one', ' who', ' loves', ' pain', ' itself', ',', ' who', ' seeks', ' after', ' it', ' and', ' wants', ' to']","[' pooling', ' together', '],', ' and', ' let', ' the', ' dry', ' land', ' appear', '”;', ' and', ' it', ' was', ' so', '.', ' \n', '10']",1.0,"and there is no one who loves pain itself, who seeks after it and wants to have it, simply because it is pain..."," pooling together], and let the dry land appear”; and it was so. 
10",tensor([[0.8050]]),2,"[tensor([[0.7608]]), tensor([[0.8050]]), tensor([[0.7995]]), tensor([[0.7871]]), tensor([[0.7559]]), tensor([[0.7636]]), tensor([[0.7461]]), tensor([[0.7445]]), tensor([[0.7403]]), tensor([[0.7421]]), tensor([[0.7481]]), tensor([[0.7544]]), tensor([[0.7566]]), tensor([[0.7567]]), tensor([[0.7544]]), tensor([[0.7526]]), tensor([[0.7524]]), tensor([[0.7510]]), tensor([[0.7448]]), tensor([[0.7518]]), tensor([[0.7495]]), tensor([[0.7514]]), tensor([[0.7513]]), tensor([[0.7406]])]",293,317
578,gpt-3.5-turbo,New Living Translation Bible,294,22,", and trees with seed-bearing fruit. Their seeds produced plants and trees of the same kind. And God saw","[',', ' and', ' trees', ' with', ' seed']","['s', ' of', ' their', ' own', ' accord', ',', ' and', ' all', ' the', ' living', ' things', ' that', ' creep', ' upon', ' the', ' earth', ' and']","['-bearing', ' fruit', '.', ' Their', ' seeds', ' produced', ' plants', ' and', ' trees', ' of', ' the', ' same', ' kind', '.', ' And', ' God', ' saw']",1.0,"s of their own accord, and all the living things that creep upon the earth and swim in the waters, and the winged birds soaring through the air, all of these, one and all, are made of the same substance, and there is a soul in them all, and that soul is mortal.""",-bearing fruit. Their seeds produced plants and trees of the same kind. And God saw,tensor([[0.8523]]),52,"[tensor([[0.7666]]), tensor([[0.7746]]), tensor([[0.7792]]), tensor([[0.7972]]), tensor([[0.7925]]), tensor([[0.8083]]), tensor([[0.8064]]), tensor([[0.8035]]), tensor([[0.8103]]), tensor([[0.8148]]), tensor([[0.8305]]), tensor([[0.8377]]), tensor([[0.8272]]), tensor([[0.8362]]), tensor([[0.8380]]), tensor([[0.8435]]), tensor([[0.8411]]), tensor([[0.8393]]), tensor([[0.8375]]), tensor([[0.8320]]), tensor([[0.8304]]), tensor([[0.8313]]), tensor([[0.8328]]), tensor([[0.8374]]), tensor([[0.8392]]), tensor([[0.8296]]), tensor([[0.8292]]), tensor([[0.8249]]), tensor([[0.8234]]), tensor([[0.8291]]), tensor([[0.8300]]), tensor([[0.8245]]), tensor([[0.8234]]), tensor([[0.8261]]), tensor([[0.8257]]), tensor([[0.8211]]), tensor([[0.8351]]), tensor([[0.8361]]), tensor([[0.8347]]), tensor([[0.8397]]), tensor([[0.8425]]), tensor([[0.8414]]), tensor([[0.8404]]), tensor([[0.8401]]), tensor([[0.8385]]), tensor([[0.8506]]), tensor([[0.8472]]), tensor([[0.8511]]), tensor([[0.8500]]), tensor([[0.8491]]), tensor([[0.8483]]), tensor([[0.8523]]), tensor([[0.8512]]), tensor([[0.8417]])]",293,314
143,gpt-3.5-turbo,Christian Standard Bible ,294,27, seed-bearing plants according to their kinds and trees bearing fruit with seed in it according to their kinds. And God saw that it was good,"[' seed', '-bearing', ' plants', ' according', ' to', ' their', ' kinds', ' and', ' trees', ' bearing']","['fruit', ' with', ' seed', ' in', ' it', ' according', ' to', ' their', ' kinds', '.', ' And', ' God', ' saw', ' that', ' it', ' was', ' good']","[' fruit', ' with', ' seed', ' in', ' it', ' according', ' to', ' their', ' kinds', '.', ' And', ' God', ' saw', ' that', ' it', ' was', ' good']",0.0588235294117647,fruit with seed in it according to their kinds. And God saw that it was good., fruit with seed in it according to their kinds. And God saw that it was good,tensor([[0.9959]]),17,"[tensor([[0.7432]]), tensor([[0.8363]]), tensor([[0.8673]]), tensor([[0.8938]]), tensor([[0.8917]]), tensor([[0.9039]]), tensor([[0.9034]]), tensor([[0.9060]]), tensor([[0.9129]]), tensor([[0.9269]]), tensor([[0.9391]]), tensor([[0.9647]]), tensor([[0.9751]]), tensor([[0.9777]]), tensor([[0.9790]]), tensor([[0.9797]]), tensor([[0.9959]])]",293,319
30,gpt-3.5-turbo,Christian Standard Bible ,295,29,"-bearing plants according to their kinds and trees bearing fruit with seed in it according to their kinds. And God saw that it was good. 
13","['-bearing', ' plants', ' according', ' to', ' their', ' kinds', ' and', ' trees', ' bearing']","['fruit', ' with', ' seed', ' in', ' it', ' according', ' to', ' their', ' kinds', '.', ' And', ' God', ' saw', ' that', ' it', ' was', ' good', '.']","[' fruit', ' with', ' seed', ' in', ' it', ' according', ' to', ' their', ' kinds', '.', ' And', ' God', ' saw', ' that', ' it', ' was', ' good', '.']",0.0555555555555555,fruit with seed in it according to their kinds. And God saw that it was good.," fruit with seed in it according to their kinds. And God saw that it was good. 
13",tensor([[0.9830]]),17,"[tensor([[0.7424]]), tensor([[0.8336]]), tensor([[0.8707]]), tensor([[0.8916]]), tensor([[0.8914]]), tensor([[0.8998]]), tensor([[0.9020]]), tensor([[0.9057]]), tensor([[0.9118]]), tensor([[0.9220]]), tensor([[0.9379]]), tensor([[0.9586]]), tensor([[0.9685]]), tensor([[0.9673]]), tensor([[0.9699]]), tensor([[0.9731]]), tensor([[0.9830]])]",294,320
407,gpt-3.5-turbo,New Living Translation Bible,296,27," trees with seed-bearing fruit. Their seeds produced plants and trees of the same kind. And God saw that it was good.
13 And","[' trees', ' with', ' seed', '-bearing', ' fruit', '.', ' Their', ' seeds']","['are', ' a', ' great', ' source', ' of', ' nutrition', ' and', ' can', ' be', ' used', ' to', ' grow', ' new', ' trees', '.']","[' produced', ' plants', ' and', ' trees', ' of', ' the', ' same', ' kind', '.', ' And', ' God', ' saw', ' that', ' it', ' was']",0.9333333333333332,are a great source of nutrition and can be used to grow new trees.," produced plants and trees of the same kind. And God saw that it was good.
13 And",tensor([[0.8399]]),15,"[tensor([[0.7378]]), tensor([[0.7891]]), tensor([[0.7966]]), tensor([[0.7973]]), tensor([[0.8062]]), tensor([[0.8243]]), tensor([[0.8057]]), tensor([[0.8131]]), tensor([[0.8129]]), tensor([[0.8077]]), tensor([[0.8060]]), tensor([[0.8060]]), tensor([[0.8230]]), tensor([[0.8255]]), tensor([[0.8399]])]",295,317
751,gpt-3.5-turbo,Amplified Bible,296,33," one place [of standing, pooling together], and let the dry land appear”; and it was so. 
10God called the dry land earth, and the gathering","[' one', ' place', ' [', 'of', ' standing', ',', ' pooling', ' together', '],', ' and', ' let', ' the', ' dry', ' land', ' appear']","['And', ' God', ' called', ' the', ' dry', ' land', ' Earth', ';', ' and', ' the', ' gathering', ' together', ' of', ' the', ' waters', ' called', ' he', ' Seas']","['”;', ' and', ' it', ' was', ' so', '.', ' \n', '10', 'God', ' called', ' the', ' dry', ' land', ' earth', ',', ' and', ' the', ' gathering']",1.0,And God called the dry land Earth; and the gathering together of the waters called he Seas.,"”; and it was so. 
10God called the dry land earth, and the gathering",tensor([[0.9582]]),11,"[tensor([[0.7588]]), tensor([[0.7995]]), tensor([[0.7787]]), tensor([[0.8058]]), tensor([[0.8276]]), tensor([[0.8736]]), tensor([[0.8958]]), tensor([[0.9106]]), tensor([[0.9163]]), tensor([[0.9158]]), tensor([[0.9582]]), tensor([[0.9527]]), tensor([[0.9541]]), tensor([[0.9540]]), tensor([[0.9382]]), tensor([[0.9399]]), tensor([[0.9387]]), tensor([[0.9300]])]",295,327
592,gpt-3.5-turbo,New Living Translation Bible,298,25," seed-bearing fruit. Their seeds produced plants and trees of the same kind. And God saw that it was good.
13 And","[' seed', '-bearing', ' fruit', '.', ' Their', ' seeds']","['are', ' found', ' in', ' the', ' core', ' of', ' the', ' fruit', ',', ' surrounded', ' by', ' the', ' flesh', ',', ' which', ' is', ' often', ' sweet', ' and']","[' produced', ' plants', ' and', ' trees', ' of', ' the', ' same', ' kind', '.', ' And', ' God', ' saw', ' that', ' it', ' was', ' good', '.\n', '13', ' And']",0.9473684210526316,"are found in the core of the fruit, surrounded by the flesh, which is often sweet and juicy."," produced plants and trees of the same kind. And God saw that it was good.
13 And",tensor([[0.8130]]),17,"[tensor([[0.7378]]), tensor([[0.7891]]), tensor([[0.7837]]), tensor([[0.7849]]), tensor([[0.7858]]), tensor([[0.7926]]), tensor([[0.7931]]), tensor([[0.7943]]), tensor([[0.8038]]), tensor([[0.8059]]), tensor([[0.8024]]), tensor([[0.8057]]), tensor([[0.8072]]), tensor([[0.8111]]), tensor([[0.8116]]), tensor([[0.8125]]), tensor([[0.8130]]), tensor([[0.8106]]), tensor([[0.8048]])]",297,321
98,gpt-3.5-turbo,Christian Standard Bible ,298,33," to their kinds and trees bearing fruit with seed in it according to their kinds. And God saw that it was good. 
13 Evening came and then morning: the","[' to', ' their', ' kinds', ' and', ' trees', ' bearing', ' fruit', ' with', ' seed', ' in', ' it', ' according', ' to', ' their', ' kinds']","[',', ' and', ' it', ' was', ' good', '.']","['.', ' And', ' God', ' saw', ' that', ' it']",1.0,", and it was good.",". And God saw that it was good. 
13 Evening came and then morning: the",tensor([[0.8706]]),6,"[tensor([[0.7291]]), tensor([[0.7971]]), tensor([[0.8138]]), tensor([[0.8067]]), tensor([[0.8250]]), tensor([[0.8706]])]",297,317
730,gpt-3.5-turbo,Amplified Bible,299,23,"of standing, pooling together], and let the dry land appear”; and it was so. 
10God called the","['of', ' standing', ',', ' pooling', ' together', '],', ' and', ' let']","['us', ' not', ' seek', ' the', ' Republican', ' answer', ' or', ' the', ' Democratic', ' answer', ',', ' but', ' the', ' right', ' answer']","[' the', ' dry', ' land', ' appear', '”;', ' and', ' it', ' was', ' so', '.', ' \n', '10', 'God', ' called', ' the']",1.0,"us not seek the Republican answer or the Democratic answer, but the right answer. Let us not seek to fix the blame for the past. Let us accept our own responsibility for the future."," the dry land appear”; and it was so. 
10God called the",tensor([[0.7910]]),30,"[tensor([[0.7615]]), tensor([[0.7437]]), tensor([[0.7539]]), tensor([[0.7621]]), tensor([[0.7752]]), tensor([[0.7224]]), tensor([[0.7264]]), tensor([[0.7411]]), tensor([[0.7476]]), tensor([[0.7336]]), tensor([[0.7395]]), tensor([[0.7454]]), tensor([[0.7536]]), tensor([[0.7609]]), tensor([[0.7452]]), tensor([[0.7833]]), tensor([[0.7826]]), tensor([[0.7781]]), tensor([[0.7810]]), tensor([[0.7807]]), tensor([[0.7785]]), tensor([[0.7741]]), tensor([[0.7795]]), tensor([[0.7821]]), tensor([[0.7785]]), tensor([[0.7789]]), tensor([[0.7877]]), tensor([[0.7859]]), tensor([[0.7858]]), tensor([[0.7910]]), tensor([[0.7864]]), tensor([[0.7850]]), tensor([[0.7846]]), tensor([[0.7858]]), tensor([[0.7870]])]",298,320
858,gpt-3.5-turbo,King James Bible,301,24," seed after his kind, and the tree yielding fruit, whose seed was in itself, after his kind: and God saw","[' seed', ' after', ' his', ' kind', ',', ' and', ' the', ' tree', ' yielding']","['fruit', ',', ' whose', ' seed', ' was', ' in', ' itself', ',', ' after', ' his', ' kind', ':', ' and', ' God', ' saw']","[' fruit', ',', ' whose', ' seed', ' was', ' in', ' itself', ',', ' after', ' his', ' kind', ':', ' and', ' God', ' saw']",0.0666666666666666,"fruit, whose seed was in itself, after his kind: and God saw that it was good."," fruit, whose seed was in itself, after his kind: and God saw",tensor([[1.]]),13,"[tensor([[0.7468]]), tensor([[0.8633]]), tensor([[0.8834]]), tensor([[0.9133]]), tensor([[0.9374]]), tensor([[0.9290]]), tensor([[0.9577]]), tensor([[0.9607]]), tensor([[0.9658]]), tensor([[0.9708]]), tensor([[0.9752]]), tensor([[0.9838]]), tensor([[1.]]), tensor([[0.9965]]), tensor([[0.9956]]), tensor([[0.9953]]), tensor([[0.9685]])]",300,323
245,gpt-3.5-turbo,English Standard Bible,305,27," their seed, each according to its kind, on the earth.” And it was so. 
12 The earth brought forth vegetation, plants","[' their', ' seed', ',', ' each', ' according']","['to', ' its', ' kind', ',', ' and', ' trees', ' bearing', ' fruit', ' with', ' seed', ' in', ' it', ',', ' according', ' to', ' their', ' kinds', '.', ' And', ' God', ' saw', ' that']","[' to', ' its', ' kind', ',', ' on', ' the', ' earth', '.”', ' And', ' it', ' was', ' so', '.', ' \n', '12', ' The', ' earth', ' brought', ' forth', ' vegetation', ',', ' plants']",0.8636363636363636,"to its kind, and trees bearing fruit with seed in it, according to their kinds. And God saw that it was good."," to its kind, on the earth.” And it was so. 
12 The earth brought forth vegetation, plants",tensor([[0.8848]]),19,"[tensor([[0.7371]]), tensor([[0.7974]]), tensor([[0.7984]]), tensor([[0.8478]]), tensor([[0.8476]]), tensor([[0.8719]]), tensor([[0.8613]]), tensor([[0.8633]]), tensor([[0.8625]]), tensor([[0.8659]]), tensor([[0.8587]]), tensor([[0.8599]]), tensor([[0.8616]]), tensor([[0.8612]]), tensor([[0.8623]]), tensor([[0.8637]]), tensor([[0.8714]]), tensor([[0.8776]]), tensor([[0.8848]]), tensor([[0.8801]]), tensor([[0.8801]]), tensor([[0.8797]]), tensor([[0.8694]])]",304,330
807,gpt-3.5-turbo,King James Bible,308,30," tree yielding fruit, whose seed was in itself, after his kind: and God saw that it was good.
13And the evening and the morning were","[' tree', ' yielding', ' fruit', ',', ' whose', ' seed', ' was', ' in', ' itself', ',', ' after', ' his']","['kind', ',', ' and', ' the', ' earth', ' brought', ' forth', ' grass', ',', ' and', ' herb', ' yielding', ' seed', ' after', ' his', ' kind', ',', ' and']","[' kind', ':', ' and', ' God', ' saw', ' that', ' it', ' was', ' good', '.\n', '13', 'And', ' the', ' evening', ' and', ' the', ' morning', ' were']",0.9444444444444444,"kind, and the earth brought forth grass, and herb yielding seed after his kind, and the tree yielding fruit, whose seed was in itself, after his kind: and God saw that it was good."," kind: and God saw that it was good.
13And the evening and the morning were",tensor([[0.8901]]),35,"[tensor([[0.7218]]), tensor([[0.8418]]), tensor([[0.8485]]), tensor([[0.8507]]), tensor([[0.8514]]), tensor([[0.8664]]), tensor([[0.8667]]), tensor([[0.8442]]), tensor([[0.8471]]), tensor([[0.8454]]), tensor([[0.8392]]), tensor([[0.8353]]), tensor([[0.8341]]), tensor([[0.8337]]), tensor([[0.8361]]), tensor([[0.8345]]), tensor([[0.8332]]), tensor([[0.8359]]), tensor([[0.8315]]), tensor([[0.8371]]), tensor([[0.8331]]), tensor([[0.8286]]), tensor([[0.8294]]), tensor([[0.8325]]), tensor([[0.8350]]), tensor([[0.8338]]), tensor([[0.8344]]), tensor([[0.8363]]), tensor([[0.8362]]), tensor([[0.8498]]), tensor([[0.8639]]), tensor([[0.8675]]), tensor([[0.8677]]), tensor([[0.8684]]), tensor([[0.8901]])]",307,336
