,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
55,gpt-3.5-turbo,Slogans,1,0,Nothing outlasts the Energizer. It keeps going and going. ,['Nothing'],"['in', 'life', 'is', 'to', 'be', 'feared', ',', 'it', 'is', 'only']","['outlasts', 'the', 'Energizer', '.', 'It', 'keeps', 'going', 'and', 'going', '.']",1.0,"['in', 'life', 'is', 'to', 'be', 'feared,', 'it', 'is', 'only', 'to', 'be', 'understood.']",outlasts the Energizer. It keeps going and going.,tensor([[0.8076]]),4,"[tensor([[0.8075]]), tensor([[0.7853]]), tensor([[0.7952]]), tensor([[0.8076]]), tensor([[0.8027]]), tensor([[0.7928]]), tensor([[0.7898]]), tensor([[0.7881]]), tensor([[0.7993]]), tensor([[0.7966]]), tensor([[0.8049]]), tensor([[0.8025]]), tensor([[0.7879]])]",0,10
76,gpt-3.5-turbo,Slogans,1,0,"Burger King, Home of the Whopper",['Burger'],"['King', ':', '""', 'Have', 'it', 'your']","['King', ',', 'Home', 'of', 'the', 'Whopper']",0.8333333333333334,"['King:', '""Have', 'it', 'your', 'way.""']","King, Home of the Whopper",tensor([[0.8595]]),2,"[tensor([[0.7698]]), tensor([[0.8595]]), tensor([[0.8433]]), tensor([[0.8422]]), tensor([[0.8418]]), tensor([[0.8222]])]",0,6
81,gpt-3.5-turbo,Slogans,1,0,Be yourself and make it a Bud Light,"['Be', 'yourself', 'and', 'make']","['the', 'most', 'of', 'what']","['it', 'a', 'Bud', 'Light']",1.0,"['the', 'most', 'of', 'what', 'nature', 'has', 'given', 'you.']",it a Bud Light,tensor([[0.8355]]),2,"[tensor([[0.8020]]), tensor([[0.8355]]), tensor([[0.8105]]), tensor([[0.8115]]), tensor([[0.8079]]), tensor([[0.8114]]), tensor([[0.8067]]), tensor([[0.8055]]), tensor([[0.8020]])]",0,7
7,gpt-3.5-turbo,Slogans,1,2,It’s the real thing. (1970) ,"['It', '’s', 'the', 'real']","['thing', 'in', 'life', 'to', 'be']","['thing', '.', '(', '1970', ')']",0.8,"['thing', 'in', 'life', 'to', 'be', 'loved', 'for', 'who', 'you', 'are,', 'not', 'for', 'who', 'you', 'pretend', 'to', 'be.']",thing. (1970),tensor([[0.8871]]),2,"[tensor([[0.7702]]), tensor([[0.8871]]), tensor([[0.8712]]), tensor([[0.8590]]), tensor([[0.8571]]), tensor([[0.8542]]), tensor([[0.8369]]), tensor([[0.8254]]), tensor([[0.8090]]), tensor([[0.8004]]), tensor([[0.7926]]), tensor([[0.7908]]), tensor([[0.7936]]), tensor([[0.7884]]), tensor([[0.7877]]), tensor([[0.7879]]), tensor([[0.7884]]), tensor([[0.7862]])]",0,8
26,gpt-3.5-turbo,Slogans,1,0,Here’s to good friends. ,['Here'],"['are', 'a', 'few', 'quotes', 'to']","['’s', 'to', 'good', 'friends', '.']",1.0,"['are', 'a', 'few', 'quotes', 'to', 'inspire', 'you:\n\n1.', '""The', 'only', 'way', 'to', 'do', 'great', 'work', 'is', 'to', 'love', 'what', 'you', 'do.""', '-', 'Steve', 'Jobs\n\n2.', '""In', 'the', 'end,', ""it's"", 'not', 'the', 'years', 'in', 'your', 'life', 'that', 'count.', ""It's"", 'the', 'life', 'in', 'your', 'years.""', '-', 'Abraham', 'Lincoln\n\n3.', '""The', 'greatest', 'glory', 'in', 'living', 'lies', 'not', 'in', 'never', 'falling,', 'but', 'in', 'rising', 'every', 'time', 'we', 'fall.""', '-', 'Nelson', 'Mandela\n\n4.', '""The', 'future', 'belongs', 'to', 'those', 'who', 'believe', 'in', 'the', 'beauty', 'of', 'their', 'dreams.""', '-', 'Eleanor', 'Roosevelt\n\n5.', '""Success', 'is', 'not', 'final,', 'failure', 'is', 'not', 'fatal:', 'It', 'is', 'the', 'courage', 'to', 'continue', 'that', 'counts.""', '-', 'Winston', 'Churchill\n\n6.', '""The', 'only', 'limit', 'to', 'our', 'realization', 'of', 'tomorrow', 'will', 'be', 'our', 'doubts', 'of', 'today.""', '-', 'Franklin', 'D.', 'Roosevelt\n\n7.', '""Believe', 'you', 'can', 'and', ""you're"", 'halfway', 'there.""', '-', 'Theodore', 'Roosevelt\n\n8.', '""The', 'best', 'way', 'to', 'predict', 'the', 'future', 'is', 'to', 'create', 'it.""', '-', 'Peter', 'Drucker\n\n9.', '""The', 'only', 'person', 'you', 'are', 'destined', 'to', 'become', 'is', 'the', 'person', 'you', 'decide', 'to', 'be.""', '-', 'Ralph', 'Waldo', 'Emerson\n\n10.', '""Don\'t', 'watch', 'the', 'clock;', 'do', 'what', 'it', 'does.', 'Keep', 'going.""', '-', 'Sam', 'Levenson']",’s to good friends.,tensor([[0.8163]]),4,"[tensor([[0.7657]]), tensor([[0.7919]]), tensor([[0.8145]]), tensor([[0.8163]]), tensor([[0.7951]]), tensor([[0.7983]]), tensor([[0.7815]]), tensor([[0.7851]]), tensor([[0.7828]]), tensor([[0.7698]]), tensor([[0.7698]]), tensor([[0.7728]]), tensor([[0.7649]]), tensor([[0.7816]]), tensor([[0.7723]]), tensor([[0.7613]]), tensor([[0.7615]]), tensor([[0.7715]]), tensor([[0.7723]]), tensor([[0.7704]]), tensor([[0.7679]]), tensor([[0.7693]]), tensor([[0.7733]]), tensor([[0.7758]]), tensor([[0.7731]]), tensor([[0.7705]]), tensor([[0.7743]]), tensor([[0.7743]]), tensor([[0.7773]]), tensor([[0.7746]]), tensor([[0.7786]]), tensor([[0.7784]]), tensor([[0.7757]]), tensor([[0.7796]]), tensor([[0.7795]]), tensor([[0.7773]]), tensor([[0.7799]]), tensor([[0.7769]]), tensor([[0.7799]]), tensor([[0.7784]]), tensor([[0.7766]]), tensor([[0.7783]]), tensor([[0.7790]]), tensor([[0.7808]]), tensor([[0.7802]]), tensor([[0.7809]]), tensor([[0.7810]]), tensor([[0.7798]]), tensor([[0.7796]]), tensor([[0.7803]]), tensor([[0.7795]]), tensor([[0.7801]]), tensor([[0.7802]]), tensor([[0.7794]]), tensor([[0.7794]]), tensor([[0.7801]]), tensor([[0.7788]]), tensor([[0.7788]]), tensor([[0.7789]]), tensor([[0.7785]]), tensor([[0.7786]]), tensor([[0.7780]]), tensor([[0.7796]]), tensor([[0.7789]]), tensor([[0.7752]]), tensor([[0.7756]]), tensor([[0.7753]]), tensor([[0.7757]]), tensor([[0.7746]]), tensor([[0.7771]]), tensor([[0.7772]]), tensor([[0.7758]]), tensor([[0.7759]]), tensor([[0.7724]]), tensor([[0.7747]]), tensor([[0.7738]]), tensor([[0.7744]]), tensor([[0.7730]]), tensor([[0.7748]]), tensor([[0.7749]]), tensor([[0.7716]]), tensor([[0.7709]]), tensor([[0.7698]]), tensor([[0.7699]]), tensor([[0.7696]]), tensor([[0.7708]]), tensor([[0.7706]]), tensor([[0.7710]]), tensor([[0.7710]]), tensor([[0.7720]]), tensor([[0.7711]]), tensor([[0.7705]]), tensor([[0.7699]]), tensor([[0.7702]]), tensor([[0.7711]]), tensor([[0.7718]]), tensor([[0.7702]]), tensor([[0.7724]]), tensor([[0.7719]]), tensor([[0.7691]]), tensor([[0.7695]]), tensor([[0.7680]]), tensor([[0.7689]]), tensor([[0.7681]]), tensor([[0.7692]]), tensor([[0.7712]]), tensor([[0.7713]]), tensor([[0.7719]]), tensor([[0.7710]]), tensor([[0.7711]]), tensor([[0.7706]]), tensor([[0.7718]]), tensor([[0.7716]]), tensor([[0.7723]]), tensor([[0.7733]]), tensor([[0.7734]]), tensor([[0.7725]]), tensor([[0.7736]]), tensor([[0.7726]]), tensor([[0.7737]]), tensor([[0.7732]]), tensor([[0.7725]]), tensor([[0.7735]]), tensor([[0.7749]]), tensor([[0.7750]]), tensor([[0.7756]]), tensor([[0.7752]]), tensor([[0.7761]]), tensor([[0.7760]]), tensor([[0.7773]]), tensor([[0.7782]]), tensor([[0.7779]]), tensor([[0.7756]]), tensor([[0.7744]]), tensor([[0.7754]]), tensor([[0.7751]]), tensor([[0.7754]]), tensor([[0.7733]]), tensor([[0.7735]]), tensor([[0.7737]]), tensor([[0.7733]]), tensor([[0.7720]]), tensor([[0.7722]]), tensor([[0.7715]]), tensor([[0.7722]]), tensor([[0.7728]]), tensor([[0.7718]]), tensor([[0.7716]]), tensor([[0.7716]]), tensor([[0.7719]]), tensor([[0.7712]]), tensor([[0.7710]]), tensor([[0.7720]]), tensor([[0.7721]]), tensor([[0.7711]]), tensor([[0.7715]]), tensor([[0.7721]]), tensor([[0.7716]]), tensor([[0.7710]]), tensor([[0.7709]]), tensor([[0.7706]]), tensor([[0.7703]]), tensor([[0.7697]]), tensor([[0.7697]]), tensor([[0.7698]]), tensor([[0.7697]]), tensor([[0.7696]]), tensor([[0.7695]]), tensor([[0.7699]]), tensor([[0.7695]]), tensor([[0.7689]]), tensor([[0.7690]]), tensor([[0.7690]]), tensor([[0.7689]])]",0,5
28,gpt-3.5-turbo,Slogans,1,5,Away go troubles down the drain. ,"['Away', 'go', 'troubles']","['down', 'the', 'drain', '.']","['down', 'the', 'drain', '.']",0.0,"['down', 'the', 'drain.']",down the drain.,tensor([[1.]]),4,"[tensor([[0.7698]]), tensor([[0.8657]]), tensor([[0.8815]]), tensor([[1.]])]",0,6
90,gpt-3.5-turbo,Slogans,1,2,Work hard. Dream big.,"['Work', 'hard', '.']","['Dream', 'big', '.']","['Dream', 'big', '.']",0.0,"['Dream', 'big.']",Dream big.,tensor([[1.]]),3,"[tensor([[0.7925]]), tensor([[0.9021]]), tensor([[1.]])]",0,5
13,gpt-3.5-turbo,Slogans,1,3,"Two all beef patties, special sauce, lettuce, cheese, pickles, onions, on a sesame seed bun. ","['Two', 'all', 'beef', 'patties', ',', 'special', 'sauce', ',', 'lettuce', ',', 'cheese']","['pickles', ',', 'onions', 'on', 'a', 'sesame', 'seed', 'bun', '.']","[',', 'pickles', ',', 'onions', ',', 'on', 'a', 'sesame', 'seed']",0.4444444444444444,"['pickles,', 'onions', 'on', 'a', 'sesame', 'seed', 'bun.']",", pickles, onions, on a sesame seed bun.",tensor([[0.9890]]),8,"[tensor([[0.7545]]), tensor([[0.8654]]), tensor([[0.9000]]), tensor([[0.9168]]), tensor([[0.9247]]), tensor([[0.9580]]), tensor([[0.9639]]), tensor([[0.9890]])]",0,19
3,gpt-3.5-turbo,Slogans,1,4,"Double your pleasure, double your fun. ","['Double', 'your', 'pleasure']","['and', 'double', 'your', 'fun', '.']","[',', 'double', 'your', 'fun', '.']",0.2,"['and', 'double', 'your', 'fun.']",", double your fun.",tensor([[0.9919]]),5,"[tensor([[0.7556]]), tensor([[0.7916]]), tensor([[0.8887]]), tensor([[0.9168]]), tensor([[0.9919]])]",0,7
35,gpt-3.5-turbo,Slogans,1,3,All the News That Fit to Print,"['All', 'the']","['world', ""'s"", 'a', 'stage', ',']","['News', 'That', 'Fit', 'to', 'Print']",1.0,"[""world's"", 'a', 'stage,', 'and', 'all', 'the', 'men', 'and', 'women', 'merely', 'players.']",News That Fit to Print,tensor([[0.7707]]),4,"[tensor([[0.7635]]), tensor([[0.7700]]), tensor([[0.7700]]), tensor([[0.7707]]), tensor([[0.7662]]), tensor([[0.7646]]), tensor([[0.7674]]), tensor([[0.7470]]), tensor([[0.7456]]), tensor([[0.7373]]), tensor([[0.7246]]), tensor([[0.7100]])]",0,6
4,gpt-3.5-turbo,Slogans,2,3,Be all that you can be. ,"['Be', 'all', 'that']","['you', 'can', 'be', '.']","['you', 'can', 'be', '.']",0.0,"['you', 'can', 'be.']",you can be.,tensor([[1.0000]]),4,"[tensor([[0.7675]]), tensor([[0.8632]]), tensor([[0.8957]]), tensor([[1.0000]])]",1,7
80,gpt-3.5-turbo,Slogans,2,3,Fresh. Smooth. Real. It’s all here.,"['Fresh', '.', 'Smooth']","['and', 'full', 'of', 'life', ',', 'the', 'morning', 'air']","['.', 'Real', '.', 'It', '’s', 'all', 'here', '.']",1.0,"['and', 'full', 'of', 'life,', 'the', 'morning', 'air', 'is', 'a', 'reminder', 'to', 'seize', 'the', 'day.']",. Real. It’s all here.,tensor([[0.8635]]),6,"[tensor([[0.7812]]), tensor([[0.8416]]), tensor([[0.8415]]), tensor([[0.8502]]), tensor([[0.8616]]), tensor([[0.8635]]), tensor([[0.8551]]), tensor([[0.8440]]), tensor([[0.8352]]), tensor([[0.8293]]), tensor([[0.8242]]), tensor([[0.8213]]), tensor([[0.8331]]), tensor([[0.8315]]), tensor([[0.8074]])]",1,11
53,gpt-3.5-turbo,Slogans,2,4,"Tastes so good, cats ask for it by name ",['Tastes'],"['that', 'are', 'acquired', 'are', 'the', 'most', 'delightful', '.']","['so', 'good', ',', 'cats', 'ask', 'for', 'it', 'by']",1.0,"['that', 'are', 'acquired', 'are', 'the', 'most', 'delightful.']","so good, cats ask for it by name",tensor([[0.8173]]),8,"[tensor([[0.7578]]), tensor([[0.7700]]), tensor([[0.7819]]), tensor([[0.7895]]), tensor([[0.7877]]), tensor([[0.7838]]), tensor([[0.7862]]), tensor([[0.8173]])]",1,9
88,gpt-3.5-turbo,Slogans,2,5,Taking it easy won’t take you anywhere,['Taking'],"['the', 'first', 'step', 'is', 'the', 'key', 'to']","['it', 'easy', 'wo', 'n’t', 'take', 'you', 'anywhere']",1.0,"['the', 'first', 'step', 'is', 'the', 'key', 'to', 'success.']",it easy won’t take you anywhere,tensor([[0.7879]]),7,"[tensor([[0.7712]]), tensor([[0.7753]]), tensor([[0.7836]]), tensor([[0.7875]]), tensor([[0.7808]]), tensor([[0.7763]]), tensor([[0.7879]]), tensor([[0.7825]]), tensor([[0.7702]])]",1,8
27,gpt-3.5-turbo,Slogans,2,5,"Rice-a-Roni, the San Francisco treat.","['Rice', '-', 'a', '-', 'Roni']","['The', 'San', 'Francisco', 'Treat', '.']","[',', 'the', 'San', 'Francisco', 'treat']",0.8,"['The', 'San', 'Francisco', 'Treat.']",", the San Francisco treat.",tensor([[0.9896]]),5,"[tensor([[0.7618]]), tensor([[0.7904]]), tensor([[0.8200]]), tensor([[0.8576]]), tensor([[0.9896]])]",1,10
43,gpt-3.5-turbo,Slogans,2,1,There’s always room for Jell-O ,['There'],"['is', 'no', 'passion', 'to', 'be', 'found', 'playing']","['’s', 'always', 'room', 'for', 'Jell', '-', 'O']",1.0,"['is', 'no', 'passion', 'to', 'be', 'found', 'playing', 'small', '-', 'in', 'settling', 'for', 'a', 'life', 'that', 'is', 'less', 'than', 'the', 'one', 'you', 'are', 'capable', 'of', 'living.']",’s always room for Jell-O,tensor([[0.7947]]),1,"[tensor([[0.7947]]), tensor([[0.7871]]), tensor([[0.7669]]), tensor([[0.7735]]), tensor([[0.7737]]), tensor([[0.7702]]), tensor([[0.7800]]), tensor([[0.7715]]), tensor([[0.7633]]), tensor([[0.7678]]), tensor([[0.7707]]), tensor([[0.7720]]), tensor([[0.7753]]), tensor([[0.7784]]), tensor([[0.7724]]), tensor([[0.7673]]), tensor([[0.7681]]), tensor([[0.7602]]), tensor([[0.7609]]), tensor([[0.7638]]), tensor([[0.7642]]), tensor([[0.7616]]), tensor([[0.7617]]), tensor([[0.7584]]), tensor([[0.7588]]), tensor([[0.7629]])]",1,8
19,gpt-3.5-turbo,Slogans,2,1,See the USA in your Chevrolet. ,"['See', 'the']","['world', 'as', 'it', 'is', ',']","['USA', 'in', 'your', 'Chevrolet', '.']",1.0,"['world', 'as', 'it', 'is,', 'not', 'as', 'you', 'wish', 'it', 'to', 'be.']",USA in your Chevrolet.,tensor([[0.7769]]),8,"[tensor([[0.7606]]), tensor([[0.7205]]), tensor([[0.7610]]), tensor([[0.7651]]), tensor([[0.7764]]), tensor([[0.7470]]), tensor([[0.7586]]), tensor([[0.7769]]), tensor([[0.7685]]), tensor([[0.7726]]), tensor([[0.7736]]), tensor([[0.7763]])]",1,7
48,gpt-3.5-turbo,Slogans,2,5,You’re in good hands with Allstate,['You'],"['miss', '100', '%', 'of', 'the', 'shots']","['’re', 'in', 'good', 'hands', 'with', 'Allstate']",1.0,"['miss', '100%', 'of', 'the', 'shots', 'you', ""don't"", 'take.']",’re in good hands with Allstate,tensor([[0.7803]]),5,"[tensor([[0.7673]]), tensor([[0.7350]]), tensor([[0.7605]]), tensor([[0.7646]]), tensor([[0.7803]]), tensor([[0.7613]]), tensor([[0.7663]]), tensor([[0.7687]]), tensor([[0.7736]])]",1,7
59,gpt-3.5-turbo,Slogans,2,4,"Look, Ma, no cavities! ","['Look', ',', 'Ma']","[',', 'no', 'hands', '!']","[',', 'no', 'cavities', '!']",0.25,"[',', 'no', 'hands!']",", no cavities!",tensor([[0.9174]]),4,"[tensor([[0.7831]]), tensor([[0.8350]]), tensor([[0.8715]]), tensor([[0.9174]])]",1,7
89,gpt-3.5-turbo,Slogans,3,0,Obsessed is a word the lazy use to describe dedicated,"['Obsessed', 'is']","['a', 'word', 'the', 'lazy', 'use', 'to', 'describe', 'the']","['a', 'word', 'the', 'lazy', 'use', 'to', 'describe', 'dedicated']",0.125,"['a', 'word', 'the', 'lazy', 'use', 'to', 'describe', 'the', 'dedicated.']",a word the lazy use to describe dedicated,tensor([[0.9861]]),10,"[tensor([[0.7935]]), tensor([[0.7861]]), tensor([[0.8427]]), tensor([[0.8482]]), tensor([[0.9287]]), tensor([[0.9380]]), tensor([[0.9412]]), tensor([[0.9487]]), tensor([[0.9498]]), tensor([[0.9861]])]",2,11
12,gpt-3.5-turbo,Slogans,3,1,I wish I were an Oscar Mayer Wiener. ,"['I', 'wish']","['I', 'wish', 'I', 'could', 'show', 'you', ',']","['I', 'were', 'an', 'Oscar', 'Mayer', 'Wiener', '.']",0.8571428571428571,"['I', 'wish', 'I', 'could', 'show', 'you,', 'when', 'you', 'are', 'lonely', 'or', 'in', 'darkness,', 'the', 'astonishing', 'light', 'of', 'your', 'own', 'being.']",I were an Oscar Mayer Wiener.,tensor([[0.7952]]),2,"[tensor([[0.7548]]), tensor([[0.7952]]), tensor([[0.7625]]), tensor([[0.7865]]), tensor([[0.7858]]), tensor([[0.7850]]), tensor([[0.7860]]), tensor([[0.7750]]), tensor([[0.7795]]), tensor([[0.7806]]), tensor([[0.7694]]), tensor([[0.7646]]), tensor([[0.7706]]), tensor([[0.7766]]), tensor([[0.7693]]), tensor([[0.7813]]), tensor([[0.7710]]), tensor([[0.7743]]), tensor([[0.7745]]), tensor([[0.7766]]), tensor([[0.7812]])]",2,10
77,gpt-3.5-turbo,Slogans,3,3,Arby’s. Now That Your Tastes Have Grown Up!,"['Arby', '’s', '.', 'Now']","['that', ""'s"", 'a', 'name', 'I', 'have', ""n't""]","['That', 'Your', 'Tastes', 'Have', 'Grown', 'Up', '!']",1.0,"[""that's"", 'a', 'name', 'I', ""haven't"", 'heard', 'in', 'a', 'long', 'time.']",That Your Tastes Have Grown Up!,tensor([[0.7949]]),3,"[tensor([[0.7570]]), tensor([[0.7909]]), tensor([[0.7949]]), tensor([[0.7861]]), tensor([[0.7897]]), tensor([[0.7503]]), tensor([[0.7548]]), tensor([[0.7492]]), tensor([[0.7532]]), tensor([[0.7800]]), tensor([[0.7814]])]",2,12
18,gpt-3.5-turbo,Slogans,3,4,"Just for the taste of it, Diet Coke. ","['Just', 'for', 'the', 'taste', 'of']","['it', '.']","['it', ',']",0.5,['it.'],"it, Diet Coke.",tensor([[0.8364]]),2,"[tensor([[0.7614]]), tensor([[0.8364]])]",2,8
32,gpt-3.5-turbo,Slogans,3,5,"Is it live, or is it Memorex? ","['Is', 'it', 'live', ',']","['or', 'is', 'it', 'Memorex', '?']","['or', 'is', 'it', 'Memorex', '?']",0.0,"['or', 'is', 'it', 'Memorex?']",or is it Memorex?,tensor([[1.]]),5,"[tensor([[0.8021]]), tensor([[0.8556]]), tensor([[0.8747]]), tensor([[0.8795]]), tensor([[1.]])]",2,10
34,gpt-3.5-turbo,Slogans,3,5,It takes a licking and keeps on ticking,"['It', 'takes', 'a']","['great', 'deal', 'of', 'bravery', 'to']","['licking', 'and', 'keeps', 'on', 'ticking']",1.0,"['great', 'deal', 'of', 'bravery', 'to', 'stand', 'up', 'to', 'our', 'enemies,', 'but', 'just', 'as', 'much', 'to', 'stand', 'up', 'to', 'our', 'friends.']",licking and keeps on ticking,tensor([[0.7875]]),1,"[tensor([[0.7875]]), tensor([[0.7477]]), tensor([[0.7636]]), tensor([[0.7800]]), tensor([[0.7777]]), tensor([[0.7756]]), tensor([[0.7697]]), tensor([[0.7702]]), tensor([[0.7708]]), tensor([[0.7709]]), tensor([[0.7573]]), tensor([[0.7564]]), tensor([[0.7639]]), tensor([[0.7678]]), tensor([[0.7734]]), tensor([[0.7699]]), tensor([[0.7738]]), tensor([[0.7737]]), tensor([[0.7729]]), tensor([[0.7689]]), tensor([[0.7626]])]",2,9
45,gpt-3.5-turbo,Slogans,3,3,The Few. The Proud. The Marines.,"['The', 'Few', '.', 'The']","['Proud', '.', 'The', 'Marines', '.']","['Proud', '.', 'The', 'Marines', '.']",0.0,"['Proud.', 'The', 'Marines.']",Proud. The Marines.,tensor([[1.0000]]),4,"[tensor([[0.7626]]), tensor([[0.8972]]), tensor([[0.8997]]), tensor([[1.0000]])]",2,10
87,gpt-3.5-turbo,Slogans,3,1,Think training is hard. Try losing.,"['Think', 'training']","['is', 'the', 'key', 'to', 'success', '.']","['is', 'hard', '.', 'Try', 'losing', '.']",0.6666666666666666,"['is', 'the', 'key', 'to', 'success.']",is hard. Try losing.,tensor([[0.8013]]),6,"[tensor([[0.7658]]), tensor([[0.7949]]), tensor([[0.7733]]), tensor([[0.7606]]), tensor([[0.7646]]), tensor([[0.8013]])]",2,9
47,gpt-3.5-turbo,Slogans,3,0,"Sometimes you feel like a nut, sometimes you don’t",['Sometimes'],"['the', 'smallest', 'step', 'in', 'the', 'right', 'direction', 'ends', 'up', 'being']","['you', 'feel', 'like', 'a', 'nut', ',', 'sometimes', 'you', 'do', 'n’t']",1.0,"['the', 'smallest', 'step', 'in', 'the', 'right', 'direction', 'ends', 'up', 'being', 'the', 'biggest', 'step', 'of', 'your', 'life.']","you feel like a nut, sometimes you don’t",tensor([[0.8414]]),16,"[tensor([[0.7911]]), tensor([[0.7866]]), tensor([[0.7980]]), tensor([[0.8066]]), tensor([[0.8060]]), tensor([[0.8109]]), tensor([[0.8143]]), tensor([[0.8112]]), tensor([[0.8149]]), tensor([[0.8155]]), tensor([[0.8151]]), tensor([[0.8117]]), tensor([[0.8178]]), tensor([[0.8267]]), tensor([[0.8218]]), tensor([[0.8414]]), tensor([[0.8198]])]",2,12
85,gpt-3.5-turbo,Slogans,4,2,I run like a girl. Keep up.,"['I', 'run', 'like', 'a']","['cheetah', ',', 'but', 'I', ""'m""]","['girl', '.', 'Keep', 'up', '.']",1.0,"['cheetah,', 'but', ""I'm"", 'as', 'gentle', 'as', 'a', 'lamb.']",girl. Keep up.,tensor([[0.7866]]),5,"[tensor([[0.7836]]), tensor([[0.7775]]), tensor([[0.7803]]), tensor([[0.7827]]), tensor([[0.7866]]), tensor([[0.7847]]), tensor([[0.7778]]), tensor([[0.7800]]), tensor([[0.7794]])]",3,11
94,gpt-3.5-turbo,Slogans,4,3,Dear Self: No one becomes a champion by accident,"['Dear', 'Self']","[',', 'do', ""n't"", 'forget', 'to', 'be', 'awesome', '.']","[':', 'No', 'one', 'becomes', 'a', 'champion', 'by', 'accident']",1.0,"[',', ""don't"", 'forget', 'to', 'be', 'awesome.']",: No one becomes a champion by accident,tensor([[0.8201]]),2,"[tensor([[0.7920]]), tensor([[0.8201]]), tensor([[0.7855]]), tensor([[0.7659]]), tensor([[0.7670]]), tensor([[0.7871]]), tensor([[0.7800]])]",3,12
61,gpt-3.5-turbo,Slogans,4,5,"When it absolutely, positively, has to be there overnight.","['When', 'it']","['comes', 'to', 'success', ',', 'there', 'is', 'no', 'substitute', 'for', 'hard']","['absolutely', ',', 'positively', ',', 'has', 'to', 'be', 'there', 'overnight', '.']",0.9,"['comes', 'to', 'success,', 'there', 'is', 'no', 'substitute', 'for', 'hard', 'work.']","absolutely, positively, has to be there overnight.",tensor([[0.8287]]),10,"[tensor([[0.7839]]), tensor([[0.7734]]), tensor([[0.7872]]), tensor([[0.8059]]), tensor([[0.8047]]), tensor([[0.8147]]), tensor([[0.7884]]), tensor([[0.8219]]), tensor([[0.8282]]), tensor([[0.8287]]), tensor([[0.8202]])]",3,14
46,gpt-3.5-turbo,Slogans,4,2,When you care enough to send the very best ,"['When', 'you', 'care']","['about', 'someone', ',', 'their', 'happiness', 'matters']","['enough', 'to', 'send', 'the', 'very', 'best']",1.0,"['about', 'someone,', 'their', 'happiness', 'matters', 'more', 'than', 'yours.']",enough to send the very best,tensor([[0.8205]]),7,"[tensor([[0.7694]]), tensor([[0.7593]]), tensor([[0.7798]]), tensor([[0.7850]]), tensor([[0.8055]]), tensor([[0.8129]]), tensor([[0.8205]]), tensor([[0.8149]]), tensor([[0.7843]])]",3,11
1,gpt-3.5-turbo,Slogans,4,1,"Plop plop, fizz fizz, oh what a relief it is. ","['Plop', 'plop']","['Fizz', 'fizz', ',', 'oh', 'what', 'a', 'relief', 'it', 'is', '.']","[',', 'fizz', 'fizz', ',', 'oh', 'what', 'a', 'relief', 'it', 'is']",0.3,"['Fizz', 'fizz,', 'oh', 'what', 'a', 'relief', 'it', 'is.']",", fizz fizz, oh what a relief it is.",tensor([[0.9964]]),9,"[tensor([[0.7846]]), tensor([[0.8558]]), tensor([[0.8885]]), tensor([[0.8479]]), tensor([[0.8969]]), tensor([[0.9173]]), tensor([[0.9862]]), tensor([[0.9832]]), tensor([[0.9964]])]",3,14
21,gpt-3.5-turbo,Slogans,4,3,Nothing says lovin’ like somethin’ from the oven. ,"['Nothing', 'says', 'lovin’']","['like', 'something', 'from', 'the', 'oven', '.']","['like', 'somethin’', 'from', 'the', 'oven', '.']",0.1666666666666666,"['like', 'something', 'from', 'the', 'oven.']",like somethin’ from the oven.,tensor([[0.9736]]),6,"[tensor([[0.7714]]), tensor([[0.8235]]), tensor([[0.8687]]), tensor([[0.8732]]), tensor([[0.8839]]), tensor([[0.9736]])]",3,11
6,gpt-3.5-turbo,Slogans,4,1,A little dab’ll do ya. (1950s) ,['A'],"['A', 'journey', 'of', 'a', 'thousand', 'miles', 'begins', 'with']","['little', 'dab’ll', 'do', 'ya', '.', '(', '1950s', ')']",1.0,"['A', 'journey', 'of', 'a', 'thousand', 'miles', 'begins', 'with', 'a', 'single', 'step.']",little dab’ll do ya. (1950s),tensor([[0.8040]]),1,"[tensor([[0.8040]]), tensor([[0.7703]]), tensor([[0.7554]]), tensor([[0.7574]]), tensor([[0.7584]]), tensor([[0.7565]]), tensor([[0.7537]]), tensor([[0.7496]]), tensor([[0.7411]]), tensor([[0.7443]]), tensor([[0.7640]]), tensor([[0.7523]])]",3,11
11,gpt-3.5-turbo,Slogans,4,1,I’d like to teach the world to sing… ,"['I', '’d', 'like', 'to', 'teach']","['the', 'world', 'to', 'sing', 'in']","['the', 'world', 'to', 'sing', '…']",0.2,"['the', 'world', 'to', 'sing', 'in', 'perfect', 'harmony.']",the world to sing…,tensor([[0.9659]]),6,"[tensor([[0.7516]]), tensor([[0.8079]]), tensor([[0.8730]]), tensor([[0.8801]]), tensor([[0.9636]]), tensor([[0.9659]]), tensor([[0.9070]]), tensor([[0.9149]])]",3,12
86,gpt-3.5-turbo,Slogans,5,3,Don’t run away from challenges. Run over them.,"['Do', 'n’t', 'run']","['before', 'you', 'can', 'walk', '.']","['away', 'from', 'challenges', '.', 'Run']",1.0,"['before', 'you', 'can', 'walk.']",away from challenges. Run over them.,tensor([[0.8009]]),5,"[tensor([[0.7740]]), tensor([[0.7718]]), tensor([[0.7605]]), tensor([[0.7886]]), tensor([[0.8009]])]",4,11
