,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
930,gpt-3.5-turbo,"Thank You for Listening 
by Julia Whelan",261,35," her the water. Before Sewanee could thank her, the woman on the aisle turned to her daughter in the middle seat and asked, in the squeaky, love-d","[' her', ' the', ' water', '.', ' Before', ' Sew', 'an', 'ee', ' could', ' thank', ' her', ',', ' the', ' woman', ' on', ' the']","['other', ' side', ' of', ' the', ' counter', ' said', ',', ' ""', 'You', ""'re"", ' welcome', '.""']","[' aisle', ' turned', ' to', ' her', ' daughter', ' in', ' the', ' middle', ' seat', ' and', ' asked', ',']",1.0,"other side of the counter said, ""You're welcome."""," aisle turned to her daughter in the middle seat and asked, in the squeaky, love-d",tensor([[0.7982]]),8,"[tensor([[0.7512]]), tensor([[0.7585]]), tensor([[0.7570]]), tensor([[0.7652]]), tensor([[0.7651]]), tensor([[0.7609]]), tensor([[0.7917]]), tensor([[0.7982]]), tensor([[0.7884]])]",260,287
973,gpt-3.5-turbo,"Thank You for Listening 
by Julia Whelan",262,26," the water. Before Sewanee could thank her, the woman on the aisle turned to her daughter in the middle seat and asked","[' the', ' water', '.', ' Before', ' Sew', 'an', 'ee', ' could', ' thank', ' her', ',', ' the']","['water', ' had', ' already', ' carried', ' her', ' away', '.']","[' woman', ' on', ' the', ' aisle', ' turned', ' to', ' her']",1.0,water had already carried her away., woman on the aisle turned to her daughter in the middle seat and asked,tensor([[0.7922]]),6,"[tensor([[0.7470]]), tensor([[0.7117]]), tensor([[0.7613]]), tensor([[0.7525]]), tensor([[0.7575]]), tensor([[0.7922]]), tensor([[0.7554]])]",261,279
1105,gpt-3.5-turbo,"D’Vaughn and Kris Plan a Wedding 
by Chencia C. Higgins",263,40," the stack and tucked it on bottom, continuing to read in silence.
“Cinta,” I called, getting annoyed that she was reading on while I was still in the dark.
She continued reading,","[' the', ' stack', ' and', ' tucked', ' it', ' on', ' bottom', ',', ' continuing', ' to', ' read', ' in', ' silence', '.\n', '“', 'C', 'inta', ',”', ' I']","['said', ',', ' “', 'is', 'n', '’t', ' something', ' you', ' find', '.', ' It', '’s', ' something', ' that', ' finds', ' you', '.”', ' -', ' Lang', ' Le', 'av']","[' called', ',', ' getting', ' annoyed', ' that', ' she', ' was', ' reading', ' on', ' while', ' I', ' was', ' still', ' in', ' the', ' dark', '.\n', 'She', ' continued', ' reading', ',']",0.9523809523809524,"said, “isn’t something you find. It’s something that finds you.” - Lang Leav"," called, getting annoyed that she was reading on while I was still in the dark.
She continued reading,",tensor([[0.8092]]),2,"[tensor([[0.7540]]), tensor([[0.8092]]), tensor([[0.7971]]), tensor([[0.7884]]), tensor([[0.7968]]), tensor([[0.8057]]), tensor([[0.7985]]), tensor([[0.7824]]), tensor([[0.7919]]), tensor([[0.7780]]), tensor([[0.7961]]), tensor([[0.7893]]), tensor([[0.7801]]), tensor([[0.7780]])]",262,301
1672,gpt-3.5-turbo,"Electric Idol 
by Katee Robert",264,36," bodies. I’m tempted to step outside and freeze for a bit just to get some fresh air, but then I’ll be trapped if someone decides to make small talk. At least","[' bodies', '.', ' I', '’m', ' tempted', ' to', ' step', ' outside', ' and', ' freeze', ' for', ' a', ' bit', ' just', ' to', ' get', ' some', ' fresh']","['air', ',', ' but', ' I', ' don', ""'t"", ' want', ' to', ' be', ' mistaken', ' for', ' a', ' snow', 'man', '.']","[' air', ',', ' but', ' then', ' I', '’ll', ' be', ' trapped', ' if', ' someone', ' decides', ' to', ' make', ' small', ' talk']",0.8666666666666667,"air, but I don't want to be mistaken for a snowman."," air, but then I’ll be trapped if someone decides to make small talk. At least",tensor([[0.9045]]),8,"[tensor([[0.7957]]), tensor([[0.8663]]), tensor([[0.8848]]), tensor([[0.8968]]), tensor([[0.8812]]), tensor([[0.8912]]), tensor([[0.8955]]), tensor([[0.9045]]), tensor([[0.8804]]), tensor([[0.8911]]), tensor([[0.8876]]), tensor([[0.8740]])]",263,295
956,gpt-3.5-turbo,"Thank You for Listening 
by Julia Whelan",265,40," Before Sewanee could thank her, the woman on the aisle turned to her daughter in the middle seat and asked, in the squeaky, love-dripping voice used interchangeably for pets and","[' Before', ' Sew', 'an', 'ee', ' could', ' thank', ' her', ',', ' the', ' woman', ' on', ' the', ' aisle', ' turned', ' to', ' her', ' daughter', ' in']","['the', ' seat', ' next', ' to', ' her', ' and', ' said', ',', ' ""', 'See', ',', ' I', ' told', ' you', ' it', ' was', ' a', ' good', ' idea', ' to', ' come', ' to']","[' the', ' middle', ' seat', ' and', ' asked', ',', ' in', ' the', ' sque', 'aky', ',', ' love', '-d', 'ri', 'pping', ' voice', ' used', ' interchange', 'ably', ' for', ' pets', ' and']",0.9545454545454546,"the seat next to her and said, ""See, I told you it was a good idea to come to this game."""," the middle seat and asked, in the squeaky, love-dripping voice used interchangeably for pets and",tensor([[0.8493]]),8,"[tensor([[0.7569]]), tensor([[0.7797]]), tensor([[0.8134]]), tensor([[0.8174]]), tensor([[0.8250]]), tensor([[0.8107]]), tensor([[0.8265]]), tensor([[0.8493]]), tensor([[0.8401]]), tensor([[0.8405]]), tensor([[0.8383]]), tensor([[0.8330]]), tensor([[0.8311]]), tensor([[0.8417]]), tensor([[0.8474]]), tensor([[0.8421]]), tensor([[0.8356]]), tensor([[0.8395]]), tensor([[0.8388]]), tensor([[0.8365]]), tensor([[0.8364]]), tensor([[0.8178]])]",264,303
909,gpt-3.5-turbo,"Thank You for Listening 
by Julia Whelan",267,22,"anee could thank her, the woman on the aisle turned to her daughter in the middle seat and asked,","['an', 'ee', ' could', ' thank', ' her']","['l', 'ucky', ' stars', ' that', ' she', ' had', ' a', ' friend', ' like', ' Mar', 'illa', '.']","[',', ' the', ' woman', ' on', ' the', ' aisle', ' turned', ' to', ' her', ' daughter', ' in', ' the']",1.0,lucky stars that she had a friend like Marilla.,", the woman on the aisle turned to her daughter in the middle seat and asked,",tensor([[0.7694]]),10,"[tensor([[0.7298]]), tensor([[0.7192]]), tensor([[0.6956]]), tensor([[0.7271]]), tensor([[0.7520]]), tensor([[0.7551]]), tensor([[0.7633]]), tensor([[0.7568]]), tensor([[0.7544]]), tensor([[0.7694]])]",266,282
1796,gpt-3.5-turbo,"Electric Idol 
by Katee Robert",268,34," tempted to step outside and freeze for a bit just to get some fresh air, but then I’ll be trapped if someone decides to make small talk. At least in the","[' tempted', ' to', ' step', ' outside', ' and', ' freeze', ' for', ' a', ' bit', ' just', ' to', ' get', ' some', ' fresh']","['air', ',', ' but', ' I', ""'ll"", ' settle', ' for', ' opening', ' a', ' window', ' instead', '.']","[' air', ',', ' but', ' then', ' I', '’ll', ' be', ' trapped', ' if', ' someone', ' decides', ' to']",0.8333333333333334,"air, but I'll settle for opening a window instead."," air, but then I’ll be trapped if someone decides to make small talk. At least in the",tensor([[0.8880]]),4,"[tensor([[0.7858]]), tensor([[0.8499]]), tensor([[0.8731]]), tensor([[0.8880]]), tensor([[0.8786]]), tensor([[0.8748]]), tensor([[0.8628]]), tensor([[0.8733]]), tensor([[0.8725]]), tensor([[0.8668]])]",267,292
836,gpt-3.5-turbo,"Thank You for Listening 
by Julia Whelan",269,34," could thank her, the woman on the aisle turned to her daughter in the middle seat and asked, in the squeaky, love-dripping voice used interchangeably for","[' could', ' thank', ' her', ',', ' the', ' woman', ' on', ' the', ' aisle', ' turned', ' to']","['her', ' and', ' said', ',', ' ""', 'You', ' have', ' within', ' you', ' right', ' now', ',', ' everything', ' you', ' need', ' to', ' deal', ' with', ' whatever', ' the', ' world', ' can', ' throw']","[' her', ' daughter', ' in', ' the', ' middle', ' seat', ' and', ' asked', ',', ' in', ' the', ' sque', 'aky', ',', ' love', '-d', 'ri', 'pping', ' voice', ' used', ' interchange', 'ably', ' for']",1.0,"her and said, ""You have within you right now, everything you need to deal with whatever the world can throw at you."""," her daughter in the middle seat and asked, in the squeaky, love-dripping voice used interchangeably for",tensor([[0.8397]]),4,"[tensor([[0.7401]]), tensor([[0.7895]]), tensor([[0.8099]]), tensor([[0.8397]]), tensor([[0.8294]]), tensor([[0.8331]]), tensor([[0.8231]]), tensor([[0.8219]]), tensor([[0.8163]]), tensor([[0.8277]]), tensor([[0.8235]]), tensor([[0.8203]]), tensor([[0.8172]]), tensor([[0.8169]]), tensor([[0.8145]]), tensor([[0.8118]]), tensor([[0.8151]]), tensor([[0.8125]]), tensor([[0.8157]]), tensor([[0.8092]]), tensor([[0.8104]]), tensor([[0.8091]]), tensor([[0.8040]])]",268,301
318,gpt-3.5-turbo,Ocean Echo,271,29," Tennal had foundthere were very few things you couldn’t do if you didn’t care about fuckingup. Tennal was low on money,","[' Tenn', 'al', ' had', ' found', 'there', ' were']","['more', ' ways', ' to', ' kill', ' a', ' man', ' than', ' he', ' had', ' ever', ' imagined', '.']","[' very', ' few', ' things', ' you', ' couldn', '’t', ' do', ' if', ' you', ' didn', '’t', ' care']",1.0,more ways to kill a man than he had ever imagined.," very few things you couldn’t do if you didn’t care about fuckingup. Tennal was low on money,",tensor([[0.8083]]),10,"[tensor([[0.7901]]), tensor([[0.7544]]), tensor([[0.7692]]), tensor([[0.7722]]), tensor([[0.7746]]), tensor([[0.7799]]), tensor([[0.7769]]), tensor([[0.8000]]), tensor([[0.8038]]), tensor([[0.8083]]), tensor([[0.7991]]), tensor([[0.8048]])]",270,287
1318,gpt-3.5-turbo,"FIRE SEASON (UNWRITTEN RULES BOOK 2)
KD Casey",272,20," milk.
At least it’s a familiar process, the get-up-and-go of a sudden
trade","[' milk', '.\n', 'At', ' least', ' it', '’s', ' a', ' familiar']","['comfort', ' in', ' a', ' world', ' of', ' uncertainty', '.']","[' process', ',', ' the', ' get', '-up', '-and', '-go']",1.0,comfort in a world of uncertainty.," process, the get-up-and-go of a sudden
trade",tensor([[0.8035]]),7,"[tensor([[0.7785]]), tensor([[0.7411]]), tensor([[0.7601]]), tensor([[0.7791]]), tensor([[0.7567]]), tensor([[0.7715]]), tensor([[0.8035]])]",271,285
755,gpt-3.5-turbo,SOMETHING FABULOUS,275,28," and allowed the shudder in her heart to manifest in her cruelly captive body. It travelled all the way through her, stirring","['�', '�', ' and', ' allowed', ' the', ' sh']","['adows', ' to', ' fall', ' behind', ' them', ',', ' for', ' they', ' knew', ' that', ' without', ' darkness', ',', ' there', ' can', ' be', ' no', ' light', '.']","['udder', ' in', ' her', ' heart', ' to', ' manifest', ' in', ' her', ' cruel', 'ly', ' captive', ' body', '.', ' It', ' travelled', ' all', ' the', ' way', ' through']",1.0,"adows to fall behind them, for they knew that without darkness, there can be no light.","udder in her heart to manifest in her cruelly captive body. It travelled all the way through her, stirring",tensor([[0.7896]]),17,"[tensor([[0.7795]]), tensor([[0.7327]]), tensor([[0.7828]]), tensor([[0.7607]]), tensor([[0.7494]]), tensor([[0.7581]]), tensor([[0.7716]]), tensor([[0.7776]]), tensor([[0.7698]]), tensor([[0.7740]]), tensor([[0.7740]]), tensor([[0.7720]]), tensor([[0.7756]]), tensor([[0.7874]]), tensor([[0.7882]]), tensor([[0.7861]]), tensor([[0.7896]])]",274,298
417,gpt-3.5-turbo,"YOU MADE A FOOL OF DEATH WITH YOUR BEAUTY: A NOVEL
Akwaeke Emezi",276,31,".
“Whew, check out those thighs!” she’d whispered. “He thick as
fuck. I’ma need him to turn around so I","['.\n', '“', 'Wh', 'ew', ',', ' check', ' out', ' those']","['guns', '!”', ' -', ' Arnold', ' Schwar', 'zen', 'eg', 'ger']","[' thighs', '!”', ' she', '’d', ' whispered', '.', ' “', 'He']",0.875,guns!” - Arnold Schwarzenegger," thighs!” she’d whispered. “He thick as
fuck. I’ma need him to turn around so I",tensor([[0.7873]]),3,"[tensor([[0.7555]]), tensor([[0.7843]]), tensor([[0.7873]]), tensor([[0.7842]]), tensor([[0.7753]])]",275,290
630,gpt-3.5-turbo,SOMETHING FABULOUS,277,29," and allowed the shudder in her heart to manifest in her cruelly captive body. It travelled all the way through her, stirring the artful","[' and', ' allowed', ' the', ' sh', 'udder', ' in', ' her', ' heart']","['to', ' sub', 'side', ',', ' for', ' she', ' knew', ' that', ' in', ' the', ' end', ',', ' love', ' would', ' conquer', ' all', '.']","[' to', ' manifest', ' in', ' her', ' cruel', 'ly', ' captive', ' body', '.', ' It', ' travelled', ' all', ' the', ' way', ' through', ' her', ',']",1.0,"to subside, for she knew that in the end, love would conquer all."," to manifest in her cruelly captive body. It travelled all the way through her, stirring the artful",tensor([[0.8641]]),13,"[tensor([[0.7581]]), tensor([[0.8189]]), tensor([[0.8344]]), tensor([[0.8325]]), tensor([[0.8616]]), tensor([[0.8521]]), tensor([[0.8552]]), tensor([[0.8592]]), tensor([[0.8597]]), tensor([[0.8420]]), tensor([[0.8571]]), tensor([[0.8556]]), tensor([[0.8641]]), tensor([[0.8558]])]",276,300
566,gpt-3.5-turbo,"YOU MADE A FOOL OF DEATH WITH YOUR BEAUTY: A NOVEL
Akwaeke Emezi",279,29,"ew, check out those thighs!” she’d whispered. “He thick as
fuck. I’ma need him to turn around so I can","['ew', ',', ' check', ' out', ' those']","['mel', 'ons', '.', ' They', ""'re"", ' so', ' juicy', ' and', ' ripe', ',', ' I', ' can', ""'t"", ' resist', ' taking', ' a', ' bite', '.']","[' thighs', '!”', ' she', '’d', ' whispered', '.', ' “', 'He', ' thick', ' as', '\n', 'fuck', '.', ' I', '’', 'ma', ' need', ' him']",1.0,"melons. They're so juicy and ripe, I can't resist taking a bite."," thighs!” she’d whispered. “He thick as
fuck. I’ma need him to turn around so I can",tensor([[0.8071]]),12,"[tensor([[0.7552]]), tensor([[0.7690]]), tensor([[0.7724]]), tensor([[0.7762]]), tensor([[0.7924]]), tensor([[0.7988]]), tensor([[0.7926]]), tensor([[0.8008]]), tensor([[0.7793]]), tensor([[0.8023]]), tensor([[0.8039]]), tensor([[0.8071]]), tensor([[0.7916]])]",278,300
1631,gpt-3.5-turbo,"Electric Idol 
by Katee Robert",283,28,", but then I’ll be trapped if someone decides to make small talk. At least in the main party, I can keep on the move","[',', ' but', ' then', ' I', '’ll', ' be', ' trapped', ' if', ' someone', ' decides']","['to', ' use', ' my', ' words', ' against', ' me', '.']","[' to', ' make', ' small', ' talk', '.', ' At', ' least']",1.0,to use my words against me.," to make small talk. At least in the main party, I can keep on the move",tensor([[0.8489]]),5,"[tensor([[0.7880]]), tensor([[0.7883]]), tensor([[0.8180]]), tensor([[0.8392]]), tensor([[0.8489]]), tensor([[0.8367]]), tensor([[0.8316]])]",282,298
1055,gpt-3.5-turbo,"D’Vaughn and Kris Plan a Wedding 
by Chencia C. Higgins",284,39," getting annoyed that she was reading on while I was still in the dark.
She continued reading, moving the second page to the bottom. That was the last straw for me, because there was no","[' getting', ' annoyed', ' that', ' she', ' was', ' reading']","['a', ' book', ',', ' but', ' it', ' was', ' hard', ' to', ' be', ' annoyed', ' when', ' someone', ' was', ' reading', ' a', ' book', '.']","[' on', ' while', ' I', ' was', ' still', ' in', ' the', ' dark', '.\n', 'She', ' continued', ' reading', ',', ' moving', ' the', ' second', ' page']",1.0,"a book, but it was hard to be annoyed when someone was reading a book."," on while I was still in the dark.
She continued reading, moving the second page to the bottom. That was the last straw for me, because there was no",tensor([[0.8312]]),7,"[tensor([[0.7643]]), tensor([[0.8100]]), tensor([[0.8045]]), tensor([[0.8248]]), tensor([[0.8252]]), tensor([[0.8291]]), tensor([[0.8312]]), tensor([[0.8302]]), tensor([[0.8253]]), tensor([[0.8036]]), tensor([[0.8078]]), tensor([[0.8056]]), tensor([[0.8040]]), tensor([[0.8120]]), tensor([[0.8114]]), tensor([[0.8100]])]",283,305
648,gpt-3.5-turbo,SOMETHING FABULOUS,286,21," manifest in her cruelly captive body. It travelled all the way through her, stirring the artful little","[' manifest', ' in', ' her', ' cruel', 'ly', ' captive', ' body']","['is', ' the', ' spirit', ' of', ' the', ' age', '.']","['.', ' It', ' travelled', ' all', ' the', ' way', ' through']",0.8571428571428571,is the spirit of the age.,". It travelled all the way through her, stirring the artful little",tensor([[0.8045]]),7,"[tensor([[0.7581]]), tensor([[0.7743]]), tensor([[0.7877]]), tensor([[0.7911]]), tensor([[0.7951]]), tensor([[0.7975]]), tensor([[0.8045]])]",285,298
7,gpt-3.5-turbo,"TANKED: AN EASTSIDE BREWERY NOVEL
Mia Hopkins",290,28," drew my eyebrows in for this.
Carefully, I adjust my glasses, look at the phone and back up
at him. “Oh","[' drew', ' my', ' eyebrows', ' in', ' for']","['a', ' more', ' dramatic', ' effect', ',', ' but', ' I', ' couldn', ""'t"", ' help', ' but', ' feel', ' like', ' I', ' was', ' hiding', ' behind', ' them', '.']","[' this', '.\n', 'Care', 'fully', ',', ' I', ' adjust', ' my', ' glasses', ',', ' look', ' at', ' the', ' phone', ' and', ' back', ' up', '\n', 'at']",0.9473684210526316,"a more dramatic effect, but I couldn't help but feel like I was hiding behind them."," this.
Carefully, I adjust my glasses, look at the phone and back up
at him. “Oh",tensor([[0.8127]]),16,"[tensor([[0.7630]]), tensor([[0.8042]]), tensor([[0.7849]]), tensor([[0.7871]]), tensor([[0.7940]]), tensor([[0.7940]]), tensor([[0.8093]]), tensor([[0.7995]]), tensor([[0.8107]]), tensor([[0.8121]]), tensor([[0.8007]]), tensor([[0.8035]]), tensor([[0.8076]]), tensor([[0.8055]]), tensor([[0.8080]]), tensor([[0.8127]]), tensor([[0.8098]])]",289,312
1743,gpt-3.5-turbo,"Electric Idol 
by Katee Robert",290,37," if someone decides to make small talk. At least in the main party, I can keep on the move.
Tonight isn’t officially a marriage mart, but you can’t tell that from","[' if', ' someone', ' decides', ' to', ' make', ' small', ' talk', '.', ' At', ' least', ' in']","['my', ' case', ',', ' I', ' attempt', ' to', ' generate', ' meaningful', ' quotes', ' rather', ' than', ' engage', ' in', ' idle', ' conversation', '.']","[' the', ' main', ' party', ',', ' I', ' can', ' keep', ' on', ' the', ' move', '.\n', 'Tonight', ' isn', '’t', ' officially', ' a']",0.9375,"my case, I attempt to generate meaningful quotes rather than engage in idle conversation."," the main party, I can keep on the move.
Tonight isn’t officially a marriage mart, but you can’t tell that from",tensor([[0.8127]]),14,"[tensor([[0.7767]]), tensor([[0.7800]]), tensor([[0.7970]]), tensor([[0.7892]]), tensor([[0.8034]]), tensor([[0.8086]]), tensor([[0.8037]]), tensor([[0.8008]]), tensor([[0.8062]]), tensor([[0.7992]]), tensor([[0.8082]]), tensor([[0.8108]]), tensor([[0.8114]]), tensor([[0.8127]]), tensor([[0.7957]])]",289,315
743,gpt-3.5-turbo,SOMETHING FABULOUS,292,23," body. It travelled all the way through her, stirring the artful little curls that clustered at her brow in what","[' body', '.', ' It', ' travelled', ' all', ' the', ' way']","['to', ' the', ' heart', '.']","[' through', ' her', ',', ' stirring']",1.0,to the heart.," through her, stirring the artful little curls that clustered at her brow in what",tensor([[0.8058]]),3,"[tensor([[0.7657]]), tensor([[0.7771]]), tensor([[0.8058]]), tensor([[0.7959]])]",291,301
1887,gpt-3.5-turbo,"The Dead Romantics
Ashley Poston",292,31," went. “God knows it’s not for me. I kill everything I touch, including three cactuses—cacti?—already.”
The","[' went', '.', ' “', 'God', ' knows', ' it']","['is', ' better', ' to', ' be', ' alone', ' than', ' to', ' be', ' in', ' bad', ' company', '.”', ' -', ' George', ' Washington']","['’s', ' not', ' for', ' me', '.', ' I', ' kill', ' everything', ' I', ' touch', ',', ' including', ' three', ' c', 'act']",1.0,is better to be alone than to be in bad company.” - George Washington,"’s not for me. I kill everything I touch, including three cactuses—cacti?—already.”
The",tensor([[0.7788]]),13,"[tensor([[0.7650]]), tensor([[0.7720]]), tensor([[0.7605]]), tensor([[0.7609]]), tensor([[0.7483]]), tensor([[0.7632]]), tensor([[0.7718]]), tensor([[0.7704]]), tensor([[0.7648]]), tensor([[0.7604]]), tensor([[0.7611]]), tensor([[0.7779]]), tensor([[0.7788]]), tensor([[0.7718]]), tensor([[0.7677]])]",291,311
730,gpt-3.5-turbo,SOMETHING FABULOUS,292,38," body. It travelled all the way through her, stirring the artful little curls that clustered at her brow in what surely could not fail to be a piteously becoming fashion.
""Miss","[' body', '.', ' It', ' travelled', ' all', ' the', ' way', ' through', ' her', ',', ' stirring', ' the']","['dee', 'pest', ' recess', 'es', ' of', ' her', ' soul', ' and', ' awakening', ' a', ' sense', ' of', ' purpose', ' she', ' had', ' never', ' known', ' before', '.']","[' art', 'ful', ' little', ' curls', ' that', ' clustered', ' at', ' her', ' brow', ' in', ' what', ' surely', ' could', ' not', ' fail', ' to', ' be', ' a', ' p']",1.0,deepest recesses of her soul and awakening a sense of purpose she had never known before.," artful little curls that clustered at her brow in what surely could not fail to be a piteously becoming fashion.
""Miss",tensor([[0.8447]]),11,"[tensor([[0.7675]]), tensor([[0.7344]]), tensor([[0.7499]]), tensor([[0.7558]]), tensor([[0.8098]]), tensor([[0.8157]]), tensor([[0.8279]]), tensor([[0.8196]]), tensor([[0.8309]]), tensor([[0.8349]]), tensor([[0.8447]]), tensor([[0.8314]]), tensor([[0.8332]]), tensor([[0.8391]]), tensor([[0.8393]]), tensor([[0.8361]]), tensor([[0.8380]])]",291,321
285,gpt-3.5-turbo,Ocean Echo,292,21,". Tennal was low on money, low on options, and didn’t have a lot left tolose","['.', ' Tenn', 'al', ' was', ' low', ' on']","['sup', 'plies', ',', ' but', ' he', ' was', ' determined', ' to', ' keep', ' going', '.', ' ""', 'I', ' may', ' not']","[' money', ',', ' low', ' on', ' options', ',', ' and', ' didn', '’t', ' have', ' a', ' lot', ' left', ' to', 'lose']",1.0,"supplies, but he was determined to keep going. ""I may not have much, but I have enough to make a difference,"" he thought."," money, low on options, and didn’t have a lot left tolose",tensor([[0.8317]]),14,"[tensor([[0.7632]]), tensor([[0.7567]]), tensor([[0.7986]]), tensor([[0.7973]]), tensor([[0.8047]]), tensor([[0.7887]]), tensor([[0.7927]]), tensor([[0.8019]]), tensor([[0.7868]]), tensor([[0.7905]]), tensor([[0.7874]]), tensor([[0.8011]]), tensor([[0.8117]]), tensor([[0.8317]]), tensor([[0.8249]]), tensor([[0.8269]]), tensor([[0.8266]]), tensor([[0.8206]]), tensor([[0.8237]]), tensor([[0.8226]]), tensor([[0.8201]]), tensor([[0.8234]]), tensor([[0.8162]]), tensor([[0.8230]])]",291,311
1271,gpt-3.5-turbo,"FIRE SEASON (UNWRITTEN RULES BOOK 2)
KD Casey",293,31," though easier when it wasn’t just him. When Letitia, his
ex, stayed behind to deal with all the logistical stuff. When he
could","[' though', ' easier', ' when', ' it', ' wasn', '’t', ' just', ' him', '.', ' When', ' Let', 'itia', ',', ' his', '\n']","['s', 'ister', ',', ' was', ' alive', ',', ' he', '’d', ' had', ' someone', ' to', ' share', ' the', ' burden', ' with', '.']","['ex', ',', ' stayed', ' behind', ' to', ' deal', ' with', ' all', ' the', ' logistical', ' stuff', '.', ' When', ' he', '\n', 'could']",1.0,"sister, was alive, he’d had someone to share the burden with.","ex, stayed behind to deal with all the logistical stuff. When he
could",tensor([[0.8392]]),11,"[tensor([[0.7854]]), tensor([[0.7921]]), tensor([[0.7988]]), tensor([[0.7934]]), tensor([[0.8139]]), tensor([[0.8210]]), tensor([[0.8227]]), tensor([[0.8298]]), tensor([[0.8265]]), tensor([[0.8278]]), tensor([[0.8392]]), tensor([[0.8372]])]",292,322
1674,gpt-3.5-turbo,"Electric Idol 
by Katee Robert",294,22," make small talk. At least in the main party, I can keep on the move.
Tonight isn’t officially","[' make', ' small', ' talk', '.', ' At', ' least', ' in']","['my', ' case', ',', ' I', ' generate', ' quotes', ' and', ' don', ""'t"", ' engage', ' in', ' small', ' talk', '.']","[' the', ' main', ' party', ',', ' I', ' can', ' keep', ' on', ' the', ' move', '.\n', 'Tonight', ' isn', '’t']",0.9285714285714286,"my case, I generate quotes and don't engage in small talk."," the main party, I can keep on the move.
Tonight isn’t officially",tensor([[0.8278]]),9,"[tensor([[0.7871]]), tensor([[0.7925]]), tensor([[0.8136]]), tensor([[0.8082]]), tensor([[0.8006]]), tensor([[0.8075]]), tensor([[0.8137]]), tensor([[0.8175]]), tensor([[0.8278]]), tensor([[0.8265]]), tensor([[0.8244]]), tensor([[0.8182]])]",293,313
1479,gpt-3.5-turbo,"THE VERY SECRET SOCIETY OF IRREGULAR WITCHES
Sangu Mandanna",294,32," it was impossible to tell how old
Primrose really was. She wouldn’t say.)
Now, huddled as deep into her coat as she could get,","[' it', ' was', ' impossible', ' to', ' tell', ' how', ' old', '\n', 'Prim', 'rose']","['was', ',', ' because', ' she', ' had', ' been', ' thirteen', ' for', ' as', ' long', ' as', ' she', ' could', ' remember', '.']","[' really', ' was', '.', ' She', ' wouldn', '’t', ' say', '.)\n', 'Now', ',', ' h', 'uddled', ' as', ' deep', ' into']",1.0,"was, because she had been thirteen for as long as she could remember."," really was. She wouldn’t say.)
Now, huddled as deep into her coat as she could get,",tensor([[0.8736]]),6,"[tensor([[0.7576]]), tensor([[0.8332]]), tensor([[0.8224]]), tensor([[0.8633]]), tensor([[0.8677]]), tensor([[0.8736]]), tensor([[0.8493]]), tensor([[0.8490]]), tensor([[0.8481]]), tensor([[0.8671]]), tensor([[0.8567]]), tensor([[0.8692]]), tensor([[0.8664]]), tensor([[0.8703]])]",293,317
1625,gpt-3.5-turbo,"Electric Idol 
by Katee Robert",295,26," small talk. At least in the main party, I can keep on the move.
Tonight isn’t officially a marriage mart, but","[' small', ' talk', '.', ' At', ' least', ' in', ' the', ' main', ' party', ',', ' I', ' can']","['be', ' myself', '.']","[' keep', ' on', ' the']",1.0,be myself.," keep on the move.
Tonight isn’t officially a marriage mart, but",tensor([[0.7834]]),1,"[tensor([[0.7834]]), tensor([[0.7681]]), tensor([[0.7820]])]",294,308
793,gpt-3.5-turbo,SOMETHING FABULOUS,296,30," all the way through her, stirring the artful little curls that clustered at her brow in what surely could not fail to be a piteously becoming","[' all', ' the', ' way', ' through', ' her', ',']","['and', ' she', ' became', ' the', ' hero', ' of', ' her', ' own', ' story', '.']","[' stirring', ' the', ' art', 'ful', ' little', ' curls', ' that', ' clustered', ' at', ' her']",1.0,and she became the hero of her own story., stirring the artful little curls that clustered at her brow in what surely could not fail to be a piteously becoming,tensor([[0.8435]]),5,"[tensor([[0.7745]]), tensor([[0.7959]]), tensor([[0.8155]]), tensor([[0.8422]]), tensor([[0.8435]]), tensor([[0.8025]]), tensor([[0.8144]]), tensor([[0.8122]]), tensor([[0.8057]]), tensor([[0.7894]])]",295,310
